NAME,B01002B_001E,state,county,year
"Baraga County, Michigan",32.5,26,013,2018
"Charlevoix County, Michigan",36.5,26,029,2018
"Eaton County, Michigan",36.3,26,045,2018
"Delta County, Michigan",26.6,26,041,2018
"Gogebic County, Michigan",31.2,26,053,2018
"Emmet County, Michigan",38.7,26,047,2018
"Woodruff County, Arkansas",45.7,05,147,2018
"Cleburne County, Arkansas",40.9,05,023,2018
"Cleveland County, Arkansas",43.5,05,025,2018
"Jackson County, Arkansas",34.3,05,067,2018
"Hempstead County, Arkansas",35.8,05,057,2018
"Sharp County, Arkansas",36.3,05,135,2018
"Stone County, Arkansas",-666666666.0,05,137,2018
"Washington County, Arkansas",23.6,05,143,2018
"Baxter County, Arkansas",45.0,05,005,2018
"Ashley County, Arkansas",39.7,05,003,2018
"Craighead County, Arkansas",25.0,05,031,2018
"Greene County, Arkansas",19.4,05,055,2018
"Lafayette County, Arkansas",40.8,05,073,2018
"Perry County, Arkansas",21.9,05,105,2018
"Phillips County, Arkansas",34.0,05,107,2018
"Poinsett County, Arkansas",29.1,05,111,2018
"Sevier County, Arkansas",31.4,05,133,2018
"Yell County, Arkansas",50.4,05,149,2018
"Calhoun County, Arkansas",47.2,05,013,2018
"Clark County, Arkansas",35.2,05,019,2018
"Bradley County, Arkansas",40.7,05,011,2018
"Monroe County, Arkansas",42.1,05,095,2018
"Polk County, Arkansas",16.7,05,113,2018
"Ouachita County, Arkansas",38.8,05,103,2018
"Newton County, Arkansas",-666666666.0,05,101,2018
"Little River County, Arkansas",37.6,05,081,2018
"Carroll County, Arkansas",20.3,05,015,2018
"Miller County, Arkansas",32.5,05,091,2018
"Lake County, California",37.6,06,033,2018
"Mariposa County, California",34.8,06,043,2018
"Yuba County, California",31.2,06,115,2018
"Contra Costa County, California",37.6,06,013,2018
"Lassen County, California",30.7,06,035,2018
"Santa Barbara County, California",33.5,06,083,2018
"Sonoma County, California",36.7,06,097,2018
"Imperial County, California",35.1,06,025,2018
"Mono County, California",28.8,06,051,2018
"Alameda County, California",39.0,06,001,2018
"Sacramento County, California",34.1,06,067,2018
"Napa County, California",38.2,06,055,2018
"Monterey County, California",42.9,06,053,2018
"Sierra County, California",60.7,06,091,2018
"San Diego County, California",32.8,06,073,2018
"Yolo County, California",29.4,06,113,2018
"Humboldt County, California",29.6,06,023,2018
"Alpine County, California",-666666666.0,06,003,2018
"Mendocino County, California",35.6,06,045,2018
"Santa Cruz County, California",30.4,06,087,2018
"Los Angeles County, California",38.2,06,037,2018
"Riverside County, California",34.9,06,065,2018
"Santa Clara County, California",35.2,06,085,2018
"Marin County, California",41.3,06,041,2018
"Siskiyou County, California",40.8,06,093,2018
"Shasta County, California",29.0,06,089,2018
"Del Norte County, California",31.3,06,015,2018
"San Luis Obispo County, California",34.7,06,079,2018
"Glenn County, California",40.1,06,021,2018
"Butte County, California",35.3,06,007,2018
"Plumas County, California",20.6,06,063,2018
"Kern County, California",29.4,06,029,2018
"Orange County, California",36.5,06,059,2018
"Calaveras County, California",72.4,06,009,2018
"Sutter County, California",39.4,06,101,2018
"San Mateo County, California",44.2,06,081,2018
"Tuolumne County, California",33.5,06,109,2018
"San Joaquin County, California",34.4,06,077,2018
"Amador County, California",44.5,06,005,2018
"Phillips County, Colorado",-666666666.0,08,095,2018
"Archuleta County, Colorado",23.3,08,007,2018
"Denver County, Colorado",35.1,08,031,2018
"Kiowa County, Colorado",-666666666.0,08,061,2018
"Huerfano County, Colorado",31.1,08,055,2018
"Baca County, Colorado",45.3,08,009,2018
"Chaffee County, Colorado",40.6,08,015,2018
"Gilpin County, Colorado",30.8,08,047,2018
"Kit Carson County, Colorado",39.6,08,063,2018
"Garfield County, Colorado",31.5,08,045,2018
"Gunnison County, Colorado",18.8,08,051,2018
"Jefferson County, Colorado",32.6,08,059,2018
"Mineral County, Colorado",-666666666.0,08,079,2018
"Ouray County, Colorado",-666666666.0,08,091,2018
"Rio Blanco County, Colorado",21.8,08,103,2018
"Sedgwick County, Colorado",-666666666.0,08,115,2018
"Conejos County, Colorado",4.4,08,021,2018
"Costilla County, Colorado",-666666666.0,08,023,2018
"Adams County, Colorado",30.2,08,001,2018
"Eagle County, Colorado",25.6,08,037,2018
"Lake County, Colorado",36.8,08,065,2018
"Moffat County, Colorado",29.0,08,081,2018
"Pitkin County, Colorado",24.4,08,097,2018
"Cheyenne County, Colorado",-666666666.0,08,017,2018
"Crowley County, Colorado",35.0,08,025,2018
"Dolores County, Colorado",-666666666.0,08,033,2018
"Jackson County, Colorado",-666666666.0,08,057,2018
"Larimer County, Colorado",26.0,08,069,2018
"Montezuma County, Colorado",47.0,08,083,2018
"San Miguel County, Colorado",37.9,08,113,2018
"Boulder County, Colorado",30.7,08,013,2018
"Las Animas County, Colorado",38.1,08,071,2018
"Yuma County, Colorado",20.2,08,125,2018
"Routt County, Colorado",37.6,08,107,2018
"Summit County, Colorado",52.3,08,117,2018
"Clear Creek County, Colorado",33.7,08,019,2018
"Delta County, Colorado",34.5,08,029,2018
"Pueblo County, Colorado",31.8,08,101,2018
"Morgan County, Colorado",32.1,08,087,2018
"Park County, Colorado",53.4,08,093,2018
"Mesa County, Colorado",32.2,08,077,2018
"Prowers County, Colorado",54.3,08,099,2018
"El Paso County, Colorado",29.9,08,041,2018
"Washington County, Colorado",38.8,08,121,2018
"Arapahoe County, Colorado",33.4,08,005,2018
"Broomfield County, Colorado",34.9,08,014,2018
"New Haven County, Connecticut",33.0,09,009,2018
"Tolland County, Connecticut",29.5,09,013,2018
"Hartford County, Connecticut",34.5,09,003,2018
"Windham County, Connecticut",31.1,09,015,2018
"Middlesex County, Connecticut",36.0,09,007,2018
"New Castle County, Delaware",35.2,10,003,2018
"Sussex County, Delaware",35.2,10,005,2018
"District of Columbia, District of Columbia",36.6,11,001,2018
"Okaloosa County, Florida",31.6,12,091,2018
"Taylor County, Florida",34.6,12,123,2018
"Washington County, Florida",33.5,12,133,2018
"Duval County, Florida",31.8,12,031,2018
"Bradford County, Florida",34.7,12,007,2018
"Brevard County, Florida",36.2,12,009,2018
"Clay County, Florida",35.2,12,019,2018
"Lafayette County, Florida",34.5,12,067,2018
"Lake County, Florida",34.5,12,069,2018
"Nassau County, Florida",42.9,12,089,2018
"Pinellas County, Florida",34.8,12,103,2018
"Polk County, Florida",32.1,12,105,2018
"St. Lucie County, Florida",34.6,12,111,2018
"Glades County, Florida",34.8,12,043,2018
"Hendry County, Florida",36.2,12,051,2018
"Indian River County, Florida",34.7,12,061,2018
"Jackson County, Florida",37.4,12,063,2018
"Palm Beach County, Florida",33.1,12,099,2018
"St. Johns County, Florida",35.9,12,109,2018
"Seminole County, Florida",33.5,12,117,2018
"Miami-Dade County, Florida",34.5,12,086,2018
"Bay County, Florida",33.0,12,005,2018
"Flagler County, Florida",43.5,12,035,2018
"Franklin County, Florida",36.1,12,037,2018
"Hamilton County, Florida",35.7,12,047,2018
"Liberty County, Florida",36.1,12,077,2018
"Sumter County, Florida",38.2,12,119,2018
"Gadsden County, Florida",37.4,12,039,2018
"Holmes County, Florida",31.8,12,059,2018
"Lee County, Florida",31.0,12,071,2018
"Marion County, Florida",35.0,12,083,2018
"Collier County, Florida",33.0,12,021,2018
"Orange County, Florida",31.3,12,095,2018
"Pasco County, Florida",35.1,12,101,2018
"Highlands County, Florida",38.8,12,055,2018
"Suwannee County, Florida",36.9,12,121,2018
"DeSoto County, Florida",33.3,12,027,2018
"Calhoun County, Florida",38.0,12,013,2018
"Columbia County, Florida",32.9,12,023,2018
"Dixie County, Florida",40.8,12,029,2018
"Putnam County, Florida",33.1,12,107,2018
"Union County, Florida",36.6,12,125,2018
"Manatee County, Florida",32.7,12,081,2018
"Levy County, Florida",39.6,12,075,2018
"Baker County, Florida",35.4,12,003,2018
"Volusia County, Florida",31.0,12,127,2018
"Leon County, Florida",26.2,12,073,2018
"Madison County, Florida",38.2,12,079,2018
"Escambia County, Florida",33.0,12,033,2018
"Hernando County, Florida",38.2,12,053,2018
"Calhoun County, Georgia",37.3,13,037,2018
"Macon County, Georgia",37.8,13,193,2018
"Bleckley County, Georgia",20.9,13,023,2018
"Bibb County, Georgia",31.8,13,021,2018
"Marion County, Georgia",42.2,13,197,2018
"Schley County, Georgia",42.7,13,249,2018
"Dooly County, Georgia",38.8,13,093,2018
"Franklin County, Georgia",31.5,13,119,2018
"Effingham County, Georgia",31.4,13,103,2018
"Lamar County, Georgia",32.8,13,171,2018
"Emanuel County, Georgia",31.7,13,107,2018
"Quitman County, Georgia",40.0,13,239,2018
"Jasper County, Georgia",40.5,13,159,2018
"Johnson County, Georgia",35.8,13,167,2018
"Liberty County, Georgia",29.3,13,179,2018
"Mitchell County, Georgia",35.9,13,205,2018
"Seminole County, Georgia",36.0,13,253,2018
"Tift County, Georgia",30.9,13,277,2018
"Twiggs County, Georgia",44.2,13,289,2018
"Polk County, Georgia",37.5,13,233,2018
"Talbot County, Georgia",43.9,13,263,2018
"Taylor County, Georgia",43.6,13,269,2018
"Terrell County, Georgia",34.5,13,273,2018
"Thomas County, Georgia",35.7,13,275,2018
"Toombs County, Georgia",31.6,13,279,2018
"Wilkinson County, Georgia",39.8,13,319,2018
"Ben Hill County, Georgia",35.5,13,017,2018
"Burke County, Georgia",32.7,13,033,2018
"Catoosa County, Georgia",36.6,13,047,2018
"Chattahoochee County, Georgia",24.0,13,053,2018
"Chattooga County, Georgia",35.6,13,055,2018
"Columbia County, Georgia",35.6,13,073,2018
"Decatur County, Georgia",33.8,13,087,2018
"Floyd County, Georgia",33.6,13,115,2018
"Forsyth County, Georgia",37.0,13,117,2018
"Habersham County, Georgia",39.4,13,137,2018
"Lowndes County, Georgia",27.3,13,185,2018
"Meriwether County, Georgia",39.8,13,199,2018
"Monroe County, Georgia",38.6,13,207,2018
"Sumter County, Georgia",31.7,13,261,2018
"Taliaferro County, Georgia",44.9,13,265,2018
"Baker County, Georgia",49.8,13,007,2018
"Butts County, Georgia",33.5,13,035,2018
"Candler County, Georgia",37.6,13,043,2018
"Carroll County, Georgia",28.7,13,045,2018
"Crawford County, Georgia",41.5,13,079,2018
"Crisp County, Georgia",32.0,13,081,2018
"Coweta County, Georgia",34.2,13,077,2018
"Cobb County, Georgia",32.8,13,067,2018
"Dade County, Georgia",23.4,13,083,2018
"Walton County, Georgia",32.1,13,297,2018
"Brooks County, Georgia",40.9,13,027,2018
"Dodge County, Georgia",41.7,13,091,2018
"Elbert County, Georgia",37.4,13,105,2018
"Fayette County, Georgia",41.2,13,113,2018
"Jenkins County, Georgia",42.4,13,165,2018
"Newton County, Georgia",32.5,13,217,2018
"Pickens County, Georgia",65.2,13,227,2018
"Colquitt County, Georgia",32.2,13,071,2018
"Dawson County, Georgia",28.4,13,085,2018
"Clayton County, Georgia",31.6,13,063,2018
"Hall County, Georgia",33.8,13,139,2018
"Heard County, Georgia",46.0,13,149,2018
"Hancock County, Georgia",39.8,13,141,2018
"McDuffie County, Georgia",33.5,13,189,2018
"Morgan County, Georgia",40.7,13,211,2018
"Dougherty County, Georgia",31.4,13,095,2018
"Fannin County, Georgia",52.9,13,111,2018
"Houston County, Georgia",32.0,13,153,2018
"Laurens County, Georgia",33.4,13,175,2018
"Spalding County, Georgia",31.8,13,255,2018
"Telfair County, Georgia",38.6,13,271,2018
"Union County, Georgia",46.7,13,291,2018
"Washington County, Georgia",37.2,13,303,2018
"White County, Georgia",43.4,13,311,2018
"Paulding County, Georgia",33.2,13,223,2018
"Pike County, Georgia",37.7,13,231,2018
"Richmond County, Georgia",32.3,13,245,2018
"Tattnall County, Georgia",34.1,13,267,2018
"Berrien County, Georgia",37.3,13,019,2018
"Walker County, Georgia",42.0,13,295,2018
"Gwinnett County, Georgia",32.3,13,135,2018
"Barrow County, Georgia",34.5,13,013,2018
"Charlton County, Georgia",39.1,13,049,2018
"Clinch County, Georgia",31.5,13,065,2018
"Bartow County, Georgia",34.1,13,015,2018
"Douglas County, Georgia",32.2,13,097,2018
"Grady County, Georgia",35.0,13,131,2018
"Jeff Davis County, Georgia",32.6,13,161,2018
"Montgomery County, Georgia",38.7,13,209,2018
"Oglethorpe County, Georgia",40.7,13,221,2018
"Randolph County, Georgia",36.0,13,243,2018
"Rockdale County, Georgia",35.3,13,247,2018
"Ware County, Georgia",31.5,13,299,2018
"Wayne County, Georgia",33.4,13,305,2018
"Wheeler County, Georgia",29.6,13,309,2018
"Wilcox County, Georgia",36.6,13,315,2018
"Baldwin County, Georgia",34.2,13,009,2018
"Bulloch County, Georgia",25.4,13,031,2018
"Clarke County, Georgia",30.6,13,059,2018
"Echols County, Georgia",58.1,13,101,2018
"Glynn County, Georgia",32.4,13,127,2018
"Haralson County, Georgia",41.5,13,143,2018
"Jefferson County, Georgia",35.9,13,163,2018
"Jones County, Georgia",43.2,13,169,2018
"Murray County, Georgia",27.8,13,213,2018
"Muscogee County, Georgia",33.4,13,215,2018
"Rabun County, Georgia",25.9,13,241,2018
"Stewart County, Georgia",33.8,13,259,2018
"Treutlen County, Georgia",42.3,13,283,2018
"Irwin County, Georgia",31.9,13,155,2018
"Atkinson County, Georgia",37.3,13,003,2018
"Bacon County, Georgia",29.9,13,005,2018
"Brantley County, Georgia",42.2,13,025,2018
"Washington County, Idaho",-666666666.0,16,087,2018
"Cassia County, Idaho",24.8,16,031,2018
"Gem County, Idaho",-666666666.0,16,045,2018
"Valley County, Idaho",21.6,16,085,2018
"Adams County, Idaho",-666666666.0,16,003,2018
"Nez Perce County, Idaho",27.8,16,069,2018
"Kootenai County, Idaho",18.6,16,055,2018
"Lewis County, Idaho",10.5,16,061,2018
"Butte County, Idaho",-666666666.0,16,023,2018
"Twin Falls County, Idaho",18.2,16,083,2018
"Owyhee County, Idaho",28.3,16,073,2018
"Boise County, Idaho",51.1,16,015,2018
"Caribou County, Idaho",-666666666.0,16,029,2018
"Ada County, Idaho",24.4,16,001,2018
"Bannock County, Idaho",22.2,16,005,2018
"Bingham County, Idaho",17.0,16,011,2018
"Camas County, Idaho",-666666666.0,16,025,2018
"Canyon County, Idaho",29.7,16,027,2018
"Jefferson County, Idaho",40.1,16,051,2018
"Latah County, Idaho",21.8,16,057,2018
"Payette County, Idaho",28.0,16,075,2018
"Benewah County, Idaho",49.5,16,009,2018
"Clark County, Idaho",23.4,16,033,2018
"Elmore County, Idaho",32.3,16,039,2018
"Fremont County, Idaho",28.6,16,043,2018
"Shoshone County, Idaho",26.8,16,079,2018
"Idaho County, Idaho",18.8,16,049,2018
"Hawaii County, Hawaii",38.7,15,001,2018
"Maui County, Hawaii",44.8,15,009,2018
"Kauai County, Hawaii",39.9,15,007,2018
"Kalawao County, Hawaii",-666666666.0,15,005,2018
"Jersey County, Illinois",20.0,17,083,2018
"Putnam County, Illinois",33.1,17,155,2018
"De Witt County, Illinois",28.0,17,039,2018
"Fayette County, Illinois",36.0,17,051,2018
"Lee County, Illinois",40.1,17,103,2018
"Logan County, Illinois",35.2,17,107,2018
"Macoupin County, Illinois",35.2,17,117,2018
"Richland County, Illinois",17.4,17,159,2018
"Saline County, Illinois",29.5,17,165,2018
"Washington County, Illinois",36.5,17,189,2018
"Montgomery County, Illinois",36.2,17,135,2018
"Whiteside County, Illinois",28.3,17,195,2018
"Adams County, Illinois",28.0,17,001,2018
"Clinton County, Illinois",35.8,17,027,2018
"DeKalb County, Illinois",21.7,17,037,2018
"Edwards County, Illinois",17.7,17,047,2018
"Jasper County, Illinois",20.7,17,079,2018
"Jefferson County, Illinois",30.7,17,081,2018
"Will County, Illinois",34.7,17,197,2018
"Williamson County, Illinois",34.3,17,199,2018
"Douglas County, Illinois",18.1,17,041,2018
"Fulton County, Illinois",32.3,17,057,2018
"Greene County, Illinois",36.8,17,061,2018
"Hardin County, Illinois",36.4,17,069,2018
"Henry County, Illinois",26.2,17,073,2018
"Knox County, Illinois",26.7,17,095,2018
"Lake County, Illinois",32.0,17,097,2018
"Massac County, Illinois",33.4,17,127,2018
"Scott County, Illinois",-666666666.0,17,171,2018
"Cass County, Illinois",28.8,17,017,2018
"LaSalle County, Illinois",29.7,17,099,2018
"Hancock County, Illinois",24.4,17,067,2018
"Grundy County, Illinois",34.7,17,063,2018
"Kankakee County, Illinois",30.7,17,091,2018
"DuPage County, Illinois",32.1,17,043,2018
"Sangamon County, Illinois",28.2,17,167,2018
"Menard County, Illinois",41.1,17,129,2018
"Stephenson County, Illinois",30.7,17,177,2018
"Cook County, Illinois",36.5,17,031,2018
"Ogle County, Illinois",33.4,17,141,2018
"Morgan County, Illinois",29.9,17,137,2018
"White County, Illinois",48.7,17,193,2018
"Woodford County, Illinois",17.5,17,203,2018
"Henderson County, Illinois",50.5,17,071,2018
"McHenry County, Illinois",32.4,17,111,2018
"McLean County, Illinois",24.1,17,113,2018
"Perry County, Illinois",35.2,17,145,2018
"Pike County, Illinois",32.7,17,149,2018
"Rock Island County, Illinois",30.1,17,161,2018
"St. Clair County, Illinois",33.3,17,163,2018
"Wabash County, Illinois",24.7,17,185,2018
"Calhoun County, Illinois",60.4,17,013,2018
"Cumberland County, Illinois",35.5,17,035,2018
"Jo Daviess County, Illinois",44.3,17,085,2018
"Kane County, Illinois",30.6,17,089,2018
"Lawrence County, Illinois",33.8,17,101,2018
"Brown County, Illinois",37.0,17,009,2018
"Marshall County, Illinois",47.6,17,123,2018
"Iroquois County, Illinois",27.2,17,075,2018
"Christian County, Illinois",35.6,17,021,2018
"Clay County, Illinois",57.4,17,025,2018
"Gallatin County, Illinois",68.8,17,059,2018
"Jackson County, Illinois",23.6,17,077,2018
"Monroe County, Illinois",54.0,17,133,2018
"Peoria County, Illinois",28.2,17,143,2018
"Union County, Illinois",30.4,17,181,2018
"Winnebago County, Illinois",29.4,17,201,2018
"Piatt County, Illinois",44.6,17,147,2018
"Pulaski County, Illinois",45.6,17,153,2018
"Schuyler County, Illinois",46.0,17,169,2018
"Stark County, Illinois",24.7,17,175,2018
"Edgar County, Illinois",40.8,17,045,2018
"Bond County, Illinois",35.3,17,005,2018
"Boone County, Illinois",27.1,17,007,2018
"Bureau County, Illinois",22.7,17,011,2018
"Carroll County, Illinois",41.2,17,015,2018
"Coles County, Illinois",21.9,17,029,2018
"Crawford County, Illinois",35.5,17,033,2018
"Monroe County, Indiana",25.5,18,105,2018
"Fountain County, Indiana",27.7,18,045,2018
"Elkhart County, Indiana",29.5,18,039,2018
"Crawford County, Indiana",30.9,18,025,2018
"Cass County, Indiana",25.8,18,017,2018
"Marion County, Indiana",31.4,18,097,2018
"Clay County, Indiana",43.1,18,021,2018
"Hendricks County, Indiana",33.6,18,063,2018
"Franklin County, Indiana",60.4,18,047,2018
"Grant County, Indiana",35.4,18,053,2018
"Jackson County, Indiana",31.4,18,071,2018
"Howard County, Indiana",35.2,18,067,2018
"Owen County, Indiana",48.9,18,119,2018
"Randolph County, Indiana",25.9,18,135,2018
"Whitley County, Indiana",35.5,18,183,2018
"Brown County, Indiana",28.2,18,013,2018
"Clinton County, Indiana",22.5,18,023,2018
"Union County, Indiana",-666666666.0,18,161,2018
"Lawrence County, Indiana",35.6,18,093,2018
"Daviess County, Indiana",22.6,18,027,2018
"Dearborn County, Indiana",25.7,18,029,2018
"Knox County, Indiana",20.1,18,083,2018
"Perry County, Indiana",30.9,18,123,2018
"Pulaski County, Indiana",62.6,18,131,2018
"Posey County, Indiana",34.1,18,129,2018
"Warren County, Indiana",35.0,18,171,2018
"Vermillion County, Indiana",36.5,18,165,2018
"Allen County, Indiana",30.4,18,003,2018
"Decatur County, Indiana",31.5,18,031,2018
"Floyd County, Indiana",29.4,18,043,2018
"Jennings County, Indiana",50.3,18,079,2018
"Johnson County, Indiana",27.5,18,081,2018
"Morgan County, Indiana",26.3,18,109,2018
"Gibson County, Indiana",34.3,18,051,2018
"Orange County, Indiana",39.0,18,117,2018
"Kosciusko County, Indiana",31.8,18,085,2018
"Marshall County, Indiana",15.1,18,099,2018
"Vanderburgh County, Indiana",31.9,18,163,2018
"Blackford County, Indiana",34.5,18,009,2018
"Scott County, Indiana",36.1,18,143,2018
"Harrison County, Indiana",53.7,18,061,2018
"LaPorte County, Indiana",32.4,18,091,2018
"Wabash County, Indiana",20.6,18,169,2018
"Jasper County, Indiana",34.2,18,073,2018
"Martin County, Indiana",27.9,18,101,2018
"Porter County, Indiana",30.7,18,127,2018
"Shelby County, Indiana",42.5,18,145,2018
"Ripley County, Indiana",44.3,18,137,2018
"Spencer County, Indiana",29.8,18,147,2018
"Sullivan County, Indiana",36.3,18,153,2018
"Tipton County, Indiana",44.3,18,159,2018
"Tippecanoe County, Indiana",24.4,18,157,2018
"Vigo County, Indiana",30.3,18,167,2018
"Warrick County, Indiana",33.8,18,173,2018
"Hamilton County, Indiana",36.7,18,057,2018
"DeKalb County, Indiana",23.7,18,033,2018
"LaGrange County, Indiana",28.7,18,087,2018
"Bartholomew County, Indiana",34.1,18,005,2018
"Rush County, Indiana",43.0,18,139,2018
"Boone County, Indiana",34.4,18,011,2018
"Fulton County, Indiana",51.9,18,049,2018
"Lake County, Indiana",35.0,18,089,2018
"Montgomery County, Indiana",40.4,18,107,2018
"Noble County, Indiana",28.9,18,113,2018
"Adams County, Indiana",19.7,18,001,2018
"Fayette County, Indiana",35.2,18,041,2018
"Delaware County, Iowa",29.8,19,055,2018
"Wayne County, Iowa",36.4,19,185,2018
"Linn County, Iowa",25.9,19,113,2018
"Scott County, Iowa",28.3,19,163,2018
"O'Brien County, Iowa",31.6,19,141,2018
"Benton County, Iowa",32.4,19,011,2018
"Dubuque County, Iowa",19.9,19,061,2018
"Hamilton County, Iowa",10.9,19,079,2018
"Pocahontas County, Iowa",53.5,19,151,2018
"Union County, Iowa",21.9,19,175,2018
"Van Buren County, Iowa",9.3,19,177,2018
"Ringgold County, Iowa",24.3,19,159,2018
"Davis County, Iowa",-666666666.0,19,051,2018
"Adair County, Iowa",53.8,19,001,2018
"Audubon County, Iowa",55.3,19,009,2018
"Clarke County, Iowa",45.5,19,039,2018
"Ida County, Iowa",40.5,19,093,2018
"Keokuk County, Iowa",33.5,19,107,2018
"Monroe County, Iowa",23.5,19,135,2018
"Wapello County, Iowa",26.7,19,179,2018
"Sioux County, Iowa",25.5,19,167,2018
"Calhoun County, Iowa",31.9,19,025,2018
"Cedar County, Iowa",13.7,19,031,2018
"Cerro Gordo County, Iowa",22.7,19,033,2018
"Greene County, Iowa",34.7,19,073,2018
"Hardin County, Iowa",17.4,19,083,2018
"Lucas County, Iowa",32.2,19,117,2018
"Winnebago County, Iowa",23.5,19,189,2018
"Palo Alto County, Iowa",26.6,19,147,2018
"Appanoose County, Iowa",81.3,19,007,2018
"Iowa County, Iowa",38.6,19,095,2018
"Jasper County, Iowa",29.8,19,099,2018
"Winneshiek County, Iowa",23.9,19,191,2018
"Poweshiek County, Iowa",23.4,19,157,2018
"Marshall County, Iowa",36.3,19,127,2018
"Boone County, Iowa",30.4,19,015,2018
"Bremer County, Iowa",20.3,19,017,2018
"Howard County, Iowa",14.7,19,089,2018
"Emmet County, Iowa",19.4,19,063,2018
"Hancock County, Iowa",46.4,19,081,2018
"Madison County, Iowa",49.5,19,121,2018
"Marion County, Iowa",21.1,19,125,2018
"Wright County, Iowa",14.4,19,197,2018
"Madison County, Ohio",37.5,39,097,2018
"Muskingum County, Ohio",36.6,39,119,2018
"Dakota County, Minnesota",29.2,27,037,2018
"Lyon County, Minnesota",22.7,27,083,2018
"Renville County, Minnesota",32.3,27,129,2018
"Cook County, Minnesota",27.5,27,031,2018
"Meeker County, Minnesota",36.4,27,093,2018
"Pennington County, Minnesota",16.3,27,113,2018
"Wilkin County, Minnesota",68.4,27,167,2018
"Clay County, Minnesota",21.9,27,027,2018
"Fillmore County, Minnesota",20.5,27,045,2018
"Polk County, Minnesota",26.6,27,119,2018
"Roseau County, Minnesota",13.8,27,135,2018
"Watonwan County, Minnesota",26.3,27,165,2018
"Big Stone County, Minnesota",-666666666.0,27,011,2018
"Cass County, Minnesota",43.6,27,021,2018
"Goodhue County, Minnesota",22.5,27,049,2018
"Jackson County, Minnesota",19.6,27,063,2018
"Nobles County, Minnesota",28.7,27,105,2018
"Sherburne County, Minnesota",30.6,27,141,2018
"Carver County, Minnesota",26.9,27,019,2018
"Itasca County, Minnesota",18.6,27,061,2018
"Ramsey County, Minnesota",27.9,27,123,2018
"Winona County, Minnesota",20.9,27,169,2018
"Madison County, Mississippi",32.6,28,089,2018
"Marion County, Mississippi",36.7,28,091,2018
"Titus County, Texas",32.7,48,449,2018
"Liberty County, Texas",35.5,48,291,2018
"Wise County, Texas",32.2,48,497,2018
"Jim Wells County, Texas",33.2,48,249,2018
"Dimmit County, Texas",50.5,48,127,2018
"Fort Bend County, Texas",35.0,48,157,2018
"Irion County, Texas",20.5,48,235,2018
"Cooke County, Texas",42.3,48,097,2018
"Dawson County, Texas",27.9,48,115,2018
"Burleson County, Texas",31.7,48,051,2018
"Jefferson County, Texas",34.0,48,245,2018
"Oldham County, Texas",17.4,48,359,2018
"El Paso County, Texas",28.9,48,141,2018
"Terrell County, Texas",-666666666.0,48,443,2018
"Uvalde County, Texas",20.9,48,463,2018
"Archer County, Texas",18.0,48,009,2018
"Hidalgo County, Texas",28.7,48,215,2018
"Somervell County, Texas",20.9,48,425,2018
"Tooele County, Utah",43.7,49,045,2018
"Haskell County, Texas",37.7,48,207,2018
"Mills County, Texas",13.2,48,333,2018
"Newton County, Texas",44.2,48,351,2018
"Summit County, Utah",25.2,49,043,2018
"Piute County, Utah",-666666666.0,49,031,2018
"Beaver County, Utah",-666666666.0,49,001,2018
"Sanpete County, Utah",29.9,49,039,2018
"Utah County, Utah",22.6,49,049,2018
"Franklin County, Vermont",32.5,50,011,2018
"Bennington County, Vermont",24.3,50,003,2018
"Essex County, Vermont",18.8,50,009,2018
"Buena Vista city, Virginia",25.8,51,530,2018
"Petersburg city, Virginia",38.6,51,730,2018
"Fairfax city, Virginia",36.1,51,600,2018
"Manassas city, Virginia",33.1,51,683,2018
"Suffolk city, Virginia",36.4,51,800,2018
"Chesterfield County, Virginia",34.9,51,041,2018
"Isle of Wight County, Virginia",47.0,51,093,2018
"Franklin city, Virginia",33.9,51,620,2018
"Charlottesville city, Virginia",35.6,51,540,2018
"Henrico County, Virginia",35.5,51,087,2018
"King William County, Virginia",46.9,51,101,2018
"Louisa County, Virginia",49.6,51,109,2018
"Prince Edward County, Virginia",36.6,51,147,2018
"Richmond County, Virginia",45.2,51,159,2018
"Spotsylvania County, Virginia",37.0,51,177,2018
"Clarke County, Virginia",47.8,51,043,2018
"Mecklenburg County, Virginia",44.0,51,117,2018
"Augusta County, Virginia",37.8,51,015,2018
"Dickenson County, Virginia",31.8,51,051,2018
"Loudoun County, Virginia",36.0,51,107,2018
"Roanoke County, Virginia",36.4,51,161,2018
"Colonial Heights city, Virginia",29.0,51,570,2018
"Bland County, Virginia",39.2,51,021,2018
"Buckingham County, Virginia",42.2,51,029,2018
"Covington city, Virginia",33.9,51,580,2018
"Virginia Beach city, Virginia",33.0,51,810,2018
"Galax city, Virginia",44.4,51,640,2018
"Westmoreland County, Virginia",45.5,51,193,2018
"Pulaski County, Virginia",46.4,51,155,2018
"Danville city, Virginia",35.8,51,590,2018
"Amherst County, Virginia",44.5,51,009,2018
"Bath County, Virginia",35.5,51,017,2018
"Newport News city, Virginia",31.7,51,700,2018
"Lynchburg city, Virginia",28.2,51,680,2018
"Martinsville city, Virginia",37.3,51,690,2018
"Essex County, Virginia",39.6,51,057,2018
"Staunton city, Virginia",36.3,51,790,2018
"Radford city, Virginia",20.8,51,750,2018
"Craig County, Virginia",16.0,51,045,2018
"Giles County, Virginia",42.7,51,071,2018
"Rappahannock County, Virginia",49.8,51,157,2018
"Ritchie County, West Virginia",11.3,54,085,2018
