NAME,B01002F_001E,state,county,year
"Waukesha County, Wisconsin",23.3,55,133,2013
"Waupaca County, Wisconsin",24.9,55,135,2013
"Waushara County, Wisconsin",20.2,55,137,2013
"Winnebago County, Wisconsin",20.7,55,139,2013
"Wood County, Wisconsin",22.8,55,141,2013
"Albany County, Wyoming",24.8,56,001,2013
"Big Horn County, Wyoming",54.8,56,003,2013
"Campbell County, Wyoming",26.0,56,005,2013
"Carbon County, Wyoming",36.3,56,007,2013
"Converse County, Wyoming",35.3,56,009,2013
"Crook County, Wyoming",-666666666.0,56,011,2013
"Fremont County, Wyoming",17.8,56,013,2013
"Goshen County, Wyoming",29.4,56,015,2013
"Hot Springs County, Wyoming",56.7,56,017,2013
"Johnson County, Wyoming",26.7,56,019,2013
"Laramie County, Wyoming",28.0,56,021,2013
"Lincoln County, Wyoming",44.4,56,023,2013
"Natrona County, Wyoming",35.0,56,025,2013
"Niobrara County, Wyoming",-666666666.0,56,027,2013
"Park County, Wyoming",30.8,56,029,2013
"Platte County, Wyoming",28.3,56,031,2013
"Sheridan County, Wyoming",34.3,56,033,2013
"Sublette County, Wyoming",32.5,56,035,2013
"Sweetwater County, Wyoming",37.1,56,037,2013
"Teton County, Wyoming",20.4,56,039,2013
"Uinta County, Wyoming",42.0,56,041,2013
"Washakie County, Wyoming",26.0,56,043,2013
"Weston County, Wyoming",17.9,56,045,2013
"Adjuntas Municipio, Puerto Rico",33.3,72,001,2013
"Aguada Municipio, Puerto Rico",30.0,72,003,2013
"Aguadilla Municipio, Puerto Rico",34.5,72,005,2013
"Aguas Buenas Municipio, Puerto Rico",40.7,72,007,2013
"Aibonito Municipio, Puerto Rico",32.8,72,009,2013
"Arecibo Municipio, Puerto Rico",35.5,72,013,2013
"Arroyo Municipio, Puerto Rico",31.6,72,015,2013
"Barceloneta Municipio, Puerto Rico",37.7,72,017,2013
"Barranquitas Municipio, Puerto Rico",43.8,72,019,2013
"Cabo Rojo Municipio, Puerto Rico",43.0,72,023,2013
"Caguas Municipio, Puerto Rico",33.2,72,025,2013
"Camuy Municipio, Puerto Rico",38.4,72,027,2013
"Carolina Municipio, Puerto Rico",34.7,72,031,2013
"Cayey Municipio, Puerto Rico",33.0,72,035,2013
"Ceiba Municipio, Puerto Rico",31.5,72,037,2013
"Ciales Municipio, Puerto Rico",28.7,72,039,2013
"Cidra Municipio, Puerto Rico",34.0,72,041,2013
"Coamo Municipio, Puerto Rico",36.1,72,043,2013
"Corozal Municipio, Puerto Rico",47.0,72,047,2013
"Culebra Municipio, Puerto Rico",40.0,72,049,2013
"Dorado Municipio, Puerto Rico",35.9,72,051,2013
"Fajardo Municipio, Puerto Rico",32.4,72,053,2013
"Florida Municipio, Puerto Rico",47.5,72,054,2013
"Guayama Municipio, Puerto Rico",31.1,72,057,2013
"Guayanilla Municipio, Puerto Rico",41.3,72,059,2013
"Guaynabo Municipio, Puerto Rico",34.1,72,061,2013
"Gurabo Municipio, Puerto Rico",36.4,72,063,2013
"Hatillo Municipio, Puerto Rico",37.0,72,065,2013
"Hormigueros Municipio, Puerto Rico",38.7,72,067,2013
"Humacao Municipio, Puerto Rico",33.1,72,069,2013
"Isabela Municipio, Puerto Rico",31.8,72,071,2013
"Jayuya Municipio, Puerto Rico",32.9,72,073,2013
"Juncos Municipio, Puerto Rico",33.5,72,077,2013
"Lajas Municipio, Puerto Rico",62.2,72,079,2013
"Lares Municipio, Puerto Rico",31.8,72,081,2013
"Las Piedras Municipio, Puerto Rico",36.6,72,085,2013
"Luquillo Municipio, Puerto Rico",33.8,72,089,2013
"Maricao Municipio, Puerto Rico",37.5,72,093,2013
"Maunabo Municipio, Puerto Rico",56.8,72,095,2013
"Moca Municipio, Puerto Rico",33.8,72,099,2013
"Morovis Municipio, Puerto Rico",27.4,72,101,2013
"Naguabo Municipio, Puerto Rico",34.6,72,103,2013
"Naranjito Municipio, Puerto Rico",24.7,72,105,2013
"Orocovis Municipio, Puerto Rico",38.7,72,107,2013
"Patillas Municipio, Puerto Rico",27.9,72,109,2013
"Ponce Municipio, Puerto Rico",35.0,72,113,2013
"Quebradillas Municipio, Puerto Rico",40.5,72,115,2013
"Sabana Grande Municipio, Puerto Rico",43.8,72,121,2013
"Salinas Municipio, Puerto Rico",33.4,72,123,2013
"San Juan Municipio, Puerto Rico",33.6,72,127,2013
"San Lorenzo Municipio, Puerto Rico",49.5,72,129,2013
"Santa Isabel Municipio, Puerto Rico",31.0,72,133,2013
"Toa Alta Municipio, Puerto Rico",31.6,72,135,2013
"Toa Baja Municipio, Puerto Rico",34.9,72,137,2013
"Trujillo Alto Municipio, Puerto Rico",34.2,72,139,2013
"Utuado Municipio, Puerto Rico",40.2,72,141,2013
"Vega Alta Municipio, Puerto Rico",36.4,72,143,2013
"Vega Baja Municipio, Puerto Rico",43.9,72,145,2013
"Vieques Municipio, Puerto Rico",33.6,72,147,2013
"Villalba Municipio, Puerto Rico",34.8,72,149,2013
"Yabucoa Municipio, Puerto Rico",37.8,72,151,2013
"Yauco Municipio, Puerto Rico",44.2,72,153,2013
"Mellette County, South Dakota",-666666666.0,46,095,2013
"Miner County, South Dakota",-666666666.0,46,097,2013
"Minnehaha County, South Dakota",23.5,46,099,2013
"Moody County, South Dakota",25.5,46,101,2013
"Pennington County, South Dakota",32.0,46,103,2013
"Perkins County, South Dakota",-666666666.0,46,105,2013
"Potter County, South Dakota",-666666666.0,46,107,2013
"Roberts County, South Dakota",57.4,46,109,2013
"Sanborn County, South Dakota",-666666666.0,46,111,2013
"Shannon County, South Dakota",-666666666.0,46,113,2013
"Spink County, South Dakota",27.4,46,115,2013
"Stanley County, South Dakota",-666666666.0,46,117,2013
"Sully County, South Dakota",-666666666.0,46,119,2013
"Todd County, South Dakota",-666666666.0,46,121,2013
"Tripp County, South Dakota",-666666666.0,46,123,2013
"Turner County, South Dakota",33.7,46,125,2013
"Union County, South Dakota",28.4,46,127,2013
"Walworth County, South Dakota",7.7,46,129,2013
"Yankton County, South Dakota",31.8,46,135,2013
"Ziebach County, South Dakota",-666666666.0,46,137,2013
"Anderson County, Tennessee",32.6,47,001,2013
"Bedford County, Tennessee",18.1,47,003,2013
"Benton County, Tennessee",49.5,47,005,2013
"Bledsoe County, Tennessee",-666666666.0,47,007,2013
"Blount County, Tennessee",23.7,47,009,2013
"Bradley County, Tennessee",24.1,47,011,2013
"Campbell County, Tennessee",21.6,47,013,2013
"Cannon County, Tennessee",29.2,47,015,2013
"Carroll County, Tennessee",20.1,47,017,2013
"Carter County, Tennessee",22.0,47,019,2013
"Cheatham County, Tennessee",20.5,47,021,2013
"Chester County, Tennessee",21.0,47,023,2013
"Claiborne County, Tennessee",-666666666.0,47,025,2013
"Clay County, Tennessee",-666666666.0,47,027,2013
"Cocke County, Tennessee",30.5,47,029,2013
"Coffee County, Tennessee",26.0,47,031,2013
"Crockett County, Tennessee",20.9,47,033,2013
"Cumberland County, Tennessee",31.5,47,035,2013
"Davidson County, Tennessee",26.7,47,037,2013
"Decatur County, Tennessee",24.6,47,039,2013
"DeKalb County, Tennessee",26.4,47,041,2013
"Dickson County, Tennessee",24.1,47,043,2013
"Dyer County, Tennessee",31.5,47,045,2013
"Fayette County, Tennessee",11.3,47,047,2013
"Fentress County, Tennessee",-666666666.0,47,049,2013
"Franklin County, Tennessee",32.2,47,051,2013
"Gibson County, Tennessee",32.1,47,053,2013
"Giles County, Tennessee",19.8,47,055,2013
"Grainger County, Tennessee",16.9,47,057,2013
"Greene County, Tennessee",18.0,47,059,2013
"Grundy County, Tennessee",34.1,47,061,2013
"Hamblen County, Tennessee",25.5,47,063,2013
"Hamilton County, Tennessee",24.1,47,065,2013
"Hancock County, Tennessee",-666666666.0,47,067,2013
"Hardeman County, Tennessee",21.8,47,069,2013
"Hardin County, Tennessee",42.4,47,071,2013
"Hawkins County, Tennessee",23.8,47,073,2013
"Haywood County, Tennessee",26.8,47,075,2013
"Henderson County, Tennessee",17.7,47,077,2013
"Henry County, Tennessee",-666666666.0,47,079,2013
"Hickman County, Tennessee",39.1,47,081,2013
"Houston County, Tennessee",30.4,47,083,2013
"Humphreys County, Tennessee",53.1,47,085,2013
"Jackson County, Tennessee",8.1,47,087,2013
"Jefferson County, Tennessee",23.4,47,089,2013
"Johnson County, Tennessee",25.4,47,091,2013
"Knox County, Tennessee",29.6,47,093,2013
"Lake County, Tennessee",25.6,47,095,2013
"Lauderdale County, Tennessee",24.7,47,097,2013
"Lawrence County, Tennessee",24.2,47,099,2013
"Lewis County, Tennessee",7.9,47,101,2013
"Lincoln County, Tennessee",24.0,47,103,2013
"Loudon County, Tennessee",22.0,47,105,2013
"McMinn County, Tennessee",20.9,47,107,2013
"McNairy County, Tennessee",22.1,47,109,2013
"Macon County, Tennessee",28.2,47,111,2013
"Madison County, Tennessee",23.8,47,113,2013
"Marion County, Tennessee",15.5,47,115,2013
"Marshall County, Tennessee",31.8,47,117,2013
"Maury County, Tennessee",23.7,47,119,2013
"Meigs County, Tennessee",-666666666.0,47,121,2013
"Monroe County, Tennessee",15.0,47,123,2013
"Montgomery County, Tennessee",26.1,47,125,2013
"Moore County, Tennessee",15.1,47,127,2013
"Morgan County, Tennessee",44.8,47,129,2013
"Obion County, Tennessee",22.7,47,131,2013
"Overton County, Tennessee",-666666666.0,47,133,2013
"Perry County, Tennessee",-666666666.0,47,135,2013
"Pickett County, Tennessee",-666666666.0,47,137,2013
"Polk County, Tennessee",41.5,47,139,2013
"Putnam County, Tennessee",11.6,47,141,2013
"Rhea County, Tennessee",21.7,47,143,2013
"Roane County, Tennessee",19.0,47,145,2013
"Robertson County, Tennessee",23.7,47,147,2013
"Rutherford County, Tennessee",25.7,47,149,2013
"Scott County, Tennessee",-666666666.0,47,151,2013
"Sequatchie County, Tennessee",20.3,47,153,2013
"Sevier County, Tennessee",22.8,47,155,2013
"Shelby County, Tennessee",25.5,47,157,2013
"Smith County, Tennessee",28.7,47,159,2013
"Stewart County, Tennessee",4.6,47,161,2013
"Sullivan County, Tennessee",19.9,47,163,2013
"Sumner County, Tennessee",26.6,47,165,2013
"Tipton County, Tennessee",25.8,47,167,2013
"Trousdale County, Tennessee",-666666666.0,47,169,2013
"Unicoi County, Tennessee",23.8,47,171,2013
"Union County, Tennessee",-666666666.0,47,173,2013
"Van Buren County, Tennessee",-666666666.0,47,175,2013
"Warren County, Tennessee",32.3,47,177,2013
"Washington County, Tennessee",31.6,47,179,2013
"Wayne County, Tennessee",27.8,47,181,2013
"Weakley County, Tennessee",3.9,47,183,2013
"White County, Tennessee",-666666666.0,47,185,2013
"Williamson County, Tennessee",28.2,47,187,2013
"Wilson County, Tennessee",19.6,47,189,2013
"Anderson County, Texas",32.2,48,001,2013
"Andrews County, Texas",45.3,48,003,2013
"Angelina County, Texas",28.1,48,005,2013
"Aransas County, Texas",37.8,48,007,2013
"Archer County, Texas",39.7,48,009,2013
"Armstrong County, Texas",29.7,48,011,2013
"Atascosa County, Texas",28.2,48,013,2013
"Austin County, Texas",35.2,48,015,2013
"Bailey County, Texas",23.8,48,017,2013
"Bandera County, Texas",37.8,48,019,2013
"Bastrop County, Texas",27.9,48,021,2013
"Baylor County, Texas",12.3,48,023,2013
"Bee County, Texas",28.5,48,025,2013
"Bell County, Texas",28.0,48,027,2013
"Bexar County, Texas",29.5,48,029,2013
"Blanco County, Texas",49.3,48,031,2013
"Borden County, Texas",-666666666.0,48,033,2013
"Bosque County, Texas",28.5,48,035,2013
"Bowie County, Texas",29.3,48,037,2013
"Brazoria County, Texas",29.1,48,039,2013
"Brazos County, Texas",25.6,48,041,2013
"Brewster County, Texas",41.4,48,043,2013
"Briscoe County, Texas",25.0,48,045,2013
"Brooks County, Texas",37.3,48,047,2013
"Brown County, Texas",31.7,48,049,2013
"Burleson County, Texas",32.9,48,051,2013
"Burnet County, Texas",36.6,48,053,2013
"Caldwell County, Texas",26.9,48,055,2013
"Calhoun County, Texas",50.7,48,057,2013
"Callahan County, Texas",52.2,48,059,2013
"Cameron County, Texas",31.3,48,061,2013
"Camp County, Texas",32.8,48,063,2013
"Carson County, Texas",33.2,48,065,2013
"Cass County, Texas",36.7,48,067,2013
"Castro County, Texas",33.8,48,069,2013
"Chambers County, Texas",20.0,48,071,2013
"Cherokee County, Texas",25.8,48,073,2013
"Childress County, Texas",39.5,48,075,2013
"Clay County, Texas",26.7,48,077,2013
"Cochran County, Texas",30.3,48,079,2013
"Coke County, Texas",30.9,48,081,2013
"Coleman County, Texas",47.9,48,083,2013
"Collin County, Texas",29.7,48,085,2013
"Collingsworth County, Texas",22.3,48,087,2013
"Colorado County, Texas",51.1,48,089,2013
"Comal County, Texas",35.8,48,091,2013
"Comanche County, Texas",32.1,48,093,2013
"Concho County, Texas",38.1,48,095,2013
"Cooke County, Texas",21.4,48,097,2013
"Coryell County, Texas",27.6,48,099,2013
"Cottle County, Texas",56.6,48,101,2013
"Crane County, Texas",26.3,48,103,2013
"Crockett County, Texas",39.1,48,105,2013
"Crosby County, Texas",35.5,48,107,2013
"Culberson County, Texas",61.6,48,109,2013
"Dallam County, Texas",24.9,48,111,2013
"Dallas County, Texas",25.7,48,113,2013
"Dawson County, Texas",35.4,48,115,2013
"Deaf Smith County, Texas",28.3,48,117,2013
"Delta County, Texas",39.7,48,119,2013
"Denton County, Texas",29.6,48,121,2013
"DeWitt County, Texas",30.0,48,123,2013
"Dickens County, Texas",29.8,48,125,2013
"Dimmit County, Texas",32.5,48,127,2013
"Donley County, Texas",18.8,48,129,2013
"Duval County, Texas",34.6,48,131,2013
"Eastland County, Texas",24.8,48,133,2013
"Ector County, Texas",29.1,48,135,2013
"Edwards County, Texas",61.5,48,137,2013
"Ellis County, Texas",26.2,48,139,2013
"El Paso County, Texas",29.0,48,141,2013
"Erath County, Texas",22.2,48,143,2013
"Falls County, Texas",30.4,48,145,2013
"Fannin County, Texas",27.6,48,147,2013
"Fayette County, Texas",47.3,48,149,2013
"Fisher County, Texas",33.1,48,151,2013
"Floyd County, Texas",32.0,48,153,2013
"Foard County, Texas",33.5,48,155,2013
"Fort Bend County, Texas",33.3,48,157,2013
"Franklin County, Texas",20.9,48,159,2013
"Freestone County, Texas",28.0,48,161,2013
"Frio County, Texas",33.0,48,163,2013
"Gaines County, Texas",27.0,48,165,2013
"Galveston County, Texas",36.5,48,167,2013
"Garza County, Texas",38.3,48,169,2013
"Gillespie County, Texas",49.1,48,171,2013
"Glasscock County, Texas",-666666666.0,48,173,2013
"Goliad County, Texas",37.1,48,175,2013
"Gonzales County, Texas",27.7,48,177,2013
"Gray County, Texas",31.5,48,179,2013
"Grayson County, Texas",28.6,48,181,2013
"Gregg County, Texas",23.2,48,183,2013
"Grimes County, Texas",28.4,48,185,2013
"Guadalupe County, Texas",32.3,48,187,2013
"Hale County, Texas",34.1,48,189,2013
"Hall County, Texas",26.3,48,191,2013
"Hamilton County, Texas",-666666666.0,48,193,2013
"Hansford County, Texas",25.8,48,195,2013
"Hardeman County, Texas",32.9,48,197,2013
"Hardin County, Texas",27.9,48,199,2013
"Harris County, Texas",28.2,48,201,2013
"Harrison County, Texas",22.1,48,203,2013
"Hartley County, Texas",34.2,48,205,2013
"Haskell County, Texas",18.3,48,207,2013
"Hays County, Texas",24.9,48,209,2013
"Hemphill County, Texas",17.4,48,211,2013
"Henderson County, Texas",26.7,48,213,2013
"Hidalgo County, Texas",30.4,48,215,2013
"Hill County, Texas",22.5,48,217,2013
"Hockley County, Texas",29.6,48,219,2013
"Hood County, Texas",20.7,48,221,2013
"Hopkins County, Texas",26.1,48,223,2013
"Houston County, Texas",20.7,48,225,2013
"Howard County, Texas",30.6,48,227,2013
"Hudspeth County, Texas",57.2,48,229,2013
"Hunt County, Texas",22.7,48,231,2013
"Hutchinson County, Texas",18.5,48,233,2013
"Irion County, Texas",12.6,48,235,2013
"Jack County, Texas",19.9,48,237,2013
"Jackson County, Texas",33.4,48,239,2013
"Jasper County, Texas",28.2,48,241,2013
"Jeff Davis County, Texas",31.3,48,243,2013
"Jefferson County, Texas",26.3,48,245,2013
"Jim Hogg County, Texas",60.2,48,247,2013
"Jim Wells County, Texas",40.5,48,249,2013
"Johnson County, Texas",28.8,48,251,2013
"Jones County, Texas",31.8,48,253,2013
"Karnes County, Texas",29.9,48,255,2013
"Kaufman County, Texas",26.6,48,257,2013
"Kendall County, Texas",30.9,48,259,2013
"Kenedy County, Texas",-666666666.0,48,261,2013
"Kent County, Texas",37.5,48,263,2013
"Kerr County, Texas",34.5,48,265,2013
"Kimble County, Texas",45.3,48,267,2013
"King County, Texas",42.4,48,269,2013
"Kinney County, Texas",-666666666.0,48,271,2013
"Kleberg County, Texas",25.0,48,273,2013
"Knox County, Texas",43.6,48,275,2013
"Lamar County, Texas",21.9,48,277,2013
"Lamb County, Texas",38.3,48,279,2013
"Lampasas County, Texas",30.9,48,281,2013
"La Salle County, Texas",21.5,48,283,2013
"Lavaca County, Texas",28.2,48,285,2013
"Lee County, Texas",28.7,48,287,2013
"Leon County, Texas",20.6,48,289,2013
"Liberty County, Texas",25.4,48,291,2013
"Limestone County, Texas",28.6,48,293,2013
"Lipscomb County, Texas",27.2,48,295,2013
"Live Oak County, Texas",34.6,48,297,2013
"Llano County, Texas",19.8,48,299,2013
"Loving County, Texas",33.3,48,301,2013
"Lubbock County, Texas",27.6,48,303,2013
"Lynn County, Texas",32.8,48,305,2013
"McCulloch County, Texas",57.5,48,307,2013
"McLennan County, Texas",26.6,48,309,2013
"McMullen County, Texas",44.8,48,311,2013
"Madison County, Texas",23.7,48,313,2013
"Marion County, Texas",-666666666.0,48,315,2013
"Martin County, Texas",31.5,48,317,2013
"Mason County, Texas",27.7,48,319,2013
"Matagorda County, Texas",38.7,48,321,2013
"Maverick County, Texas",38.1,48,323,2013
"Medina County, Texas",30.2,48,325,2013
"Menard County, Texas",-666666666.0,48,327,2013
"Midland County, Texas",29.4,48,329,2013
"Milam County, Texas",21.8,48,331,2013
"Mills County, Texas",30.6,48,333,2013
"Mitchell County, Texas",28.1,48,335,2013
"Montague County, Texas",18.9,48,337,2013
"Montgomery County, Texas",24.9,48,339,2013
"Moore County, Texas",32.9,48,341,2013
"Morris County, Texas",18.8,48,343,2013
"Motley County, Texas",23.8,48,345,2013
"Nacogdoches County, Texas",22.9,48,347,2013
"Navarro County, Texas",26.9,48,349,2013
"Newton County, Texas",20.4,48,351,2013
"Nolan County, Texas",33.7,48,353,2013
"Nueces County, Texas",35.3,48,355,2013
"Ochiltree County, Texas",25.3,48,357,2013
"Oldham County, Texas",12.1,48,359,2013
"Orange County, Texas",28.7,48,361,2013
"Palo Pinto County, Texas",31.6,48,363,2013
"Panola County, Texas",22.0,48,365,2013
"Parker County, Texas",25.7,48,367,2013
"Parmer County, Texas",26.4,48,369,2013
"Pecos County, Texas",33.1,48,371,2013
"Polk County, Texas",29.6,48,373,2013
"Potter County, Texas",31.1,48,375,2013
"Presidio County, Texas",41.5,48,377,2013
"Rains County, Texas",19.3,48,379,2013
"Randall County, Texas",26.2,48,381,2013
"Reagan County, Texas",33.6,48,383,2013
"Real County, Texas",72.5,48,385,2013
"Red River County, Texas",26.8,48,387,2013
"Reeves County, Texas",39.5,48,389,2013
"Refugio County, Texas",49.6,48,391,2013
"Roberts County, Texas",-666666666.0,48,393,2013
"Robertson County, Texas",29.9,48,395,2013
"Rockwall County, Texas",29.3,48,397,2013
"Runnels County, Texas",44.2,48,399,2013
"Rusk County, Texas",29.6,48,401,2013
"Sabine County, Texas",25.6,48,403,2013
"San Augustine County, Texas",33.5,48,405,2013
"San Jacinto County, Texas",24.8,48,407,2013
"San Patricio County, Texas",40.6,48,409,2013
"San Saba County, Texas",25.9,48,411,2013
"Schleicher County, Texas",38.6,48,413,2013
"Scurry County, Texas",33.2,48,415,2013
"Shackelford County, Texas",27.9,48,417,2013
"Shelby County, Texas",20.7,48,419,2013
"Sherman County, Texas",22.3,48,421,2013
"Smith County, Texas",25.4,48,423,2013
"Somervell County, Texas",26.6,48,425,2013
"Starr County, Texas",32.6,48,427,2013
"Stephens County, Texas",22.2,48,429,2013
"Sterling County, Texas",64.1,48,431,2013
"Stonewall County, Texas",55.8,48,433,2013
"Sutton County, Texas",34.2,48,435,2013
"Swisher County, Texas",43.4,48,437,2013
"Tarrant County, Texas",25.9,48,439,2013
"Taylor County, Texas",25.3,48,441,2013
"Terrell County, Texas",-666666666.0,48,443,2013
"Terry County, Texas",25.9,48,445,2013
"Throckmorton County, Texas",-666666666.0,48,447,2013
"Titus County, Texas",25.3,48,449,2013
"Tom Green County, Texas",29.4,48,451,2013
"Travis County, Texas",26.9,48,453,2013
"Trinity County, Texas",13.1,48,455,2013
"Tyler County, Texas",25.5,48,457,2013
"Upshur County, Texas",23.5,48,459,2013
"Upton County, Texas",26.7,48,461,2013
"Uvalde County, Texas",43.7,48,463,2013
"Val Verde County, Texas",39.0,48,465,2013
"Van Zandt County, Texas",34.7,48,467,2013
"Victoria County, Texas",30.6,48,469,2013
"Walker County, Texas",21.4,48,471,2013
"Waller County, Texas",27.7,48,473,2013
"Ward County, Texas",34.1,48,475,2013
"Washington County, Texas",31.4,48,477,2013
"Webb County, Texas",30.6,48,479,2013
"Wharton County, Texas",38.9,48,481,2013
"Wheeler County, Texas",29.1,48,483,2013
"Wichita County, Texas",29.0,48,485,2013
"Wilbarger County, Texas",39.6,48,487,2013
"Willacy County, Texas",38.5,48,489,2013
"Williamson County, Texas",29.7,48,491,2013
"Wilson County, Texas",33.2,48,493,2013
"Winkler County, Texas",33.9,48,495,2013
"Wise County, Texas",27.4,48,497,2013
"Wood County, Texas",24.8,48,499,2013
"Yoakum County, Texas",38.5,48,501,2013
"Young County, Texas",22.5,48,503,2013
"Zapata County, Texas",32.2,48,505,2013
"Zavala County, Texas",30.2,48,507,2013
"Beaver County, Utah",13.4,49,001,2013
"Box Elder County, Utah",22.8,49,003,2013
"Cache County, Utah",24.4,49,005,2013
"Carbon County, Utah",28.5,49,007,2013
"Daggett County, Utah",23.0,49,009,2013
"Davis County, Utah",24.7,49,011,2013
"Duchesne County, Utah",25.7,49,013,2013
"Emery County, Utah",19.3,49,015,2013
"Garfield County, Utah",-666666666.0,49,017,2013
"Grand County, Utah",49.6,49,019,2013
"Iron County, Utah",32.3,49,021,2013
"Juab County, Utah",22.2,49,023,2013
"Kane County, Utah",57.4,49,025,2013
"Millard County, Utah",19.2,49,027,2013
"Morgan County, Utah",16.1,49,029,2013
"Piute County, Utah",16.4,49,031,2013
"Rich County, Utah",18.9,49,033,2013
"Salt Lake County, Utah",25.2,49,035,2013
"San Juan County, Utah",31.5,49,037,2013
"Sanpete County, Utah",24.8,49,039,2013
"Sevier County, Utah",25.5,49,041,2013
"Summit County, Utah",21.4,49,043,2013
"Tooele County, Utah",26.0,49,045,2013
"Uintah County, Utah",30.2,49,047,2013
"Utah County, Utah",24.7,49,049,2013
"Wasatch County, Utah",23.9,49,051,2013
"Washington County, Utah",25.9,49,053,2013
"Wayne County, Utah",7.7,49,055,2013
"Weber County, Utah",23.8,49,057,2013
"Addison County, Vermont",20.2,50,001,2013
"Bennington County, Vermont",37.1,50,003,2013
"Caledonia County, Vermont",52.3,50,005,2013
"Chittenden County, Vermont",29.8,50,007,2013
"Essex County, Vermont",27.2,50,009,2013
"Franklin County, Vermont",35.1,50,011,2013
"Grand Isle County, Vermont",-666666666.0,50,013,2013
"Lamoille County, Vermont",21.8,50,015,2013
"Orange County, Vermont",58.1,50,017,2013
"Orleans County, Vermont",37.1,50,019,2013
"Rutland County, Vermont",21.2,50,021,2013
"Washington County, Vermont",41.1,50,023,2013
"Windham County, Vermont",51.5,50,025,2013
"Windsor County, Vermont",30.2,50,027,2013
"Accomack County, Virginia",19.2,51,001,2013
"Albemarle County, Virginia",30.6,51,003,2013
"Alleghany County, Virginia",-666666666.0,51,005,2013
"Amelia County, Virginia",46.4,51,007,2013
"Amherst County, Virginia",43.1,51,009,2013
"Appomattox County, Virginia",56.4,51,011,2013
"Arlington County, Virginia",30.9,51,013,2013
"Augusta County, Virginia",19.7,51,015,2013
"Bath County, Virginia",-666666666.0,51,017,2013
"Bedford County, Virginia",9.0,51,019,2013
"Bland County, Virginia",-666666666.0,51,021,2013
"Botetourt County, Virginia",24.5,51,023,2013
"Brunswick County, Virginia",24.7,51,025,2013
"Buchanan County, Virginia",14.9,51,027,2013
"Buckingham County, Virginia",24.0,51,029,2013
"Campbell County, Virginia",26.4,51,031,2013
"Caroline County, Virginia",24.2,51,033,2013
"Carroll County, Virginia",39.0,51,035,2013
"Charles City County, Virginia",-666666666.0,51,036,2013
"Charlotte County, Virginia",29.2,51,037,2013
"Chesterfield County, Virginia",31.1,51,041,2013
"Clarke County, Virginia",34.1,51,043,2013
"Craig County, Virginia",-666666666.0,51,045,2013
"Culpeper County, Virginia",23.4,51,047,2013
"Cumberland County, Virginia",-666666666.0,51,049,2013
"Dickenson County, Virginia",-666666666.0,51,051,2013
"Dinwiddie County, Virginia",22.6,51,053,2013
"Essex County, Virginia",-666666666.0,51,057,2013
"Fairfax County, Virginia",29.2,51,059,2013
"Fauquier County, Virginia",30.2,51,061,2013
"Floyd County, Virginia",-666666666.0,51,063,2013
"Fluvanna County, Virginia",39.1,51,065,2013
"Franklin County, Virginia",48.7,51,067,2013
"Frederick County, Virginia",28.2,51,069,2013
"Giles County, Virginia",20.6,51,071,2013
"Gloucester County, Virginia",48.9,51,073,2013
"Goochland County, Virginia",61.3,51,075,2013
"Grayson County, Virginia",28.3,51,077,2013
"Greene County, Virginia",18.6,51,079,2013
"Greensville County, Virginia",29.4,51,081,2013
"Halifax County, Virginia",19.8,51,083,2013
"Hanover County, Virginia",20.0,51,085,2013
"Henrico County, Virginia",28.5,51,087,2013
"Henry County, Virginia",19.0,51,089,2013
"Highland County, Virginia",-666666666.0,51,091,2013
"Isle of Wight County, Virginia",23.7,51,093,2013
"James City County, Virginia",26.7,51,095,2013
"King and Queen County, Virginia",-666666666.0,51,097,2013
"King George County, Virginia",26.3,51,099,2013
"King William County, Virginia",-666666666.0,51,101,2013
"Lancaster County, Virginia",-666666666.0,51,103,2013
"Lee County, Virginia",32.7,51,105,2013
"Loudoun County, Virginia",29.5,51,107,2013
"Louisa County, Virginia",37.2,51,109,2013
"Lunenburg County, Virginia",20.3,51,111,2013
"Madison County, Virginia",45.1,51,113,2013
"Mathews County, Virginia",20.6,51,115,2013
"Mecklenburg County, Virginia",31.7,51,117,2013
"Middlesex County, Virginia",42.5,51,119,2013
"Montgomery County, Virginia",22.5,51,121,2013
"Nelson County, Virginia",20.8,51,125,2013
"New Kent County, Virginia",26.3,51,127,2013
"Northampton County, Virginia",35.3,51,131,2013
"Northumberland County, Virginia",-666666666.0,51,133,2013
"Nottoway County, Virginia",33.1,51,135,2013
"Orange County, Virginia",37.3,51,137,2013
"Page County, Virginia",48.4,51,139,2013
"Patrick County, Virginia",-666666666.0,51,141,2013
"Pittsylvania County, Virginia",32.0,51,143,2013
"Powhatan County, Virginia",19.6,51,145,2013
"Prince Edward County, Virginia",19.8,51,147,2013
"Prince George County, Virginia",31.7,51,149,2013
"Prince William County, Virginia",27.8,51,153,2013
"Pulaski County, Virginia",60.2,51,155,2013
"Rappahannock County, Virginia",-666666666.0,51,157,2013
"Richmond County, Virginia",30.7,51,159,2013
"Roanoke County, Virginia",40.7,51,161,2013
"Rockbridge County, Virginia",23.9,51,163,2013
"Rockingham County, Virginia",25.9,51,165,2013
"Russell County, Virginia",24.7,51,167,2013
"Scott County, Virginia",-666666666.0,51,169,2013
"Shenandoah County, Virginia",25.5,51,171,2013
"Smyth County, Virginia",-666666666.0,51,173,2013
"Southampton County, Virginia",19.7,51,175,2013
"Spotsylvania County, Virginia",25.4,51,177,2013
