NAME,B19113H_001E,state,county,year
"Caldwell County, Kentucky",59856.0,21,033,2018
"Casey County, Kentucky",41660.0,21,045,2018
"Christian County, Kentucky",56558.0,21,047,2018
"Grayson County, Kentucky",46021.0,21,085,2018
"Henry County, Kentucky",59237.0,21,103,2018
"Hopkins County, Kentucky",60131.0,21,107,2018
"Jackson County, Kentucky",41224.0,21,109,2018
"Laurel County, Kentucky",47945.0,21,125,2018
"Marshall County, Kentucky",65325.0,21,157,2018
"Meade County, Kentucky",72341.0,21,163,2018
"Montgomery County, Kentucky",53635.0,21,173,2018
"Nicholas County, Kentucky",53750.0,21,181,2018
"Oldham County, Kentucky",112288.0,21,185,2018
"Owen County, Kentucky",54178.0,21,187,2018
"Rockcastle County, Kentucky",50127.0,21,203,2018
"Scott County, Kentucky",81390.0,21,209,2018
"Warren County, Kentucky",69956.0,21,227,2018
"Allen County, Kentucky",55195.0,21,003,2018
"Bourbon County, Kentucky",69808.0,21,017,2018
"Boyd County, Kentucky",60731.0,21,019,2018
"Bullitt County, Kentucky",71127.0,21,029,2018
"Crittenden County, Kentucky",57500.0,21,055,2018
"Fayette County, Kentucky",85060.0,21,067,2018
"Fulton County, Kentucky",51458.0,21,075,2018
"Johnson County, Kentucky",47913.0,21,115,2018
"Menifee County, Kentucky",47672.0,21,165,2018
"Clay County, Kentucky",33771.0,21,051,2018
"Morgan County, Kentucky",42883.0,21,175,2018
"Perry County, Kentucky",43666.0,21,193,2018
"Wolfe County, Kentucky",36346.0,21,237,2018
"Bell County, Kentucky",32044.0,21,013,2018
"Breathitt County, Kentucky",32790.0,21,025,2018
"Graves County, Kentucky",59035.0,21,083,2018
"Hart County, Kentucky",48004.0,21,099,2018
"Wayne County, Kentucky",43554.0,21,231,2018
"Marion County, Kentucky",57776.0,21,155,2018
"Trigg County, Kentucky",65653.0,21,221,2018
"Boone County, Kentucky",91041.0,21,015,2018
"Leslie County, Kentucky",38665.0,21,131,2018
"Knox County, Kentucky",36048.0,21,121,2018
"Lawrence County, Kentucky",41782.0,21,127,2018
"Livingston County, Kentucky",58532.0,21,139,2018
"Pike County, Kentucky",42568.0,21,195,2018
"Shelby County, Kentucky",81500.0,21,211,2018
"Anderson County, Kentucky",68640.0,21,005,2018
"Breckinridge County, Kentucky",62554.0,21,027,2018
"Franklin County, Kentucky",73488.0,21,073,2018
"Kenton County, Kentucky",80819.0,21,117,2018
"Madison County, Kentucky",66153.0,21,151,2018
"Magoffin County, Kentucky",40167.0,21,153,2018
"Owsley County, Kentucky",39298.0,21,189,2018
"Simpson County, Kentucky",60982.0,21,213,2018
"Taylor County, Kentucky",48934.0,21,217,2018
"Todd County, Kentucky",56161.0,21,219,2018
"Carlisle County, Kentucky",55688.0,21,039,2018
"Clinton County, Kentucky",39768.0,21,053,2018
"Gallatin County, Kentucky",55484.0,21,077,2018
"Garrard County, Kentucky",63389.0,21,079,2018
"Fleming County, Kentucky",50940.0,21,069,2018
"Campbell County, Kentucky",81947.0,21,037,2018
"Vermilion Parish, Louisiana",67235.0,22,113,2018
"St. Charles Parish, Louisiana",93533.0,22,089,2018
"Concordia Parish, Louisiana",58932.0,22,029,2018
"Tensas Parish, Louisiana",41776.0,22,107,2018
"St. James Parish, Louisiana",81694.0,22,093,2018
"Grant Parish, Louisiana",55729.0,22,043,2018
"Jefferson Parish, Louisiana",81887.0,22,051,2018
"Bienville Parish, Louisiana",58451.0,22,013,2018
"Bossier Parish, Louisiana",76847.0,22,015,2018
"Cameron Parish, Louisiana",76485.0,22,023,2018
"East Feliciana Parish, Louisiana",68480.0,22,037,2018
"St. John the Baptist Parish, Louisiana",72578.0,22,095,2018
"Plaquemines Parish, Louisiana",72583.0,22,075,2018
"Ouachita Parish, Louisiana",71629.0,22,073,2018
"Rapides Parish, Louisiana",66855.0,22,079,2018
"Washington Parish, Louisiana",51835.0,22,117,2018
"St. Landry Parish, Louisiana",59404.0,22,097,2018
"Tangipahoa Parish, Louisiana",69332.0,22,105,2018
"Acadia Parish, Louisiana",61784.0,22,001,2018
"St. Mary Parish, Louisiana",59951.0,22,101,2018
"West Carroll Parish, Louisiana",51875.0,22,123,2018
"St. Tammany Parish, Louisiana",87238.0,22,103,2018
"Union Parish, Louisiana",68688.0,22,111,2018
"Caldwell Parish, Louisiana",52006.0,22,021,2018
"Lafayette Parish, Louisiana",85654.0,22,055,2018
"Caddo Parish, Louisiana",78144.0,22,017,2018
"East Carroll Parish, Louisiana",49583.0,22,035,2018
"Ascension Parish, Louisiana",98969.0,22,005,2018
"Iberia Parish, Louisiana",66649.0,22,045,2018
"St. Bernard Parish, Louisiana",62480.0,22,087,2018
"St. Helena Parish, Louisiana",82404.0,22,091,2018
"West Baton Rouge Parish, Louisiana",95226.0,22,121,2018
"De Soto Parish, Louisiana",67078.0,22,031,2018
"Red River Parish, Louisiana",67258.0,22,081,2018
"Livingston Parish, Louisiana",76032.0,22,063,2018
"Natchitoches Parish, Louisiana",59955.0,22,069,2018
"Orleans Parish, Louisiana",113730.0,22,071,2018
"Catahoula Parish, Louisiana",65755.0,22,025,2018
"Calcasieu Parish, Louisiana",72224.0,22,019,2018
"Franklin Parish, Louisiana",56327.0,22,041,2018
"Assumption Parish, Louisiana",71095.0,22,007,2018
"Jackson Parish, Louisiana",59746.0,22,049,2018
"Richland Parish, Louisiana",61685.0,22,083,2018
"St. Martin Parish, Louisiana",66275.0,22,099,2018
"Winn Parish, Louisiana",54946.0,22,127,2018
"East Baton Rouge Parish, Louisiana",103337.0,22,033,2018
"Allen Parish, Louisiana",58776.0,22,003,2018
"Madison Parish, Louisiana",54107.0,22,065,2018
"Oxford County, Maine",58292.0,23,017,2018
"Waldo County, Maine",63014.0,23,027,2018
"Penobscot County, Maine",64437.0,23,019,2018
"Androscoggin County, Maine",68011.0,23,001,2018
"Aroostook County, Maine",53602.0,23,003,2018
"Cumberland County, Maine",92710.0,23,005,2018
"Knox County, Maine",66949.0,23,013,2018
"York County, Maine",80228.0,23,031,2018
"Franklin County, Maine",60168.0,23,007,2018
"Somerset County, Maine",55008.0,23,025,2018
"Worcester County, Maryland",82273.0,24,047,2018
"Baltimore city, Maryland",103306.0,24,510,2018
"Talbot County, Maryland",95467.0,24,041,2018
"Harford County, Maryland",107624.0,24,025,2018
"Howard County, Maryland",156357.0,24,027,2018
"Anne Arundel County, Maryland",122590.0,24,003,2018
"Baltimore County, Maryland",101777.0,24,005,2018
"Calvert County, Maryland",122717.0,24,009,2018
"Garrett County, Maryland",60277.0,24,023,2018
"Montgomery County, Maryland",165108.0,24,031,2018
"Carroll County, Maryland",110471.0,24,013,2018
"Queen Anne's County, Maryland",110150.0,24,035,2018
"St. Mary's County, Maryland",112530.0,24,037,2018
"Charles County, Maryland",113919.0,24,017,2018
"Dorchester County, Maryland",73203.0,24,019,2018
"Washington County, Maryland",75775.0,24,043,2018
"Wicomico County, Maryland",77345.0,24,045,2018
"Cecil County, Maryland",91151.0,24,015,2018
"Caroline County, Maryland",69484.0,24,011,2018
"Suffolk County, Massachusetts",120390.0,25,025,2018
"Barnstable County, Massachusetts",91889.0,25,001,2018
"Dukes County, Massachusetts",101935.0,25,007,2018
"Middlesex County, Massachusetts",131618.0,25,017,2018
"Berkshire County, Massachusetts",78074.0,25,003,2018
"Essex County, Massachusetts",111321.0,25,009,2018
"Bristol County, Massachusetts",89864.0,25,005,2018
"Hampden County, Massachusetts",85852.0,25,013,2018
"Plymouth County, Massachusetts",112231.0,25,023,2018
"Franklin County, Massachusetts",80406.0,25,011,2018
"Norfolk County, Massachusetts",131380.0,25,021,2018
"Hampshire County, Massachusetts",95959.0,25,015,2018
"Nantucket County, Massachusetts",120238.0,25,019,2018
"Monroe County, Michigan",76597.0,26,115,2018
"Allegan County, Michigan",71831.0,26,005,2018
"Hillsdale County, Michigan",59540.0,26,059,2018
"Alger County, Michigan",59244.0,26,003,2018
"Oceana County, Michigan",55813.0,26,127,2018
"Leelanau County, Michigan",76756.0,26,089,2018
"Clare County, Michigan",47159.0,26,035,2018
"Keweenaw County, Michigan",65313.0,26,083,2018
"Isabella County, Michigan",62389.0,26,073,2018
"Ottawa County, Michigan",82186.0,26,139,2018
"Tuscola County, Michigan",57936.0,26,157,2018
"Alpena County, Michigan",54446.0,26,007,2018
"Ionia County, Michigan",65561.0,26,067,2018
"Midland County, Michigan",72711.0,26,111,2018
"Berrien County, Michigan",69652.0,26,021,2018
"Oscoda County, Michigan",48888.0,26,135,2018
"Crawford County, Michigan",57188.0,26,039,2018
"Clinton County, Michigan",83234.0,26,037,2018
"Gratiot County, Michigan",57230.0,26,057,2018
"Huron County, Michigan",59592.0,26,063,2018
"Lenawee County, Michigan",66962.0,26,091,2018
"Mason County, Michigan",62571.0,26,105,2018
"Montcalm County, Michigan",54880.0,26,117,2018
"St. Joseph County, Michigan",60215.0,26,149,2018
"St. Clair County, Michigan",71011.0,26,147,2018
"Washtenaw County, Michigan",105460.0,26,161,2018
"Arenac County, Michigan",51425.0,26,011,2018
"Cass County, Michigan",66543.0,26,027,2018
"Iron County, Michigan",55037.0,26,071,2018
"Roscommon County, Michigan",48870.0,26,143,2018
"Wayne County, Michigan",77045.0,26,163,2018
"Branch County, Michigan",58614.0,26,023,2018
"Jackson County, Michigan",65637.0,26,075,2018
"Mackinac County, Michigan",58109.0,26,097,2018
"Antrim County, Michigan",64261.0,26,009,2018
"Houghton County, Michigan",62895.0,26,061,2018
"Iosco County, Michigan",50311.0,26,069,2018
"Lake County, Michigan",46737.0,26,085,2018
"Montmorency County, Michigan",49796.0,26,119,2018
"Presque Isle County, Michigan",56565.0,26,141,2018
"Kalamazoo County, Michigan",78927.0,26,077,2018
"Mecosta County, Michigan",59339.0,26,107,2018
"Marquette County, Michigan",66440.0,26,103,2018
"Newaygo County, Michigan",55961.0,26,123,2018
"Osceola County, Michigan",51944.0,26,133,2018
"Otsego County, Michigan",61954.0,26,137,2018
"Calhoun County, Michigan",63500.0,26,025,2018
"Cheboygan County, Michigan",56405.0,26,031,2018
"Luce County, Michigan",53977.0,26,095,2018
"Kent County, Michigan",81447.0,26,081,2018
"Macomb County, Michigan",79202.0,26,099,2018
"Bay County, Michigan",60772.0,26,017,2018
"Saginaw County, Michigan",66971.0,26,145,2018
"Shiawassee County, Michigan",66035.0,26,155,2018
"Baraga County, Michigan",54773.0,26,013,2018
"Charlevoix County, Michigan",67777.0,26,029,2018
"Eaton County, Michigan",76911.0,26,045,2018
"Delta County, Michigan",57863.0,26,041,2018
"Gogebic County, Michigan",56205.0,26,053,2018
"Emmet County, Michigan",70693.0,26,047,2018
"Woodruff County, Arkansas",60833.0,05,147,2018
"Cleburne County, Arkansas",54485.0,05,023,2018
"Cleveland County, Arkansas",54200.0,05,025,2018
"Jackson County, Arkansas",48377.0,05,067,2018
"Hempstead County, Arkansas",62646.0,05,057,2018
"Sharp County, Arkansas",42202.0,05,135,2018
"Stone County, Arkansas",46686.0,05,137,2018
"Washington County, Arkansas",71212.0,05,143,2018
"Baxter County, Arkansas",49604.0,05,005,2018
"Ashley County, Arkansas",60810.0,05,003,2018
"Craighead County, Arkansas",65265.0,05,031,2018
"Greene County, Arkansas",56676.0,05,055,2018
"Lafayette County, Arkansas",59826.0,05,073,2018
"Perry County, Arkansas",53417.0,05,105,2018
"Phillips County, Arkansas",71418.0,05,107,2018
"Poinsett County, Arkansas",47801.0,05,111,2018
"Sevier County, Arkansas",61125.0,05,133,2018
"Yell County, Arkansas",52222.0,05,149,2018
"Calhoun County, Arkansas",64088.0,05,013,2018
"Clark County, Arkansas",61755.0,05,019,2018
"Bradley County, Arkansas",66167.0,05,011,2018
"Monroe County, Arkansas",53846.0,05,095,2018
"Polk County, Arkansas",46793.0,05,113,2018
"Ouachita County, Arkansas",63078.0,05,103,2018
"Newton County, Arkansas",50221.0,05,101,2018
"Little River County, Arkansas",63704.0,05,081,2018
"Carroll County, Arkansas",55494.0,05,015,2018
"Miller County, Arkansas",62830.0,05,091,2018
"Lake County, California",58177.0,06,033,2018
"Mariposa County, California",64038.0,06,043,2018
"Yuba County, California",65754.0,06,115,2018
"Contra Costa County, California",131311.0,06,013,2018
"Lassen County, California",71533.0,06,035,2018
"Santa Barbara County, California",108735.0,06,083,2018
"Sonoma County, California",104178.0,06,097,2018
"Imperial County, California",80143.0,06,025,2018
"Mono County, California",96215.0,06,051,2018
"Alameda County, California",138556.0,06,001,2018
"Sacramento County, California",88489.0,06,067,2018
"Napa County, California",115468.0,06,055,2018
"Monterey County, California",103849.0,06,053,2018
"Sierra County, California",84583.0,06,091,2018
"San Diego County, California",105062.0,06,073,2018
"Yolo County, California",104454.0,06,113,2018
"Humboldt County, California",65076.0,06,023,2018
"Alpine County, California",87031.0,06,003,2018
"Mendocino County, California",69744.0,06,045,2018
"Santa Cruz County, California",117897.0,06,087,2018
"Los Angeles County, California",111198.0,06,037,2018
"Riverside County, California",88799.0,06,065,2018
"Santa Clara County, California",157197.0,06,085,2018
"Marin County, California",163564.0,06,041,2018
"Siskiyou County, California",56810.0,06,093,2018
"Shasta County, California",64903.0,06,089,2018
"Del Norte County, California",62743.0,06,015,2018
"San Luis Obispo County, California",95532.0,06,079,2018
"Glenn County, California",63578.0,06,021,2018
"Butte County, California",69277.0,06,007,2018
"Plumas County, California",73250.0,06,063,2018
"Kern County, California",77808.0,06,029,2018
"Orange County, California",122620.0,06,059,2018
"Calaveras County, California",78810.0,06,009,2018
"Sutter County, California",78479.0,06,101,2018
"San Mateo County, California",166832.0,06,081,2018
"Tuolumne County, California",73080.0,06,109,2018
"San Joaquin County, California",87062.0,06,077,2018
"Amador County, California",73930.0,06,005,2018
"Phillips County, Colorado",75833.0,08,095,2018
"Archuleta County, Colorado",65303.0,08,007,2018
"Denver County, Colorado",114360.0,08,031,2018
"Kiowa County, Colorado",47083.0,08,061,2018
"Huerfano County, Colorado",61653.0,08,055,2018
"Baca County, Colorado",53333.0,08,009,2018
"Chaffee County, Colorado",69965.0,08,015,2018
"Gilpin County, Colorado",94318.0,08,047,2018
"Kit Carson County, Colorado",66379.0,08,063,2018
"Garfield County, Colorado",94047.0,08,045,2018
"Gunnison County, Colorado",84688.0,08,051,2018
"Jefferson County, Colorado",104596.0,08,059,2018
"Mineral County, Colorado",66964.0,08,079,2018
"Ouray County, Colorado",74896.0,08,091,2018
"Rio Blanco County, Colorado",79300.0,08,103,2018
"Sedgwick County, Colorado",62554.0,08,115,2018
"Conejos County, Colorado",60685.0,08,021,2018
"Costilla County, Colorado",51125.0,08,023,2018
"Adams County, Colorado",91894.0,08,001,2018
"Eagle County, Colorado",116952.0,08,037,2018
"Lake County, Colorado",80083.0,08,065,2018
"Moffat County, Colorado",73170.0,08,081,2018
"Pitkin County, Colorado",107419.0,08,097,2018
"Cheyenne County, Colorado",78333.0,08,017,2018
"Crowley County, Colorado",50417.0,08,025,2018
"Dolores County, Colorado",50625.0,08,033,2018
"Jackson County, Colorado",65179.0,08,057,2018
"Larimer County, Colorado",91012.0,08,069,2018
"Montezuma County, Colorado",63628.0,08,083,2018
"San Miguel County, Colorado",90260.0,08,113,2018
"Boulder County, Colorado",117775.0,08,013,2018
"Las Animas County, Colorado",56314.0,08,071,2018
"Yuma County, Colorado",63819.0,08,125,2018
"Routt County, Colorado",92405.0,08,107,2018
"Summit County, Colorado",98342.0,08,117,2018
"Clear Creek County, Colorado",95956.0,08,019,2018
"Delta County, Colorado",60402.0,08,029,2018
"Pueblo County, Colorado",67230.0,08,101,2018
"Morgan County, Colorado",65000.0,08,087,2018
"Park County, Colorado",79479.0,08,093,2018
"Mesa County, Colorado",69880.0,08,077,2018
"Prowers County, Colorado",55813.0,08,099,2018
"El Paso County, Colorado",85627.0,08,041,2018
"Washington County, Colorado",61783.0,08,121,2018
"Arapahoe County, Colorado",104643.0,08,005,2018
"Broomfield County, Colorado",113586.0,08,014,2018
"New Haven County, Connecticut",104839.0,09,009,2018
"Tolland County, Connecticut",111001.0,09,013,2018
"Hartford County, Connecticut",110165.0,09,003,2018
"Windham County, Connecticut",86506.0,09,015,2018
"Middlesex County, Connecticut",113585.0,09,007,2018
"New Castle County, Delaware",99284.0,10,003,2018
"Sussex County, Delaware",75964.0,10,005,2018
"District of Columbia, District of Columbia",208622.0,11,001,2018
"Okaloosa County, Florida",79062.0,12,091,2018
"Taylor County, Florida",49587.0,12,123,2018
"Washington County, Florida",48735.0,12,133,2018
"Duval County, Florida",77584.0,12,031,2018
"Bradford County, Florida",62709.0,12,007,2018
"Brevard County, Florida",71631.0,12,009,2018
"Clay County, Florida",74668.0,12,019,2018
"Lafayette County, Florida",74444.0,12,067,2018
"Lake County, Florida",67930.0,12,069,2018
"Nassau County, Florida",81225.0,12,089,2018
"Pinellas County, Florida",73730.0,12,103,2018
"Polk County, Florida",62860.0,12,105,2018
"St. Lucie County, Florida",63303.0,12,111,2018
"Glades County, Florida",51329.0,12,043,2018
"Hendry County, Florida",57160.0,12,051,2018
"Indian River County, Florida",72628.0,12,061,2018
"Jackson County, Florida",55938.0,12,063,2018
"Palm Beach County, Florida",93314.0,12,099,2018
"St. Johns County, Florida",97112.0,12,109,2018
"Seminole County, Florida",90079.0,12,117,2018
"Miami-Dade County, Florida",104339.0,12,086,2018
"Bay County, Florida",68547.0,12,005,2018
"Flagler County, Florida",63489.0,12,035,2018
"Franklin County, Florida",57434.0,12,037,2018
"Hamilton County, Florida",49099.0,12,047,2018
"Liberty County, Florida",54375.0,12,077,2018
"Sumter County, Florida",68244.0,12,119,2018
"Gadsden County, Florida",68067.0,12,039,2018
"Holmes County, Florida",47410.0,12,059,2018
"Lee County, Florida",73032.0,12,071,2018
"Marion County, Florida",55834.0,12,083,2018
"Collier County, Florida",92296.0,12,021,2018
"Orange County, Florida",87397.0,12,095,2018
"Pasco County, Florida",62743.0,12,101,2018
"Highlands County, Florida",50091.0,12,055,2018
"Suwannee County, Florida",55084.0,12,121,2018
"DeSoto County, Florida",51462.0,12,027,2018
"Calhoun County, Florida",55896.0,12,013,2018
"Columbia County, Florida",61495.0,12,023,2018
"Dixie County, Florida",46230.0,12,029,2018
"Putnam County, Florida",50821.0,12,107,2018
"Union County, Florida",53311.0,12,125,2018
"Manatee County, Florida",75639.0,12,081,2018
"Levy County, Florida",51200.0,12,075,2018
"Baker County, Florida",73016.0,12,003,2018
"Volusia County, Florida",64023.0,12,127,2018
"Leon County, Florida",91276.0,12,073,2018
"Madison County, Florida",51580.0,12,079,2018
"Escambia County, Florida",69775.0,12,033,2018
"Hernando County, Florida",55784.0,12,053,2018
"Calhoun County, Georgia",55250.0,13,037,2018
"Macon County, Georgia",60887.0,13,193,2018
"Bleckley County, Georgia",60964.0,13,023,2018
"Bibb County, Georgia",76641.0,13,021,2018
"Marion County, Georgia",56188.0,13,197,2018
"Schley County, Georgia",59787.0,13,249,2018
"Dooly County, Georgia",60147.0,13,093,2018
"Franklin County, Georgia",52172.0,13,119,2018
"Effingham County, Georgia",81010.0,13,103,2018
"Lamar County, Georgia",69268.0,13,171,2018
"Emanuel County, Georgia",49054.0,13,107,2018
"Quitman County, Georgia",42813.0,13,239,2018
"Jasper County, Georgia",48819.0,13,159,2018
"Johnson County, Georgia",58017.0,13,167,2018
"Liberty County, Georgia",52725.0,13,179,2018
"Mitchell County, Georgia",53140.0,13,205,2018
"Seminole County, Georgia",50805.0,13,253,2018
"Tift County, Georgia",69983.0,13,277,2018
"Twiggs County, Georgia",48702.0,13,289,2018
"Polk County, Georgia",56006.0,13,233,2018
"Talbot County, Georgia",50709.0,13,263,2018
"Taylor County, Georgia",54464.0,13,269,2018
"Terrell County, Georgia",60568.0,13,273,2018
"Thomas County, Georgia",67181.0,13,275,2018
"Toombs County, Georgia",60080.0,13,279,2018
"Wilkinson County, Georgia",56019.0,13,319,2018
"Ben Hill County, Georgia",55270.0,13,017,2018
"Burke County, Georgia",76667.0,13,033,2018
"Catoosa County, Georgia",67595.0,13,047,2018
"Chattahoochee County, Georgia",51055.0,13,053,2018
"Chattooga County, Georgia",47780.0,13,055,2018
"Columbia County, Georgia",90593.0,13,073,2018
"Decatur County, Georgia",66042.0,13,087,2018
"Floyd County, Georgia",65357.0,13,115,2018
"Forsyth County, Georgia",113912.0,13,117,2018
"Habersham County, Georgia",61567.0,13,137,2018
"Lowndes County, Georgia",71047.0,13,185,2018
"Meriwether County, Georgia",58869.0,13,199,2018
"Monroe County, Georgia",85827.0,13,207,2018
"Sumter County, Georgia",71455.0,13,261,2018
"Taliaferro County, Georgia",53583.0,13,265,2018
"Baker County, Georgia",54819.0,13,007,2018
"Butts County, Georgia",57220.0,13,035,2018
"Candler County, Georgia",44886.0,13,043,2018
"Carroll County, Georgia",64857.0,13,045,2018
"Crawford County, Georgia",55903.0,13,079,2018
"Crisp County, Georgia",51920.0,13,081,2018
"Coweta County, Georgia",89843.0,13,077,2018
"Cobb County, Georgia",108265.0,13,067,2018
"Dade County, Georgia",58989.0,13,083,2018
"Walton County, Georgia",73713.0,13,297,2018
"Brooks County, Georgia",63679.0,13,027,2018
"Dodge County, Georgia",52713.0,13,091,2018
"Elbert County, Georgia",54044.0,13,105,2018
"Fayette County, Georgia",111319.0,13,113,2018
"Jenkins County, Georgia",52379.0,13,165,2018
"Newton County, Georgia",67943.0,13,217,2018
"Pickens County, Georgia",76697.0,13,227,2018
"Colquitt County, Georgia",54972.0,13,071,2018
"Dawson County, Georgia",76336.0,13,085,2018
"Clayton County, Georgia",55676.0,13,063,2018
"Hall County, Georgia",80501.0,13,139,2018
"Heard County, Georgia",61667.0,13,149,2018
"Hancock County, Georgia",81308.0,13,141,2018
"McDuffie County, Georgia",64111.0,13,189,2018
"Morgan County, Georgia",76019.0,13,211,2018
"Dougherty County, Georgia",75110.0,13,095,2018
"Fannin County, Georgia",60693.0,13,111,2018
"Houston County, Georgia",78764.0,13,153,2018
"Laurens County, Georgia",58690.0,13,175,2018
"Spalding County, Georgia",62762.0,13,255,2018
"Telfair County, Georgia",41607.0,13,271,2018
"Union County, Georgia",60866.0,13,291,2018
"Washington County, Georgia",66310.0,13,303,2018
"White County, Georgia",59488.0,13,311,2018
"Paulding County, Georgia",77219.0,13,223,2018
"Pike County, Georgia",78449.0,13,231,2018
"Richmond County, Georgia",65829.0,13,245,2018
"Tattnall County, Georgia",55029.0,13,267,2018
"Berrien County, Georgia",48478.0,13,019,2018
"Walker County, Georgia",52945.0,13,295,2018
"Gwinnett County, Georgia",97335.0,13,135,2018
"Barrow County, Georgia",66461.0,13,013,2018
"Charlton County, Georgia",52500.0,13,049,2018
"Clinch County, Georgia",53480.0,13,065,2018
"Bartow County, Georgia",67056.0,13,015,2018
"Douglas County, Georgia",74462.0,13,097,2018
"Grady County, Georgia",60000.0,13,131,2018
"Jeff Davis County, Georgia",45882.0,13,161,2018
"Montgomery County, Georgia",60625.0,13,209,2018
"Oglethorpe County, Georgia",60930.0,13,221,2018
"Randolph County, Georgia",71250.0,13,243,2018
"Rockdale County, Georgia",70138.0,13,247,2018
"Ware County, Georgia",54611.0,13,299,2018
"Wayne County, Georgia",60723.0,13,305,2018
"Wheeler County, Georgia",46382.0,13,309,2018
"Wilcox County, Georgia",51927.0,13,315,2018
"Baldwin County, Georgia",71250.0,13,009,2018
"Bulloch County, Georgia",63056.0,13,031,2018
"Clarke County, Georgia",82276.0,13,059,2018
"Echols County, Georgia",53882.0,13,101,2018
"Glynn County, Georgia",81297.0,13,127,2018
"Haralson County, Georgia",57050.0,13,143,2018
"Jefferson County, Georgia",65440.0,13,163,2018
"Jones County, Georgia",66414.0,13,169,2018
"Murray County, Georgia",51879.0,13,213,2018
"Muscogee County, Georgia",75630.0,13,215,2018
"Rabun County, Georgia",55321.0,13,241,2018
"Stewart County, Georgia",74688.0,13,259,2018
"Treutlen County, Georgia",60280.0,13,283,2018
"Irwin County, Georgia",54527.0,13,155,2018
"Atkinson County, Georgia",48661.0,13,003,2018
"Bacon County, Georgia",55833.0,13,005,2018
"Brantley County, Georgia",44782.0,13,025,2018
"Washington County, Idaho",48423.0,16,087,2018
"Cassia County, Idaho",61534.0,16,031,2018
"Gem County, Idaho",51237.0,16,045,2018
"Valley County, Idaho",67052.0,16,085,2018
"Adams County, Idaho",57847.0,16,003,2018
"Nez Perce County, Idaho",69864.0,16,069,2018
"Kootenai County, Idaho",65662.0,16,055,2018
"Lewis County, Idaho",54211.0,16,061,2018
"Butte County, Idaho",54306.0,16,023,2018
"Twin Falls County, Idaho",63040.0,16,083,2018
"Owyhee County, Idaho",56504.0,16,073,2018
"Boise County, Idaho",66486.0,16,015,2018
"Caribou County, Idaho",69531.0,16,029,2018
"Ada County, Idaho",82619.0,16,001,2018
"Bannock County, Idaho",64568.0,16,005,2018
"Bingham County, Idaho",66702.0,16,011,2018
"Camas County, Idaho",56625.0,16,025,2018
"Canyon County, Idaho",60754.0,16,027,2018
"Jefferson County, Idaho",67270.0,16,051,2018
"Latah County, Idaho",68871.0,16,057,2018
"Payette County, Idaho",64364.0,16,075,2018
"Benewah County, Idaho",55591.0,16,009,2018
"Clark County, Idaho",63958.0,16,033,2018
"Elmore County, Idaho",57370.0,16,039,2018
"Fremont County, Idaho",63287.0,16,043,2018
"Shoshone County, Idaho",52469.0,16,079,2018
"Idaho County, Idaho",51564.0,16,049,2018
"Hawaii County, Hawaii",75724.0,15,001,2018
"Maui County, Hawaii",93137.0,15,009,2018
"Kauai County, Hawaii",93803.0,15,007,2018
"Kalawao County, Hawaii",-666666666.0,15,005,2018
"Jersey County, Illinois",79370.0,17,083,2018
"Putnam County, Illinois",76655.0,17,155,2018
"De Witt County, Illinois",70500.0,17,039,2018
"Fayette County, Illinois",53914.0,17,051,2018
"Lee County, Illinois",75018.0,17,103,2018
"Logan County, Illinois",74435.0,17,107,2018
"Macoupin County, Illinois",66567.0,17,117,2018
"Richland County, Illinois",64432.0,17,159,2018
"Saline County, Illinois",55603.0,17,165,2018
"Washington County, Illinois",75325.0,17,189,2018
"Montgomery County, Illinois",64164.0,17,135,2018
"Whiteside County, Illinois",68650.0,17,195,2018
"Adams County, Illinois",67207.0,17,001,2018
"Clinton County, Illinois",81257.0,17,027,2018
"DeKalb County, Illinois",85402.0,17,037,2018
"Edwards County, Illinois",65363.0,17,047,2018
"Jasper County, Illinois",64957.0,17,079,2018
"Jefferson County, Illinois",62284.0,17,081,2018
"Will County, Illinois",105817.0,17,197,2018
"Williamson County, Illinois",65027.0,17,199,2018
"Douglas County, Illinois",67352.0,17,041,2018
"Fulton County, Illinois",60962.0,17,057,2018
"Greene County, Illinois",55951.0,17,061,2018
"Hardin County, Illinois",60000.0,17,069,2018
"Henry County, Illinois",74635.0,17,073,2018
"Knox County, Illinois",64692.0,17,095,2018
"Lake County, Illinois",122898.0,17,097,2018
"Massac County, Illinois",60294.0,17,127,2018
"Scott County, Illinois",67292.0,17,171,2018
"Cass County, Illinois",65582.0,17,017,2018
"LaSalle County, Illinois",71119.0,17,099,2018
"Hancock County, Illinois",63862.0,17,067,2018
"Grundy County, Illinois",87838.0,17,063,2018
"Kankakee County, Illinois",80453.0,17,091,2018
"DuPage County, Illinois",117216.0,17,043,2018
"Sangamon County, Illinois",86357.0,17,167,2018
"Menard County, Illinois",86383.0,17,129,2018
"Stephenson County, Illinois",65479.0,17,177,2018
"Cook County, Illinois",106775.0,17,031,2018
"Ogle County, Illinois",74514.0,17,141,2018
"Morgan County, Illinois",63455.0,17,137,2018
"White County, Illinois",60611.0,17,193,2018
"Woodford County, Illinois",82947.0,17,203,2018
"Henderson County, Illinois",61125.0,17,071,2018
"McHenry County, Illinois",102508.0,17,111,2018
"McLean County, Illinois",94533.0,17,113,2018
"Perry County, Illinois",62083.0,17,145,2018
"Pike County, Illinois",56250.0,17,149,2018
