NAME,B19113C_001E,state,county,year
"Lenawee County, Michigan",41667.0,26,091,2013
"Livingston County, Michigan",95000.0,26,093,2013
"Luce County, Michigan",24766.0,26,095,2013
"Mackinac County, Michigan",36250.0,26,097,2013
"Macomb County, Michigan",33634.0,26,099,2013
"Manistee County, Michigan",41786.0,26,101,2013
"Marquette County, Michigan",55982.0,26,103,2013
"Mason County, Michigan",59063.0,26,105,2013
"Mecosta County, Michigan",54191.0,26,107,2013
"Menominee County, Michigan",36394.0,26,109,2013
"Midland County, Michigan",41964.0,26,111,2013
"Missaukee County, Michigan",44250.0,26,113,2013
"Monroe County, Michigan",38355.0,26,115,2013
"Montcalm County, Michigan",19000.0,26,117,2013
"Montmorency County, Michigan",54063.0,26,119,2013
"Muskegon County, Michigan",41705.0,26,121,2013
"Newaygo County, Michigan",40714.0,26,123,2013
"Oakland County, Michigan",57417.0,26,125,2013
"Oceana County, Michigan",56875.0,26,127,2013
"Ogemaw County, Michigan",21625.0,26,129,2013
"Ontonagon County, Michigan",33571.0,26,131,2013
"Osceola County, Michigan",18750.0,26,133,2013
"Oscoda County, Michigan",-666666666.0,26,135,2013
"Otsego County, Michigan",43750.0,26,137,2013
"Ottawa County, Michigan",43589.0,26,139,2013
"Presque Isle County, Michigan",85833.0,26,141,2013
"Roscommon County, Michigan",31964.0,26,143,2013
"Saginaw County, Michigan",12333.0,26,145,2013
"St. Clair County, Michigan",56250.0,26,147,2013
"St. Joseph County, Michigan",36667.0,26,149,2013
"Sanilac County, Michigan",21944.0,26,151,2013
"Schoolcraft County, Michigan",63958.0,26,153,2013
"Shiawassee County, Michigan",66042.0,26,155,2013
"Tuscola County, Michigan",64167.0,26,157,2013
"Van Buren County, Michigan",28636.0,26,159,2013
"Washtenaw County, Michigan",16779.0,26,161,2013
"Wayne County, Michigan",48150.0,26,163,2013
"Wexford County, Michigan",51815.0,26,165,2013
"Aitkin County, Minnesota",25417.0,27,001,2013
"Anoka County, Minnesota",60922.0,27,003,2013
"Becker County, Minnesota",29375.0,27,005,2013
"Beltrami County, Minnesota",28681.0,27,007,2013
"Benton County, Minnesota",22056.0,27,009,2013
"Big Stone County, Minnesota",-666666666.0,27,011,2013
"Blue Earth County, Minnesota",47375.0,27,013,2013
"Brown County, Minnesota",-666666666.0,27,015,2013
"Carlton County, Minnesota",32109.0,27,017,2013
"Carver County, Minnesota",-666666666.0,27,019,2013
"Cass County, Minnesota",21978.0,27,021,2013
"Chippewa County, Minnesota",78558.0,27,023,2013
"Chisago County, Minnesota",58125.0,27,025,2013
"Clay County, Minnesota",41458.0,27,027,2013
"Clearwater County, Minnesota",25417.0,27,029,2013
"Cook County, Minnesota",44250.0,27,031,2013
"Cottonwood County, Minnesota",-666666666.0,27,033,2013
"Crow Wing County, Minnesota",53125.0,27,035,2013
"Dakota County, Minnesota",63710.0,27,037,2013
"Dodge County, Minnesota",-666666666.0,27,039,2013
"Douglas County, Minnesota",73173.0,27,041,2013
"Faribault County, Minnesota",24091.0,27,043,2013
"Fillmore County, Minnesota",23750.0,27,045,2013
"Freeborn County, Minnesota",65417.0,27,047,2013
"Goodhue County, Minnesota",56250.0,27,049,2013
"Grant County, Minnesota",-666666666.0,27,051,2013
"Hennepin County, Minnesota",36125.0,27,053,2013
"Houston County, Minnesota",-666666666.0,27,055,2013
"Hubbard County, Minnesota",28462.0,27,057,2013
"Isanti County, Minnesota",49412.0,27,059,2013
"Itasca County, Minnesota",31886.0,27,061,2013
"Jackson County, Minnesota",-666666666.0,27,063,2013
"Kanabec County, Minnesota",34792.0,27,065,2013
"Kandiyohi County, Minnesota",40417.0,27,067,2013
"Kittson County, Minnesota",-666666666.0,27,069,2013
"Koochiching County, Minnesota",27813.0,27,071,2013
"Lac qui Parle County, Minnesota",-666666666.0,27,073,2013
"Lake County, Minnesota",-666666666.0,27,075,2013
"Lake of the Woods County, Minnesota",-666666666.0,27,077,2013
"Le Sueur County, Minnesota",28542.0,27,079,2013
"Lincoln County, Minnesota",-666666666.0,27,081,2013
"Lyon County, Minnesota",18542.0,27,083,2013
"McLeod County, Minnesota",-666666666.0,27,085,2013
"Mahnomen County, Minnesota",27361.0,27,087,2013
"Marshall County, Minnesota",43750.0,27,089,2013
"Martin County, Minnesota",117917.0,27,091,2013
"Meeker County, Minnesota",-666666666.0,27,093,2013
"Mille Lacs County, Minnesota",42083.0,27,095,2013
"Morrison County, Minnesota",105714.0,27,097,2013
"Mower County, Minnesota",9107.0,27,099,2013
"Murray County, Minnesota",-666666666.0,27,101,2013
"Nicollet County, Minnesota",-666666666.0,27,103,2013
"Nobles County, Minnesota",21731.0,27,105,2013
"Norman County, Minnesota",13500.0,27,107,2013
"Olmsted County, Minnesota",76250.0,27,109,2013
"Otter Tail County, Minnesota",62708.0,27,111,2013
"Pennington County, Minnesota",20417.0,27,113,2013
"Pine County, Minnesota",35859.0,27,115,2013
"Pipestone County, Minnesota",27083.0,27,117,2013
"Polk County, Minnesota",28958.0,27,119,2013
"Pope County, Minnesota",-666666666.0,27,121,2013
"Ramsey County, Minnesota",34471.0,27,123,2013
"Red Lake County, Minnesota",-666666666.0,27,125,2013
"Redwood County, Minnesota",50625.0,27,127,2013
"Renville County, Minnesota",39643.0,27,129,2013
"Rice County, Minnesota",102639.0,27,131,2013
"Rock County, Minnesota",-666666666.0,27,133,2013
"Roseau County, Minnesota",2499.0,27,135,2013
"St. Louis County, Minnesota",20658.0,27,137,2013
"Scott County, Minnesota",42125.0,27,139,2013
"Sherburne County, Minnesota",49911.0,27,141,2013
"Sibley County, Minnesota",-666666666.0,27,143,2013
"Stearns County, Minnesota",42059.0,27,145,2013
"Steele County, Minnesota",-666666666.0,27,147,2013
"Stevens County, Minnesota",23182.0,27,149,2013
"Swift County, Minnesota",-666666666.0,27,151,2013
"Todd County, Minnesota",82500.0,27,153,2013
"Traverse County, Minnesota",18750.0,27,155,2013
"Wabasha County, Minnesota",-666666666.0,27,157,2013
"Wadena County, Minnesota",13000.0,27,159,2013
"Waseca County, Minnesota",-666666666.0,27,161,2013
"Washington County, Minnesota",41528.0,27,163,2013
"Watonwan County, Minnesota",-666666666.0,27,165,2013
"Wilkin County, Minnesota",-666666666.0,27,167,2013
"Winona County, Minnesota",28173.0,27,169,2013
"Wright County, Minnesota",29868.0,27,171,2013
"Yellow Medicine County, Minnesota",43625.0,27,173,2013
"Adams County, Mississippi",-666666666.0,28,001,2013
"Alcorn County, Mississippi",-666666666.0,28,003,2013
"Amite County, Mississippi",-666666666.0,28,005,2013
"Attala County, Mississippi",-666666666.0,28,007,2013
"Benton County, Mississippi",-666666666.0,28,009,2013
"Bolivar County, Mississippi",-666666666.0,28,011,2013
"Calhoun County, Mississippi",-666666666.0,28,013,2013
"Carroll County, Mississippi",-666666666.0,28,015,2013
"Chickasaw County, Mississippi",-666666666.0,28,017,2013
"Choctaw County, Mississippi",-666666666.0,28,019,2013
"Claiborne County, Mississippi",-666666666.0,28,021,2013
"Clarke County, Mississippi",-666666666.0,28,023,2013
"Clay County, Mississippi",-666666666.0,28,025,2013
"Coahoma County, Mississippi",-666666666.0,28,027,2013
"Copiah County, Mississippi",-666666666.0,28,029,2013
"Covington County, Mississippi",-666666666.0,28,031,2013
"DeSoto County, Mississippi",45750.0,28,033,2013
"Forrest County, Mississippi",-666666666.0,28,035,2013
"Franklin County, Mississippi",-666666666.0,28,037,2013
"George County, Mississippi",-666666666.0,28,039,2013
"Greene County, Mississippi",-666666666.0,28,041,2013
"Grenada County, Mississippi",-666666666.0,28,043,2013
"Hancock County, Mississippi",-666666666.0,28,045,2013
"Harrison County, Mississippi",46319.0,28,047,2013
"Hinds County, Mississippi",34531.0,28,049,2013
"Holmes County, Mississippi",-666666666.0,28,051,2013
"Humphreys County, Mississippi",-666666666.0,28,053,2013
"Issaquena County, Mississippi",-666666666.0,28,055,2013
"Bonneville County, Idaho",21938.0,16,019,2013
"Boundary County, Idaho",47868.0,16,021,2013
"Butte County, Idaho",-666666666.0,16,023,2013
"Camas County, Idaho",-666666666.0,16,025,2013
"Canyon County, Idaho",29156.0,16,027,2013
"Caribou County, Idaho",-666666666.0,16,029,2013
"Cassia County, Idaho",53500.0,16,031,2013
"Clark County, Idaho",-666666666.0,16,033,2013
"Clearwater County, Idaho",80750.0,16,035,2013
"Custer County, Idaho",-666666666.0,16,037,2013
"Elmore County, Idaho",48000.0,16,039,2013
"Franklin County, Idaho",53750.0,16,041,2013
"Fremont County, Idaho",35139.0,16,043,2013
"Gem County, Idaho",-666666666.0,16,045,2013
"Gooding County, Idaho",50333.0,16,047,2013
"Idaho County, Idaho",21464.0,16,049,2013
"Jefferson County, Idaho",-666666666.0,16,051,2013
"Jerome County, Idaho",37181.0,16,053,2013
"Kootenai County, Idaho",36641.0,16,055,2013
"Latah County, Idaho",17031.0,16,057,2013
"Lemhi County, Idaho",57125.0,16,059,2013
"Lewis County, Idaho",36731.0,16,061,2013
"Lincoln County, Idaho",-666666666.0,16,063,2013
"Madison County, Idaho",-666666666.0,16,065,2013
"Minidoka County, Idaho",26786.0,16,067,2013
"Nez Perce County, Idaho",36154.0,16,069,2013
"Oneida County, Idaho",-666666666.0,16,071,2013
"Owyhee County, Idaho",21625.0,16,073,2013
"Payette County, Idaho",145294.0,16,075,2013
"Power County, Idaho",55179.0,16,077,2013
"Shoshone County, Idaho",-666666666.0,16,079,2013
"Teton County, Idaho",-666666666.0,16,081,2013
"Twin Falls County, Idaho",21544.0,16,083,2013
"Valley County, Idaho",-666666666.0,16,085,2013
"Washington County, Idaho",-666666666.0,16,087,2013
"Adams County, Illinois",-666666666.0,17,001,2013
"Alexander County, Illinois",-666666666.0,17,003,2013
"Bond County, Illinois",-666666666.0,17,005,2013
"Boone County, Illinois",-666666666.0,17,007,2013
"Brown County, Illinois",-666666666.0,17,009,2013
"Bureau County, Illinois",77619.0,17,011,2013
"Calhoun County, Illinois",-666666666.0,17,013,2013
"Carroll County, Illinois",-666666666.0,17,015,2013
"Cass County, Illinois",-666666666.0,17,017,2013
"Champaign County, Illinois",29063.0,17,019,2013
"Christian County, Illinois",-666666666.0,17,021,2013
"Clark County, Illinois",-666666666.0,17,023,2013
"Clay County, Illinois",-666666666.0,17,025,2013
"Clinton County, Illinois",178352.0,17,027,2013
"Coles County, Illinois",-666666666.0,17,029,2013
"Cook County, Illinois",50052.0,17,031,2013
"Crawford County, Illinois",-666666666.0,17,033,2013
"Cumberland County, Illinois",-666666666.0,17,035,2013
"DeKalb County, Illinois",59375.0,17,037,2013
"De Witt County, Illinois",-666666666.0,17,039,2013
"Douglas County, Illinois",45536.0,17,041,2013
"DuPage County, Illinois",65374.0,17,043,2013
"Edgar County, Illinois",-666666666.0,17,045,2013
"Edwards County, Illinois",-666666666.0,17,047,2013
"Effingham County, Illinois",-666666666.0,17,049,2013
"Fayette County, Illinois",-666666666.0,17,051,2013
"Ford County, Illinois",-666666666.0,17,053,2013
"Franklin County, Illinois",-666666666.0,17,055,2013
"Fulton County, Illinois",60833.0,17,057,2013
"Gallatin County, Illinois",-666666666.0,17,059,2013
"Greene County, Illinois",-666666666.0,17,061,2013
"Grundy County, Illinois",-666666666.0,17,063,2013
"Hamilton County, Illinois",-666666666.0,17,065,2013
"Hancock County, Illinois",-666666666.0,17,067,2013
"Hardin County, Illinois",-666666666.0,17,069,2013
"Henderson County, Illinois",-666666666.0,17,071,2013
"Henry County, Illinois",33229.0,17,073,2013
"Iroquois County, Illinois",42656.0,17,075,2013
"Jackson County, Illinois",22344.0,17,077,2013
"Jasper County, Illinois",-666666666.0,17,079,2013
"Jefferson County, Illinois",53393.0,17,081,2013
"Jersey County, Illinois",-666666666.0,17,083,2013
"Jo Daviess County, Illinois",-666666666.0,17,085,2013
"Johnson County, Illinois",-666666666.0,17,087,2013
"Kane County, Illinois",61250.0,17,089,2013
"Kankakee County, Illinois",-666666666.0,17,091,2013
"Kendall County, Illinois",36331.0,17,093,2013
"Knox County, Illinois",-666666666.0,17,095,2013
"Lake County, Illinois",55541.0,17,097,2013
"LaSalle County, Illinois",70815.0,17,099,2013
"Lawrence County, Illinois",-666666666.0,17,101,2013
"Lee County, Illinois",-666666666.0,17,103,2013
"Livingston County, Illinois",-666666666.0,17,105,2013
"Logan County, Illinois",-666666666.0,17,107,2013
"McDonough County, Illinois",46250.0,17,109,2013
"McHenry County, Illinois",77857.0,17,111,2013
"McLean County, Illinois",49327.0,17,113,2013
"Macon County, Illinois",97500.0,17,115,2013
"Macoupin County, Illinois",-666666666.0,17,117,2013
"Madison County, Illinois",74659.0,17,119,2013
"Marion County, Illinois",-666666666.0,17,121,2013
"Marshall County, Illinois",-666666666.0,17,123,2013
"Mason County, Illinois",-666666666.0,17,125,2013
"Massac County, Illinois",-666666666.0,17,127,2013
"Menard County, Illinois",-666666666.0,17,129,2013
"Mercer County, Illinois",-666666666.0,17,131,2013
"Monroe County, Illinois",-666666666.0,17,133,2013
"Montgomery County, Illinois",-666666666.0,17,135,2013
"Morgan County, Illinois",-666666666.0,17,137,2013
"Moultrie County, Illinois",-666666666.0,17,139,2013
"Ogle County, Illinois",-666666666.0,17,141,2013
"Peoria County, Illinois",48194.0,17,143,2013
"Perry County, Illinois",-666666666.0,17,145,2013
"Piatt County, Illinois",-666666666.0,17,147,2013
"Pike County, Illinois",-666666666.0,17,149,2013
"Pope County, Illinois",-666666666.0,17,151,2013
"Pulaski County, Illinois",-666666666.0,17,153,2013
"Putnam County, Illinois",-666666666.0,17,155,2013
"Randolph County, Illinois",-666666666.0,17,157,2013
"Richland County, Illinois",-666666666.0,17,159,2013
"Rock Island County, Illinois",31964.0,17,161,2013
"St. Clair County, Illinois",73611.0,17,163,2013
"Saline County, Illinois",-666666666.0,17,165,2013
"Sangamon County, Illinois",36250.0,17,167,2013
"Schuyler County, Illinois",-666666666.0,17,169,2013
"Scott County, Illinois",-666666666.0,17,171,2013
"Shelby County, Illinois",-666666666.0,17,173,2013
"Stark County, Illinois",-666666666.0,17,175,2013
"Stephenson County, Illinois",60938.0,17,177,2013
"Tazewell County, Illinois",54028.0,17,179,2013
"Union County, Illinois",-666666666.0,17,181,2013
"Vermilion County, Illinois",-666666666.0,17,183,2013
"Wabash County, Illinois",-666666666.0,17,185,2013
"Warren County, Illinois",-666666666.0,17,187,2013
"Washington County, Illinois",-666666666.0,17,189,2013
"Wayne County, Illinois",-666666666.0,17,191,2013
"White County, Illinois",-666666666.0,17,193,2013
"Whiteside County, Illinois",97674.0,17,195,2013
"Will County, Illinois",49886.0,17,197,2013
"Williamson County, Illinois",-666666666.0,17,199,2013
"Winnebago County, Illinois",76842.0,17,201,2013
"Woodford County, Illinois",-666666666.0,17,203,2013
"Adams County, Indiana",-666666666.0,18,001,2013
"Allen County, Indiana",47594.0,18,003,2013
"Bartholomew County, Indiana",62905.0,18,005,2013
"Benton County, Indiana",-666666666.0,18,007,2013
"Blackford County, Indiana",-666666666.0,18,009,2013
"Boone County, Indiana",-666666666.0,18,011,2013
"Brown County, Indiana",-666666666.0,18,013,2013
"Carroll County, Indiana",-666666666.0,18,015,2013
"Cass County, Indiana",-666666666.0,18,017,2013
"Clark County, Indiana",-666666666.0,18,019,2013
"Clay County, Indiana",-666666666.0,18,021,2013
"Clinton County, Indiana",48542.0,18,023,2013
"Crawford County, Indiana",10875.0,18,025,2013
"Daviess County, Indiana",-666666666.0,18,027,2013
"Dearborn County, Indiana",-666666666.0,18,029,2013
"Decatur County, Indiana",-666666666.0,18,031,2013
"DeKalb County, Indiana",14688.0,18,033,2013
"Delaware County, Indiana",36250.0,18,035,2013
"Dubois County, Indiana",-666666666.0,18,037,2013
"Elkhart County, Indiana",61094.0,18,039,2013
"Fayette County, Indiana",-666666666.0,18,041,2013
"Floyd County, Indiana",-666666666.0,18,043,2013
"Fountain County, Indiana",-666666666.0,18,045,2013
"Franklin County, Indiana",-666666666.0,18,047,2013
"Fulton County, Indiana",-666666666.0,18,049,2013
"Gibson County, Indiana",-666666666.0,18,051,2013
"Grant County, Indiana",53750.0,18,053,2013
"Greene County, Indiana",-666666666.0,18,055,2013
"Hamilton County, Indiana",66250.0,18,057,2013
"Hancock County, Indiana",36150.0,18,059,2013
"Harrison County, Indiana",-666666666.0,18,061,2013
"Hendricks County, Indiana",-666666666.0,18,063,2013
"Henry County, Indiana",-666666666.0,18,065,2013
"Howard County, Indiana",31250.0,18,067,2013
"Huntington County, Indiana",49688.0,18,069,2013
"Jackson County, Indiana",-666666666.0,18,071,2013
"Jasper County, Indiana",-666666666.0,18,073,2013
"Jay County, Indiana",32000.0,18,075,2013
"Jefferson County, Indiana",-666666666.0,18,077,2013
"Jennings County, Indiana",-666666666.0,18,079,2013
"Johnson County, Indiana",30417.0,18,081,2013
"Knox County, Indiana",-666666666.0,18,083,2013
"Kosciusko County, Indiana",-666666666.0,18,085,2013
"LaGrange County, Indiana",-666666666.0,18,087,2013
"Lake County, Indiana",58777.0,18,089,2013
"LaPorte County, Indiana",33561.0,18,091,2013
"Lawrence County, Indiana",-666666666.0,18,093,2013
"Madison County, Indiana",-666666666.0,18,095,2013
"Marion County, Indiana",36250.0,18,097,2013
"Marshall County, Indiana",105556.0,18,099,2013
"Martin County, Indiana",-666666666.0,18,101,2013
"Miami County, Indiana",31563.0,18,103,2013
"Monroe County, Indiana",52148.0,18,105,2013
"Montgomery County, Indiana",127841.0,18,107,2013
"Morgan County, Indiana",-666666666.0,18,109,2013
"Newton County, Indiana",-666666666.0,18,111,2013
"Noble County, Indiana",-666666666.0,18,113,2013
"Ohio County, Indiana",-666666666.0,18,115,2013
"Orange County, Indiana",-666666666.0,18,117,2013
"Owen County, Indiana",-666666666.0,18,119,2013
"Parke County, Indiana",-666666666.0,18,121,2013
"Perry County, Indiana",-666666666.0,18,123,2013
"Pike County, Indiana",-666666666.0,18,125,2013
"Porter County, Indiana",24728.0,18,127,2013
"Posey County, Indiana",-666666666.0,18,129,2013
"Pulaski County, Indiana",-666666666.0,18,131,2013
"Putnam County, Indiana",53673.0,18,133,2013
"Randolph County, Indiana",46250.0,18,135,2013
"Ripley County, Indiana",-666666666.0,18,137,2013
"Rush County, Indiana",-666666666.0,18,139,2013
"St. Joseph County, Indiana",36000.0,18,141,2013
"Scott County, Indiana",-666666666.0,18,143,2013
"Shelby County, Indiana",-666666666.0,18,145,2013
"Spencer County, Indiana",-666666666.0,18,147,2013
"Starke County, Indiana",-666666666.0,18,149,2013
"Steuben County, Indiana",-666666666.0,18,151,2013
"Sullivan County, Indiana",-666666666.0,18,153,2013
"Switzerland County, Indiana",-666666666.0,18,155,2013
"Tippecanoe County, Indiana",29402.0,18,157,2013
"Tipton County, Indiana",-666666666.0,18,159,2013
"Union County, Indiana",-666666666.0,18,161,2013
"Vanderburgh County, Indiana",11792.0,18,163,2013
"Vermillion County, Indiana",-666666666.0,18,165,2013
"Vigo County, Indiana",42344.0,18,167,2013
"Wabash County, Indiana",66458.0,18,169,2013
"Warren County, Indiana",-666666666.0,18,171,2013
"Warrick County, Indiana",-666666666.0,18,173,2013
"Washington County, Indiana",-666666666.0,18,175,2013
"Wayne County, Indiana",-666666666.0,18,177,2013
"Wells County, Indiana",-666666666.0,18,179,2013
"White County, Indiana",-666666666.0,18,181,2013
"Whitley County, Indiana",-666666666.0,18,183,2013
"Adair County, Iowa",-666666666.0,19,001,2013
"Adams County, Iowa",-666666666.0,19,003,2013
"Allamakee County, Iowa",-666666666.0,19,005,2013
"Appanoose County, Iowa",-666666666.0,19,007,2013
"Audubon County, Iowa",-666666666.0,19,009,2013
"Benton County, Iowa",-666666666.0,19,011,2013
"Black Hawk County, Iowa",59792.0,19,013,2013
"Boone County, Iowa",51667.0,19,015,2013
"Bremer County, Iowa",-666666666.0,19,017,2013
"Buchanan County, Iowa",-666666666.0,19,019,2013
"Buena Vista County, Iowa",-666666666.0,19,021,2013
"Butler County, Iowa",-666666666.0,19,023,2013
"Calhoun County, Iowa",-666666666.0,19,025,2013
"Carroll County, Iowa",-666666666.0,19,027,2013
"Cass County, Iowa",20938.0,19,029,2013
"Cedar County, Iowa",-666666666.0,19,031,2013
"Cerro Gordo County, Iowa",-666666666.0,19,033,2013
"Cherokee County, Iowa",-666666666.0,19,035,2013
"Chickasaw County, Iowa",-666666666.0,19,037,2013
"Clarke County, Iowa",-666666666.0,19,039,2013
"Clay County, Iowa",-666666666.0,19,041,2013
"Clayton County, Iowa",-666666666.0,19,043,2013
"Clinton County, Iowa",63281.0,19,045,2013
"Crawford County, Iowa",-666666666.0,19,047,2013
"Dallas County, Iowa",-666666666.0,19,049,2013
"Davis County, Iowa",-666666666.0,19,051,2013
"Decatur County, Iowa",-666666666.0,19,053,2013
"Delaware County, Iowa",-666666666.0,19,055,2013
"Des Moines County, Iowa",-666666666.0,19,057,2013
"Dickinson County, Iowa",-666666666.0,19,059,2013
"Dubuque County, Iowa",21417.0,19,061,2013
"Emmet County, Iowa",-666666666.0,19,063,2013
"Fayette County, Iowa",-666666666.0,19,065,2013
"Floyd County, Iowa",-666666666.0,19,067,2013
"Franklin County, Iowa",-666666666.0,19,069,2013
"Fremont County, Iowa",-666666666.0,19,071,2013
"Greene County, Iowa",-666666666.0,19,073,2013
"Grundy County, Iowa",-666666666.0,19,075,2013
"Guthrie County, Iowa",-666666666.0,19,077,2013
"Hamilton County, Iowa",-666666666.0,19,079,2013
"Hancock County, Iowa",-666666666.0,19,081,2013
"Hardin County, Iowa",-666666666.0,19,083,2013
"Harrison County, Iowa",64583.0,19,085,2013
"Henry County, Iowa",-666666666.0,19,087,2013
"Howard County, Iowa",-666666666.0,19,089,2013
"Humboldt County, Iowa",-666666666.0,19,091,2013
"Ida County, Iowa",-666666666.0,19,093,2013
"Iowa County, Iowa",-666666666.0,19,095,2013
"Jackson County, Iowa",-666666666.0,19,097,2013
"Jasper County, Iowa",-666666666.0,19,099,2013
"Jefferson County, Iowa",-666666666.0,19,101,2013
"Johnson County, Iowa",21887.0,19,103,2013
"Jones County, Iowa",-666666666.0,19,105,2013
"Keokuk County, Iowa",-666666666.0,19,107,2013
"Kossuth County, Iowa",-666666666.0,19,109,2013
"Lee County, Iowa",117946.0,19,111,2013
"Linn County, Iowa",37098.0,19,113,2013
"Louisa County, Iowa",-666666666.0,19,115,2013
"Lucas County, Iowa",75089.0,19,117,2013
"Lyon County, Iowa",-666666666.0,19,119,2013
"Madison County, Iowa",-666666666.0,19,121,2013
"Mahaska County, Iowa",-666666666.0,19,123,2013
"Marion County, Iowa",62386.0,19,125,2013
"Marshall County, Iowa",21797.0,19,127,2013
"Mills County, Iowa",-666666666.0,19,129,2013
"Mitchell County, Iowa",-666666666.0,19,131,2013
"Monona County, Iowa",-666666666.0,19,133,2013
"Monroe County, Iowa",-666666666.0,19,135,2013
"Montgomery County, Iowa",-666666666.0,19,137,2013
"Muscatine County, Iowa",22368.0,19,139,2013
"O'Brien County, Iowa",-666666666.0,19,141,2013
"Osceola County, Iowa",-666666666.0,19,143,2013
"Page County, Iowa",17857.0,19,145,2013
"Palo Alto County, Iowa",-666666666.0,19,147,2013
"Plymouth County, Iowa",33152.0,19,149,2013
"Pocahontas County, Iowa",-666666666.0,19,151,2013
"Polk County, Iowa",26563.0,19,153,2013
"Pottawattamie County, Iowa",45446.0,19,155,2013
"Poweshiek County, Iowa",-666666666.0,19,157,2013
"Ringgold County, Iowa",-666666666.0,19,159,2013
"Sac County, Iowa",-666666666.0,19,161,2013
"Scott County, Iowa",56094.0,19,163,2013
"Shelby County, Iowa",-666666666.0,19,165,2013
"Sioux County, Iowa",-666666666.0,19,167,2013
"Story County, Iowa",-666666666.0,19,169,2013
"Tama County, Iowa",41250.0,19,171,2013
"Taylor County, Iowa",-666666666.0,19,173,2013
"Union County, Iowa",-666666666.0,19,175,2013
"Van Buren County, Iowa",-666666666.0,19,177,2013
"Wapello County, Iowa",-666666666.0,19,179,2013
"Warren County, Iowa",-666666666.0,19,181,2013
"Washington County, Iowa",-666666666.0,19,183,2013
"Wayne County, Iowa",-666666666.0,19,185,2013
"Webster County, Iowa",-666666666.0,19,187,2013
"Winnebago County, Iowa",-666666666.0,19,189,2013
"Winneshiek County, Iowa",-666666666.0,19,191,2013
"Woodbury County, Iowa",18854.0,19,193,2013
"Worth County, Iowa",-666666666.0,19,195,2013
"Wright County, Iowa",-666666666.0,19,197,2013
"Allen County, Kansas",21250.0,20,001,2013
"Anderson County, Kansas",-666666666.0,20,003,2013
"Atchison County, Kansas",-666666666.0,20,005,2013
"Barber County, Kansas",-666666666.0,20,007,2013
"Barton County, Kansas",6827.0,20,009,2013
"Bourbon County, Kansas",-666666666.0,20,011,2013
"Brown County, Kansas",37538.0,20,013,2013
"Butler County, Kansas",25906.0,20,015,2013
"Chase County, Kansas",-666666666.0,20,017,2013
"Chautauqua County, Kansas",54432.0,20,019,2013
"Cherokee County, Kansas",50208.0,20,021,2013
"Cheyenne County, Kansas",-666666666.0,20,023,2013
"Clark County, Kansas",-666666666.0,20,025,2013
"Clay County, Kansas",-666666666.0,20,027,2013
"Cloud County, Kansas",-666666666.0,20,029,2013
"Coffey County, Kansas",-666666666.0,20,031,2013
"Comanche County, Kansas",-666666666.0,20,033,2013
"Cowley County, Kansas",18628.0,20,035,2013
"Crawford County, Kansas",113636.0,20,037,2013
"Decatur County, Kansas",-666666666.0,20,039,2013
"Dickinson County, Kansas",107917.0,20,041,2013
"Doniphan County, Kansas",53750.0,20,043,2013
"Douglas County, Kansas",43667.0,20,045,2013
"Edwards County, Kansas",-666666666.0,20,047,2013
"Elk County, Kansas",23333.0,20,049,2013
"Ellis County, Kansas",-666666666.0,20,051,2013
"Ellsworth County, Kansas",-666666666.0,20,053,2013
"Finney County, Kansas",39063.0,20,055,2013
"Ford County, Kansas",76923.0,20,057,2013
"Franklin County, Kansas",-666666666.0,20,059,2013
"Geary County, Kansas",89073.0,20,061,2013
"Gove County, Kansas",-666666666.0,20,063,2013
"Graham County, Kansas",-666666666.0,20,065,2013
"Grant County, Kansas",-666666666.0,20,067,2013
"Gray County, Kansas",-666666666.0,20,069,2013
"Greeley County, Kansas",-666666666.0,20,071,2013
"Greenwood County, Kansas",23750.0,20,073,2013
"Hamilton County, Kansas",-666666666.0,20,075,2013
"Harper County, Kansas",68125.0,20,077,2013
"Harvey County, Kansas",31912.0,20,079,2013
"Haskell County, Kansas",46250.0,20,081,2013
"Hodgeman County, Kansas",-666666666.0,20,083,2013
"Jackson County, Kansas",40000.0,20,085,2013
"Jefferson County, Kansas",78867.0,20,087,2013
"Jewell County, Kansas",-666666666.0,20,089,2013
"Johnson County, Kansas",87647.0,20,091,2013
"Kearny County, Kansas",-666666666.0,20,093,2013
"Kingman County, Kansas",41250.0,20,095,2013
"Kiowa County, Kansas",46429.0,20,097,2013
"Labette County, Kansas",67500.0,20,099,2013
"Lane County, Kansas",-666666666.0,20,101,2013
"Leavenworth County, Kansas",61959.0,20,103,2013
"Lincoln County, Kansas",-666666666.0,20,105,2013
"Linn County, Kansas",65536.0,20,107,2013
"Logan County, Kansas",-666666666.0,20,109,2013
"Lyon County, Kansas",-666666666.0,20,111,2013
"McPherson County, Kansas",-666666666.0,20,113,2013
"Marion County, Kansas",29803.0,20,115,2013
"Marshall County, Kansas",-666666666.0,20,117,2013
"Meade County, Kansas",-666666666.0,20,119,2013
"Miami County, Kansas",34837.0,20,121,2013
"Mitchell County, Kansas",-666666666.0,20,123,2013
"Montgomery County, Kansas",47750.0,20,125,2013
"Morris County, Kansas",-666666666.0,20,127,2013
"Morton County, Kansas",-666666666.0,20,129,2013
"Nemaha County, Kansas",-666666666.0,20,131,2013
"Neosho County, Kansas",45000.0,20,133,2013
"Ness County, Kansas",-666666666.0,20,135,2013
