NAME,B19113A_001E,state,county,year
"Washington County, Wisconsin",81916.0,55,131,2014
"Waukesha County, Wisconsin",94828.0,55,133,2014
"Waupaca County, Wisconsin",63157.0,55,135,2014
"Waushara County, Wisconsin",55509.0,55,137,2014
"Winnebago County, Wisconsin",68318.0,55,139,2014
"Wood County, Wisconsin",63405.0,55,141,2014
"Albany County, Wyoming",68825.0,56,001,2014
"Big Horn County, Wyoming",61875.0,56,003,2014
"Campbell County, Wyoming",88663.0,56,005,2014
"Carbon County, Wyoming",69952.0,56,007,2014
"Converse County, Wyoming",73898.0,56,009,2014
"Crook County, Wyoming",66156.0,56,011,2014
"Fremont County, Wyoming",64480.0,56,013,2014
"Goshen County, Wyoming",54401.0,56,015,2014
"Hot Springs County, Wyoming",59972.0,56,017,2014
"Johnson County, Wyoming",64110.0,56,019,2014
"Laramie County, Wyoming",76099.0,56,021,2014
"Lincoln County, Wyoming",74292.0,56,023,2014
"Natrona County, Wyoming",70860.0,56,025,2014
"Niobrara County, Wyoming",59375.0,56,027,2014
"Park County, Wyoming",68770.0,56,029,2014
"Platte County, Wyoming",58173.0,56,031,2014
"Sheridan County, Wyoming",73262.0,56,033,2014
"Sublette County, Wyoming",85201.0,56,035,2014
"Sweetwater County, Wyoming",84326.0,56,037,2014
"Teton County, Wyoming",90284.0,56,039,2014
"Uinta County, Wyoming",67604.0,56,041,2014
"Washakie County, Wyoming",60250.0,56,043,2014
"Weston County, Wyoming",76266.0,56,045,2014
"Adjuntas Municipio, Puerto Rico",13633.0,72,001,2014
"Aguada Municipio, Puerto Rico",17777.0,72,003,2014
"Aguadilla Municipio, Puerto Rico",19956.0,72,005,2014
"Aguas Buenas Municipio, Puerto Rico",17459.0,72,007,2014
"Aibonito Municipio, Puerto Rico",21026.0,72,009,2014
"Arecibo Municipio, Puerto Rico",19975.0,72,013,2014
"Arroyo Municipio, Puerto Rico",16347.0,72,015,2014
"Barceloneta Municipio, Puerto Rico",17527.0,72,017,2014
"Barranquitas Municipio, Puerto Rico",15428.0,72,019,2014
"Cabo Rojo Municipio, Puerto Rico",20847.0,72,023,2014
"Caguas Municipio, Puerto Rico",27701.0,72,025,2014
"Camuy Municipio, Puerto Rico",22832.0,72,027,2014
"Carolina Municipio, Puerto Rico",35289.0,72,031,2014
"Cayey Municipio, Puerto Rico",24684.0,72,035,2014
"Ceiba Municipio, Puerto Rico",25091.0,72,037,2014
"Ciales Municipio, Puerto Rico",15969.0,72,039,2014
"Cidra Municipio, Puerto Rico",23974.0,72,041,2014
"Coamo Municipio, Puerto Rico",21551.0,72,043,2014
"Corozal Municipio, Puerto Rico",19796.0,72,047,2014
"Culebra Municipio, Puerto Rico",18750.0,72,049,2014
"Dorado Municipio, Puerto Rico",36723.0,72,051,2014
"Fajardo Municipio, Puerto Rico",26999.0,72,053,2014
"Florida Municipio, Puerto Rico",18287.0,72,054,2014
"Guayama Municipio, Puerto Rico",19205.0,72,057,2014
"Guayanilla Municipio, Puerto Rico",17605.0,72,059,2014
"Guaynabo Municipio, Puerto Rico",48100.0,72,061,2014
"Gurabo Municipio, Puerto Rico",36552.0,72,063,2014
"Hatillo Municipio, Puerto Rico",21743.0,72,065,2014
"Hormigueros Municipio, Puerto Rico",27070.0,72,067,2014
"Humacao Municipio, Puerto Rico",24006.0,72,069,2014
"Isabela Municipio, Puerto Rico",17813.0,72,071,2014
"Jayuya Municipio, Puerto Rico",18938.0,72,073,2014
"Juncos Municipio, Puerto Rico",23269.0,72,077,2014
"Lajas Municipio, Puerto Rico",14996.0,72,079,2014
"Lares Municipio, Puerto Rico",14103.0,72,081,2014
"Las Piedras Municipio, Puerto Rico",23378.0,72,085,2014
"Luquillo Municipio, Puerto Rico",25613.0,72,089,2014
"Maricao Municipio, Puerto Rico",17184.0,72,093,2014
"Maunabo Municipio, Puerto Rico",20463.0,72,095,2014
"Moca Municipio, Puerto Rico",18462.0,72,099,2014
"Morovis Municipio, Puerto Rico",19050.0,72,101,2014
"Naguabo Municipio, Puerto Rico",20548.0,72,103,2014
"Naranjito Municipio, Puerto Rico",22248.0,72,105,2014
"Orocovis Municipio, Puerto Rico",17896.0,72,107,2014
"Patillas Municipio, Puerto Rico",14592.0,72,109,2014
"Ponce Municipio, Puerto Rico",21085.0,72,113,2014
"Quebradillas Municipio, Puerto Rico",17378.0,72,115,2014
"Sabana Grande Municipio, Puerto Rico",20521.0,72,121,2014
"Salinas Municipio, Puerto Rico",19106.0,72,123,2014
"San Juan Municipio, Puerto Rico",32449.0,72,127,2014
"San Lorenzo Municipio, Puerto Rico",20872.0,72,129,2014
"Santa Isabel Municipio, Puerto Rico",22901.0,72,133,2014
"Toa Alta Municipio, Puerto Rico",32571.0,72,135,2014
"Toa Baja Municipio, Puerto Rico",27640.0,72,137,2014
"Trujillo Alto Municipio, Puerto Rico",38094.0,72,139,2014
"Utuado Municipio, Puerto Rico",18522.0,72,141,2014
"Vega Alta Municipio, Puerto Rico",20691.0,72,143,2014
"Vega Baja Municipio, Puerto Rico",19119.0,72,145,2014
"Vieques Municipio, Puerto Rico",21573.0,72,147,2014
"Villalba Municipio, Puerto Rico",23178.0,72,149,2014
"Yabucoa Municipio, Puerto Rico",20239.0,72,151,2014
"Yauco Municipio, Puerto Rico",19362.0,72,153,2014
"Hardin County, Tennessee",43974.0,47,071,2014
"Hawkins County, Tennessee",47369.0,47,073,2014
"Haywood County, Tennessee",52690.0,47,075,2014
"Henderson County, Tennessee",50542.0,47,077,2014
"Henry County, Tennessee",51453.0,47,079,2014
"Hickman County, Tennessee",47214.0,47,081,2014
"Houston County, Tennessee",49201.0,47,083,2014
"Humphreys County, Tennessee",55102.0,47,085,2014
"Jackson County, Tennessee",40409.0,47,087,2014
"Jefferson County, Tennessee",50780.0,47,089,2014
"Johnson County, Tennessee",41427.0,47,091,2014
"Knox County, Tennessee",68826.0,47,093,2014
"Lake County, Tennessee",48661.0,47,095,2014
"Lauderdale County, Tennessee",47613.0,47,097,2014
"Lawrence County, Tennessee",48213.0,47,099,2014
"Lewis County, Tennessee",43663.0,47,101,2014
"Lincoln County, Tennessee",52341.0,47,103,2014
"Loudon County, Tennessee",60079.0,47,105,2014
"McMinn County, Tennessee",50453.0,47,107,2014
"McNairy County, Tennessee",41799.0,47,109,2014
"Macon County, Tennessee",42042.0,47,111,2014
"Madison County, Tennessee",69802.0,47,113,2014
"Marion County, Tennessee",49470.0,47,115,2014
"Marshall County, Tennessee",50978.0,47,117,2014
"Maury County, Tennessee",60345.0,47,119,2014
"Meigs County, Tennessee",40078.0,47,121,2014
"Monroe County, Tennessee",44599.0,47,123,2014
"Montgomery County, Tennessee",60739.0,47,125,2014
"Moore County, Tennessee",52229.0,47,127,2014
"Morgan County, Tennessee",46147.0,47,129,2014
"Obion County, Tennessee",49145.0,47,131,2014
"Overton County, Tennessee",42837.0,47,133,2014
"Perry County, Tennessee",42543.0,47,135,2014
"Pickett County, Tennessee",44844.0,47,137,2014
"Polk County, Tennessee",46621.0,47,139,2014
"Putnam County, Tennessee",49279.0,47,141,2014
"Rhea County, Tennessee",48889.0,47,143,2014
"Roane County, Tennessee",53488.0,47,145,2014
"Robertson County, Tennessee",63818.0,47,147,2014
"Rutherford County, Tennessee",68801.0,47,149,2014
"Scott County, Tennessee",37431.0,47,151,2014
"Sequatchie County, Tennessee",56250.0,47,153,2014
"Sevier County, Tennessee",51174.0,47,155,2014
"Shelby County, Tennessee",86271.0,47,157,2014
"Smith County, Tennessee",54315.0,47,159,2014
"Stewart County, Tennessee",54454.0,47,161,2014
"Sullivan County, Tennessee",53424.0,47,163,2014
"Sumner County, Tennessee",67422.0,47,165,2014
"Tipton County, Tennessee",65833.0,47,167,2014
"Trousdale County, Tennessee",52820.0,47,169,2014
"Unicoi County, Tennessee",49195.0,47,171,2014
"Union County, Tennessee",41231.0,47,173,2014
"Van Buren County, Tennessee",42832.0,47,175,2014
"Warren County, Tennessee",47182.0,47,177,2014
"Washington County, Tennessee",54089.0,47,179,2014
"Wayne County, Tennessee",41896.0,47,181,2014
"Weakley County, Tennessee",51064.0,47,183,2014
"White County, Tennessee",42174.0,47,185,2014
"Williamson County, Tennessee",108294.0,47,187,2014
"Wilson County, Tennessee",70774.0,47,189,2014
"Anderson County, Texas",60638.0,48,001,2014
"Andrews County, Texas",85322.0,48,003,2014
"Angelina County, Texas",53163.0,48,005,2014
"Aransas County, Texas",49570.0,48,007,2014
"Archer County, Texas",70218.0,48,009,2014
"Armstrong County, Texas",80568.0,48,011,2014
"Atascosa County, Texas",58866.0,48,013,2014
"Austin County, Texas",76055.0,48,015,2014
"Bailey County, Texas",46406.0,48,017,2014
"Bandera County, Texas",66329.0,48,019,2014
"Bastrop County, Texas",65491.0,48,021,2014
"Baylor County, Texas",55595.0,48,023,2014
"Bee County, Texas",47392.0,48,025,2014
"Bell County, Texas",62562.0,48,027,2014
"Bexar County, Texas",61470.0,48,029,2014
"Blanco County, Texas",74775.0,48,031,2014
"Borden County, Texas",78438.0,48,033,2014
"Bosque County, Texas",54910.0,48,035,2014
"Bowie County, Texas",61770.0,48,037,2014
"Brazoria County, Texas",79989.0,48,039,2014
"Brazos County, Texas",69469.0,48,041,2014
"Brewster County, Texas",53882.0,48,043,2014
"Briscoe County, Texas",52188.0,48,045,2014
"Brooks County, Texas",25938.0,48,047,2014
"Brown County, Texas",48982.0,48,049,2014
"Burleson County, Texas",61124.0,48,051,2014
"Burnet County, Texas",59702.0,48,053,2014
"Caldwell County, Texas",59870.0,48,055,2014
"Calhoun County, Texas",56521.0,48,057,2014
"Callahan County, Texas",55161.0,48,059,2014
"Cameron County, Texas",36918.0,48,061,2014
"Camp County, Texas",50515.0,48,063,2014
"Carson County, Texas",72958.0,48,065,2014
"Cass County, Texas",50044.0,48,067,2014
"Castro County, Texas",48110.0,48,069,2014
"Chambers County, Texas",84890.0,48,071,2014
"Cherokee County, Texas",50098.0,48,073,2014
"Childress County, Texas",59625.0,48,075,2014
"Clay County, Texas",63199.0,48,077,2014
"Cochran County, Texas",44583.0,48,079,2014
"Coke County, Texas",60385.0,48,081,2014
"Coleman County, Texas",39787.0,48,083,2014
"Collin County, Texas",102945.0,48,085,2014
"Collingsworth County, Texas",51563.0,48,087,2014
"Colorado County, Texas",60197.0,48,089,2014
"Comal County, Texas",78659.0,48,091,2014
"Comanche County, Texas",44466.0,48,093,2014
"Concho County, Texas",58750.0,48,095,2014
"Cooke County, Texas",59980.0,48,097,2014
"Coryell County, Texas",60172.0,48,099,2014
"Cottle County, Texas",46548.0,48,101,2014
"Crane County, Texas",65586.0,48,103,2014
"Crockett County, Texas",62073.0,48,105,2014
"Crosby County, Texas",43071.0,48,107,2014
"Culberson County, Texas",38080.0,48,109,2014
"Dallam County, Texas",47204.0,48,111,2014
"Dallas County, Texas",63557.0,48,113,2014
"Dawson County, Texas",53036.0,48,115,2014
"Deaf Smith County, Texas",53553.0,48,117,2014
"Delta County, Texas",54531.0,48,119,2014
"Denton County, Texas",95210.0,48,121,2014
"DeWitt County, Texas",67654.0,48,123,2014
"Dickens County, Texas",53208.0,48,125,2014
"Dimmit County, Texas",47194.0,48,127,2014
"Donley County, Texas",58397.0,48,129,2014
"Duval County, Texas",41461.0,48,131,2014
"Eastland County, Texas",43218.0,48,133,2014
"Ector County, Texas",63465.0,48,135,2014
"Juana Díaz Municipio, Puerto Rico",22156.0,72,075,2014
"Río Grande Municipio, Puerto Rico",27135.0,72,119,2014
"Loíza Municipio, Puerto Rico",25644.0,72,087,2014
"Manatí Municipio, Puerto Rico",23593.0,72,091,2014
"San Germán Municipio, Puerto Rico",21537.0,72,125,2014
"Bayamón Municipio, Puerto Rico",30510.0,72,021,2014
"Cataño Municipio, Puerto Rico",25793.0,72,033,2014
"San Sebastián Municipio, Puerto Rico",17304.0,72,131,2014
"Añasco Municipio, Puerto Rico",20316.0,72,011,2014
"Canóvanas Municipio, Puerto Rico",27394.0,72,029,2014
"Peñuelas Municipio, Puerto Rico",16035.0,72,111,2014
"Rincón Municipio, Puerto Rico",21817.0,72,117,2014
"Mayagüez Municipio, Puerto Rico",21974.0,72,097,2014
"Guánica Municipio, Puerto Rico",15209.0,72,055,2014
"Comerío Municipio, Puerto Rico",16836.0,72,045,2014
"Las Marías Municipio, Puerto Rico",20652.0,72,083,2014
"Las Marías Municipio, Puerto Rico",19148.0,72,083,2013
"Añasco Municipio, Puerto Rico",19864.0,72,011,2013
"San Sebastián Municipio, Puerto Rico",17485.0,72,131,2013
"Bayamón Municipio, Puerto Rico",30825.0,72,021,2013
"Cataño Municipio, Puerto Rico",25593.0,72,033,2013
"Guánica Municipio, Puerto Rico",15527.0,72,055,2013
"Mayagüez Municipio, Puerto Rico",21346.0,72,097,2013
"Autauga County, Alabama",70537.0,01,001,2013
"Baldwin County, Alabama",64986.0,01,003,2013
"Barbour County, Alabama",57886.0,01,005,2013
"Bibb County, Alabama",48094.0,01,007,2013
"Blount County, Alabama",54401.0,01,009,2013
"Bullock County, Alabama",92375.0,01,011,2013
"Butler County, Alabama",50091.0,01,013,2013
"Calhoun County, Alabama",55070.0,01,015,2013
"Chambers County, Alabama",52621.0,01,017,2013
"Cherokee County, Alabama",46911.0,01,019,2013
"Chilton County, Alabama",53684.0,01,021,2013
"Choctaw County, Alabama",54961.0,01,023,2013
"Clarke County, Alabama",59654.0,01,025,2013
"Clay County, Alabama",49244.0,01,027,2013
"Cleburne County, Alabama",46716.0,01,029,2013
"Coffee County, Alabama",64497.0,01,031,2013
"Colbert County, Alabama",54227.0,01,033,2013
"Conecuh County, Alabama",43700.0,01,035,2013
"Coosa County, Alabama",53825.0,01,037,2013
"Covington County, Alabama",46243.0,01,039,2013
"Crenshaw County, Alabama",52108.0,01,041,2013
"Cullman County, Alabama",47654.0,01,043,2013
"Dale County, Alabama",60686.0,01,045,2013
"Dallas County, Alabama",63858.0,01,047,2013
"DeKalb County, Alabama",45696.0,01,049,2013
"Elmore County, Alabama",72458.0,01,051,2013
"Escambia County, Alabama",45499.0,01,053,2013
"Etowah County, Alabama",50286.0,01,055,2013
"Fayette County, Alabama",44859.0,01,057,2013
"Franklin County, Alabama",49072.0,01,059,2013
"Geneva County, Alabama",46376.0,01,061,2013
"Greene County, Alabama",62222.0,01,063,2013
"Hale County, Alabama",57820.0,01,065,2013
"Henry County, Alabama",63447.0,01,067,2013
"Houston County, Alabama",61644.0,01,069,2013
"Jackson County, Alabama",48404.0,01,071,2013
"Jefferson County, Alabama",77515.0,01,073,2013
"Lamar County, Alabama",45549.0,01,075,2013
"Lauderdale County, Alabama",57355.0,01,077,2013
"Lawrence County, Alabama",49533.0,01,079,2013
"Lee County, Alabama",71290.0,01,081,2013
"Limestone County, Alabama",60649.0,01,083,2013
"Lowndes County, Alabama",74042.0,01,085,2013
"Macon County, Alabama",56161.0,01,087,2013
"Madison County, Alabama",85482.0,01,089,2013
"Marengo County, Alabama",66410.0,01,091,2013
"Marion County, Alabama",42240.0,01,093,2013
"Marshall County, Alabama",49608.0,01,095,2013
"Mobile County, Alabama",62698.0,01,097,2013
"Monroe County, Alabama",45729.0,01,099,2013
"Montgomery County, Alabama",82237.0,01,101,2013
"Morgan County, Alabama",60265.0,01,103,2013
"Perry County, Alabama",59500.0,01,105,2013
"Pickens County, Alabama",53588.0,01,107,2013
"Pike County, Alabama",59239.0,01,109,2013
"Randolph County, Alabama",48463.0,01,111,2013
"Russell County, Alabama",50161.0,01,113,2013
"St. Clair County, Alabama",58919.0,01,115,2013
"Shelby County, Alabama",86314.0,01,117,2013
"Sumter County, Alabama",64569.0,01,119,2013
"Talladega County, Alabama",49603.0,01,121,2013
"Tallapoosa County, Alabama",56440.0,01,123,2013
"Tuscaloosa County, Alabama",70223.0,01,125,2013
"Walker County, Alabama",47328.0,01,127,2013
"Washington County, Alabama",54066.0,01,129,2013
"Wilcox County, Alabama",64821.0,01,131,2013
"Winston County, Alabama",41629.0,01,133,2013
"Aleutians East Borough, Alaska",94583.0,02,013,2013
"Douglas County, Georgia",65069.0,13,097,2013
"Early County, Georgia",59297.0,13,099,2013
"Echols County, Georgia",44293.0,13,101,2013
"Effingham County, Georgia",72097.0,13,103,2013
"Elbert County, Georgia",47733.0,13,105,2013
"Emanuel County, Georgia",47430.0,13,107,2013
"Evans County, Georgia",56054.0,13,109,2013
"Fannin County, Georgia",40683.0,13,111,2013
"Fayette County, Georgia",95106.0,13,113,2013
"Floyd County, Georgia",54081.0,13,115,2013
"Forsyth County, Georgia",100017.0,13,117,2013
"Franklin County, Georgia",47893.0,13,119,2013
"Fulton County, Georgia",120367.0,13,121,2013
"Gilmer County, Georgia",45360.0,13,123,2013
"Glascock County, Georgia",51500.0,13,125,2013
"Glynn County, Georgia",65817.0,13,127,2013
"Gordon County, Georgia",50719.0,13,129,2013
"Grady County, Georgia",48258.0,13,131,2013
"Greene County, Georgia",64786.0,13,133,2013
"Gwinnett County, Georgia",81039.0,13,135,2013
"Habersham County, Georgia",49560.0,13,137,2013
"Hall County, Georgia",62253.0,13,139,2013
"Hancock County, Georgia",56319.0,13,141,2013
"Haralson County, Georgia",49567.0,13,143,2013
"Harris County, Georgia",83641.0,13,145,2013
"Hart County, Georgia",51208.0,13,147,2013
"Heard County, Georgia",49282.0,13,149,2013
"Henry County, Georgia",71476.0,13,151,2013
"Houston County, Georgia",74894.0,13,153,2013
"Irwin County, Georgia",51481.0,13,155,2013
"Jackson County, Georgia",62806.0,13,157,2013
"Jasper County, Georgia",54167.0,13,159,2013
"Jeff Davis County, Georgia",46265.0,13,161,2013
"Jefferson County, Georgia",55185.0,13,163,2013
"Jenkins County, Georgia",45950.0,13,165,2013
"Johnson County, Georgia",49006.0,13,167,2013
"Jones County, Georgia",63875.0,13,169,2013
"Lamar County, Georgia",54167.0,13,171,2013
"Lanier County, Georgia",55297.0,13,173,2013
"Laurens County, Georgia",54898.0,13,175,2013
"Lee County, Georgia",68566.0,13,177,2013
"Liberty County, Georgia",50673.0,13,179,2013
"Lincoln County, Georgia",57070.0,13,181,2013
"Long County, Georgia",53674.0,13,183,2013
"Lowndes County, Georgia",62709.0,13,185,2013
"Lumpkin County, Georgia",60251.0,13,187,2013
"McDuffie County, Georgia",55203.0,13,189,2013
"McIntosh County, Georgia",52079.0,13,191,2013
"Macon County, Georgia",52250.0,13,193,2013
"Madison County, Georgia",51609.0,13,195,2013
"Marion County, Georgia",60469.0,13,197,2013
"Meriwether County, Georgia",49942.0,13,199,2013
"Miller County, Georgia",52737.0,13,201,2013
"Mitchell County, Georgia",47944.0,13,205,2013
"Monroe County, Georgia",64711.0,13,207,2013
"Montgomery County, Georgia",47349.0,13,209,2013
"Morgan County, Georgia",64634.0,13,211,2013
"Murray County, Georgia",44919.0,13,213,2013
"Muscogee County, Georgia",66454.0,13,215,2013
"Newton County, Georgia",60767.0,13,217,2013
"Oconee County, Georgia",84620.0,13,219,2013
"Oglethorpe County, Georgia",60468.0,13,221,2013
"Paulding County, Georgia",69617.0,13,223,2013
"Peach County, Georgia",67585.0,13,225,2013
"Pickens County, Georgia",60305.0,13,227,2013
"Pierce County, Georgia",49017.0,13,229,2013
"Pike County, Georgia",62441.0,13,231,2013
"Polk County, Georgia",51357.0,13,233,2013
"Pulaski County, Georgia",57679.0,13,235,2013
"Putnam County, Georgia",62834.0,13,237,2013
"Quitman County, Georgia",32473.0,13,239,2013
"Rabun County, Georgia",52215.0,13,241,2013
"Randolph County, Georgia",49835.0,13,243,2013
"Richmond County, Georgia",56437.0,13,245,2013
"Rockdale County, Georgia",61403.0,13,247,2013
"Schley County, Georgia",60588.0,13,249,2013
"Screven County, Georgia",59238.0,13,251,2013
"Seminole County, Georgia",50540.0,13,253,2013
"Spalding County, Georgia",57383.0,13,255,2013
"Stephens County, Georgia",50712.0,13,257,2013
"Stewart County, Georgia",49964.0,13,259,2013
"Sumter County, Georgia",58397.0,13,261,2013
"Talbot County, Georgia",53646.0,13,263,2013
"Taliaferro County, Georgia",45729.0,13,265,2013
"Tattnall County, Georgia",51766.0,13,267,2013
"Taylor County, Georgia",45884.0,13,269,2013
"Telfair County, Georgia",36875.0,13,271,2013
"Terrell County, Georgia",66172.0,13,273,2013
"Thomas County, Georgia",54552.0,13,275,2013
"Tift County, Georgia",54586.0,13,277,2013
"Toombs County, Georgia",57650.0,13,279,2013
"Towns County, Georgia",45833.0,13,281,2013
"Treutlen County, Georgia",55238.0,13,283,2013
"Troup County, Georgia",59593.0,13,285,2013
"Turner County, Georgia",49667.0,13,287,2013
"Twiggs County, Georgia",50169.0,13,289,2013
"Union County, Georgia",47696.0,13,291,2013
"Upson County, Georgia",49429.0,13,293,2013
"Walker County, Georgia",51403.0,13,295,2013
"Walton County, Georgia",64538.0,13,297,2013
"Ware County, Georgia",51152.0,13,299,2013
"Warren County, Georgia",49083.0,13,301,2013
"Washington County, Georgia",66012.0,13,303,2013
"Wayne County, Georgia",49064.0,13,305,2013
"Webster County, Georgia",61333.0,13,307,2013
"Wheeler County, Georgia",44538.0,13,309,2013
"White County, Georgia",51581.0,13,311,2013
"Whitfield County, Georgia",46519.0,13,313,2013
"Wilcox County, Georgia",42992.0,13,315,2013
"Wilkes County, Georgia",51204.0,13,317,2013
"Wilkinson County, Georgia",55094.0,13,319,2013
"Worth County, Georgia",49246.0,13,321,2013
"Hawaii County, Hawaii",65220.0,15,001,2013
"Honolulu County, Hawaii",89229.0,15,003,2013
"Kalawao County, Hawaii",-666666666.0,15,005,2013
"Kauai County, Hawaii",71283.0,15,007,2013
"Maui County, Hawaii",77733.0,15,009,2013
"Ada County, Idaho",68456.0,16,001,2013
"Adams County, Idaho",43640.0,16,003,2013
"Bannock County, Idaho",57545.0,16,005,2013
"Bear Lake County, Idaho",48882.0,16,007,2013
"Benewah County, Idaho",41201.0,16,009,2013
"Bingham County, Idaho",57052.0,16,011,2013
"Blaine County, Idaho",79231.0,16,013,2013
"Boise County, Idaho",56152.0,16,015,2013
"Bonner County, Idaho",49766.0,16,017,2013
"Aleutians West Census Area, Alaska",110000.0,02,016,2013
"Anchorage Municipality, Alaska",98496.0,02,020,2013
"Bethel Census Area, Alaska",100352.0,02,050,2013
"Bristol Bay Borough, Alaska",105000.0,02,060,2013
"Denali Borough, Alaska",100547.0,02,068,2013
"Dillingham Census Area, Alaska",108958.0,02,070,2013
"Fairbanks North Star Borough, Alaska",88272.0,02,090,2013
"Haines Borough, Alaska",68641.0,02,100,2013
"Hoonah-Angoon Census Area, Alaska",69423.0,02,105,2013
"Juneau City and Borough, Alaska",100582.0,02,110,2013
"Kenai Peninsula Borough, Alaska",76972.0,02,122,2013
"Ketchikan Gateway Borough, Alaska",94679.0,02,130,2013
"Kodiak Island Borough, Alaska",88977.0,02,150,2013
"Lake and Peninsula Borough, Alaska",79844.0,02,164,2013
"Matanuska-Susitna Borough, Alaska",82295.0,02,170,2013
"Nome Census Area, Alaska",120455.0,02,180,2013
"North Slope Borough, Alaska",114464.0,02,185,2013
"Northwest Arctic Borough, Alaska",112917.0,02,188,2013
"Petersburg Census Area, Alaska",89792.0,02,195,2013
"Prince of Wales-Hyder Census Area, Alaska",61019.0,02,198,2013
"Sitka City and Borough, Alaska",85521.0,02,220,2013
"Skagway Municipality, Alaska",78472.0,02,230,2013
"Southeast Fairbanks Census Area, Alaska",70777.0,02,240,2013
"Valdez-Cordova Census Area, Alaska",93284.0,02,261,2013
"Wade Hampton Census Area, Alaska",72292.0,02,270,2013
"Wrangell City and Borough, Alaska",61500.0,02,275,2013
"Yakutat City and Borough, Alaska",81875.0,02,282,2013
"Yukon-Koyukuk Census Area, Alaska",73472.0,02,290,2013
"Apache County, Arizona",49722.0,04,001,2013
"Cochise County, Arizona",57254.0,04,003,2013
"Coconino County, Arizona",70005.0,04,005,2013
"Gila County, Arizona",51444.0,04,007,2013
"Graham County, Arizona",54934.0,04,009,2013
"Greenlee County, Arizona",50612.0,04,011,2013
"La Paz County, Arizona",44470.0,04,012,2013
"Maricopa County, Arizona",66604.0,04,013,2013
"Mohave County, Arizona",47391.0,04,015,2013
"Navajo County, Arizona",55071.0,04,017,2013
"Pima County, Arizona",60746.0,04,019,2013
"Pinal County, Arizona",56460.0,04,021,2013
"Santa Cruz County, Arizona",43495.0,04,023,2013
"Yavapai County, Arizona",53531.0,04,025,2013
"Yuma County, Arizona",45575.0,04,027,2013
"Arkansas County, Arkansas",53750.0,05,001,2013
"Ashley County, Arkansas",51922.0,05,003,2013
"Baxter County, Arkansas",45458.0,05,005,2013
"Benton County, Arkansas",62466.0,05,007,2013
"Boone County, Arkansas",47500.0,05,009,2013
"Bradley County, Arkansas",48036.0,05,011,2013
"Calhoun County, Arkansas",47917.0,05,013,2013
"Carroll County, Arkansas",47985.0,05,015,2013
"Chicot County, Arkansas",57563.0,05,017,2013
"Clark County, Arkansas",52348.0,05,019,2013
"Clay County, Arkansas",41540.0,05,021,2013
"Cleburne County, Arkansas",49064.0,05,023,2013
"Cleveland County, Arkansas",55471.0,05,025,2013
"Columbia County, Arkansas",64759.0,05,027,2013
"Conway County, Arkansas",49531.0,05,029,2013
"Craighead County, Arkansas",56619.0,05,031,2013
"Crawford County, Arkansas",46503.0,05,033,2013
"Crittenden County, Arkansas",68942.0,05,035,2013
"Cross County, Arkansas",50699.0,05,037,2013
"Dallas County, Arkansas",51094.0,05,039,2013
"Desha County, Arkansas",58256.0,05,041,2013
"Drew County, Arkansas",47964.0,05,043,2013
"Faulkner County, Arkansas",69019.0,05,045,2013
"Franklin County, Arkansas",43711.0,05,047,2013
"Fulton County, Arkansas",41527.0,05,049,2013
"Garland County, Arkansas",50854.0,05,051,2013
"Grant County, Arkansas",59688.0,05,053,2013
"Greene County, Arkansas",48251.0,05,055,2013
"Hempstead County, Arkansas",47658.0,05,057,2013
"Hot Spring County, Arkansas",51383.0,05,059,2013
"Howard County, Arkansas",44653.0,05,061,2013
"Independence County, Arkansas",46321.0,05,063,2013
"Izard County, Arkansas",39874.0,05,065,2013
"Jackson County, Arkansas",39944.0,05,067,2013
"Jefferson County, Arkansas",63237.0,05,069,2013
"Johnson County, Arkansas",38455.0,05,071,2013
"Lafayette County, Arkansas",47143.0,05,073,2013
"Lawrence County, Arkansas",42628.0,05,075,2013
"Lee County, Arkansas",44840.0,05,077,2013
"Lincoln County, Arkansas",43767.0,05,079,2013
"Little River County, Arkansas",51752.0,05,081,2013
"Logan County, Arkansas",47096.0,05,083,2013
"Lonoke County, Arkansas",62459.0,05,085,2013
"Madison County, Arkansas",42785.0,05,087,2013
"Marion County, Arkansas",42721.0,05,089,2013
"Miller County, Arkansas",58736.0,05,091,2013
"Mississippi County, Arkansas",50000.0,05,093,2013
"Monroe County, Arkansas",47656.0,05,095,2013
"Montgomery County, Arkansas",42520.0,05,097,2013
"Nevada County, Arkansas",49596.0,05,099,2013
"Newton County, Arkansas",38617.0,05,101,2013
"Ouachita County, Arkansas",52163.0,05,103,2013
"Perry County, Arkansas",51026.0,05,105,2013
"Phillips County, Arkansas",56250.0,05,107,2013
"Pike County, Arkansas",40081.0,05,109,2013
"Poinsett County, Arkansas",41574.0,05,111,2013
"Polk County, Arkansas",38474.0,05,113,2013
"Pope County, Arkansas",47375.0,05,115,2013
"Prairie County, Arkansas",45020.0,05,117,2013
"Pulaski County, Arkansas",75155.0,05,119,2013
"Randolph County, Arkansas",46583.0,05,121,2013
"St. Francis County, Arkansas",41693.0,05,123,2013
"Saline County, Arkansas",67612.0,05,125,2013
"Scott County, Arkansas",42323.0,05,127,2013
"Searcy County, Arkansas",40532.0,05,129,2013
"Sebastian County, Arkansas",53241.0,05,131,2013
"Sevier County, Arkansas",47642.0,05,133,2013
"Sharp County, Arkansas",40757.0,05,135,2013
"Stone County, Arkansas",39284.0,05,137,2013
