NAME,B19301C_001E,state,county,year
"Barceloneta Municipio, Puerto Rico",-666666666.0,72,017,2015
"Barranquitas Municipio, Puerto Rico",,72,019,2015
"Cabo Rojo Municipio, Puerto Rico",7595.0,72,023,2015
"Caguas Municipio, Puerto Rico",7493.0,72,025,2015
"Camuy Municipio, Puerto Rico",,72,027,2015
"Carolina Municipio, Puerto Rico",11210.0,72,031,2015
"Cayey Municipio, Puerto Rico",10203.0,72,035,2015
"Ceiba Municipio, Puerto Rico",-666666666.0,72,037,2015
"Ciales Municipio, Puerto Rico",-666666666.0,72,039,2015
"Cidra Municipio, Puerto Rico",4280.0,72,041,2015
"Coamo Municipio, Puerto Rico",-666666666.0,72,043,2015
"Corozal Municipio, Puerto Rico",,72,047,2015
"Culebra Municipio, Puerto Rico",,72,049,2015
"Dorado Municipio, Puerto Rico",-666666666.0,72,051,2015
"Fajardo Municipio, Puerto Rico",16922.0,72,053,2015
"Florida Municipio, Puerto Rico",-666666666.0,72,054,2015
"Guayama Municipio, Puerto Rico",10024.0,72,057,2015
"Guayanilla Municipio, Puerto Rico",3851.0,72,059,2015
"Guaynabo Municipio, Puerto Rico",14198.0,72,061,2015
"Gurabo Municipio, Puerto Rico",16119.0,72,063,2015
"Hatillo Municipio, Puerto Rico",-666666666.0,72,065,2015
"Hormigueros Municipio, Puerto Rico",-666666666.0,72,067,2015
"Humacao Municipio, Puerto Rico",9196.0,72,069,2015
"Isabela Municipio, Puerto Rico",4797.0,72,071,2015
"Jayuya Municipio, Puerto Rico",-666666666.0,72,073,2015
"Juncos Municipio, Puerto Rico",,72,077,2015
"Lajas Municipio, Puerto Rico",,72,079,2015
"Lares Municipio, Puerto Rico",,72,081,2015
"Las Piedras Municipio, Puerto Rico",-666666666.0,72,085,2015
"Luquillo Municipio, Puerto Rico",6106.0,72,089,2015
"Maricao Municipio, Puerto Rico",-666666666.0,72,093,2015
"Maunabo Municipio, Puerto Rico",,72,095,2015
"Moca Municipio, Puerto Rico",,72,099,2015
"Morovis Municipio, Puerto Rico",-666666666.0,72,101,2015
"Naguabo Municipio, Puerto Rico",-666666666.0,72,103,2015
"Naranjito Municipio, Puerto Rico",,72,105,2015
"Orocovis Municipio, Puerto Rico",-666666666.0,72,107,2015
"Patillas Municipio, Puerto Rico",2384.0,72,109,2015
"Ponce Municipio, Puerto Rico",4662.0,72,113,2015
"Quebradillas Municipio, Puerto Rico",3648.0,72,115,2015
"Sabana Grande Municipio, Puerto Rico",12424.0,72,121,2015
"Salinas Municipio, Puerto Rico",,72,123,2015
"San Juan Municipio, Puerto Rico",10630.0,72,127,2015
"San Lorenzo Municipio, Puerto Rico",,72,129,2015
"Santa Isabel Municipio, Puerto Rico",,72,133,2015
"Toa Alta Municipio, Puerto Rico",5320.0,72,135,2015
"Toa Baja Municipio, Puerto Rico",19355.0,72,137,2015
"Trujillo Alto Municipio, Puerto Rico",9151.0,72,139,2015
"Utuado Municipio, Puerto Rico",,72,141,2015
"Vega Alta Municipio, Puerto Rico",,72,143,2015
"Vega Baja Municipio, Puerto Rico",14028.0,72,145,2015
"Vieques Municipio, Puerto Rico",,72,147,2015
"Villalba Municipio, Puerto Rico",1353.0,72,149,2015
"Yabucoa Municipio, Puerto Rico",9325.0,72,151,2015
"Yauco Municipio, Puerto Rico",8559.0,72,153,2015
"Manatí Municipio, Puerto Rico",8963.0,72,091,2015
"Mayagüez Municipio, Puerto Rico",4272.0,72,097,2015
"San Germán Municipio, Puerto Rico",26002.0,72,125,2015
"Guánica Municipio, Puerto Rico",11055.0,72,055,2015
"Loíza Municipio, Puerto Rico",10226.0,72,087,2015
"Canóvanas Municipio, Puerto Rico",,72,029,2015
"Juana Díaz Municipio, Puerto Rico",20656.0,72,075,2015
"Río Grande Municipio, Puerto Rico",6993.0,72,119,2015
"Las Marías Municipio, Puerto Rico",,72,083,2015
"Comerío Municipio, Puerto Rico",6835.0,72,045,2015
"Peñuelas Municipio, Puerto Rico",11823.0,72,111,2015
"Rincón Municipio, Puerto Rico",-666666666.0,72,117,2015
"Cataño Municipio, Puerto Rico",6307.0,72,033,2015
"San Sebastián Municipio, Puerto Rico",-666666666.0,72,131,2015
"Añasco Municipio, Puerto Rico",-666666666.0,72,011,2015
"Bayamón Municipio, Puerto Rico",6814.0,72,021,2015
"Los Angeles County, California",20588.0,06,037,2014
"Madera County, California",14621.0,06,039,2014
"Marin County, California",22002.0,06,041,2014
"Mariposa County, California",17373.0,06,043,2014
"Mendocino County, California",13334.0,06,045,2014
"Merced County, California",17105.0,06,047,2014
"Modoc County, California",9051.0,06,049,2014
"Mono County, California",12866.0,06,051,2014
"Monterey County, California",14758.0,06,053,2014
"Napa County, California",24209.0,06,055,2014
"Nevada County, California",26392.0,06,057,2014
"Orange County, California",24172.0,06,059,2014
"Placer County, California",38967.0,06,061,2014
"Plumas County, California",21837.0,06,063,2014
"Riverside County, California",20100.0,06,065,2014
"Sacramento County, California",21167.0,06,067,2014
"San Benito County, California",17530.0,06,069,2014
"San Bernardino County, California",17680.0,06,071,2014
"San Diego County, California",25053.0,06,073,2014
"San Francisco County, California",28752.0,06,075,2014
"San Joaquin County, California",17495.0,06,077,2014
"San Luis Obispo County, California",22621.0,06,079,2014
"San Mateo County, California",28956.0,06,081,2014
"Santa Barbara County, California",23745.0,06,083,2014
"Santa Clara County, California",24009.0,06,085,2014
"Santa Cruz County, California",22391.0,06,087,2014
"Shasta County, California",17888.0,06,089,2014
"Sierra County, California",56062.0,06,091,2014
"Siskiyou County, California",10821.0,06,093,2014
"Solano County, California",24479.0,06,095,2014
"Sonoma County, California",19783.0,06,097,2014
"Stanislaus County, California",17678.0,06,099,2014
"Sutter County, California",16260.0,06,101,2014
"Tehama County, California",15681.0,06,103,2014
"Trinity County, California",12016.0,06,105,2014
"Tulare County, California",12741.0,06,107,2014
"Tuolumne County, California",18296.0,06,109,2014
"Ventura County, California",28240.0,06,111,2014
"Yolo County, California",21881.0,06,113,2014
"Yuba County, California",19849.0,06,115,2014
"Adams County, Colorado",18588.0,08,001,2014
"Alamosa County, Colorado",9632.0,08,003,2014
"Arapahoe County, Colorado",21499.0,08,005,2014
"Archuleta County, Colorado",23496.0,08,007,2014
"Baca County, Colorado",6937.0,08,009,2014
"Bent County, Colorado",985.0,08,011,2014
"Boulder County, Colorado",18324.0,08,013,2014
"Broomfield County, Colorado",25463.0,08,014,2014
"Chaffee County, Colorado",16209.0,08,015,2014
"Cheyenne County, Colorado",,08,017,2014
"Clear Creek County, Colorado",,08,019,2014
"Conejos County, Colorado",19909.0,08,021,2014
"Costilla County, Colorado",22868.0,08,023,2014
"Crowley County, Colorado",1453.0,08,025,2014
"Custer County, Colorado",-666666666.0,08,027,2014
"Delta County, Colorado",9902.0,08,029,2014
"Denver County, Colorado",20195.0,08,031,2014
"Dolores County, Colorado",,08,033,2014
"Douglas County, Colorado",31598.0,08,035,2014
"Eagle County, Colorado",27188.0,08,037,2014
"Elbert County, Colorado",41871.0,08,039,2014
"El Paso County, Colorado",19815.0,08,041,2014
"Fremont County, Colorado",10905.0,08,043,2014
"Garfield County, Colorado",25528.0,08,045,2014
"Gilpin County, Colorado",,08,047,2014
"Grand County, Colorado",29328.0,08,049,2014
"Gunnison County, Colorado",40062.0,08,051,2014
"Hinsdale County, Colorado",-666666666.0,08,053,2014
"Huerfano County, Colorado",10515.0,08,055,2014
"Jackson County, Colorado",7585.0,08,057,2014
"Jefferson County, Colorado",18654.0,08,059,2014
"Kiowa County, Colorado",,08,061,2014
"Kit Carson County, Colorado",5089.0,08,063,2014
"Lake County, Colorado",,08,065,2014
"La Plata County, Colorado",19689.0,08,067,2014
"Larimer County, Colorado",22874.0,08,069,2014
"Las Animas County, Colorado",20253.0,08,071,2014
"Lincoln County, Colorado",1663.0,08,073,2014
"Logan County, Colorado",15823.0,08,075,2014
"Mesa County, Colorado",22379.0,08,077,2014
"Mineral County, Colorado",-666666666.0,08,079,2014
"Moffat County, Colorado",9489.0,08,081,2014
"Montezuma County, Colorado",13113.0,08,083,2014
"Montrose County, Colorado",13552.0,08,085,2014
"Morgan County, Colorado",13775.0,08,087,2014
"Otero County, Colorado",13186.0,08,089,2014
"Ouray County, Colorado",,08,091,2014
"Park County, Colorado",35661.0,08,093,2014
"Phillips County, Colorado",10344.0,08,095,2014
"Pitkin County, Colorado",27074.0,08,097,2014
"Prowers County, Colorado",18968.0,08,099,2014
"Pueblo County, Colorado",15011.0,08,101,2014
"Rio Blanco County, Colorado",31364.0,08,103,2014
"Rio Grande County, Colorado",15050.0,08,105,2014
"Routt County, Colorado",19418.0,08,107,2014
"Saguache County, Colorado",21541.0,08,109,2014
"San Juan County, Colorado",,08,111,2014
"San Miguel County, Colorado",33009.0,08,113,2014
"Sedgwick County, Colorado",13745.0,08,115,2014
"Summit County, Colorado",14393.0,08,117,2014
"Teller County, Colorado",27867.0,08,119,2014
"Washington County, Colorado",8738.0,08,121,2014
"Weld County, Colorado",17566.0,08,123,2014
"Yuma County, Colorado",5311.0,08,125,2014
"Fairfield County, Connecticut",22809.0,09,001,2014
"Hartford County, Connecticut",15894.0,09,003,2014
"Litchfield County, Connecticut",25401.0,09,005,2014
"Middlesex County, Connecticut",29834.0,09,007,2014
"New Haven County, Connecticut",33171.0,09,009,2014
"New London County, Connecticut",23958.0,09,011,2014
"Tolland County, Connecticut",14650.0,09,013,2014
"Windham County, Connecticut",15760.0,09,015,2014
"Kent County, Delaware",15539.0,10,001,2014
"New Castle County, Delaware",20937.0,10,003,2014
"Sussex County, Delaware",21652.0,10,005,2014
"District of Columbia, District of Columbia",35316.0,11,001,2014
"Alachua County, Florida",23471.0,12,001,2014
"Baker County, Florida",13447.0,12,003,2014
"Bay County, Florida",16607.0,12,005,2014
"Bradford County, Florida",17022.0,12,007,2014
"Brevard County, Florida",25890.0,12,009,2014
"Broward County, Florida",25231.0,12,011,2014
"Calhoun County, Florida",15592.0,12,013,2014
"Charlotte County, Florida",15899.0,12,015,2014
"Citrus County, Florida",28024.0,12,017,2014
"Clay County, Florida",20545.0,12,019,2014
"Collier County, Florida",19695.0,12,021,2014
"Columbia County, Florida",22859.0,12,023,2014
"DeSoto County, Florida",9494.0,12,027,2014
"Dixie County, Florida",2928.0,12,029,2014
"Duval County, Florida",24260.0,12,031,2014
"Escambia County, Florida",24302.0,12,033,2014
"Flagler County, Florida",16716.0,12,035,2014
"Franklin County, Florida",16870.0,12,037,2014
"Gadsden County, Florida",7258.0,12,039,2014
"Gilchrist County, Florida",6674.0,12,041,2014
"Glades County, Florida",40335.0,12,043,2014
"Gulf County, Florida",6736.0,12,045,2014
"Hamilton County, Florida",37433.0,12,047,2014
"Hardee County, Florida",7288.0,12,049,2014
"Hendry County, Florida",22097.0,12,051,2014
"Hernando County, Florida",15814.0,12,053,2014
"Highlands County, Florida",11568.0,12,055,2014
"Hillsborough County, Florida",15903.0,12,057,2014
"Holmes County, Florida",9852.0,12,059,2014
"Indian River County, Florida",9255.0,12,061,2014
"Jackson County, Florida",13249.0,12,063,2014
"Jefferson County, Florida",3110.0,12,065,2014
"Lafayette County, Florida",-666666666.0,12,067,2014
"Lake County, Florida",27787.0,12,069,2014
"Lee County, Florida",18304.0,12,071,2014
"Leon County, Florida",19327.0,12,073,2014
"Levy County, Florida",24888.0,12,075,2014
"Liberty County, Florida",6996.0,12,077,2014
"Madison County, Florida",,12,079,2014
"Manatee County, Florida",30509.0,12,081,2014
"Marion County, Florida",16435.0,12,083,2014
"Martin County, Florida",10627.0,12,085,2014
"Miami-Dade County, Florida",20071.0,12,086,2014
"Monroe County, Florida",19177.0,12,087,2014
"Nassau County, Florida",17470.0,12,089,2014
"Okaloosa County, Florida",23182.0,12,091,2014
"Okeechobee County, Florida",11408.0,12,093,2014
"Orange County, Florida",21576.0,12,095,2014
"Osceola County, Florida",10286.0,12,097,2014
"Palm Beach County, Florida",18572.0,12,099,2014
"Pasco County, Florida",21762.0,12,101,2014
"Pinellas County, Florida",24502.0,12,103,2014
"Polk County, Florida",18963.0,12,105,2014
"Putnam County, Florida",21121.0,12,107,2014
"St. Johns County, Florida",32736.0,12,109,2014
"St. Lucie County, Florida",17093.0,12,111,2014
"Santa Rosa County, Florida",16977.0,12,113,2014
"Sarasota County, Florida",19682.0,12,115,2014
"Seminole County, Florida",15453.0,12,117,2014
"Sumter County, Florida",19249.0,12,119,2014
"Suwannee County, Florida",20596.0,12,121,2014
"Taylor County, Florida",13232.0,12,123,2014
"Union County, Florida",14053.0,12,125,2014
"Volusia County, Florida",12743.0,12,127,2014
"Wakulla County, Florida",11860.0,12,129,2014
"Walton County, Florida",21776.0,12,131,2014
"Washington County, Florida",18593.0,12,133,2014
"Appling County, Georgia",,13,001,2014
"Atkinson County, Georgia",15657.0,13,003,2014
"Bacon County, Georgia",-666666666.0,13,005,2014
"Baker County, Georgia",,13,007,2014
"Baldwin County, Georgia",17414.0,13,009,2014
"Banks County, Georgia",,13,011,2014
"Barrow County, Georgia",12911.0,13,013,2014
"Bartow County, Georgia",24172.0,13,015,2014
"Ben Hill County, Georgia",-666666666.0,13,017,2014
"Berrien County, Georgia",32821.0,13,019,2014
"Bibb County, Georgia",28112.0,13,021,2014
"Bleckley County, Georgia",,13,023,2014
"Brantley County, Georgia",-666666666.0,13,025,2014
"Brooks County, Georgia",7267.0,13,027,2014
"Bryan County, Georgia",12801.0,13,029,2014
"Bulloch County, Georgia",12101.0,13,031,2014
"Burke County, Georgia",,13,033,2014
"Butts County, Georgia",48377.0,13,035,2014
"Calhoun County, Georgia",34604.0,13,037,2014
"Camden County, Georgia",15106.0,13,039,2014
"Candler County, Georgia",33594.0,13,043,2014
"Carroll County, Georgia",12476.0,13,045,2014
"Catoosa County, Georgia",13865.0,13,047,2014
"Charlton County, Georgia",7517.0,13,049,2014
"Chatham County, Georgia",18579.0,13,051,2014
"Chattahoochee County, Georgia",17605.0,13,053,2014
"Chattooga County, Georgia",12953.0,13,055,2014
"Cherokee County, Georgia",24749.0,13,057,2014
"Clarke County, Georgia",24689.0,13,059,2014
"Clay County, Georgia",-666666666.0,13,061,2014
"Clayton County, Georgia",12635.0,13,063,2014
"Clinch County, Georgia",24871.0,13,065,2014
"Cobb County, Georgia",27391.0,13,067,2014
"Coffee County, Georgia",23864.0,13,069,2014
"Colquitt County, Georgia",9889.0,13,071,2014
"Columbia County, Georgia",15650.0,13,073,2014
"Cook County, Georgia",19704.0,13,075,2014
"Coweta County, Georgia",26601.0,13,077,2014
"Crawford County, Georgia",37960.0,13,079,2014
"Crisp County, Georgia",,13,081,2014
"Dade County, Georgia",6309.0,13,083,2014
"Dawson County, Georgia",11783.0,13,085,2014
"Decatur County, Georgia",39076.0,13,087,2014
"DeKalb County, Georgia",13867.0,13,089,2014
"Dodge County, Georgia",,13,091,2014
"Dooly County, Georgia",30445.0,13,093,2014
"Dougherty County, Georgia",19170.0,13,095,2014
"Douglas County, Georgia",12426.0,13,097,2014
"Early County, Georgia",-666666666.0,13,099,2014
"Echols County, Georgia",,13,101,2014
"Effingham County, Georgia",13893.0,13,103,2014
"Elbert County, Georgia",,13,105,2014
"Emanuel County, Georgia",7692.0,13,107,2014
"Evans County, Georgia",,13,109,2014
"Fannin County, Georgia",13590.0,13,111,2014
"Fayette County, Georgia",26032.0,13,113,2014
"Floyd County, Georgia",8016.0,13,115,2014
"Forsyth County, Georgia",27181.0,13,117,2014
"Franklin County, Georgia",,13,119,2014
"Fulton County, Georgia",16680.0,13,121,2014
"Gilmer County, Georgia",51637.0,13,123,2014
"Glascock County, Georgia",-666666666.0,13,125,2014
"Glynn County, Georgia",21373.0,13,127,2014
"Gordon County, Georgia",10143.0,13,129,2014
"Grady County, Georgia",23326.0,13,131,2014
"Greene County, Georgia",5340.0,13,133,2014
"Gwinnett County, Georgia",18665.0,13,135,2014
"Habersham County, Georgia",29103.0,13,137,2014
"Hall County, Georgia",14372.0,13,139,2014
"Hancock County, Georgia",,13,141,2014
"Haralson County, Georgia",42982.0,13,143,2014
"Harris County, Georgia",,13,145,2014
"Hart County, Georgia",-666666666.0,13,147,2014
"Heard County, Georgia",,13,149,2014
"Henry County, Georgia",13656.0,13,151,2014
"Houston County, Georgia",19311.0,13,153,2014
"Irwin County, Georgia",-666666666.0,13,155,2014
"Jackson County, Georgia",13607.0,13,157,2014
"Jasper County, Georgia",9356.0,13,159,2014
"Jeff Davis County, Georgia",,13,161,2014
"Jefferson County, Georgia",5967.0,13,163,2014
"Jenkins County, Georgia",-666666666.0,13,165,2014
"Johnson County, Georgia",,13,167,2014
"Jones County, Georgia",-666666666.0,13,169,2014
"Lamar County, Georgia",20951.0,13,171,2014
"Lanier County, Georgia",-666666666.0,13,173,2014
"Laurens County, Georgia",,13,175,2014
"Lee County, Georgia",,13,177,2014
"Liberty County, Georgia",23755.0,13,179,2014
"Lincoln County, Georgia",,13,181,2014
"Long County, Georgia",6992.0,13,183,2014
"Lowndes County, Georgia",37221.0,13,185,2014
"Lumpkin County, Georgia",11597.0,13,187,2014
"McDuffie County, Georgia",-666666666.0,13,189,2014
"McIntosh County, Georgia",15701.0,13,191,2014
"Macon County, Georgia",956.0,13,193,2014
"Madison County, Georgia",26066.0,13,195,2014
"Marion County, Georgia",-666666666.0,13,197,2014
"Meriwether County, Georgia",,13,199,2014
"Miller County, Georgia",,13,201,2014
"Mitchell County, Georgia",,13,205,2014
"Monroe County, Georgia",6775.0,13,207,2014
"Montgomery County, Georgia",7531.0,13,209,2014
"Morgan County, Georgia",26467.0,13,211,2014
"Murray County, Georgia",4638.0,13,213,2014
"Muscogee County, Georgia",21543.0,13,215,2014
"Newton County, Georgia",10337.0,13,217,2014
"Oconee County, Georgia",49273.0,13,219,2014
"Oglethorpe County, Georgia",19123.0,13,221,2014
"Paulding County, Georgia",39712.0,13,223,2014
"Peach County, Georgia",-666666666.0,13,225,2014
"Pickens County, Georgia",53353.0,13,227,2014
"Pierce County, Georgia",7082.0,13,229,2014
"Pike County, Georgia",-666666666.0,13,231,2014
"Polk County, Georgia",5883.0,13,233,2014
"Pulaski County, Georgia",-666666666.0,13,235,2014
"Putnam County, Georgia",,13,237,2014
"Quitman County, Georgia",,13,239,2014
"Rabun County, Georgia",16174.0,13,241,2014
"Randolph County, Georgia",-666666666.0,13,243,2014
"Richmond County, Georgia",22733.0,13,245,2014
"Rockdale County, Georgia",52431.0,13,247,2014
"Schley County, Georgia",-666666666.0,13,249,2014
"Screven County, Georgia",38106.0,13,251,2014
"Seminole County, Georgia",-666666666.0,13,253,2014
"Spalding County, Georgia",13119.0,13,255,2014
"Stephens County, Georgia",11306.0,13,257,2014
"Stewart County, Georgia",,13,259,2014
"Sumter County, Georgia",23307.0,13,261,2014
"Talbot County, Georgia",,13,263,2014
"Taliaferro County, Georgia",-666666666.0,13,265,2014
"Tattnall County, Georgia",1391.0,13,267,2014
"Taylor County, Georgia",-666666666.0,13,269,2014
"Telfair County, Georgia",-666666666.0,13,271,2014
"Terrell County, Georgia",,13,273,2014
"Thomas County, Georgia",,13,275,2014
"Tift County, Georgia",,13,277,2014
"Toombs County, Georgia",,13,279,2014
"Towns County, Georgia",4978.0,13,281,2014
"Treutlen County, Georgia",-666666666.0,13,283,2014
"Troup County, Georgia",9477.0,13,285,2014
"Turner County, Georgia",,13,287,2014
"Twiggs County, Georgia",11133.0,13,289,2014
"Union County, Georgia",,13,291,2014
"Upson County, Georgia",1897.0,13,293,2014
"Walker County, Georgia",13871.0,13,295,2014
"Walton County, Georgia",11317.0,13,297,2014
"Ware County, Georgia",8608.0,13,299,2014
"Warren County, Georgia",-666666666.0,13,301,2014
"Washington County, Georgia",-666666666.0,13,303,2014
"Wayne County, Georgia",5091.0,13,305,2014
"Webster County, Georgia",-666666666.0,13,307,2014
"Wheeler County, Georgia",,13,309,2014
"White County, Georgia",11360.0,13,311,2014
"Whitfield County, Georgia",23419.0,13,313,2014
"Wilcox County, Georgia",7637.0,13,315,2014
"Wilkes County, Georgia",-666666666.0,13,317,2014
"Wilkinson County, Georgia",,13,319,2014
"Worth County, Georgia",51713.0,13,321,2014
"Hawaii County, Hawaii",22653.0,15,001,2014
"Honolulu County, Hawaii",34304.0,15,003,2014
"Kalawao County, Hawaii",-666666666.0,15,005,2014
"Kauai County, Hawaii",34199.0,15,007,2014
"Maui County, Hawaii",31857.0,15,009,2014
"Ada County, Idaho",16582.0,16,001,2014
"Adams County, Idaho",10473.0,16,003,2014
"Bannock County, Idaho",14305.0,16,005,2014
"Bear Lake County, Idaho",15550.0,16,007,2014
"Benewah County, Idaho",12746.0,16,009,2014
"Bingham County, Idaho",13770.0,16,011,2014
"Blaine County, Idaho",32110.0,16,013,2014
"Boise County, Idaho",18278.0,16,015,2014
"Bonner County, Idaho",14061.0,16,017,2014
"Bonneville County, Idaho",12850.0,16,019,2014
"Boundary County, Idaho",26903.0,16,021,2014
"Butte County, Idaho",,16,023,2014
"Camas County, Idaho",,16,025,2014
"Canyon County, Idaho",11847.0,16,027,2014
"Caribou County, Idaho",,16,029,2014
"Cassia County, Idaho",25779.0,16,031,2014
"Clark County, Idaho",-666666666.0,16,033,2014
"Clearwater County, Idaho",10046.0,16,035,2014
"Custer County, Idaho",-666666666.0,16,037,2014
"Elmore County, Idaho",12164.0,16,039,2014
"Franklin County, Idaho",945.0,16,041,2014
"Fremont County, Idaho",11215.0,16,043,2014
"Gem County, Idaho",26167.0,16,045,2014
"Gooding County, Idaho",14092.0,16,047,2014
"Idaho County, Idaho",9787.0,16,049,2014
"Jefferson County, Idaho",22541.0,16,051,2014
"Jerome County, Idaho",15309.0,16,053,2014
"Kootenai County, Idaho",16640.0,16,055,2014
"Latah County, Idaho",20925.0,16,057,2014
"Lemhi County, Idaho",32321.0,16,059,2014
"Lewis County, Idaho",13391.0,16,061,2014
"Lincoln County, Idaho",4488.0,16,063,2014
"Madison County, Idaho",,16,065,2014
"Autauga County, Alabama",11613.0,01,001,2014
"Baldwin County, Alabama",25448.0,01,003,2014
"Barbour County, Alabama",83606.0,01,005,2014
"Bibb County, Alabama",8189.0,01,007,2014
"Blount County, Alabama",23320.0,01,009,2014
"Bullock County, Alabama",15041.0,01,011,2014
"Butler County, Alabama",4356.0,01,013,2014
"Calhoun County, Alabama",21748.0,01,015,2014
"Chambers County, Alabama",362346.0,01,017,2014
"Cherokee County, Alabama",59502.0,01,019,2014
"Chilton County, Alabama",27634.0,01,021,2014
"Choctaw County, Alabama",-666666666.0,01,023,2014
"Clarke County, Alabama",-666666666.0,01,025,2014
"Clay County, Alabama",3744.0,01,027,2014
"Cleburne County, Alabama",11932.0,01,029,2014
"Coffee County, Alabama",21743.0,01,031,2014
"Colbert County, Alabama",27969.0,01,033,2014
"Conecuh County, Alabama",7273.0,01,035,2014
"Coosa County, Alabama",,01,037,2014
"Covington County, Alabama",14482.0,01,039,2014
"Crenshaw County, Alabama",15827.0,01,041,2014
"Cullman County, Alabama",14834.0,01,043,2014
"Dale County, Alabama",20052.0,01,045,2014
"Dallas County, Alabama",,01,047,2014
"DeKalb County, Alabama",18491.0,01,049,2014
"Elmore County, Alabama",8734.0,01,051,2014
"Escambia County, Alabama",18187.0,01,053,2014
"Etowah County, Alabama",24696.0,01,055,2014
"Fayette County, Alabama",-666666666.0,01,057,2014
"Franklin County, Alabama",8860.0,01,059,2014
"Geneva County, Alabama",25672.0,01,061,2014
"Greene County, Alabama",,01,063,2014
"Hale County, Alabama",14692.0,01,065,2014
"Henry County, Alabama",-666666666.0,01,067,2014
"Houston County, Alabama",17998.0,01,069,2014
"Jackson County, Alabama",20190.0,01,071,2014
"Jefferson County, Alabama",23561.0,01,073,2014
"Lamar County, Alabama",,01,075,2014
"Lauderdale County, Alabama",21993.0,01,077,2014
"Lawrence County, Alabama",19505.0,01,079,2014
"Lee County, Alabama",9264.0,01,081,2014
"Limestone County, Alabama",26704.0,01,083,2014
"Lowndes County, Alabama",-666666666.0,01,085,2014
"Macon County, Alabama",11288.0,01,087,2014
"Madison County, Alabama",23524.0,01,089,2014
"Marengo County, Alabama",9153.0,01,091,2014
"Marion County, Alabama",27320.0,01,093,2014
"Marshall County, Alabama",12129.0,01,095,2014
"Mobile County, Alabama",18659.0,01,097,2014
"Monroe County, Alabama",14424.0,01,099,2014
"Montgomery County, Alabama",27029.0,01,101,2014
"Morgan County, Alabama",30175.0,01,103,2014
"Perry County, Alabama",,01,105,2014
"Pickens County, Alabama",-666666666.0,01,107,2014
"Pike County, Alabama",12817.0,01,109,2014
"Randolph County, Alabama",,01,111,2014
"Russell County, Alabama",17054.0,01,113,2014
"St. Clair County, Alabama",21936.0,01,115,2014
"Shelby County, Alabama",33934.0,01,117,2014
"Sumter County, Alabama",,01,119,2014
"Talladega County, Alabama",17750.0,01,121,2014
"Tallapoosa County, Alabama",9742.0,01,123,2014
"Tuscaloosa County, Alabama",24059.0,01,125,2014
"Walker County, Alabama",14467.0,01,127,2014
"Washington County, Alabama",17728.0,01,129,2014
"Wilcox County, Alabama",,01,131,2014
"Winston County, Alabama",6941.0,01,133,2014
"Aleutians East Borough, Alaska",24161.0,02,013,2014
"Aleutians West Census Area, Alaska",21293.0,02,016,2014
"Anchorage Municipality, Alaska",23224.0,02,020,2014
"Bethel Census Area, Alaska",13490.0,02,050,2014
"Bristol Bay Borough, Alaska",26760.0,02,060,2014
"Denali Borough, Alaska",18649.0,02,068,2014
"Dillingham Census Area, Alaska",15267.0,02,070,2014
"Fairbanks North Star Borough, Alaska",21966.0,02,090,2014
"Haines Borough, Alaska",30390.0,02,100,2014
"Hoonah-Angoon Census Area, Alaska",19570.0,02,105,2014
"Juneau City and Borough, Alaska",23907.0,02,110,2014
"Kenai Peninsula Borough, Alaska",18348.0,02,122,2014
"Ketchikan Gateway Borough, Alaska",20302.0,02,130,2014
"Kodiak Island Borough, Alaska",19412.0,02,150,2014
"Lake and Peninsula Borough, Alaska",15831.0,02,164,2014
"Matanuska-Susitna Borough, Alaska",20079.0,02,170,2014
"Nome Census Area, Alaska",12594.0,02,180,2014
"North Slope Borough, Alaska",22991.0,02,185,2014
"Northwest Arctic Borough, Alaska",15873.0,02,188,2014
"Petersburg Borough, Alaska",19897.0,02,195,2014
"Prince of Wales-Hyder Census Area, Alaska",19361.0,02,198,2014
"Sitka City and Borough, Alaska",19346.0,02,220,2014
"Skagway Municipality, Alaska",21591.0,02,230,2014
"Southeast Fairbanks Census Area, Alaska",14278.0,02,240,2014
"Valdez-Cordova Census Area, Alaska",24266.0,02,261,2014
"Wade Hampton Census Area, Alaska",10211.0,02,270,2014
"Wrangell City and Borough, Alaska",20990.0,02,275,2014
"Yakutat City and Borough, Alaska",24875.0,02,282,2014
"Yukon-Koyukuk Census Area, Alaska",15900.0,02,290,2014
"Apache County, Arizona",10217.0,04,001,2014
"Cochise County, Arizona",13495.0,04,003,2014
"Coconino County, Arizona",13481.0,04,005,2014
"Gila County, Arizona",9282.0,04,007,2014
"Graham County, Arizona",8637.0,04,009,2014
"Greenlee County, Arizona",28979.0,04,011,2014
"La Paz County, Arizona",15114.0,04,012,2014
"Maricopa County, Arizona",15961.0,04,013,2014
"Mohave County, Arizona",13356.0,04,015,2014
"Navajo County, Arizona",10071.0,04,017,2014
"Pima County, Arizona",12779.0,04,019,2014
"Pinal County, Arizona",9892.0,04,021,2014
"Santa Cruz County, Arizona",27087.0,04,023,2014
"Yavapai County, Arizona",16727.0,04,025,2014
"Yuma County, Arizona",11591.0,04,027,2014
"Arkansas County, Arkansas",44847.0,05,001,2014
"Ashley County, Arkansas",10516.0,05,003,2014
"Baxter County, Arkansas",14418.0,05,005,2014
"Benton County, Arkansas",21763.0,05,007,2014
"Boone County, Arkansas",17210.0,05,009,2014
"Bradley County, Arkansas",,05,011,2014
