NAME,B19301H_001E,state,county,year
"Venango County, Pennsylvania",22392.0,42,121,2013
"Warren County, Pennsylvania",24353.0,42,123,2013
"Washington County, Pennsylvania",29235.0,42,125,2013
"Wayne County, Pennsylvania",25053.0,42,127,2013
"Westmoreland County, Pennsylvania",28555.0,42,129,2013
"Wyoming County, Pennsylvania",24529.0,42,131,2013
"York County, Pennsylvania",30129.0,42,133,2013
"Bristol County, Rhode Island",39750.0,44,001,2013
"Kent County, Rhode Island",34939.0,44,003,2013
"Newport County, Rhode Island",42939.0,44,005,2013
"Providence County, Rhode Island",32250.0,44,007,2013
"Washington County, Rhode Island",38226.0,44,009,2013
"Abbeville County, South Carolina",20247.0,45,001,2013
"Aiken County, South Carolina",28678.0,45,003,2013
"Allendale County, South Carolina",24867.0,45,005,2013
"Anderson County, South Carolina",24028.0,45,007,2013
"Bamberg County, South Carolina",29350.0,45,009,2013
"Barnwell County, South Carolina",23438.0,45,011,2013
"Beaufort County, South Carolina",40677.0,45,013,2013
"Berkeley County, South Carolina",27628.0,45,015,2013
"Calhoun County, South Carolina",30213.0,45,017,2013
"Charleston County, South Carolina",38847.0,45,019,2013
"Cherokee County, South Carolina",19966.0,45,021,2013
"Chester County, South Carolina",20840.0,45,023,2013
"Chesterfield County, South Carolina",20061.0,45,025,2013
"Clarendon County, South Carolina",24783.0,45,027,2013
"Colleton County, South Carolina",23358.0,45,029,2013
"Darlington County, South Carolina",25724.0,45,031,2013
"Dillon County, South Carolina",18714.0,45,033,2013
"Dorchester County, South Carolina",28559.0,45,035,2013
"Edgefield County, South Carolina",26706.0,45,037,2013
"Fairfield County, South Carolina",29737.0,45,039,2013
"Florence County, South Carolina",28292.0,45,041,2013
"Georgetown County, South Carolina",31057.0,45,043,2013
"Greenville County, South Carolina",30825.0,45,045,2013
"Greenwood County, South Carolina",25766.0,45,047,2013
"Hampton County, South Carolina",26134.0,45,049,2013
"Horry County, South Carolina",27014.0,45,051,2013
"Jasper County, South Carolina",22877.0,45,053,2013
"Kershaw County, South Carolina",25790.0,45,055,2013
"Lancaster County, South Carolina",24544.0,45,057,2013
"Laurens County, South Carolina",21414.0,45,059,2013
"Lee County, South Carolina",21881.0,45,061,2013
"Lexington County, South Carolina",29729.0,45,063,2013
"McCormick County, South Carolina",32812.0,45,065,2013
"Marion County, South Carolina",24158.0,45,067,2013
"Marlboro County, South Carolina",18509.0,45,069,2013
"Newberry County, South Carolina",27249.0,45,071,2013
"Oconee County, South Carolina",25629.0,45,073,2013
"Orangeburg County, South Carolina",25107.0,45,075,2013
"Pickens County, South Carolina",22187.0,45,077,2013
"Richland County, South Carolina",34436.0,45,079,2013
"Saluda County, South Carolina",24362.0,45,081,2013
"Spartanburg County, South Carolina",24991.0,45,083,2013
"Sumter County, South Carolina",26581.0,45,085,2013
"Union County, South Carolina",21931.0,45,087,2013
"Williamsburg County, South Carolina",21417.0,45,089,2013
"York County, South Carolina",29901.0,45,091,2013
"Aurora County, South Dakota",24473.0,46,003,2013
"Beadle County, South Dakota",26730.0,46,005,2013
"Bennett County, South Dakota",30417.0,46,007,2013
"Bon Homme County, South Dakota",22373.0,46,009,2013
"Brookings County, South Dakota",23778.0,46,011,2013
"Brown County, South Dakota",27826.0,46,013,2013
"Brule County, South Dakota",23166.0,46,015,2013
"Buffalo County, South Dakota",18378.0,46,017,2013
"Butte County, South Dakota",22482.0,46,019,2013
"Campbell County, South Dakota",25152.0,46,021,2013
"Charles Mix County, South Dakota",24798.0,46,023,2013
"Clark County, South Dakota",29268.0,46,025,2013
"Clay County, South Dakota",21079.0,46,027,2013
"Codington County, South Dakota",26507.0,46,029,2013
"Corson County, South Dakota",29850.0,46,031,2013
"Custer County, South Dakota",29516.0,46,033,2013
"Davison County, South Dakota",25452.0,46,035,2013
"Day County, South Dakota",25175.0,46,037,2013
"Deuel County, South Dakota",28131.0,46,039,2013
"Dewey County, South Dakota",31101.0,46,041,2013
"Douglas County, South Dakota",28996.0,46,043,2013
"Edmunds County, South Dakota",26060.0,46,045,2013
"Fall River County, South Dakota",25468.0,46,047,2013
"Faulk County, South Dakota",23673.0,46,049,2013
"Grant County, South Dakota",25244.0,46,051,2013
"Gregory County, South Dakota",24662.0,46,053,2013
"Haakon County, South Dakota",27066.0,46,055,2013
"Hamlin County, South Dakota",25746.0,46,057,2013
"Hand County, South Dakota",26042.0,46,059,2013
"Hanson County, South Dakota",24122.0,46,061,2013
"Harding County, South Dakota",21774.0,46,063,2013
"Hughes County, South Dakota",34107.0,46,065,2013
"Hutchinson County, South Dakota",26726.0,46,067,2013
"Hyde County, South Dakota",28250.0,46,069,2013
"Jackson County, South Dakota",26654.0,46,071,2013
"Jerauld County, South Dakota",27686.0,46,073,2013
"Jones County, South Dakota",23870.0,46,075,2013
"Kingsbury County, South Dakota",28118.0,46,077,2013
"Lake County, South Dakota",28075.0,46,079,2013
"Lawrence County, South Dakota",27941.0,46,081,2013
"Lincoln County, South Dakota",34786.0,46,083,2013
"Lyman County, South Dakota",27466.0,46,085,2013
"McCook County, South Dakota",26613.0,46,087,2013
"McPherson County, South Dakota",23561.0,46,089,2013
"Marshall County, South Dakota",27124.0,46,091,2013
"Meade County, South Dakota",26688.0,46,093,2013
"Durham County, North Carolina",42303.0,37,063,2013
"Edgecombe County, North Carolina",23118.0,37,065,2013
"Forsyth County, North Carolina",34048.0,37,067,2013
"Franklin County, North Carolina",25487.0,37,069,2013
"Gaston County, North Carolina",24908.0,37,071,2013
"Gates County, North Carolina",24671.0,37,073,2013
"Graham County, North Carolina",20998.0,37,075,2013
"Granville County, North Carolina",26978.0,37,077,2013
"Greene County, North Carolina",26946.0,37,079,2013
"Guilford County, North Carolina",34769.0,37,081,2013
"Halifax County, North Carolina",24822.0,37,083,2013
"Harnett County, North Carolina",23812.0,37,085,2013
"Haywood County, North Carolina",25042.0,37,087,2013
"Henderson County, North Carolina",28060.0,37,089,2013
"Hertford County, North Carolina",24315.0,37,091,2013
"Hoke County, North Carolina",23279.0,37,093,2013
"Hyde County, North Carolina",25391.0,37,095,2013
"Iredell County, North Carolina",29658.0,37,097,2013
"Jackson County, North Carolina",23209.0,37,099,2013
"Johnston County, North Carolina",26491.0,37,101,2013
"Jones County, North Carolina",24322.0,37,103,2013
"Lee County, North Carolina",27039.0,37,105,2013
"Lenoir County, North Carolina",25143.0,37,107,2013
"Lincoln County, North Carolina",27576.0,37,109,2013
"McDowell County, North Carolina",19984.0,37,111,2013
"Macon County, North Carolina",24295.0,37,113,2013
"Madison County, North Carolina",20629.0,37,115,2013
"Martin County, North Carolina",23082.0,37,117,2013
"Mecklenburg County, North Carolina",45157.0,37,119,2013
"Mitchell County, North Carolina",22339.0,37,121,2013
"Montgomery County, North Carolina",24407.0,37,123,2013
"Moore County, North Carolina",32487.0,37,125,2013
"Nash County, North Carolina",29673.0,37,127,2013
"New Hanover County, North Carolina",33801.0,37,129,2013
"Northampton County, North Carolina",24369.0,37,131,2013
"Onslow County, North Carolina",23334.0,37,133,2013
"Orange County, North Carolina",40275.0,37,135,2013
"Pamlico County, North Carolina",27796.0,37,137,2013
"Pasquotank County, North Carolina",29199.0,37,139,2013
"Pender County, North Carolina",27124.0,37,141,2013
"Perquimans County, North Carolina",27521.0,37,143,2013
"Person County, North Carolina",24245.0,37,145,2013
"Pitt County, North Carolina",29343.0,37,147,2013
"Polk County, North Carolina",26323.0,37,149,2013
"Randolph County, North Carolina",22331.0,37,151,2013
"Richmond County, North Carolina",21061.0,37,153,2013
"Robeson County, North Carolina",22347.0,37,155,2013
"Rockingham County, North Carolina",23260.0,37,157,2013
"Rowan County, North Carolina",23807.0,37,159,2013
"Rutherford County, North Carolina",20780.0,37,161,2013
"Sampson County, North Carolina",25264.0,37,163,2013
"Scotland County, North Carolina",22298.0,37,165,2013
"Stanly County, North Carolina",22493.0,37,167,2013
"Stokes County, North Carolina",21864.0,37,169,2013
"Surry County, North Carolina",21943.0,37,171,2013
"Swain County, North Carolina",22700.0,37,173,2013
"Transylvania County, North Carolina",25106.0,37,175,2013
"Tyrrell County, North Carolina",21642.0,37,177,2013
"Union County, North Carolina",32457.0,37,179,2013
"Vance County, North Carolina",24076.0,37,181,2013
"Wake County, North Carolina",40240.0,37,183,2013
"Warren County, North Carolina",28979.0,37,185,2013
"Washington County, North Carolina",26929.0,37,187,2013
"Watauga County, North Carolina",23365.0,37,189,2013
"Wayne County, North Carolina",26663.0,37,191,2013
"Wilkes County, North Carolina",20263.0,37,193,2013
"Wilson County, North Carolina",28776.0,37,195,2013
"Yadkin County, North Carolina",24569.0,37,197,2013
"Yancey County, North Carolina",20868.0,37,199,2013
"Adams County, North Dakota",32110.0,38,001,2013
"Barnes County, North Dakota",32507.0,38,003,2013
"Benson County, North Dakota",28961.0,38,005,2013
"Billings County, North Dakota",38870.0,38,007,2013
"Bottineau County, North Dakota",32906.0,38,009,2013
"Bowman County, North Dakota",32900.0,38,011,2013
"Burke County, North Dakota",34180.0,38,013,2013
"Burleigh County, North Dakota",34220.0,38,015,2013
"Cass County, North Dakota",32119.0,38,017,2013
"Cavalier County, North Dakota",32690.0,38,019,2013
"Dickey County, North Dakota",25520.0,38,021,2013
"Divide County, North Dakota",36474.0,38,023,2013
"Dunn County, North Dakota",36013.0,38,025,2013
"Eddy County, North Dakota",28028.0,38,027,2013
"Emmons County, North Dakota",27797.0,38,029,2013
"Foster County, North Dakota",33567.0,38,031,2013
"Golden Valley County, North Dakota",27197.0,38,033,2013
"Grand Forks County, North Dakota",28728.0,38,035,2013
"Grant County, North Dakota",29042.0,38,037,2013
"Griggs County, North Dakota",27406.0,38,039,2013
"Hettinger County, North Dakota",28484.0,38,041,2013
"Kidder County, North Dakota",29498.0,38,043,2013
"LaMoure County, North Dakota",32241.0,38,045,2013
"Logan County, North Dakota",28407.0,38,047,2013
"McHenry County, North Dakota",28837.0,38,049,2013
"McIntosh County, North Dakota",25763.0,38,051,2013
"McKenzie County, North Dakota",39713.0,38,053,2013
"McLean County, North Dakota",32433.0,38,055,2013
"Mercer County, North Dakota",32334.0,38,057,2013
"Morton County, North Dakota",30073.0,38,059,2013
"Mountrail County, North Dakota",42786.0,38,061,2013
"Nelson County, North Dakota",31073.0,38,063,2013
"Oliver County, North Dakota",33376.0,38,065,2013
"Pembina County, North Dakota",28660.0,38,067,2013
"Pierce County, North Dakota",24635.0,38,069,2013
"Ramsey County, North Dakota",30679.0,38,071,2013
"Ransom County, North Dakota",26601.0,38,073,2013
"Renville County, North Dakota",31375.0,38,075,2013
"Richland County, North Dakota",28457.0,38,077,2013
"Rolette County, North Dakota",27598.0,38,079,2013
"Sargent County, North Dakota",30671.0,38,081,2013
"Sheridan County, North Dakota",29947.0,38,083,2013
"Sioux County, North Dakota",30128.0,38,085,2013
"Slope County, North Dakota",30740.0,38,087,2013
"Stark County, North Dakota",32618.0,38,089,2013
"Steele County, North Dakota",31323.0,38,091,2013
"Stutsman County, North Dakota",28376.0,38,093,2013
"Towner County, North Dakota",34341.0,38,095,2013
"Traill County, North Dakota",28054.0,38,097,2013
"Walsh County, North Dakota",31538.0,38,099,2013
"Ward County, North Dakota",30096.0,38,101,2013
"Wells County, North Dakota",29692.0,38,103,2013
"Williams County, North Dakota",40509.0,38,105,2013
"Adams County, Ohio",18353.0,39,001,2013
"Allen County, Ohio",23762.0,39,003,2013
"Ashland County, Ohio",22274.0,39,005,2013
"Ashtabula County, Ohio",20866.0,39,007,2013
"Athens County, Ohio",17313.0,39,009,2013
"Auglaize County, Ohio",25592.0,39,011,2013
"Belmont County, Ohio",22791.0,39,013,2013
"Brown County, Ohio",21350.0,39,015,2013
"Butler County, Ohio",28334.0,39,017,2013
"Carroll County, Ohio",21972.0,39,019,2013
"Champaign County, Ohio",23839.0,39,021,2013
"Clark County, Ohio",23840.0,39,023,2013
"Clermont County, Ohio",29044.0,39,025,2013
"Clinton County, Ohio",22367.0,39,027,2013
"Columbiana County, Ohio",22104.0,39,029,2013
"Coshocton County, Ohio",20767.0,39,031,2013
"Crawford County, Ohio",21853.0,39,033,2013
"Cuyahoga County, Ohio",33761.0,39,035,2013
"Darke County, Ohio",22838.0,39,037,2013
"Defiance County, Ohio",23957.0,39,039,2013
"Delaware County, Ohio",41424.0,39,041,2013
"Erie County, Ohio",28172.0,39,043,2013
"Fairfield County, Ohio",27447.0,39,045,2013
"Fayette County, Ohio",20787.0,39,047,2013
"Franklin County, Ohio",33023.0,39,049,2013
"Fulton County, Ohio",25904.0,39,051,2013
"Gallia County, Ohio",21357.0,39,053,2013
"Geauga County, Ohio",34488.0,39,055,2013
"Greene County, Ohio",31436.0,39,057,2013
"Guernsey County, Ohio",20861.0,39,059,2013
"Hamilton County, Ohio",35087.0,39,061,2013
"Hancock County, Ohio",27210.0,39,063,2013
"Hardin County, Ohio",19914.0,39,065,2013
"Harrison County, Ohio",21437.0,39,067,2013
"Henry County, Ohio",24321.0,39,069,2013
"Highland County, Ohio",19668.0,39,071,2013
"Hocking County, Ohio",21235.0,39,073,2013
"Holmes County, Ohio",17370.0,39,075,2013
"Huron County, Ohio",23334.0,39,077,2013
"Jackson County, Ohio",19676.0,39,079,2013
"Jefferson County, Ohio",23253.0,39,081,2013
"Knox County, Ohio",24279.0,39,083,2013
"Lake County, Ohio",30331.0,39,085,2013
"Lawrence County, Ohio",21833.0,39,087,2013
"Licking County, Ohio",27361.0,39,089,2013
"Logan County, Ohio",23340.0,39,091,2013
"Lorain County, Ohio",28817.0,39,093,2013
"Lucas County, Ohio",27594.0,39,095,2013
"Madison County, Ohio",25860.0,39,097,2013
"Mahoning County, Ohio",26943.0,39,099,2013
"Marion County, Ohio",22294.0,39,101,2013
"Medina County, Ohio",31169.0,39,103,2013
"Meigs County, Ohio",19034.0,39,105,2013
"Mercer County, Ohio",24442.0,39,107,2013
"Miami County, Ohio",25903.0,39,109,2013
"Monroe County, Ohio",21706.0,39,111,2013
"Montgomery County, Ohio",27620.0,39,113,2013
"Morgan County, Ohio",21685.0,39,115,2013
"Morrow County, Ohio",22547.0,39,117,2013
"Muskingum County, Ohio",21254.0,39,119,2013
"Noble County, Ohio",19787.0,39,121,2013
"Ottawa County, Ohio",28781.0,39,123,2013
"Paulding County, Ohio",23215.0,39,125,2013
"Perry County, Ohio",19648.0,39,127,2013
"Pickaway County, Ohio",24279.0,39,129,2013
"Pike County, Ohio",20030.0,39,131,2013
"Portage County, Ohio",26021.0,39,133,2013
"Preble County, Ohio",23748.0,39,135,2013
"Putnam County, Ohio",26388.0,39,137,2013
"Richland County, Ohio",23172.0,39,139,2013
"Ross County, Ohio",22416.0,39,141,2013
"Sandusky County, Ohio",24426.0,39,143,2013
"Scioto County, Ohio",19885.0,39,145,2013
"Seneca County, Ohio",23022.0,39,147,2013
"Shelby County, Ohio",24422.0,39,149,2013
"Stark County, Ohio",25797.0,39,151,2013
"Summit County, Ohio",30373.0,39,153,2013
"Trumbull County, Ohio",23712.0,39,155,2013
"Tuscarawas County, Ohio",22287.0,39,157,2013
"Union County, Ohio",29508.0,39,159,2013
"Van Wert County, Ohio",23300.0,39,161,2013
"Vinton County, Ohio",18291.0,39,163,2013
"Warren County, Ohio",33983.0,39,165,2013
"Washington County, Ohio",23687.0,39,167,2013
"Wayne County, Ohio",23495.0,39,169,2013
"Williams County, Ohio",21950.0,39,171,2013
"Wood County, Ohio",27430.0,39,173,2013
"Wyandot County, Ohio",22807.0,39,175,2013
"Adair County, Oklahoma",18609.0,40,001,2013
"Alfalfa County, Oklahoma",24984.0,40,003,2013
"Atoka County, Oklahoma",20288.0,40,005,2013
"Beaver County, Oklahoma",30248.0,40,007,2013
"Beckham County, Oklahoma",27858.0,40,009,2013
"Blaine County, Oklahoma",24115.0,40,011,2013
"Bryan County, Oklahoma",22210.0,40,013,2013
"Caddo County, Oklahoma",22159.0,40,015,2013
"Canadian County, Oklahoma",30106.0,40,017,2013
"Carter County, Oklahoma",24348.0,40,019,2013
"Cherokee County, Oklahoma",22645.0,40,021,2013
"Choctaw County, Oklahoma",19598.0,40,023,2013
"Cimarron County, Oklahoma",26890.0,40,025,2013
"Cleveland County, Oklahoma",29789.0,40,027,2013
"Coal County, Oklahoma",22066.0,40,029,2013
"Comanche County, Oklahoma",25821.0,40,031,2013
"Cotton County, Oklahoma",23628.0,40,033,2013
"Craig County, Oklahoma",22158.0,40,035,2013
"Creek County, Oklahoma",24202.0,40,037,2013
"Custer County, Oklahoma",27731.0,40,039,2013
"Delaware County, Oklahoma",24541.0,40,041,2013
"Dewey County, Oklahoma",26580.0,40,043,2013
"Ellis County, Oklahoma",28472.0,40,045,2013
"Garfield County, Oklahoma",26950.0,40,047,2013
"Garvin County, Oklahoma",23005.0,40,049,2013
"Grady County, Oklahoma",25079.0,40,051,2013
"Grant County, Oklahoma",28713.0,40,053,2013
"Greer County, Oklahoma",19504.0,40,055,2013
"Harmon County, Oklahoma",24541.0,40,057,2013
"Harper County, Oklahoma",25835.0,40,059,2013
"Haskell County, Oklahoma",20597.0,40,061,2013
"Hughes County, Oklahoma",21688.0,40,063,2013
"Jackson County, Oklahoma",26822.0,40,065,2013
"Jefferson County, Oklahoma",20836.0,40,067,2013
"Johnston County, Oklahoma",22075.0,40,069,2013
"Kay County, Oklahoma",25053.0,40,071,2013
"Kingfisher County, Oklahoma",28531.0,40,073,2013
"Kiowa County, Oklahoma",26379.0,40,075,2013
"Latimer County, Oklahoma",25282.0,40,077,2013
"Le Flore County, Oklahoma",20284.0,40,079,2013
"Lincoln County, Oklahoma",23344.0,40,081,2013
"Logan County, Oklahoma",28536.0,40,083,2013
"Love County, Oklahoma",22573.0,40,085,2013
"McClain County, Oklahoma",26649.0,40,087,2013
"McCurtain County, Oklahoma",20105.0,40,089,2013
"McIntosh County, Oklahoma",21447.0,40,091,2013
"Major County, Oklahoma",29739.0,40,093,2013
"Marshall County, Oklahoma",22010.0,40,095,2013
"Mayes County, Oklahoma",23377.0,40,097,2013
"Murray County, Oklahoma",23829.0,40,099,2013
"Muskogee County, Oklahoma",24104.0,40,101,2013
"Noble County, Oklahoma",24138.0,40,103,2013
"Nowata County, Oklahoma",21196.0,40,105,2013
"Okfuskee County, Oklahoma",19263.0,40,107,2013
"Oklahoma County, Oklahoma",33970.0,40,109,2013
"Okmulgee County, Oklahoma",22979.0,40,111,2013
"Osage County, Oklahoma",25789.0,40,113,2013
"Ottawa County, Oklahoma",20463.0,40,115,2013
"Pawnee County, Oklahoma",22361.0,40,117,2013
"Payne County, Oklahoma",23019.0,40,119,2013
"Pittsburg County, Oklahoma",24289.0,40,121,2013
"Pontotoc County, Oklahoma",25846.0,40,123,2013
"Pottawatomie County, Oklahoma",23561.0,40,125,2013
"Pushmataha County, Oklahoma",19502.0,40,127,2013
"Roger Mills County, Oklahoma",29374.0,40,129,2013
"Rogers County, Oklahoma",30354.0,40,131,2013
"Seminole County, Oklahoma",20991.0,40,133,2013
"Sequoyah County, Oklahoma",19612.0,40,135,2013
"Stephens County, Oklahoma",24535.0,40,137,2013
"Texas County, Oklahoma",28148.0,40,139,2013
"Tillman County, Oklahoma",21588.0,40,141,2013
"Tulsa County, Oklahoma",33746.0,40,143,2013
"Wagoner County, Oklahoma",27610.0,40,145,2013
"Washington County, Oklahoma",29971.0,40,147,2013
"Washita County, Oklahoma",25509.0,40,149,2013
"Woods County, Oklahoma",28302.0,40,151,2013
"Woodward County, Oklahoma",27127.0,40,153,2013
"Baker County, Oregon",24207.0,41,001,2013
"Benton County, Oregon",28290.0,41,003,2013
"Clackamas County, Oregon",35064.0,41,005,2013
"Clatsop County, Oregon",27341.0,41,007,2013
"Columbia County, Oregon",27551.0,41,009,2013
"Coos County, Oregon",23425.0,41,011,2013
"Crook County, Oregon",21735.0,41,013,2013
"Curry County, Oregon",25041.0,41,015,2013
"Deschutes County, Oregon",29079.0,41,017,2013
"Douglas County, Oregon",22510.0,41,019,2013
"Gilliam County, Oregon",26783.0,41,021,2013
"Grant County, Oregon",24879.0,41,023,2013
"Harney County, Oregon",22108.0,41,025,2013
"Hood River County, Oregon",30705.0,41,027,2013
"Jackson County, Oregon",26401.0,41,029,2013
"Jefferson County, Oregon",27295.0,41,031,2013
"Josephine County, Oregon",22915.0,41,033,2013
"Klamath County, Oregon",23464.0,41,035,2013
"Lake County, Oregon",23828.0,41,037,2013
"Lane County, Oregon",25890.0,41,039,2013
"Lincoln County, Oregon",26953.0,41,041,2013
"Linn County, Oregon",22794.0,41,043,2013
"Malheur County, Oregon",19810.0,41,045,2013
"Marion County, Oregon",26443.0,41,047,2013
"Morrow County, Oregon",25304.0,41,049,2013
"Multnomah County, Oregon",35119.0,41,051,2013
"Polk County, Oregon",26955.0,41,053,2013
"Sherman County, Oregon",25331.0,41,055,2013
"Tillamook County, Oregon",24099.0,41,057,2013
"Umatilla County, Oregon",24500.0,41,059,2013
"Union County, Oregon",23480.0,41,061,2013
"Wallowa County, Oregon",23633.0,41,063,2013
"Wasco County, Oregon",26322.0,41,065,2013
"Washington County, Oregon",35596.0,41,067,2013
"Wheeler County, Oregon",24335.0,41,069,2013
"Yamhill County, Oregon",27112.0,41,071,2013
"Adams County, Pennsylvania",28597.0,42,001,2013
"Allegheny County, Pennsylvania",34370.0,42,003,2013
"Armstrong County, Pennsylvania",23929.0,42,005,2013
"Beaver County, Pennsylvania",27401.0,42,007,2013
"Bedford County, Pennsylvania",22452.0,42,009,2013
"Berks County, Pennsylvania",30732.0,42,011,2013
"Blair County, Pennsylvania",24176.0,42,013,2013
"Bradford County, Pennsylvania",23956.0,42,015,2013
"Bucks County, Pennsylvania",39031.0,42,017,2013
"Butler County, Pennsylvania",31256.0,42,019,2013
"Cambria County, Pennsylvania",23426.0,42,021,2013
"Cameron County, Pennsylvania",23017.0,42,023,2013
"Carbon County, Pennsylvania",25572.0,42,025,2013
"Centre County, Pennsylvania",26817.0,42,027,2013
"Chester County, Pennsylvania",45713.0,42,029,2013
"Clarion County, Pennsylvania",22069.0,42,031,2013
"Clearfield County, Pennsylvania",21768.0,42,033,2013
"Clinton County, Pennsylvania",22518.0,42,035,2013
"Columbia County, Pennsylvania",24199.0,42,037,2013
"Crawford County, Pennsylvania",22287.0,42,039,2013
"Cumberland County, Pennsylvania",33187.0,42,041,2013
"Dauphin County, Pennsylvania",33773.0,42,043,2013
"Delaware County, Pennsylvania",38435.0,42,045,2013
"Elk County, Pennsylvania",23625.0,42,047,2013
"Erie County, Pennsylvania",26119.0,42,049,2013
"Fayette County, Pennsylvania",21552.0,42,051,2013
"Forest County, Pennsylvania",17658.0,42,053,2013
"Franklin County, Pennsylvania",27157.0,42,055,2013
"Fulton County, Pennsylvania",23592.0,42,057,2013
"Greene County, Pennsylvania",22970.0,42,059,2013
"Huntingdon County, Pennsylvania",21804.0,42,061,2013
"Indiana County, Pennsylvania",23358.0,42,063,2013
"Jefferson County, Pennsylvania",21412.0,42,065,2013
"Juniata County, Pennsylvania",22178.0,42,067,2013
"Lackawanna County, Pennsylvania",26974.0,42,069,2013
"Lancaster County, Pennsylvania",28744.0,42,071,2013
"Lawrence County, Pennsylvania",23749.0,42,073,2013
"Lebanon County, Pennsylvania",29088.0,42,075,2013
"Lehigh County, Pennsylvania",32738.0,42,077,2013
"Luzerne County, Pennsylvania",26500.0,42,079,2013
"Lycoming County, Pennsylvania",23840.0,42,081,2013
"McKean County, Pennsylvania",22190.0,42,083,2013
"Mercer County, Pennsylvania",23855.0,42,085,2013
"Mifflin County, Pennsylvania",20976.0,42,087,2013
"Monroe County, Pennsylvania",27201.0,42,089,2013
"Montgomery County, Pennsylvania",44846.0,42,091,2013
"Itawamba County, Mississippi",18735.0,28,057,2013
"Jackson County, Mississippi",26863.0,28,059,2013
"Jasper County, Mississippi",23198.0,28,061,2013
"Jefferson County, Mississippi",19725.0,28,063,2013
"Jefferson Davis County, Mississippi",21612.0,28,065,2013
"Jones County, Mississippi",23217.0,28,067,2013
"Kemper County, Mississippi",21754.0,28,069,2013
"Lafayette County, Mississippi",23958.0,28,071,2013
"Lamar County, Mississippi",29760.0,28,073,2013
"Lauderdale County, Mississippi",27497.0,28,075,2013
"Lawrence County, Mississippi",23190.0,28,077,2013
"Leake County, Mississippi",22847.0,28,079,2013
"Lee County, Mississippi",26215.0,28,081,2013
"Leflore County, Mississippi",26868.0,28,083,2013
"Lincoln County, Mississippi",22793.0,28,085,2013
"Lowndes County, Mississippi",28206.0,28,087,2013
"Madison County, Mississippi",43837.0,28,089,2013
"Marion County, Mississippi",20858.0,28,091,2013
"Marshall County, Mississippi",22914.0,28,093,2013
"Monroe County, Mississippi",21475.0,28,095,2013
"Montgomery County, Mississippi",20379.0,28,097,2013
"Neshoba County, Mississippi",22719.0,28,099,2013
"Newton County, Mississippi",22733.0,28,101,2013
"Noxubee County, Mississippi",19534.0,28,103,2013
"Oktibbeha County, Mississippi",25139.0,28,105,2013
"Panola County, Mississippi",25756.0,28,107,2013
"Pearl River County, Mississippi",21552.0,28,109,2013
"Perry County, Mississippi",18787.0,28,111,2013
"Pike County, Mississippi",23799.0,28,113,2013
"Pontotoc County, Mississippi",19862.0,28,115,2013
"Prentiss County, Mississippi",18014.0,28,117,2013
"Quitman County, Mississippi",24782.0,28,119,2013
"Rankin County, Mississippi",29971.0,28,121,2013
"Scott County, Mississippi",22676.0,28,123,2013
"Sharkey County, Mississippi",24146.0,28,125,2013
"Simpson County, Mississippi",21692.0,28,127,2013
"Smith County, Mississippi",23731.0,28,129,2013
"Stone County, Mississippi",20907.0,28,131,2013
"Sunflower County, Mississippi",21508.0,28,133,2013
"Tallahatchie County, Mississippi",19761.0,28,135,2013
"Tate County, Mississippi",24703.0,28,137,2013
"Tippah County, Mississippi",18799.0,28,139,2013
"Tishomingo County, Mississippi",18821.0,28,141,2013
"Tunica County, Mississippi",28306.0,28,143,2013
"Union County, Mississippi",21326.0,28,145,2013
"Walthall County, Mississippi",22829.0,28,147,2013
"Warren County, Mississippi",30292.0,28,149,2013
"Washington County, Mississippi",29774.0,28,151,2013
"Wayne County, Mississippi",23428.0,28,153,2013
"Webster County, Mississippi",21313.0,28,155,2013
"Wilkinson County, Mississippi",31127.0,28,157,2013
"Winston County, Mississippi",24633.0,28,159,2013
"Yalobusha County, Mississippi",21520.0,28,161,2013
"Yazoo County, Mississippi",22795.0,28,163,2013
"Adair County, Missouri",19963.0,29,001,2013
"Andrew County, Missouri",25730.0,29,003,2013
"Atchison County, Missouri",25002.0,29,005,2013
"Audrain County, Missouri",20758.0,29,007,2013
"Barry County, Missouri",20815.0,29,009,2013
"Barton County, Missouri",21266.0,29,011,2013
"Bates County, Missouri",21452.0,29,013,2013
"Benton County, Missouri",20182.0,29,015,2013
"Bollinger County, Missouri",19841.0,29,017,2013
"Boone County, Missouri",29230.0,29,019,2013
"Buchanan County, Missouri",22929.0,29,021,2013
"Butler County, Missouri",19577.0,29,023,2013
"Caldwell County, Missouri",21783.0,29,025,2013
"Callaway County, Missouri",23801.0,29,027,2013
"Camden County, Missouri",23812.0,29,029,2013
"Cape Girardeau County, Missouri",25391.0,29,031,2013
"Carroll County, Missouri",24958.0,29,033,2013
"Carter County, Missouri",18799.0,29,035,2013
"Cass County, Missouri",28549.0,29,037,2013
"Cedar County, Missouri",16608.0,29,039,2013
"Chariton County, Missouri",19857.0,29,041,2013
"Christian County, Missouri",25547.0,29,043,2013
"Clark County, Missouri",20575.0,29,045,2013
"Clay County, Missouri",31266.0,29,047,2013
"Clinton County, Missouri",25677.0,29,049,2013
"Cole County, Missouri",28864.0,29,051,2013
"Cooper County, Missouri",24292.0,29,053,2013
"Crawford County, Missouri",18679.0,29,055,2013
"Dade County, Missouri",20459.0,29,057,2013
"Dallas County, Missouri",18314.0,29,059,2013
