NAME,B19301G_001E,state,county,year
"Edwards County, Texas",,48,137,2018
"Eastland County, Texas",9515.0,48,133,2018
"Jones County, Texas",4458.0,48,253,2018
"Reeves County, Texas",8460.0,48,389,2018
"Sabine County, Texas",4472.0,48,403,2018
"Sherman County, Texas",18305.0,48,421,2018
"Swisher County, Texas",5672.0,48,437,2018
"Hunt County, Texas",13038.0,48,231,2018
"Camp County, Texas",10695.0,48,063,2018
"Hansford County, Texas",12303.0,48,195,2018
"Guadalupe County, Texas",19440.0,48,187,2018
"Clay County, Texas",28683.0,48,077,2018
"Hill County, Texas",13014.0,48,217,2018
"Nacogdoches County, Texas",8974.0,48,347,2018
"Parmer County, Texas",10759.0,48,369,2018
"Presidio County, Texas",-666666666.0,48,377,2018
"Val Verde County, Texas",20686.0,48,465,2018
"Ector County, Texas",16134.0,48,135,2018
"Glasscock County, Texas",-666666666.0,48,173,2018
"Grimes County, Texas",5967.0,48,185,2018
"Collin County, Texas",24319.0,48,085,2018
"Angelina County, Texas",14604.0,48,005,2018
"Cottle County, Texas",,48,101,2018
"Hays County, Texas",20085.0,48,209,2018
"Rockwall County, Texas",23359.0,48,397,2018
"Lipscomb County, Texas",16693.0,48,295,2018
"Matagorda County, Texas",11604.0,48,321,2018
"Pecos County, Texas",19107.0,48,371,2018
"Rusk County, Texas",19192.0,48,401,2018
"Throckmorton County, Texas",13883.0,48,447,2018
"Walker County, Texas",10423.0,48,471,2018
"Wood County, Texas",8653.0,48,499,2018
"Aransas County, Texas",13063.0,48,007,2018
"Childress County, Texas",6306.0,48,075,2018
"Coke County, Texas",37850.0,48,081,2018
"Coryell County, Texas",8768.0,48,099,2018
"Hemphill County, Texas",20695.0,48,211,2018
"Moore County, Texas",11180.0,48,341,2018
"Navarro County, Texas",10645.0,48,349,2018
"San Augustine County, Texas",11014.0,48,405,2018
"Shackelford County, Texas",9747.0,48,417,2018
"Starr County, Texas",10847.0,48,427,2018
"Upton County, Texas",,48,461,2018
"Bastrop County, Texas",16268.0,48,021,2018
"Hall County, Texas",4632.0,48,191,2018
"Franklin County, Texas",9997.0,48,159,2018
"Frio County, Texas",14507.0,48,163,2018
"Lampasas County, Texas",11155.0,48,281,2018
"Mason County, Texas",22144.0,48,319,2018
"Dickens County, Texas",,48,125,2018
"Tarrant County, Texas",17989.0,48,439,2018
"Anderson County, Texas",11478.0,48,001,2018
"Jackson County, Texas",8883.0,48,239,2018
"Milam County, Texas",7710.0,48,331,2018
"Comanche County, Texas",20654.0,48,093,2018
"Brooks County, Texas",8636.0,48,047,2018
"Cass County, Iowa",8468.0,19,029,2018
"Cherokee County, Iowa",33257.0,19,035,2018
"Crawford County, Iowa",7607.0,19,047,2018
"Des Moines County, Iowa",6618.0,19,057,2018
"Fayette County, Iowa",9304.0,19,065,2018
"Harrison County, Iowa",18156.0,19,085,2018
"Kossuth County, Iowa",14364.0,19,109,2018
"Mills County, Iowa",17093.0,19,129,2018
"Monona County, Iowa",24265.0,19,133,2018
"Muscatine County, Iowa",12939.0,19,139,2018
"Osceola County, Iowa",16182.0,19,143,2018
"Polk County, Iowa",13527.0,19,153,2018
"Webster County, Iowa",6873.0,19,187,2018
"Story County, Iowa",10289.0,19,169,2018
"Woodbury County, Iowa",8183.0,19,193,2018
"Black Hawk County, Iowa",12571.0,19,013,2018
"Grundy County, Iowa",25466.0,19,075,2018
"Jackson County, Iowa",5458.0,19,097,2018
"Jones County, Iowa",9793.0,19,105,2018
"Lee County, Iowa",11510.0,19,111,2018
"Mitchell County, Iowa",3693.0,19,131,2018
"Warren County, Iowa",14847.0,19,181,2018
"Sac County, Iowa",16555.0,19,161,2018
"Plymouth County, Iowa",16957.0,19,149,2018
"Clay County, Iowa",12894.0,19,041,2018
"Clinton County, Iowa",7684.0,19,045,2018
"Smith County, Kansas",5863.0,20,183,2018
"Grant County, Kansas",21248.0,20,067,2018
"Kingman County, Kansas",21564.0,20,095,2018
"Butler County, Kansas",16876.0,20,015,2018
"Nemaha County, Kansas",9796.0,20,131,2018
"Pottawatomie County, Kansas",13256.0,20,149,2018
"Cherokee County, Kansas",18296.0,20,021,2018
"Lincoln County, Kansas",,20,105,2018
"Sumner County, Kansas",10199.0,20,191,2018
"Trego County, Kansas",,20,195,2018
"Wilson County, Kansas",12159.0,20,205,2018
"Woodson County, Kansas",9043.0,20,207,2018
"Ness County, Kansas",15489.0,20,135,2018
"Osborne County, Kansas",20162.0,20,141,2018
"Bourbon County, Kansas",9999.0,20,011,2018
"Hamilton County, Kansas",7161.0,20,075,2018
"Kiowa County, Kansas",6868.0,20,097,2018
"Shawnee County, Kansas",14633.0,20,177,2018
"Sherman County, Kansas",3695.0,20,181,2018
"Thomas County, Kansas",4318.0,20,193,2018
"Montgomery County, Kansas",22720.0,20,125,2018
"Morris County, Kansas",11149.0,20,127,2018
"Rawlins County, Kansas",16470.0,20,153,2018
"Rooks County, Kansas",13330.0,20,163,2018
"Clark County, Kansas",22724.0,20,025,2018
"Ellsworth County, Kansas",20970.0,20,053,2018
"Harper County, Kansas",4138.0,20,077,2018
"Russell County, Kansas",6788.0,20,167,2018
"Lyon County, Kansas",11675.0,20,111,2018
"Pawnee County, Kansas",5461.0,20,145,2018
"Allen County, Kansas",12412.0,20,001,2018
"Comanche County, Kansas",31876.0,20,033,2018
"Elk County, Kansas",3719.0,20,049,2018
"Gove County, Kansas",20230.0,20,063,2018
"Harvey County, Kansas",17105.0,20,079,2018
"Hodgeman County, Kansas",7423.0,20,083,2018
"Kearny County, Kansas",11488.0,20,093,2018
"Stafford County, Kansas",11114.0,20,185,2018
"McPherson County, Kansas",22814.0,20,113,2018
"Osage County, Kansas",10623.0,20,139,2018
"Greeley County, Kansas",,20,071,2018
"Coffey County, Kansas",50203.0,20,031,2018
"Crawford County, Kansas",10413.0,20,037,2018
"Ellis County, Kansas",11768.0,20,051,2018
"Greenwood County, Kansas",10041.0,20,073,2018
"Labette County, Kansas",11251.0,20,099,2018
"Linn County, Kansas",17743.0,20,107,2018
"Sedgwick County, Kansas",12288.0,20,173,2018
"Seward County, Kansas",9371.0,20,175,2018
"Republic County, Kansas",,20,157,2018
"Graham County, Kansas",17792.0,20,065,2018
"Johnson County, Kansas",18228.0,20,091,2018
"Douglas County, Kansas",13705.0,20,045,2018
"Sheridan County, Kansas",12256.0,20,179,2018
"Miami County, Kansas",14819.0,20,121,2018
"Gray County, Kansas",36336.0,20,069,2018
"Wallace County, Kansas",16829.0,20,199,2018
"Stevens County, Kansas",15274.0,20,189,2018
"Washington County, Kansas",16619.0,20,201,2018
"Chautauqua County, Kansas",17120.0,20,019,2018
"Morton County, Kansas",13252.0,20,129,2018
"Reno County, Kansas",10310.0,20,155,2018
"Cloud County, Kansas",7748.0,20,029,2018
"Scott County, Kansas",45219.0,20,171,2018
"Doniphan County, Kansas",4729.0,20,043,2018
"Haskell County, Kansas",8850.0,20,081,2018
"Lane County, Kansas",,20,101,2018
"Neosho County, Kansas",12076.0,20,133,2018
"Brown County, Kansas",13478.0,20,013,2018
"Phillips County, Kansas",21660.0,20,147,2018
"Riley County, Kansas",13374.0,20,161,2018
"Decatur County, Kansas",14917.0,20,039,2018
"Jefferson County, Kansas",17296.0,20,087,2018
"Butler County, Kentucky",19054.0,21,031,2018
"Edmonson County, Kentucky",12870.0,21,061,2018
"Harrison County, Kentucky",16045.0,21,097,2018
"Bracken County, Kentucky",,21,023,2018
"Lyon County, Kentucky",4764.0,21,143,2018
"Elliott County, Kentucky",,21,063,2018
"Jefferson County, Kentucky",14290.0,21,111,2018
"Larue County, Kentucky",13028.0,21,123,2018
"Mason County, Kentucky",6463.0,21,161,2018
"Mercer County, Kentucky",4906.0,21,167,2018
"Robertson County, Kentucky",,21,201,2018
"Russell County, Kentucky",8840.0,21,207,2018
"Washington County, Kentucky",5252.0,21,229,2018
"Ballard County, Kentucky",8870.0,21,007,2018
"Barren County, Kentucky",9332.0,21,009,2018
"Green County, Kentucky",6038.0,21,087,2018
"Hancock County, Kentucky",8091.0,21,091,2018
"Martin County, Kentucky",7904.0,21,159,2018
"Hardin County, Kentucky",14066.0,21,093,2018
"McLean County, Kentucky",3385.0,21,149,2018
"Ohio County, Kentucky",8330.0,21,183,2018
"Powell County, Kentucky",32787.0,21,197,2018
"Webster County, Kentucky",7494.0,21,233,2018
"Caldwell County, Kentucky",26712.0,21,033,2018
"Casey County, Kentucky",6974.0,21,045,2018
"Christian County, Kentucky",8662.0,21,047,2018
"Grayson County, Kentucky",9949.0,21,085,2018
"Henry County, Kentucky",19065.0,21,103,2018
"Hopkins County, Kentucky",4820.0,21,107,2018
"Jackson County, Kentucky",10402.0,21,109,2018
"Laurel County, Kentucky",11284.0,21,125,2018
"Marshall County, Kentucky",6382.0,21,157,2018
"Meade County, Kentucky",14295.0,21,163,2018
"Montgomery County, Kentucky",7218.0,21,173,2018
"Nicholas County, Kentucky",,21,181,2018
"Oldham County, Kentucky",34017.0,21,185,2018
"Owen County, Kentucky",,21,187,2018
"Rockcastle County, Kentucky",6933.0,21,203,2018
"Scott County, Kentucky",17908.0,21,209,2018
"Warren County, Kentucky",10245.0,21,227,2018
"Allen County, Kentucky",6024.0,21,003,2018
"Bourbon County, Kentucky",15321.0,21,017,2018
"Boyd County, Kentucky",28021.0,21,019,2018
"Bullitt County, Kentucky",19516.0,21,029,2018
"Crittenden County, Kentucky",19182.0,21,055,2018
"Fayette County, Kentucky",14181.0,21,067,2018
"Fulton County, Kentucky",6009.0,21,075,2018
"Johnson County, Kentucky",5797.0,21,115,2018
"Menifee County, Kentucky",,21,165,2018
"Clay County, Kentucky",11383.0,21,051,2018
"Morgan County, Kentucky",8317.0,21,175,2018
"Perry County, Kentucky",8603.0,21,193,2018
"Wolfe County, Kentucky",3659.0,21,237,2018
"Bell County, Kentucky",9617.0,21,013,2018
"Breathitt County, Kentucky",20930.0,21,025,2018
"Graves County, Kentucky",5559.0,21,083,2018
"Hart County, Kentucky",4842.0,21,099,2018
"Wayne County, Kentucky",9668.0,21,231,2018
"Marion County, Kentucky",7054.0,21,155,2018
"Trigg County, Kentucky",7074.0,21,221,2018
"Boone County, Kentucky",14804.0,21,015,2018
"Leslie County, Kentucky",11990.0,21,131,2018
"Knox County, Kentucky",1316.0,21,121,2018
"Lawrence County, Kentucky",10635.0,21,127,2018
"Livingston County, Kentucky",,21,139,2018
"Pike County, Kentucky",18393.0,21,195,2018
"Shelby County, Kentucky",10219.0,21,211,2018
"Anderson County, Kentucky",14683.0,21,005,2018
"Breckinridge County, Kentucky",10465.0,21,027,2018
"Franklin County, Kentucky",9585.0,21,073,2018
"Kenton County, Kentucky",12794.0,21,117,2018
"Madison County, Kentucky",10615.0,21,151,2018
"Magoffin County, Kentucky",-666666666.0,21,153,2018
"Owsley County, Kentucky",,21,189,2018
"Simpson County, Kentucky",10820.0,21,213,2018
"Taylor County, Kentucky",5484.0,21,217,2018
"Todd County, Kentucky",10630.0,21,219,2018
"Carlisle County, Kentucky",12970.0,21,039,2018
"Clinton County, Kentucky",4353.0,21,053,2018
"Gallatin County, Kentucky",12057.0,21,077,2018
"Garrard County, Kentucky",8387.0,21,079,2018
"Fleming County, Kentucky",10404.0,21,069,2018
"Campbell County, Kentucky",13822.0,21,037,2018
"Vermilion Parish, Louisiana",9652.0,22,113,2018
"St. Charles Parish, Louisiana",18996.0,22,089,2018
"Concordia Parish, Louisiana",,22,029,2018
"Tensas Parish, Louisiana",,22,107,2018
"St. James Parish, Louisiana",5088.0,22,093,2018
"Grant Parish, Louisiana",4866.0,22,043,2018
"Jefferson Parish, Louisiana",19948.0,22,051,2018
"Bienville Parish, Louisiana",5940.0,22,013,2018
"Bossier Parish, Louisiana",20594.0,22,015,2018
"Cameron Parish, Louisiana",,22,023,2018
"East Feliciana Parish, Louisiana",29340.0,22,037,2018
"St. John the Baptist Parish, Louisiana",40166.0,22,095,2018
"Plaquemines Parish, Louisiana",7714.0,22,075,2018
"Ouachita Parish, Louisiana",10647.0,22,073,2018
"Rapides Parish, Louisiana",20372.0,22,079,2018
"Washington Parish, Louisiana",12211.0,22,117,2018
"St. Landry Parish, Louisiana",5312.0,22,097,2018
"Tangipahoa Parish, Louisiana",11359.0,22,105,2018
"Acadia Parish, Louisiana",9491.0,22,001,2018
"St. Mary Parish, Louisiana",11845.0,22,101,2018
"West Carroll Parish, Louisiana",28031.0,22,123,2018
"St. Tammany Parish, Louisiana",14745.0,22,103,2018
"Union Parish, Louisiana",5918.0,22,111,2018
"Caldwell Parish, Louisiana",,22,021,2018
"Lafayette Parish, Louisiana",15711.0,22,055,2018
"Caddo Parish, Louisiana",13238.0,22,017,2018
"East Carroll Parish, Louisiana",,22,035,2018
"Ascension Parish, Louisiana",14097.0,22,005,2018
"Iberia Parish, Louisiana",10494.0,22,045,2018
"St. Bernard Parish, Louisiana",13047.0,22,087,2018
"St. Helena Parish, Louisiana",,22,091,2018
"West Baton Rouge Parish, Louisiana",19604.0,22,121,2018
"De Soto Parish, Louisiana",7524.0,22,031,2018
"Red River Parish, Louisiana",3337.0,22,081,2018
"Livingston Parish, Louisiana",12965.0,22,063,2018
"Natchitoches Parish, Louisiana",12196.0,22,069,2018
"Orleans Parish, Louisiana",23598.0,22,071,2018
"Catahoula Parish, Louisiana",,22,025,2018
"Calcasieu Parish, Louisiana",12760.0,22,019,2018
"Franklin Parish, Louisiana",3984.0,22,041,2018
"Assumption Parish, Louisiana",36285.0,22,007,2018
"Jackson Parish, Louisiana",,22,049,2018
"Richland Parish, Louisiana",35988.0,22,083,2018
"St. Martin Parish, Louisiana",11459.0,22,099,2018
"Winn Parish, Louisiana",26637.0,22,127,2018
"East Baton Rouge Parish, Louisiana",19273.0,22,033,2018
"Allen Parish, Louisiana",6998.0,22,003,2018
"Madison Parish, Louisiana",,22,065,2018
"Oxford County, Maine",12333.0,23,017,2018
"Waldo County, Maine",16411.0,23,027,2018
"Penobscot County, Maine",13412.0,23,019,2018
"Androscoggin County, Maine",12423.0,23,001,2018
"Aroostook County, Maine",14364.0,23,003,2018
"Cumberland County, Maine",21026.0,23,005,2018
"Knox County, Maine",13871.0,23,013,2018
"York County, Maine",16825.0,23,031,2018
"Franklin County, Maine",4945.0,23,007,2018
"Somerset County, Maine",19735.0,23,025,2018
"Worcester County, Maryland",30109.0,24,047,2018
"Baltimore city, Maryland",22589.0,24,510,2018
"Talbot County, Maryland",14654.0,24,041,2018
"Harford County, Maryland",19081.0,24,025,2018
"Howard County, Maryland",26602.0,24,027,2018
"Anne Arundel County, Maryland",21038.0,24,003,2018
"Baltimore County, Maryland",18320.0,24,005,2018
"Calvert County, Maryland",28068.0,24,009,2018
"Garrett County, Maryland",9023.0,24,023,2018
"Montgomery County, Maryland",30205.0,24,031,2018
"Carroll County, Maryland",21647.0,24,013,2018
"Queen Anne's County, Maryland",23784.0,24,035,2018
"St. Mary's County, Maryland",19757.0,24,037,2018
"Charles County, Maryland",23724.0,24,017,2018
"Dorchester County, Maryland",13926.0,24,019,2018
"Washington County, Maryland",11671.0,24,043,2018
"Wicomico County, Maryland",14865.0,24,045,2018
"Cecil County, Maryland",15644.0,24,015,2018
"Caroline County, Maryland",16455.0,24,011,2018
"Suffolk County, Massachusetts",21874.0,25,025,2018
"Barnstable County, Massachusetts",17961.0,25,001,2018
"Dukes County, Massachusetts",10467.0,25,007,2018
"Middlesex County, Massachusetts",24786.0,25,017,2018
"Berkshire County, Massachusetts",14221.0,25,003,2018
"Essex County, Massachusetts",18438.0,25,009,2018
"Bristol County, Massachusetts",16825.0,25,005,2018
"Hampden County, Massachusetts",14337.0,25,013,2018
"Plymouth County, Massachusetts",20607.0,25,023,2018
"Franklin County, Massachusetts",17484.0,25,011,2018
"Norfolk County, Massachusetts",24845.0,25,021,2018
"Hampshire County, Massachusetts",16686.0,25,015,2018
"Nantucket County, Massachusetts",32102.0,25,019,2018
"Monroe County, Michigan",16409.0,26,115,2018
"Allegan County, Michigan",17862.0,26,005,2018
"Hillsdale County, Michigan",11250.0,26,059,2018
"Alger County, Michigan",16303.0,26,003,2018
"Oceana County, Michigan",13437.0,26,127,2018
"Leelanau County, Michigan",17498.0,26,089,2018
"Clare County, Michigan",10143.0,26,035,2018
"Keweenaw County, Michigan",22226.0,26,083,2018
"Isabella County, Michigan",13805.0,26,073,2018
"Ottawa County, Michigan",12102.0,26,139,2018
"Tuscola County, Michigan",9623.0,26,157,2018
"Alpena County, Michigan",10189.0,26,007,2018
"Ionia County, Michigan",13267.0,26,067,2018
"Midland County, Michigan",16006.0,26,111,2018
"Berrien County, Michigan",14475.0,26,021,2018
"Oscoda County, Michigan",21688.0,26,135,2018
"Crawford County, Michigan",8017.0,26,039,2018
"Clinton County, Michigan",12858.0,26,037,2018
"Gratiot County, Michigan",10978.0,26,057,2018
"Huron County, Michigan",9739.0,26,063,2018
"Lenawee County, Michigan",21468.0,26,091,2018
"Mason County, Michigan",17807.0,26,105,2018
"Montcalm County, Michigan",15705.0,26,117,2018
"St. Joseph County, Michigan",12487.0,26,149,2018
"St. Clair County, Michigan",13301.0,26,147,2018
"Washtenaw County, Michigan",21724.0,26,161,2018
"Arenac County, Michigan",8783.0,26,011,2018
"Cass County, Michigan",11258.0,26,027,2018
"Iron County, Michigan",11521.0,26,071,2018
"Roscommon County, Michigan",11744.0,26,143,2018
"Wayne County, Michigan",16062.0,26,163,2018
"Branch County, Michigan",9867.0,26,023,2018
"Jackson County, Michigan",9524.0,26,075,2018
"Mackinac County, Michigan",26096.0,26,097,2018
"Antrim County, Michigan",20175.0,26,009,2018
"Houghton County, Michigan",10018.0,26,061,2018
"Iosco County, Michigan",13938.0,26,069,2018
"Lake County, Michigan",6340.0,26,085,2018
"Montmorency County, Michigan",9836.0,26,119,2018
"Presque Isle County, Michigan",12881.0,26,141,2018
"Kalamazoo County, Michigan",14348.0,26,077,2018
"Mecosta County, Michigan",16026.0,26,107,2018
"Marquette County, Michigan",15794.0,26,103,2018
"Newaygo County, Michigan",12557.0,26,123,2018
"Osceola County, Michigan",8392.0,26,133,2018
"Otsego County, Michigan",21925.0,26,137,2018
"Calhoun County, Michigan",11285.0,26,025,2018
"Cheboygan County, Michigan",13283.0,26,031,2018
"Luce County, Michigan",16386.0,26,095,2018
"Kent County, Michigan",12188.0,26,081,2018
"Macomb County, Michigan",15713.0,26,099,2018
"Bay County, Michigan",10343.0,26,017,2018
"Saginaw County, Michigan",9878.0,26,145,2018
"Shiawassee County, Michigan",16846.0,26,155,2018
"Baraga County, Michigan",11163.0,26,013,2018
"Charlevoix County, Michigan",16255.0,26,029,2018
"Eaton County, Michigan",22276.0,26,045,2018
"Delta County, Michigan",10175.0,26,041,2018
"Gogebic County, Michigan",9713.0,26,053,2018
"Emmet County, Michigan",15782.0,26,047,2018
"Woodruff County, Arkansas",10859.0,05,147,2018
"Cleburne County, Arkansas",20523.0,05,023,2018
"Cleveland County, Arkansas",6624.0,05,025,2018
"Jackson County, Arkansas",11552.0,05,067,2018
"Hempstead County, Arkansas",8492.0,05,057,2018
"Sharp County, Arkansas",12476.0,05,135,2018
"Stone County, Arkansas",5354.0,05,137,2018
"Washington County, Arkansas",16076.0,05,143,2018
"Baxter County, Arkansas",23630.0,05,005,2018
"Ashley County, Arkansas",7741.0,05,003,2018
"Craighead County, Arkansas",9103.0,05,031,2018
"Greene County, Arkansas",11374.0,05,055,2018
"Lafayette County, Arkansas",15552.0,05,073,2018
"Perry County, Arkansas",20621.0,05,105,2018
"Phillips County, Arkansas",4587.0,05,107,2018
"Poinsett County, Arkansas",10906.0,05,111,2018
"Sevier County, Arkansas",21021.0,05,133,2018
"Yell County, Arkansas",19679.0,05,149,2018
"Calhoun County, Arkansas",2693.0,05,013,2018
"Clark County, Arkansas",8794.0,05,019,2018
"Bradley County, Arkansas",,05,011,2018
"Monroe County, Arkansas",12557.0,05,095,2018
"Polk County, Arkansas",13282.0,05,113,2018
"Ouachita County, Arkansas",12489.0,05,103,2018
"Newton County, Arkansas",23746.0,05,101,2018
"Little River County, Arkansas",12715.0,05,081,2018
"Carroll County, Arkansas",16705.0,05,015,2018
"Miller County, Arkansas",9744.0,05,091,2018
"Lake County, California",17847.0,06,033,2018
"Mariposa County, California",29482.0,06,043,2018
"Yuba County, California",13828.0,06,115,2018
"Contra Costa County, California",24953.0,06,013,2018
"Lassen County, California",23125.0,06,035,2018
"Santa Barbara County, California",22146.0,06,083,2018
"Sonoma County, California",24845.0,06,097,2018
"Imperial County, California",13865.0,06,025,2018
"Mono County, California",30402.0,06,051,2018
"Alameda County, California",28564.0,06,001,2018
"Sacramento County, California",17596.0,06,067,2018
"Napa County, California",25120.0,06,055,2018
"Monterey County, California",21970.0,06,053,2018
"Sierra County, California",21689.0,06,091,2018
"San Diego County, California",22007.0,06,073,2018
"Yolo County, California",19568.0,06,113,2018
"Humboldt County, California",23027.0,06,023,2018
"Alpine County, California",20105.0,06,003,2018
"Mendocino County, California",11310.0,06,045,2018
"Santa Cruz County, California",25713.0,06,087,2018
"Los Angeles County, California",24436.0,06,037,2018
"Riverside County, California",18025.0,06,065,2018
"Santa Clara County, California",28648.0,06,085,2018
"Marin County, California",37928.0,06,041,2018
"Siskiyou County, California",15567.0,06,093,2018
"Shasta County, California",16533.0,06,089,2018
"Del Norte County, California",11870.0,06,015,2018
"San Luis Obispo County, California",22318.0,06,079,2018
"Glenn County, California",10494.0,06,021,2018
"Butte County, California",14127.0,06,007,2018
"Plumas County, California",23218.0,06,063,2018
"Kern County, California",15929.0,06,029,2018
"Orange County, California",25435.0,06,059,2018
"Calaveras County, California",17111.0,06,009,2018
"Sutter County, California",13732.0,06,101,2018
"San Mateo County, California",33406.0,06,081,2018
"Tuolumne County, California",20528.0,06,109,2018
"San Joaquin County, California",17783.0,06,077,2018
"Amador County, California",16616.0,06,005,2018
"Phillips County, Colorado",30193.0,08,095,2018
"Archuleta County, Colorado",24172.0,08,007,2018
"Denver County, Colorado",25066.0,08,031,2018
"Kiowa County, Colorado",13685.0,08,061,2018
"Huerfano County, Colorado",20334.0,08,055,2018
"Baca County, Colorado",12287.0,08,009,2018
"Chaffee County, Colorado",12154.0,08,015,2018
"Gilpin County, Colorado",18038.0,08,047,2018
"Kit Carson County, Colorado",9439.0,08,063,2018
"Garfield County, Colorado",31000.0,08,045,2018
"Gunnison County, Colorado",12548.0,08,051,2018
"Jefferson County, Colorado",26104.0,08,059,2018
"Mineral County, Colorado",,08,079,2018
"Ouray County, Colorado",4700.0,08,091,2018
"Rio Blanco County, Colorado",10708.0,08,103,2018
"Sedgwick County, Colorado",5485.0,08,115,2018
"Conejos County, Colorado",13742.0,08,021,2018
"Costilla County, Colorado",19932.0,08,023,2018
"Adams County, Colorado",22192.0,08,001,2018
"Eagle County, Colorado",22774.0,08,037,2018
"Lake County, Colorado",,08,065,2018
"Moffat County, Colorado",13393.0,08,081,2018
"Pitkin County, Colorado",42971.0,08,097,2018
"Cheyenne County, Colorado",7865.0,08,017,2018
"Crowley County, Colorado",25579.0,08,025,2018
"Dolores County, Colorado",,08,033,2018
"Jackson County, Colorado",,08,057,2018
"Larimer County, Colorado",20389.0,08,069,2018
"Montezuma County, Colorado",23183.0,08,083,2018
"San Miguel County, Colorado",11954.0,08,113,2018
"Boulder County, Colorado",24610.0,08,013,2018
"Las Animas County, Colorado",15159.0,08,071,2018
"Yuma County, Colorado",16157.0,08,125,2018
"Routt County, Colorado",20634.0,08,107,2018
"Summit County, Colorado",31535.0,08,117,2018
"Clear Creek County, Colorado",17991.0,08,019,2018
"Delta County, Colorado",23559.0,08,029,2018
"Pueblo County, Colorado",17265.0,08,101,2018
"Morgan County, Colorado",15397.0,08,087,2018
"Park County, Colorado",17888.0,08,093,2018
"Mesa County, Colorado",14833.0,08,077,2018
"Prowers County, Colorado",11849.0,08,099,2018
"El Paso County, Colorado",16791.0,08,041,2018
"Washington County, Colorado",17471.0,08,121,2018
"Arapahoe County, Colorado",20175.0,08,005,2018
"Broomfield County, Colorado",34743.0,08,014,2018
"New Haven County, Connecticut",15807.0,09,009,2018
"Tolland County, Connecticut",16894.0,09,013,2018
"Hartford County, Connecticut",17635.0,09,003,2018
"Windham County, Connecticut",18045.0,09,015,2018
"Middlesex County, Connecticut",21249.0,09,007,2018
"New Castle County, Delaware",16324.0,10,003,2018
"Sussex County, Delaware",16170.0,10,005,2018
"District of Columbia, District of Columbia",40966.0,11,001,2018
"Okaloosa County, Florida",18362.0,12,091,2018
"Taylor County, Florida",6077.0,12,123,2018
"Washington County, Florida",15310.0,12,133,2018
"Duval County, Florida",16590.0,12,031,2018
"Bradford County, Florida",11003.0,12,007,2018
"Brevard County, Florida",17956.0,12,009,2018
"Clay County, Florida",11779.0,12,019,2018
"Lafayette County, Florida",44243.0,12,067,2018
"Lake County, Florida",14255.0,12,069,2018
"Nassau County, Florida",10100.0,12,089,2018
"Pinellas County, Florida",14643.0,12,103,2018
"Polk County, Florida",12387.0,12,105,2018
"St. Lucie County, Florida",18611.0,12,111,2018
"Glades County, Florida",13720.0,12,043,2018
"Hendry County, Florida",5252.0,12,051,2018
"Indian River County, Florida",13581.0,12,061,2018
"Jackson County, Florida",11943.0,12,063,2018
"Palm Beach County, Florida",23452.0,12,099,2018
"St. Johns County, Florida",19478.0,12,109,2018
"Seminole County, Florida",18041.0,12,117,2018
"Miami-Dade County, Florida",23511.0,12,086,2018
"Bay County, Florida",15519.0,12,005,2018
"Flagler County, Florida",9169.0,12,035,2018
"Franklin County, Florida",14345.0,12,037,2018
"Hamilton County, Florida",4887.0,12,047,2018
"Liberty County, Florida",7662.0,12,077,2018
"Sumter County, Florida",11387.0,12,119,2018
"Gadsden County, Florida",16461.0,12,039,2018
"Holmes County, Florida",20739.0,12,059,2018
"Lee County, Florida",16097.0,12,071,2018
"Marion County, Florida",16607.0,12,083,2018
"Collier County, Florida",23276.0,12,021,2018
"Orange County, Florida",21321.0,12,095,2018
"Pasco County, Florida",15803.0,12,101,2018
"Highlands County, Florida",14754.0,12,055,2018
"Suwannee County, Florida",12115.0,12,121,2018
"DeSoto County, Florida",11065.0,12,027,2018
"Calhoun County, Florida",17821.0,12,013,2018
"Columbia County, Florida",10379.0,12,023,2018
"Dixie County, Florida",10473.0,12,029,2018
"Putnam County, Florida",13993.0,12,107,2018
"Union County, Florida",1636.0,12,125,2018
"Manatee County, Florida",15248.0,12,081,2018
"Levy County, Florida",11941.0,12,075,2018
"Baker County, Florida",11797.0,12,003,2018
"Volusia County, Florida",17154.0,12,127,2018
"Leon County, Florida",18256.0,12,073,2018
"Madison County, Florida",13254.0,12,079,2018
"Escambia County, Florida",13014.0,12,033,2018
"Hernando County, Florida",12609.0,12,053,2018
"Calhoun County, Georgia",,13,037,2018
"Macon County, Georgia",7005.0,13,193,2018
"Bleckley County, Georgia",,13,023,2018
"Bibb County, Georgia",8884.0,13,021,2018
"Marion County, Georgia",32211.0,13,197,2018
"Schley County, Georgia",14296.0,13,249,2018
"Dooly County, Georgia",3949.0,13,093,2018
"Franklin County, Georgia",9628.0,13,119,2018
"Effingham County, Georgia",13525.0,13,103,2018
"Lamar County, Georgia",4406.0,13,171,2018
"Emanuel County, Georgia",6263.0,13,107,2018
"Quitman County, Georgia",5414.0,13,239,2018
"Jasper County, Georgia",3396.0,13,159,2018
"Johnson County, Georgia",,13,167,2018
"Liberty County, Georgia",13326.0,13,179,2018
"Mitchell County, Georgia",16186.0,13,205,2018
"Seminole County, Georgia",11775.0,13,253,2018
"Tift County, Georgia",15370.0,13,277,2018
"Twiggs County, Georgia",10123.0,13,289,2018
"Polk County, Georgia",10086.0,13,233,2018
"Talbot County, Georgia",43316.0,13,263,2018
"Taylor County, Georgia",,13,269,2018
"Terrell County, Georgia",,13,273,2018
