NAME,B19301F_001E,state,county,year
"Lake County, Montana",12510.0,30,047,2012
"Lewis and Clark County, Montana",40455.0,30,049,2012
"Liberty County, Montana",,30,051,2012
"Lincoln County, Montana",,30,053,2012
"McCone County, Montana",-666666666.0,30,055,2012
"Madison County, Montana",7084.0,30,057,2012
"Meagher County, Montana",,30,059,2012
"Mineral County, Montana",,30,061,2012
"Missoula County, Montana",27369.0,30,063,2012
"Musselshell County, Montana",,30,065,2012
"Park County, Montana",,30,067,2012
"Petroleum County, Montana",-666666666.0,30,069,2012
"Phillips County, Montana",5989.0,30,071,2012
"Pondera County, Montana",6519.0,30,073,2012
"Powder River County, Montana",-666666666.0,30,075,2012
"Powell County, Montana",19356.0,30,077,2012
"Prairie County, Montana",-666666666.0,30,079,2012
"Ravalli County, Montana",20105.0,30,081,2012
"Richland County, Montana",19313.0,30,083,2012
"Roosevelt County, Montana",26415.0,30,085,2012
"Rosebud County, Montana",9863.0,30,087,2012
"Sanders County, Montana",17347.0,30,089,2012
"Sheridan County, Montana",-666666666.0,30,091,2012
"Silver Bow County, Montana",14779.0,30,093,2012
"Stillwater County, Montana",2104.0,30,095,2012
"Sweet Grass County, Montana",-666666666.0,30,097,2012
"Teton County, Montana",7334.0,30,099,2012
"Toole County, Montana",5798.0,30,101,2012
"Treasure County, Montana",7572.0,30,103,2012
"Valley County, Montana",21967.0,30,105,2012
"Wheatland County, Montana",,30,107,2012
"Wibaux County, Montana",-666666666.0,30,109,2012
"Yellowstone County, Montana",14386.0,30,111,2012
"Adams County, Nebraska",16761.0,31,001,2012
"Antelope County, Nebraska",-666666666.0,31,003,2012
"Arthur County, Nebraska",-666666666.0,31,005,2012
"Banner County, Nebraska",,31,007,2012
"Blaine County, Nebraska",-666666666.0,31,009,2012
"Boone County, Nebraska",-666666666.0,31,011,2012
"Box Butte County, Nebraska",14453.0,31,013,2012
"Boyd County, Nebraska",,31,015,2012
"Brown County, Nebraska",-666666666.0,31,017,2012
"Buffalo County, Nebraska",13432.0,31,019,2012
"Burt County, Nebraska",,31,021,2012
"Butler County, Nebraska",8853.0,31,023,2012
"Cass County, Nebraska",17366.0,31,025,2012
"Cedar County, Nebraska",-666666666.0,31,027,2012
"Chase County, Nebraska",,31,029,2012
"Cherry County, Nebraska",-666666666.0,31,031,2012
"Cheyenne County, Nebraska",9483.0,31,033,2012
"Clay County, Nebraska",20550.0,31,035,2012
"Colfax County, Nebraska",12713.0,31,037,2012
"Cuming County, Nebraska",10862.0,31,039,2012
"Custer County, Nebraska",7634.0,31,041,2012
"Dakota County, Nebraska",11291.0,31,043,2012
"Dawes County, Nebraska",-666666666.0,31,045,2012
"Dawson County, Nebraska",10924.0,31,047,2012
"Deuel County, Nebraska",-666666666.0,31,049,2012
"Dixon County, Nebraska",7890.0,31,051,2012
"Dodge County, Nebraska",9593.0,31,053,2012
"Douglas County, Nebraska",12646.0,31,055,2012
"Dundy County, Nebraska",,31,057,2012
"Fillmore County, Nebraska",4261.0,31,059,2012
"Franklin County, Nebraska",,31,061,2012
"Frontier County, Nebraska",,31,063,2012
"Furnas County, Nebraska",32432.0,31,065,2012
"Gage County, Nebraska",13440.0,31,067,2012
"Garden County, Nebraska",-666666666.0,31,069,2012
"Garfield County, Nebraska",-666666666.0,31,071,2012
"Gosper County, Nebraska",,31,073,2012
"Grant County, Nebraska",-666666666.0,31,075,2012
"Greeley County, Nebraska",-666666666.0,31,077,2012
"Hall County, Nebraska",12749.0,31,079,2012
"Hamilton County, Nebraska",11873.0,31,081,2012
"Harlan County, Nebraska",,31,083,2012
"Hayes County, Nebraska",24767.0,31,085,2012
"Hitchcock County, Nebraska",,31,087,2012
"Holt County, Nebraska",12965.0,31,089,2012
"Hooker County, Nebraska",,31,091,2012
"Howard County, Nebraska",,31,093,2012
"Jefferson County, Nebraska",,31,095,2012
"Johnson County, Nebraska",15478.0,31,097,2012
"Kearney County, Nebraska",8712.0,31,099,2012
"Keith County, Nebraska",23569.0,31,101,2012
"Keya Paha County, Nebraska",-666666666.0,31,103,2012
"Kimball County, Nebraska",18133.0,31,105,2012
"Knox County, Nebraska",10963.0,31,107,2012
"Lancaster County, Nebraska",14974.0,31,109,2012
"Lincoln County, Nebraska",26985.0,31,111,2012
"Logan County, Nebraska",-666666666.0,31,113,2012
"Loup County, Nebraska",,31,115,2012
"McPherson County, Nebraska",-666666666.0,31,117,2012
"Madison County, Nebraska",15216.0,31,119,2012
"Merrick County, Nebraska",28881.0,31,121,2012
"Morrill County, Nebraska",28319.0,31,123,2012
"Nance County, Nebraska",,31,125,2012
"Nemaha County, Nebraska",8080.0,31,127,2012
"Nuckolls County, Nebraska",-666666666.0,31,129,2012
"Otoe County, Nebraska",14396.0,31,131,2012
"Pawnee County, Nebraska",-666666666.0,31,133,2012
"Perkins County, Nebraska",20420.0,31,135,2012
"Phelps County, Nebraska",,31,137,2012
"Pierce County, Nebraska",11821.0,31,139,2012
"Platte County, Nebraska",8968.0,31,141,2012
"Polk County, Nebraska",20826.0,31,143,2012
"Red Willow County, Nebraska",12035.0,31,145,2012
"Richardson County, Nebraska",9836.0,31,147,2012
"Rock County, Nebraska",16100.0,31,149,2012
"Saline County, Nebraska",8716.0,31,151,2012
"Sarpy County, Nebraska",22833.0,31,153,2012
"Saunders County, Nebraska",14122.0,31,155,2012
"Scotts Bluff County, Nebraska",13990.0,31,157,2012
"Seward County, Nebraska",12470.0,31,159,2012
"Sheridan County, Nebraska",,31,161,2012
"Sherman County, Nebraska",-666666666.0,31,163,2012
"Sioux County, Nebraska",,31,165,2012
"Stanton County, Nebraska",17908.0,31,167,2012
"Thayer County, Nebraska",,31,169,2012
"Thomas County, Nebraska",-666666666.0,31,171,2012
"Thurston County, Nebraska",5650.0,31,173,2012
"Valley County, Nebraska",3864.0,31,175,2012
"Washington County, Nebraska",20825.0,31,177,2012
"Wayne County, Nebraska",7031.0,31,179,2012
"Webster County, Nebraska",,31,181,2012
"Wheeler County, Nebraska",,31,183,2012
"York County, Nebraska",9786.0,31,185,2012
"Churchill County, Nevada",10081.0,32,001,2012
"Clark County, Nevada",15363.0,32,003,2012
"Douglas County, Nevada",17388.0,32,005,2012
"Elko County, Nevada",16112.0,32,007,2012
"Esmeralda County, Nevada",4891.0,32,009,2012
"Eureka County, Nevada",,32,011,2012
"Humboldt County, Nevada",19213.0,32,013,2012
"Lander County, Nevada",6696.0,32,015,2012
"Lincoln County, Nevada",,32,017,2012
"Lyon County, Nevada",12613.0,32,019,2012
"Mineral County, Nevada",15241.0,32,021,2012
"Nye County, Nevada",12751.0,32,023,2012
"Pershing County, Nevada",10593.0,32,027,2012
"Storey County, Nevada",31740.0,32,029,2012
"Washoe County, Nevada",14878.0,32,031,2012
"White Pine County, Nevada",22346.0,32,033,2012
"Carson City, Nevada",15207.0,32,510,2012
"Belknap County, New Hampshire",12026.0,33,001,2012
"Carroll County, New Hampshire",6191.0,33,003,2012
"Cheshire County, New Hampshire",22720.0,33,005,2012
"Coos County, New Hampshire",31414.0,33,007,2012
"Grafton County, New Hampshire",29250.0,33,009,2012
"Hillsborough County, New Hampshire",14543.0,33,011,2012
"Merrimack County, New Hampshire",38745.0,33,013,2012
"Rockingham County, New Hampshire",15466.0,33,015,2012
"Strafford County, New Hampshire",20366.0,33,017,2012
"Sullivan County, New Hampshire",19853.0,33,019,2012
"Atlantic County, New Jersey",14870.0,34,001,2012
"Bergen County, New Jersey",25591.0,34,003,2012
"Burlington County, New Jersey",19616.0,34,005,2012
"Camden County, New Jersey",14637.0,34,007,2012
"Cape May County, New Jersey",11511.0,34,009,2012
"Cumberland County, New Jersey",14020.0,34,011,2012
"Essex County, New Jersey",18339.0,34,013,2012
"Gloucester County, New Jersey",14103.0,34,015,2012
"Hudson County, New Jersey",17695.0,34,017,2012
"Hunterdon County, New Jersey",17039.0,34,019,2012
"Mercer County, New Jersey",17260.0,34,021,2012
"Middlesex County, New Jersey",20741.0,34,023,2012
"Monmouth County, New Jersey",17057.0,34,025,2012
"Morris County, New Jersey",19736.0,34,027,2012
"Ocean County, New Jersey",17017.0,34,029,2012
"Passaic County, New Jersey",13314.0,34,031,2012
"Salem County, New Jersey",10785.0,34,033,2012
"Somerset County, New Jersey",19840.0,34,035,2012
"Sussex County, New Jersey",18592.0,34,037,2012
"Union County, New Jersey",17399.0,34,039,2012
"Warren County, New Jersey",17811.0,34,041,2012
"Bernalillo County, New Mexico",16799.0,35,001,2012
"Catron County, New Mexico",10089.0,35,003,2012
"Chaves County, New Mexico",14139.0,35,005,2012
"Cibola County, New Mexico",17525.0,35,006,2012
"Colfax County, New Mexico",12744.0,35,007,2012
"Curry County, New Mexico",12923.0,35,009,2012
"De Baca County, New Mexico",13957.0,35,011,2012
"Do?a Ana County, New Mexico",17107.0,35,013,2012
"Eddy County, New Mexico",18339.0,35,015,2012
"Grant County, New Mexico",15446.0,35,017,2012
"Guadalupe County, New Mexico",11998.0,35,019,2012
"Harding County, New Mexico",23421.0,35,021,2012
"Hidalgo County, New Mexico",16206.0,35,023,2012
"Lea County, New Mexico",16021.0,35,025,2012
"Lincoln County, New Mexico",12825.0,35,027,2012
"Los Alamos County, New Mexico",31325.0,35,028,2012
"Luna County, New Mexico",18000.0,35,029,2012
"McKinley County, New Mexico",17571.0,35,031,2012
"Mora County, New Mexico",17033.0,35,033,2012
"Otero County, New Mexico",14380.0,35,035,2012
"Quay County, New Mexico",18436.0,35,037,2012
"Rio Arriba County, New Mexico",21672.0,35,039,2012
"Roosevelt County, New Mexico",15666.0,35,041,2012
"Sandoval County, New Mexico",21905.0,35,043,2012
"San Juan County, New Mexico",21839.0,35,045,2012
"San Miguel County, New Mexico",15356.0,35,047,2012
"Santa Fe County, New Mexico",20846.0,35,049,2012
"Sierra County, New Mexico",3361.0,35,051,2012
"Socorro County, New Mexico",20759.0,35,053,2012
"Taos County, New Mexico",17136.0,35,055,2012
"Torrance County, New Mexico",14591.0,35,057,2012
"Union County, New Mexico",14538.0,35,059,2012
"Valencia County, New Mexico",14313.0,35,061,2012
"Albany County, New York",16107.0,36,001,2012
"Allegany County, New York",6818.0,36,003,2012
"Bronx County, New York",13744.0,36,005,2012
"Broome County, New York",7024.0,36,007,2012
"Cattaraugus County, New York",10615.0,36,009,2012
"Cayuga County, New York",2980.0,36,011,2012
"Chautauqua County, New York",11473.0,36,013,2012
"Chemung County, New York",5633.0,36,015,2012
"Chenango County, New York",13576.0,36,017,2012
"Clinton County, New York",5082.0,36,019,2012
"Columbia County, New York",20763.0,36,021,2012
"Cortland County, New York",9103.0,36,023,2012
"Delaware County, New York",10422.0,36,025,2012
"Dutchess County, New York",16121.0,36,027,2012
"Erie County, New York",11937.0,36,029,2012
"Essex County, New York",9406.0,36,031,2012
"Franklin County, New York",8026.0,36,033,2012
"Fulton County, New York",15622.0,36,035,2012
"Genesee County, New York",14067.0,36,037,2012
"Greene County, New York",11099.0,36,039,2012
"Hamilton County, New York",110115.0,36,041,2012
"Herkimer County, New York",17215.0,36,043,2012
"Jefferson County, New York",15547.0,36,045,2012
"Kings County, New York",14697.0,36,047,2012
"Lewis County, New York",15320.0,36,049,2012
"Livingston County, New York",7403.0,36,051,2012
"Lucas County, Ohio",15167.0,39,095,2012
"Madison County, Ohio",8196.0,39,097,2012
"Mahoning County, Ohio",11891.0,39,099,2012
"Marion County, Ohio",7752.0,39,101,2012
"Medina County, Ohio",23472.0,39,103,2012
"Meigs County, Ohio",-666666666.0,39,105,2012
"Mercer County, Ohio",22102.0,39,107,2012
"Miami County, Ohio",10140.0,39,109,2012
"Monroe County, Ohio",-666666666.0,39,111,2012
"Montgomery County, Ohio",12543.0,39,113,2012
"Morgan County, Ohio",1383.0,39,115,2012
"Morrow County, Ohio",37646.0,39,117,2012
"Muskingum County, Ohio",14368.0,39,119,2012
"Noble County, Ohio",4463.0,39,121,2012
"Ottawa County, Ohio",21157.0,39,123,2012
"Paulding County, Ohio",37470.0,39,125,2012
"Perry County, Ohio",8812.0,39,127,2012
"Pickaway County, Ohio",12857.0,39,129,2012
"Pike County, Ohio",-666666666.0,39,131,2012
"Portage County, Ohio",8491.0,39,133,2012
"Preble County, Ohio",,39,135,2012
"Putnam County, Ohio",15360.0,39,137,2012
"Richland County, Ohio",11478.0,39,139,2012
"Ross County, Ohio",18017.0,39,141,2012
"Sandusky County, Ohio",17452.0,39,143,2012
"Scioto County, Ohio",7456.0,39,145,2012
"Seneca County, Ohio",9286.0,39,147,2012
"Shelby County, Ohio",19595.0,39,149,2012
"Stark County, Ohio",9589.0,39,151,2012
"Summit County, Ohio",16439.0,39,153,2012
"Trumbull County, Ohio",9933.0,39,155,2012
"Tuscarawas County, Ohio",14476.0,39,157,2012
"Union County, Ohio",1206.0,39,159,2012
"Van Wert County, Ohio",24383.0,39,161,2012
"Vinton County, Ohio",,39,163,2012
"Warren County, Ohio",30022.0,39,165,2012
"Washington County, Ohio",,39,167,2012
"Wayne County, Ohio",16116.0,39,169,2012
"Williams County, Ohio",21017.0,39,171,2012
"Wood County, Ohio",15520.0,39,173,2012
"Wyandot County, Ohio",20236.0,39,175,2012
"Adair County, Oklahoma",8194.0,40,001,2012
"Alfalfa County, Oklahoma",14807.0,40,003,2012
"Atoka County, Oklahoma",25842.0,40,005,2012
"Beaver County, Oklahoma",15105.0,40,007,2012
"Beckham County, Oklahoma",6108.0,40,009,2012
"Blaine County, Oklahoma",4703.0,40,011,2012
"Bryan County, Oklahoma",14373.0,40,013,2012
"Caddo County, Oklahoma",16723.0,40,015,2012
"Canadian County, Oklahoma",16584.0,40,017,2012
"Carter County, Oklahoma",8899.0,40,019,2012
"Cherokee County, Oklahoma",10247.0,40,021,2012
"Choctaw County, Oklahoma",18035.0,40,023,2012
"Cimarron County, Oklahoma",9723.0,40,025,2012
"Cleveland County, Oklahoma",15787.0,40,027,2012
"Coal County, Oklahoma",11830.0,40,029,2012
"Comanche County, Oklahoma",18868.0,40,031,2012
"Cotton County, Oklahoma",13082.0,40,033,2012
"Craig County, Oklahoma",20053.0,40,035,2012
"Creek County, Oklahoma",15568.0,40,037,2012
"Custer County, Oklahoma",12040.0,40,039,2012
"Delaware County, Oklahoma",11511.0,40,041,2012
"Dewey County, Oklahoma",28657.0,40,043,2012
"Ellis County, Oklahoma",52830.0,40,045,2012
"Garfield County, Oklahoma",13366.0,40,047,2012
"Garvin County, Oklahoma",13767.0,40,049,2012
"Grady County, Oklahoma",14662.0,40,051,2012
"Grant County, Oklahoma",17581.0,40,053,2012
"Greer County, Oklahoma",9298.0,40,055,2012
"Harmon County, Oklahoma",7433.0,40,057,2012
"Harper County, Oklahoma",10741.0,40,059,2012
"Haskell County, Oklahoma",15297.0,40,061,2012
"Hughes County, Oklahoma",7203.0,40,063,2012
"Jackson County, Oklahoma",14103.0,40,065,2012
"Jefferson County, Oklahoma",12684.0,40,067,2012
"Johnston County, Oklahoma",7964.0,40,069,2012
"Kay County, Oklahoma",16411.0,40,071,2012
"Kingfisher County, Oklahoma",16229.0,40,073,2012
"Kiowa County, Oklahoma",13410.0,40,075,2012
"Latimer County, Oklahoma",23729.0,40,077,2012
"Le Flore County, Oklahoma",9565.0,40,079,2012
"Lincoln County, Oklahoma",22778.0,40,081,2012
"Logan County, Oklahoma",12511.0,40,083,2012
"Love County, Oklahoma",15643.0,40,085,2012
"McClain County, Oklahoma",26039.0,40,087,2012
"McCurtain County, Oklahoma",14324.0,40,089,2012
"McIntosh County, Oklahoma",,40,091,2012
"Major County, Oklahoma",14781.0,40,093,2012
"Marshall County, Oklahoma",16787.0,40,095,2012
"Mayes County, Oklahoma",5400.0,40,097,2012
"Murray County, Oklahoma",9631.0,40,099,2012
"Muskogee County, Oklahoma",4457.0,40,101,2012
"Noble County, Oklahoma",15063.0,40,103,2012
"Nowata County, Oklahoma",545.0,40,105,2012
"Okfuskee County, Oklahoma",14744.0,40,107,2012
"Oklahoma County, Oklahoma",11948.0,40,109,2012
"Okmulgee County, Oklahoma",27202.0,40,111,2012
"Osage County, Oklahoma",12449.0,40,113,2012
"Ottawa County, Oklahoma",8650.0,40,115,2012
"Pawnee County, Oklahoma",16275.0,40,117,2012
"Payne County, Oklahoma",11318.0,40,119,2012
"Pittsburg County, Oklahoma",14189.0,40,121,2012
"Pontotoc County, Oklahoma",15491.0,40,123,2012
"Pottawatomie County, Oklahoma",16166.0,40,125,2012
"Pushmataha County, Oklahoma",15906.0,40,127,2012
"Roger Mills County, Oklahoma",,40,129,2012
"Rogers County, Oklahoma",19603.0,40,131,2012
"Seminole County, Oklahoma",16023.0,40,133,2012
"Sequoyah County, Oklahoma",8316.0,40,135,2012
"Stephens County, Oklahoma",8875.0,40,137,2012
"Texas County, Oklahoma",13599.0,40,139,2012
"Tillman County, Oklahoma",13966.0,40,141,2012
"Tulsa County, Oklahoma",12864.0,40,143,2012
"Wagoner County, Oklahoma",14539.0,40,145,2012
"Washington County, Oklahoma",13567.0,40,147,2012
"Washita County, Oklahoma",15166.0,40,149,2012
"Woods County, Oklahoma",6459.0,40,151,2012
"Woodward County, Oklahoma",61671.0,40,153,2012
"Baker County, Oregon",12084.0,41,001,2012
"Benton County, Oregon",11222.0,41,003,2012
"Clackamas County, Oregon",16057.0,41,005,2012
"Clatsop County, Oregon",9915.0,41,007,2012
"Columbia County, Oregon",10607.0,41,009,2012
"Coos County, Oregon",9178.0,41,011,2012
"Crook County, Oregon",13686.0,41,013,2012
"Curry County, Oregon",29356.0,41,015,2012
"Deschutes County, Oregon",13200.0,41,017,2012
"Douglas County, Oregon",18442.0,41,019,2012
"Gilliam County, Oregon",4871.0,41,021,2012
"Grant County, Oregon",15200.0,41,023,2012
"Harney County, Oregon",20933.0,41,025,2012
"Hood River County, Oregon",9735.0,41,027,2012
"Jackson County, Oregon",16328.0,41,029,2012
"Jefferson County, Oregon",11721.0,41,031,2012
"Josephine County, Oregon",15032.0,41,033,2012
"Klamath County, Oregon",14309.0,41,035,2012
"Lake County, Oregon",11018.0,41,037,2012
"Lane County, Oregon",16589.0,41,039,2012
"Lincoln County, Oregon",12031.0,41,041,2012
"Linn County, Oregon",13961.0,41,043,2012
"Malheur County, Oregon",10113.0,41,045,2012
"Marion County, Oregon",12401.0,41,047,2012
"Morrow County, Oregon",9687.0,41,049,2012
"Multnomah County, Oregon",14491.0,41,051,2012
"Polk County, Oregon",9988.0,41,053,2012
"Sherman County, Oregon",7694.0,41,055,2012
"Tillamook County, Oregon",12609.0,41,057,2012
"Umatilla County, Oregon",12389.0,41,059,2012
"Union County, Oregon",17321.0,41,061,2012
"Wallowa County, Oregon",36335.0,41,063,2012
"Wasco County, Oregon",9920.0,41,065,2012
"Washington County, Oregon",12980.0,41,067,2012
"Wheeler County, Oregon",15579.0,41,069,2012
"Yamhill County, Oregon",12680.0,41,071,2012
"Adams County, Pennsylvania",12070.0,42,001,2012
"Allegheny County, Pennsylvania",20241.0,42,003,2012
"Armstrong County, Pennsylvania",10854.0,42,005,2012
"Beaver County, Pennsylvania",13207.0,42,007,2012
"Bedford County, Pennsylvania",10656.0,42,009,2012
"Berks County, Pennsylvania",10695.0,42,011,2012
"Blair County, Pennsylvania",8817.0,42,013,2012
"Bradford County, Pennsylvania",13063.0,42,015,2012
"Bucks County, Pennsylvania",18626.0,42,017,2012
"Butler County, Pennsylvania",21129.0,42,019,2012
"Cambria County, Pennsylvania",11190.0,42,021,2012
"Cameron County, Pennsylvania",-666666666.0,42,023,2012
"Carbon County, Pennsylvania",16570.0,42,025,2012
"Centre County, Pennsylvania",20556.0,42,027,2012
"Chester County, Pennsylvania",18667.0,42,029,2012
"Clarion County, Pennsylvania",22097.0,42,031,2012
"Clearfield County, Pennsylvania",3560.0,42,033,2012
"Clinton County, Pennsylvania",2970.0,42,035,2012
"Columbia County, Pennsylvania",18816.0,42,037,2012
"Crawford County, Pennsylvania",11594.0,42,039,2012
"Cumberland County, Pennsylvania",14296.0,42,041,2012
"Dauphin County, Pennsylvania",15439.0,42,043,2012
"Delaware County, Pennsylvania",14740.0,42,045,2012
"Elk County, Pennsylvania",12838.0,42,047,2012
"Erie County, Pennsylvania",9438.0,42,049,2012
"Fayette County, Pennsylvania",13814.0,42,051,2012
"Forest County, Pennsylvania",1842.0,42,053,2012
"Franklin County, Pennsylvania",10043.0,42,055,2012
"Fulton County, Pennsylvania",11177.0,42,057,2012
"Greene County, Pennsylvania",11675.0,42,059,2012
"Huntingdon County, Pennsylvania",8310.0,42,061,2012
"Indiana County, Pennsylvania",6139.0,42,063,2012
"Jefferson County, Pennsylvania",15174.0,42,065,2012
"Juniata County, Pennsylvania",16580.0,42,067,2012
"Lackawanna County, Pennsylvania",11456.0,42,069,2012
"Lancaster County, Pennsylvania",13162.0,42,071,2012
"Lawrence County, Pennsylvania",17045.0,42,073,2012
"Lebanon County, Pennsylvania",12594.0,42,075,2012
"Lehigh County, Pennsylvania",12295.0,42,077,2012
"Luzerne County, Pennsylvania",11320.0,42,079,2012
"Lycoming County, Pennsylvania",5844.0,42,081,2012
"McKean County, Pennsylvania",12613.0,42,083,2012
"Mercer County, Pennsylvania",9149.0,42,085,2012
"Mifflin County, Pennsylvania",420.0,42,087,2012
"Monroe County, Pennsylvania",17867.0,42,089,2012
"Montgomery County, Pennsylvania",20804.0,42,091,2012
"Montour County, Pennsylvania",7034.0,42,093,2012
"Northampton County, Pennsylvania",14316.0,42,095,2012
"Northumberland County, Pennsylvania",9669.0,42,097,2012
"Perry County, Pennsylvania",9594.0,42,099,2012
"Philadelphia County, Pennsylvania",11402.0,42,101,2012
"Pike County, Pennsylvania",16548.0,42,103,2012
"Potter County, Pennsylvania",20227.0,42,105,2012
"Schuylkill County, Pennsylvania",11424.0,42,107,2012
"Snyder County, Pennsylvania",11828.0,42,109,2012
"Somerset County, Pennsylvania",8840.0,42,111,2012
"Sullivan County, Pennsylvania",10309.0,42,113,2012
"Susquehanna County, Pennsylvania",27773.0,42,115,2012
"Tioga County, Pennsylvania",3124.0,42,117,2012
"Union County, Pennsylvania",10948.0,42,119,2012
"Venango County, Pennsylvania",6570.0,42,121,2012
"Warren County, Pennsylvania",9191.0,42,123,2012
"Washington County, Pennsylvania",8593.0,42,125,2012
"Wayne County, Pennsylvania",9067.0,42,127,2012
"Westmoreland County, Pennsylvania",13858.0,42,129,2012
"Wyoming County, Pennsylvania",5209.0,42,131,2012
"York County, Pennsylvania",12814.0,42,133,2012
"Bristol County, Rhode Island",6314.0,44,001,2012
"Kent County, Rhode Island",21474.0,44,003,2012
"Newport County, Rhode Island",23279.0,44,005,2012
"Providence County, Rhode Island",13092.0,44,007,2012
"Washington County, Rhode Island",24769.0,44,009,2012
"Abbeville County, South Carolina",,45,001,2012
"Aiken County, South Carolina",7893.0,45,003,2012
"Allendale County, South Carolina",11279.0,45,005,2012
"Anderson County, South Carolina",8352.0,45,007,2012
"Bamberg County, South Carolina",4005.0,45,009,2012
"Barnwell County, South Carolina",32312.0,45,011,2012
"Beaufort County, South Carolina",14386.0,45,013,2012
"Berkeley County, South Carolina",22211.0,45,015,2012
"Calhoun County, South Carolina",10764.0,45,017,2012
"Charleston County, South Carolina",11647.0,45,019,2012
"Cherokee County, South Carolina",16016.0,45,021,2012
"Chester County, South Carolina",4736.0,45,023,2012
"Chesterfield County, South Carolina",4803.0,45,025,2012
"Clarendon County, South Carolina",13402.0,45,027,2012
"Madison County, New York",14566.0,36,053,2012
"Monroe County, New York",14414.0,36,055,2012
"Montgomery County, New York",10107.0,36,057,2012
"Nassau County, New York",20054.0,36,059,2012
"New York County, New York",16100.0,36,061,2012
"Niagara County, New York",12061.0,36,063,2012
"Oneida County, New York",7971.0,36,065,2012
"Onondaga County, New York",11300.0,36,067,2012
"Ontario County, New York",12839.0,36,069,2012
"Orange County, New York",20404.0,36,071,2012
"Orleans County, New York",8780.0,36,073,2012
"Oswego County, New York",9844.0,36,075,2012
"Otsego County, New York",10417.0,36,077,2012
"Putnam County, New York",22391.0,36,079,2012
"Queens County, New York",18936.0,36,081,2012
"Rensselaer County, New York",15575.0,36,083,2012
"Richmond County, New York",17963.0,36,085,2012
"Rockland County, New York",18109.0,36,087,2012
"St. Lawrence County, New York",6737.0,36,089,2012
"Saratoga County, New York",26940.0,36,091,2012
"Schenectady County, New York",12803.0,36,093,2012
"Schoharie County, New York",8368.0,36,095,2012
"Schuyler County, New York",14105.0,36,097,2012
"Seneca County, New York",29133.0,36,099,2012
"Steuben County, New York",16782.0,36,101,2012
"Suffolk County, New York",17441.0,36,103,2012
"Sullivan County, New York",16210.0,36,105,2012
"Tioga County, New York",31245.0,36,107,2012
"Tompkins County, New York",11939.0,36,109,2012
"Ulster County, New York",14102.0,36,111,2012
"Warren County, New York",22035.0,36,113,2012
"Washington County, New York",8388.0,36,115,2012
"Wayne County, New York",13400.0,36,117,2012
"Westchester County, New York",17075.0,36,119,2012
"Wyoming County, New York",8470.0,36,121,2012
"Yates County, New York",7564.0,36,123,2012
"Alamance County, North Carolina",9977.0,37,001,2012
"Alexander County, North Carolina",7866.0,37,003,2012
"Alleghany County, North Carolina",9750.0,37,005,2012
"Anson County, North Carolina",3053.0,37,007,2012
"Ashe County, North Carolina",6682.0,37,009,2012
"Avery County, North Carolina",12209.0,37,011,2012
"Beaufort County, North Carolina",6260.0,37,013,2012
"Bertie County, North Carolina",,37,015,2012
"Bladen County, North Carolina",12279.0,37,017,2012
"Brunswick County, North Carolina",10569.0,37,019,2012
"Buncombe County, North Carolina",12885.0,37,021,2012
"Burke County, North Carolina",8229.0,37,023,2012
"Cabarrus County, North Carolina",15357.0,37,025,2012
"Caldwell County, North Carolina",11032.0,37,027,2012
"Camden County, North Carolina",31317.0,37,029,2012
"Carteret County, North Carolina",13081.0,37,031,2012
"Caswell County, North Carolina",8894.0,37,033,2012
"Catawba County, North Carolina",8725.0,37,035,2012
"Chatham County, North Carolina",10214.0,37,037,2012
"Cherokee County, North Carolina",8624.0,37,039,2012
"Chowan County, North Carolina",12847.0,37,041,2012
"Clay County, North Carolina",4859.0,37,043,2012
"Cleveland County, North Carolina",6566.0,37,045,2012
"Columbus County, North Carolina",7150.0,37,047,2012
"Craven County, North Carolina",13050.0,37,049,2012
"Cumberland County, North Carolina",15125.0,37,051,2012
"Currituck County, North Carolina",16453.0,37,053,2012
"Dare County, North Carolina",13380.0,37,055,2012
"Davidson County, North Carolina",9721.0,37,057,2012
"Davie County, North Carolina",7783.0,37,059,2012
"Duplin County, North Carolina",8157.0,37,061,2012
"Durham County, North Carolina",11191.0,37,063,2012
"Edgecombe County, North Carolina",6890.0,37,065,2012
"Forsyth County, North Carolina",9340.0,37,067,2012
"Franklin County, North Carolina",16591.0,37,069,2012
"Gaston County, North Carolina",10232.0,37,071,2012
"Gates County, North Carolina",12407.0,37,073,2012
"Graham County, North Carolina",13189.0,37,075,2012
"Granville County, North Carolina",8257.0,37,077,2012
"Greene County, North Carolina",6202.0,37,079,2012
"Guilford County, North Carolina",13110.0,37,081,2012
"Halifax County, North Carolina",9912.0,37,083,2012
"Harnett County, North Carolina",11470.0,37,085,2012
"Haywood County, North Carolina",8834.0,37,087,2012
"Henderson County, North Carolina",10995.0,37,089,2012
"Hertford County, North Carolina",25476.0,37,091,2012
"Hoke County, North Carolina",13803.0,37,093,2012
"Hyde County, North Carolina",4612.0,37,095,2012
"Iredell County, North Carolina",9624.0,37,097,2012
"Jackson County, North Carolina",8313.0,37,099,2012
"Johnston County, North Carolina",9275.0,37,101,2012
"Jones County, North Carolina",12906.0,37,103,2012
"Lee County, North Carolina",9340.0,37,105,2012
"Lenoir County, North Carolina",7042.0,37,107,2012
"Lincoln County, North Carolina",9041.0,37,109,2012
"McDowell County, North Carolina",7089.0,37,111,2012
"Macon County, North Carolina",13608.0,37,113,2012
