NAME,B19301D_001E,state,county,year
"Prairie County, Arkansas",,05,117,2012
"Pulaski County, Arkansas",31362.0,05,119,2012
"Randolph County, Arkansas",7814.0,05,121,2012
"St. Francis County, Arkansas",15265.0,05,123,2012
"Saline County, Arkansas",18143.0,05,125,2012
"Scott County, Arkansas",43240.0,05,127,2012
"Searcy County, Arkansas",,05,129,2012
"Sebastian County, Arkansas",16861.0,05,131,2012
"Sevier County, Arkansas",12655.0,05,133,2012
"Sharp County, Arkansas",30759.0,05,135,2012
"Stone County, Arkansas",35774.0,05,137,2012
"Union County, Arkansas",20822.0,05,139,2012
"Van Buren County, Arkansas",29755.0,05,141,2012
"Washington County, Arkansas",22895.0,05,143,2012
"White County, Arkansas",34371.0,05,145,2012
"Woodruff County, Arkansas",-666666666.0,05,147,2012
"Yell County, Arkansas",8816.0,05,149,2012
"Alameda County, California",35429.0,06,001,2012
"Alpine County, California",15472.0,06,003,2012
"Amador County, California",13886.0,06,005,2012
"Butte County, California",16063.0,06,007,2012
"Calaveras County, California",25761.0,06,009,2012
"Colusa County, California",31591.0,06,011,2012
"Contra Costa County, California",39238.0,06,013,2012
"Del Norte County, California",11898.0,06,015,2012
"El Dorado County, California",37410.0,06,017,2012
"Fresno County, California",19816.0,06,019,2012
"Glenn County, California",6674.0,06,021,2012
"Humboldt County, California",14965.0,06,023,2012
"Imperial County, California",25942.0,06,025,2012
"Inyo County, California",27306.0,06,027,2012
"Kern County, California",25502.0,06,029,2012
"Kings County, California",23191.0,06,031,2012
"Lake County, California",47011.0,06,033,2012
"Lassen County, California",6253.0,06,035,2012
"Los Angeles County, California",30736.0,06,037,2012
"Madera County, California",21949.0,06,039,2012
"Marin County, California",47321.0,06,041,2012
"Mariposa County, California",39420.0,06,043,2012
"Mendocino County, California",16702.0,06,045,2012
"Merced County, California",20061.0,06,047,2012
"Modoc County, California",21831.0,06,049,2012
"Mono County, California",44205.0,06,051,2012
"Monterey County, California",30674.0,06,053,2012
"Napa County, California",34571.0,06,055,2012
"Nevada County, California",26167.0,06,057,2012
"Orange County, California",31722.0,06,059,2012
"Placer County, California",33234.0,06,061,2012
"Plumas County, California",21069.0,06,063,2012
"Riverside County, California",26044.0,06,065,2012
"Sacramento County, California",24290.0,06,067,2012
"San Benito County, California",27623.0,06,069,2012
"San Bernardino County, California",29587.0,06,071,2012
"San Diego County, California",30626.0,06,073,2012
"San Francisco County, California",33937.0,06,075,2012
"San Joaquin County, California",21072.0,06,077,2012
"San Luis Obispo County, California",27509.0,06,079,2012
"San Mateo County, California",42965.0,06,081,2012
"Santa Barbara County, California",29063.0,06,083,2012
"Santa Clara County, California",42422.0,06,085,2012
"Santa Cruz County, California",33957.0,06,087,2012
"Shasta County, California",18127.0,06,089,2012
"Sierra County, California",21525.0,06,091,2012
"Siskiyou County, California",14042.0,06,093,2012
"Solano County, California",28886.0,06,095,2012
"Sonoma County, California",30788.0,06,097,2012
"Stanislaus County, California",24025.0,06,099,2012
"Sutter County, California",16615.0,06,101,2012
"Tehama County, California",21048.0,06,103,2012
"Trinity County, California",27970.0,06,105,2012
"Tulare County, California",19894.0,06,107,2012
"Tuolumne County, California",25332.0,06,109,2012
"Ventura County, California",37838.0,06,111,2012
"Yolo County, California",21403.0,06,113,2012
"Yuba County, California",16195.0,06,115,2012
"Adams County, Colorado",21830.0,08,001,2012
"Alamosa County, Colorado",25546.0,08,003,2012
"Arapahoe County, Colorado",27652.0,08,005,2012
"Archuleta County, Colorado",10141.0,08,007,2012
"Baca County, Colorado",22813.0,08,009,2012
"Bent County, Colorado",18696.0,08,011,2012
"Boulder County, Colorado",33192.0,08,013,2012
"Broomfield County, Colorado",38224.0,08,014,2012
"Chaffee County, Colorado",24845.0,08,015,2012
"Cheyenne County, Colorado",41373.0,08,017,2012
"Clear Creek County, Colorado",6569.0,08,019,2012
"Conejos County, Colorado",16000.0,08,021,2012
"Costilla County, Colorado",56887.0,08,023,2012
"Crowley County, Colorado",32996.0,08,025,2012
"Custer County, Colorado",,08,027,2012
"Delta County, Colorado",13899.0,08,029,2012
"Denver County, Colorado",30028.0,08,031,2012
"Dolores County, Colorado",,08,033,2012
"Douglas County, Colorado",45989.0,08,035,2012
"Eagle County, Colorado",27248.0,08,037,2012
"Elbert County, Colorado",34721.0,08,039,2012
"El Paso County, Colorado",24895.0,08,041,2012
"Fremont County, Colorado",7689.0,08,043,2012
"Garfield County, Colorado",25384.0,08,045,2012
"Gilpin County, Colorado",,08,047,2012
"Grand County, Colorado",16963.0,08,049,2012
"Gunnison County, Colorado",6963.0,08,051,2012
"Hinsdale County, Colorado",-666666666.0,08,053,2012
"Huerfano County, Colorado",15788.0,08,055,2012
"Jackson County, Colorado",,08,057,2012
"Jefferson County, Colorado",31822.0,08,059,2012
"Kiowa County, Colorado",16382.0,08,061,2012
"Kit Carson County, Colorado",18584.0,08,063,2012
"Lake County, Colorado",24235.0,08,065,2012
"La Plata County, Colorado",19136.0,08,067,2012
"Larimer County, Colorado",28404.0,08,069,2012
"Las Animas County, Colorado",17685.0,08,071,2012
"Lincoln County, Colorado",18967.0,08,073,2012
"Clark County, Kentucky",35596.0,21,049,2012
"Clay County, Kentucky",1728.0,21,051,2012
"Clinton County, Kentucky",,21,053,2012
"Crittenden County, Kentucky",,21,055,2012
"Cumberland County, Kentucky",-666666666.0,21,057,2012
"Daviess County, Kentucky",23513.0,21,059,2012
"Edmonson County, Kentucky",-666666666.0,21,061,2012
"Elliott County, Kentucky",,21,063,2012
"Estill County, Kentucky",-666666666.0,21,065,2012
"Fayette County, Kentucky",36185.0,21,067,2012
"Fleming County, Kentucky",-666666666.0,21,069,2012
"Floyd County, Kentucky",3389.0,21,071,2012
"Franklin County, Kentucky",15868.0,21,073,2012
"Fulton County, Kentucky",15121.0,21,075,2012
"Gallatin County, Kentucky",29928.0,21,077,2012
"Garrard County, Kentucky",-666666666.0,21,079,2012
"Grant County, Kentucky",,21,081,2012
"Graves County, Kentucky",19893.0,21,083,2012
"Grayson County, Kentucky",,21,085,2012
"Green County, Kentucky",,21,087,2012
"Greenup County, Kentucky",30875.0,21,089,2012
"Hancock County, Kentucky",-666666666.0,21,091,2012
"Hardin County, Kentucky",28790.0,21,093,2012
"Harlan County, Kentucky",,21,095,2012
"Harrison County, Kentucky",34422.0,21,097,2012
"Hart County, Kentucky",9171.0,21,099,2012
"Henderson County, Kentucky",8423.0,21,101,2012
"Henry County, Kentucky",-666666666.0,21,103,2012
"Hickman County, Kentucky",12009.0,21,105,2012
"Hopkins County, Kentucky",22588.0,21,107,2012
"Jackson County, Kentucky",-666666666.0,21,109,2012
"Jefferson County, Kentucky",29833.0,21,111,2012
"Jessamine County, Kentucky",29956.0,21,113,2012
"Johnson County, Kentucky",35361.0,21,115,2012
"Kenton County, Kentucky",27332.0,21,117,2012
"Knott County, Kentucky",,21,119,2012
"Knox County, Kentucky",,21,121,2012
"Larue County, Kentucky",-666666666.0,21,123,2012
"Laurel County, Kentucky",140633.0,21,125,2012
"Lawrence County, Kentucky",14524.0,21,127,2012
"Lee County, Kentucky",,21,129,2012
"Leslie County, Kentucky",,21,131,2012
"Letcher County, Kentucky",28444.0,21,133,2012
"Lewis County, Kentucky",,21,135,2012
"Lincoln County, Kentucky",,21,137,2012
"Livingston County, Kentucky",7030.0,21,139,2012
"Logan County, Kentucky",,21,141,2012
"Lyon County, Kentucky",-666666666.0,21,143,2012
"McCracken County, Kentucky",43020.0,21,145,2012
"McCreary County, Kentucky",-666666666.0,21,147,2012
"McLean County, Kentucky",-666666666.0,21,149,2012
"Madison County, Kentucky",20779.0,21,151,2012
"Magoffin County, Kentucky",-666666666.0,21,153,2012
"Marion County, Kentucky",22703.0,21,155,2012
"Marshall County, Kentucky",19171.0,21,157,2012
"Martin County, Kentucky",,21,159,2012
"Mason County, Kentucky",,21,161,2012
"Meade County, Kentucky",17347.0,21,163,2012
"Menifee County, Kentucky",,21,165,2012
"Mercer County, Kentucky",,21,167,2012
"Metcalfe County, Kentucky",-666666666.0,21,169,2012
"Monroe County, Kentucky",-666666666.0,21,171,2012
"Montgomery County, Kentucky",-666666666.0,21,173,2012
"Morgan County, Kentucky",78042.0,21,175,2012
"Muhlenberg County, Kentucky",,21,177,2012
"Nelson County, Kentucky",10125.0,21,179,2012
"Nicholas County, Kentucky",,21,181,2012
"Ohio County, Kentucky",,21,183,2012
"Oldham County, Kentucky",63569.0,21,185,2012
"Owen County, Kentucky",,21,187,2012
"Owsley County, Kentucky",,21,189,2012
"Pendleton County, Kentucky",-666666666.0,21,191,2012
"Perry County, Kentucky",39266.0,21,193,2012
"Pike County, Kentucky",43892.0,21,195,2012
"Powell County, Kentucky",,21,197,2012
"Pulaski County, Kentucky",34121.0,21,199,2012
"Robertson County, Kentucky",-666666666.0,21,201,2012
"Rockcastle County, Kentucky",,21,203,2012
"Rowan County, Kentucky",74189.0,21,205,2012
"Russell County, Kentucky",,21,207,2012
"Scott County, Kentucky",22140.0,21,209,2012
"Shelby County, Kentucky",17550.0,21,211,2012
"Simpson County, Kentucky",16834.0,21,213,2012
"Spencer County, Kentucky",12388.0,21,215,2012
"Taylor County, Kentucky",7052.0,21,217,2012
"Todd County, Kentucky",-666666666.0,21,219,2012
"Trigg County, Kentucky",10094.0,21,221,2012
"Trimble County, Kentucky",-666666666.0,21,223,2012
"Union County, Kentucky",1580.0,21,225,2012
"Warren County, Kentucky",17980.0,21,227,2012
"Washington County, Kentucky",38089.0,21,229,2012
"Wayne County, Kentucky",-666666666.0,21,231,2012
"Webster County, Kentucky",,21,233,2012
"Whitley County, Kentucky",11349.0,21,235,2012
"Wolfe County, Kentucky",-666666666.0,21,237,2012
"Woodford County, Kentucky",18207.0,21,239,2012
"Acadia Parish, Louisiana",22716.0,22,001,2012
"Allen Parish, Louisiana",11014.0,22,003,2012
"Ascension Parish, Louisiana",38303.0,22,005,2012
"Assumption Parish, Louisiana",,22,007,2012
"Avoyelles Parish, Louisiana",17849.0,22,009,2012
"Beauregard Parish, Louisiana",16136.0,22,011,2012
"Bienville Parish, Louisiana",,22,013,2012
"Bossier Parish, Louisiana",29044.0,22,015,2012
"Caddo Parish, Louisiana",24641.0,22,017,2012
"Calcasieu Parish, Louisiana",27418.0,22,019,2012
"Caldwell Parish, Louisiana",21593.0,22,021,2012
"Cameron Parish, Louisiana",-666666666.0,22,023,2012
"Catahoula Parish, Louisiana",,22,025,2012
"Claiborne Parish, Louisiana",16438.0,22,027,2012
"Concordia Parish, Louisiana",4617.0,22,029,2012
"De Soto Parish, Louisiana",18849.0,22,031,2012
"East Baton Rouge Parish, Louisiana",27433.0,22,033,2012
"East Carroll Parish, Louisiana",,22,035,2012
"East Feliciana Parish, Louisiana",69383.0,22,037,2012
"Evangeline Parish, Louisiana",8136.0,22,039,2012
"Franklin Parish, Louisiana",,22,041,2012
"Grant Parish, Louisiana",25637.0,22,043,2012
"Iberia Parish, Louisiana",29245.0,22,045,2012
"Iberville Parish, Louisiana",21790.0,22,047,2012
"Jackson Parish, Louisiana",43422.0,22,049,2012
"Jefferson Parish, Louisiana",23168.0,22,051,2012
"Jefferson Davis Parish, Louisiana",43788.0,22,053,2012
"Lafayette Parish, Louisiana",27317.0,22,055,2012
"Lafourche Parish, Louisiana",48074.0,22,057,2012
"LaSalle Parish, Louisiana",157014.0,22,059,2012
"Lincoln Parish, Louisiana",14950.0,22,061,2012
"Livingston Parish, Louisiana",34832.0,22,063,2012
"Madison Parish, Louisiana",,22,065,2012
"Morehouse Parish, Louisiana",4431.0,22,067,2012
"Natchitoches Parish, Louisiana",31236.0,22,069,2012
"Orleans Parish, Louisiana",23526.0,22,071,2012
"Ouachita Parish, Louisiana",25293.0,22,073,2012
"Plaquemines Parish, Louisiana",16923.0,22,075,2012
"Pointe Coupee Parish, Louisiana",15384.0,22,077,2012
"Rapides Parish, Louisiana",24669.0,22,079,2012
"Red River Parish, Louisiana",15590.0,22,081,2012
"Richland Parish, Louisiana",10212.0,22,083,2012
"Sabine Parish, Louisiana",13616.0,22,085,2012
"St. Bernard Parish, Louisiana",18310.0,22,087,2012
"St. Charles Parish, Louisiana",33803.0,22,089,2012
"St. Helena Parish, Louisiana",-666666666.0,22,091,2012
"St. James Parish, Louisiana",61148.0,22,093,2012
"St. John the Baptist Parish, Louisiana",10143.0,22,095,2012
"St. Landry Parish, Louisiana",17318.0,22,097,2012
"St. Martin Parish, Louisiana",9532.0,22,099,2012
"St. Mary Parish, Louisiana",21890.0,22,101,2012
"St. Tammany Parish, Louisiana",30898.0,22,103,2012
"Tangipahoa Parish, Louisiana",20704.0,22,105,2012
"Tensas Parish, Louisiana",,22,107,2012
"Terrebonne Parish, Louisiana",19028.0,22,109,2012
"Union Parish, Louisiana",26858.0,22,111,2012
"Vermilion Parish, Louisiana",28421.0,22,113,2012
"Vernon Parish, Louisiana",22345.0,22,115,2012
"Washington Parish, Louisiana",16921.0,22,117,2012
"Webster Parish, Louisiana",12013.0,22,119,2012
"West Baton Rouge Parish, Louisiana",14032.0,22,121,2012
"West Carroll Parish, Louisiana",2558.0,22,123,2012
"West Feliciana Parish, Louisiana",,22,125,2012
"Winn Parish, Louisiana",,22,127,2012
"Androscoggin County, Maine",19243.0,23,001,2012
"Aroostook County, Maine",31213.0,23,003,2012
"Cumberland County, Maine",24343.0,23,005,2012
"Franklin County, Maine",22515.0,23,007,2012
"Hancock County, Maine",22888.0,23,009,2012
"Kennebec County, Maine",18809.0,23,011,2012
"Knox County, Maine",24290.0,23,013,2012
"Lincoln County, Maine",14463.0,23,015,2012
"Oxford County, Maine",11384.0,23,017,2012
"Penobscot County, Maine",23385.0,23,019,2012
"Piscataquis County, Maine",12176.0,23,021,2012
"Sagadahoc County, Maine",13710.0,23,023,2012
"Somerset County, Maine",17703.0,23,025,2012
"Waldo County, Maine",10217.0,23,027,2012
"Washington County, Maine",20024.0,23,029,2012
"York County, Maine",16896.0,23,031,2012
"Allegany County, Maryland",17001.0,24,001,2012
"Anne Arundel County, Maryland",38538.0,24,003,2012
"Baltimore County, Maryland",31150.0,24,005,2012
"Calvert County, Maryland",43035.0,24,009,2012
"Caroline County, Maryland",18509.0,24,011,2012
"Carroll County, Maryland",31228.0,24,013,2012
"Cecil County, Maryland",26961.0,24,015,2012
"Charles County, Maryland",28636.0,24,017,2012
"Dorchester County, Maryland",41117.0,24,019,2012
"Frederick County, Maryland",33357.0,24,021,2012
"Garrett County, Maryland",22453.0,24,023,2012
"Harford County, Maryland",32478.0,24,025,2012
"Howard County, Maryland",41888.0,24,027,2012
"Kent County, Maryland",25598.0,24,029,2012
"Montgomery County, Maryland",42717.0,24,031,2012
"Prince George's County, Maryland",29420.0,24,033,2012
"Queen Anne's County, Maryland",28081.0,24,035,2012
"St. Mary's County, Maryland",32902.0,24,037,2012
"Somerset County, Maryland",13480.0,24,039,2012
"Talbot County, Maryland",27589.0,24,041,2012
"Washington County, Maryland",22539.0,24,043,2012
"Wicomico County, Maryland",27385.0,24,045,2012
"Worcester County, Maryland",23844.0,24,047,2012
"Baltimore city, Maryland",28894.0,24,510,2012
"Barnstable County, Massachusetts",24250.0,25,001,2012
"Berkshire County, Massachusetts",28940.0,25,003,2012
"Bristol County, Massachusetts",25168.0,25,005,2012
"Dukes County, Massachusetts",28974.0,25,007,2012
"Essex County, Massachusetts",29558.0,25,009,2012
"Franklin County, Massachusetts",29086.0,25,011,2012
"Hampden County, Massachusetts",22616.0,25,013,2012
"Hampshire County, Massachusetts",19736.0,25,015,2012
"Middlesex County, Massachusetts",37453.0,25,017,2012
"Nantucket County, Massachusetts",15778.0,25,019,2012
"Norfolk County, Massachusetts",36287.0,25,021,2012
"Plymouth County, Massachusetts",36950.0,25,023,2012
"Suffolk County, Massachusetts",24900.0,25,025,2012
"Worcester County, Massachusetts",32683.0,25,027,2012
"Alcona County, Michigan",30209.0,26,001,2012
"Alger County, Michigan",10428.0,26,003,2012
"Allegan County, Michigan",27437.0,26,005,2012
"Alpena County, Michigan",28675.0,26,007,2012
"Antrim County, Michigan",11443.0,26,009,2012
"Arenac County, Michigan",31163.0,26,011,2012
"Baraga County, Michigan",15482.0,26,013,2012
"Barry County, Michigan",12534.0,26,015,2012
"Bay County, Michigan",32503.0,26,017,2012
"Benzie County, Michigan",52585.0,26,019,2012
"Berrien County, Michigan",28062.0,26,021,2012
"Branch County, Michigan",35144.0,26,023,2012
"Calhoun County, Michigan",22193.0,26,025,2012
"Cass County, Michigan",18612.0,26,027,2012
"Charlevoix County, Michigan",11975.0,26,029,2012
"Cheboygan County, Michigan",19290.0,26,031,2012
"Chippewa County, Michigan",29482.0,26,033,2012
"Clare County, Michigan",28764.0,26,035,2012
"Clinton County, Michigan",18041.0,26,037,2012
"Crawford County, Michigan",3573.0,26,039,2012
"Delta County, Michigan",12835.0,26,041,2012
"Dickinson County, Michigan",8218.0,26,043,2012
"Eaton County, Michigan",19155.0,26,045,2012
"Emmet County, Michigan",14709.0,26,047,2012
"Genesee County, Michigan",40995.0,26,049,2012
"Gladwin County, Michigan",22836.0,26,051,2012
"Gogebic County, Michigan",119878.0,26,053,2012
"Grand Traverse County, Michigan",15765.0,26,055,2012
"Gratiot County, Michigan",17711.0,26,057,2012
"Hillsdale County, Michigan",8982.0,26,059,2012
"Houghton County, Michigan",14277.0,26,061,2012
"Huron County, Michigan",34241.0,26,063,2012
"Ingham County, Michigan",16838.0,26,065,2012
"Ionia County, Michigan",10438.0,26,067,2012
"Iosco County, Michigan",12246.0,26,069,2012
"Iron County, Michigan",11418.0,26,071,2012
"Isabella County, Michigan",30818.0,26,073,2012
"Jackson County, Michigan",46200.0,26,075,2012
"Kalamazoo County, Michigan",29637.0,26,077,2012
"Kalkaska County, Michigan",6963.0,26,079,2012
"Kent County, Michigan",19393.0,26,081,2012
"Keweenaw County, Michigan",,26,083,2012
"Lake County, Michigan",13715.0,26,085,2012
"Lapeer County, Michigan",17420.0,26,087,2012
"Leelanau County, Michigan",5522.0,26,089,2012
"Lenawee County, Michigan",22531.0,26,091,2012
"Livingston County, Michigan",35744.0,26,093,2012
"Luce County, Michigan",35171.0,26,095,2012
"Mackinac County, Michigan",19558.0,26,097,2012
"Macomb County, Michigan",23677.0,26,099,2012
"Manistee County, Michigan",48243.0,26,101,2012
"Marquette County, Michigan",30168.0,26,103,2012
"Mason County, Michigan",16928.0,26,105,2012
"Mecosta County, Michigan",5799.0,26,107,2012
"Menominee County, Michigan",11661.0,26,109,2012
"Midland County, Michigan",43156.0,26,111,2012
"Missaukee County, Michigan",14207.0,26,113,2012
"Monroe County, Michigan",47800.0,26,115,2012
"Montcalm County, Michigan",21845.0,26,117,2012
"Montmorency County, Michigan",,26,119,2012
"Muskegon County, Michigan",15451.0,26,121,2012
"Newaygo County, Michigan",21063.0,26,123,2012
"Oakland County, Michigan",41538.0,26,125,2012
"Oceana County, Michigan",13575.0,26,127,2012
"Ogemaw County, Michigan",33605.0,26,129,2012
"Ontonagon County, Michigan",13059.0,26,131,2012
"Osceola County, Michigan",10693.0,26,133,2012
"Oscoda County, Michigan",,26,135,2012
"Otsego County, Michigan",26640.0,26,137,2012
"Ottawa County, Michigan",19348.0,26,139,2012
"Presque Isle County, Michigan",30930.0,26,141,2012
"Roscommon County, Michigan",41598.0,26,143,2012
"Saginaw County, Michigan",34255.0,26,145,2012
"St. Clair County, Michigan",29455.0,26,147,2012
"St. Joseph County, Michigan",19195.0,26,149,2012
"Sanilac County, Michigan",7157.0,26,151,2012
"Schoolcraft County, Michigan",32264.0,26,153,2012
"Shiawassee County, Michigan",11922.0,26,155,2012
"Tuscola County, Michigan",37598.0,26,157,2012
"Van Buren County, Michigan",47052.0,26,159,2012
"Washtenaw County, Michigan",33949.0,26,161,2012
"Wayne County, Michigan",27450.0,26,163,2012
"Wexford County, Michigan",15597.0,26,165,2012
"Aitkin County, Minnesota",22758.0,27,001,2012
"Anoka County, Minnesota",24559.0,27,003,2012
"Becker County, Minnesota",23481.0,27,005,2012
"Beltrami County, Minnesota",24699.0,27,007,2012
"Benton County, Minnesota",36934.0,27,009,2012
"Big Stone County, Minnesota",,27,011,2012
"Blue Earth County, Minnesota",15801.0,27,013,2012
"Brown County, Minnesota",10843.0,27,015,2012
"Carlton County, Minnesota",15443.0,27,017,2012
"Carver County, Minnesota",37230.0,27,019,2012
"Cass County, Minnesota",16584.0,27,021,2012
"Chippewa County, Minnesota",48898.0,27,023,2012
"Chisago County, Minnesota",19998.0,27,025,2012
"Clay County, Minnesota",11104.0,27,027,2012
"Clearwater County, Minnesota",20873.0,27,029,2012
"Cook County, Minnesota",9090.0,27,031,2012
"Cottonwood County, Minnesota",16268.0,27,033,2012
"Crow Wing County, Minnesota",22824.0,27,035,2012
"Dakota County, Minnesota",30850.0,27,037,2012
"Dodge County, Minnesota",18391.0,27,039,2012
"Douglas County, Minnesota",20413.0,27,041,2012
"Faribault County, Minnesota",15329.0,27,043,2012
"Fillmore County, Minnesota",6533.0,27,045,2012
"Freeborn County, Minnesota",26892.0,27,047,2012
"Goodhue County, Minnesota",17743.0,27,049,2012
"Grant County, Minnesota",23506.0,27,051,2012
"Hennepin County, Minnesota",28139.0,27,053,2012
"Houston County, Minnesota",15020.0,27,055,2012
"Hubbard County, Minnesota",14960.0,27,057,2012
"Isanti County, Minnesota",19173.0,27,059,2012
"Itasca County, Minnesota",13069.0,27,061,2012
"Jackson County, Minnesota",25139.0,27,063,2012
"Kanabec County, Minnesota",13370.0,27,065,2012
"Kandiyohi County, Minnesota",19733.0,27,067,2012
"Kittson County, Minnesota",,27,069,2012
"Koochiching County, Minnesota",24859.0,27,071,2012
"Lac qui Parle County, Minnesota",17114.0,27,073,2012
"Lake County, Minnesota",,27,075,2012
"Lake of the Woods County, Minnesota",11758.0,27,077,2012
"Le Sueur County, Minnesota",19199.0,27,079,2012
"Lincoln County, Minnesota",,27,081,2012
"Lyon County, Minnesota",13380.0,27,083,2012
"McLeod County, Minnesota",57762.0,27,085,2012
"Mahnomen County, Minnesota",32244.0,27,087,2012
"Marshall County, Minnesota",7421.0,27,089,2012
"Martin County, Minnesota",176821.0,27,091,2012
"Meeker County, Minnesota",7121.0,27,093,2012
"Mille Lacs County, Minnesota",11936.0,27,095,2012
"Morrison County, Minnesota",7075.0,27,097,2012
"Mower County, Minnesota",19308.0,27,099,2012
"Murray County, Minnesota",47045.0,27,101,2012
"Nicollet County, Minnesota",20304.0,27,103,2012
"Nobles County, Minnesota",21675.0,27,105,2012
"Norman County, Minnesota",17838.0,27,107,2012
"Olmsted County, Minnesota",32042.0,27,109,2012
"Otter Tail County, Minnesota",9051.0,27,111,2012
"Pennington County, Minnesota",24177.0,27,113,2012
"Pine County, Minnesota",14016.0,27,115,2012
"Pipestone County, Minnesota",17869.0,27,117,2012
"Polk County, Minnesota",14989.0,27,119,2012
"Towns County, Georgia",5164.0,13,281,2012
"Treutlen County, Georgia",41350.0,13,283,2012
"Troup County, Georgia",34821.0,13,285,2012
"Turner County, Georgia",4581.0,13,287,2012
"Twiggs County, Georgia",-666666666.0,13,289,2012
"Union County, Georgia",1982.0,13,291,2012
"Upson County, Georgia",8887.0,13,293,2012
"Walker County, Georgia",32290.0,13,295,2012
"Walton County, Georgia",19349.0,13,297,2012
"Ware County, Georgia",36651.0,13,299,2012
"Warren County, Georgia",24744.0,13,301,2012
"Washington County, Georgia",8536.0,13,303,2012
"Wayne County, Georgia",5855.0,13,305,2012
"Webster County, Georgia",,13,307,2012
"Wheeler County, Georgia",,13,309,2012
"White County, Georgia",4144.0,13,311,2012
"Whitfield County, Georgia",30907.0,13,313,2012
"Wilcox County, Georgia",16940.0,13,315,2012
"Wilkes County, Georgia",-666666666.0,13,317,2012
"Wilkinson County, Georgia",,13,319,2012
"Worth County, Georgia",25978.0,13,321,2012
"Hawaii County, Hawaii",26742.0,15,001,2012
"Honolulu County, Hawaii",31950.0,15,003,2012
"Kalawao County, Hawaii",47029.0,15,005,2012
"Kauai County, Hawaii",25184.0,15,007,2012
"Maui County, Hawaii",29072.0,15,009,2012
"Ada County, Idaho",24305.0,16,001,2012
"Adams County, Idaho",,16,003,2012
"Bannock County, Idaho",17856.0,16,005,2012
"Bear Lake County, Idaho",-666666666.0,16,007,2012
"Benewah County, Idaho",,16,009,2012
"Bingham County, Idaho",21662.0,16,011,2012
"Blaine County, Idaho",62161.0,16,013,2012
"Boise County, Idaho",21030.0,16,015,2012
"Bonner County, Idaho",6680.0,16,017,2012
"Bonneville County, Idaho",31959.0,16,019,2012
"Boundary County, Idaho",12763.0,16,021,2012
"Butte County, Idaho",,16,023,2012
"Camas County, Idaho",-666666666.0,16,025,2012
"Canyon County, Idaho",20470.0,16,027,2012
"Caribou County, Idaho",,16,029,2012
"Cassia County, Idaho",26152.0,16,031,2012
"Clark County, Idaho",-666666666.0,16,033,2012
"Clearwater County, Idaho",11115.0,16,035,2012
"Custer County, Idaho",,16,037,2012
"Elmore County, Idaho",19106.0,16,039,2012
"Franklin County, Idaho",26236.0,16,041,2012
"Fremont County, Idaho",28788.0,16,043,2012
"Gem County, Idaho",4997.0,16,045,2012
"Gooding County, Idaho",,16,047,2012
"Idaho County, Idaho",17894.0,16,049,2012
"Jefferson County, Idaho",20605.0,16,051,2012
"Jerome County, Idaho",,16,053,2012
"Kootenai County, Idaho",20661.0,16,055,2012
"Latah County, Idaho",16115.0,16,057,2012
"Lemhi County, Idaho",16827.0,16,059,2012
"Lewis County, Idaho",11195.0,16,061,2012
"Lincoln County, Idaho",8559.0,16,063,2012
"Madison County, Idaho",10814.0,16,065,2012
"Minidoka County, Idaho",84776.0,16,067,2012
"Nez Perce County, Idaho",19718.0,16,069,2012
"Oneida County, Idaho",-666666666.0,16,071,2012
"Owyhee County, Idaho",,16,073,2012
"Payette County, Idaho",18792.0,16,075,2012
"Power County, Idaho",,16,077,2012
"Shoshone County, Idaho",6628.0,16,079,2012
"Teton County, Idaho",9798.0,16,081,2012
"Twin Falls County, Idaho",20431.0,16,083,2012
"Valley County, Idaho",-666666666.0,16,085,2012
"Washington County, Idaho",13846.0,16,087,2012
"Adams County, Illinois",19912.0,17,001,2012
"Alexander County, Illinois",27150.0,17,003,2012
"Bond County, Illinois",5547.0,17,005,2012
"Boone County, Illinois",45701.0,17,007,2012
"Brown County, Illinois",,17,009,2012
"Bureau County, Illinois",15167.0,17,011,2012
"Calhoun County, Illinois",5014.0,17,013,2012
"Carroll County, Illinois",10086.0,17,015,2012
"Cass County, Illinois",-666666666.0,17,017,2012
"Champaign County, Illinois",15932.0,17,019,2012
"Christian County, Illinois",20586.0,17,021,2012
"Clark County, Illinois",45760.0,17,023,2012
"Clay County, Illinois",54529.0,17,025,2012
"Clinton County, Illinois",19601.0,17,027,2012
"Coles County, Illinois",32387.0,17,029,2012
"Cook County, Illinois",32431.0,17,031,2012
"Crawford County, Illinois",9729.0,17,033,2012
"Cumberland County, Illinois",1788.0,17,035,2012
"DeKalb County, Illinois",17131.0,17,037,2012
"De Witt County, Illinois",,17,039,2012
"Douglas County, Illinois",20280.0,17,041,2012
"DuPage County, Illinois",35244.0,17,043,2012
"Edgar County, Illinois",29706.0,17,045,2012
"Edwards County, Illinois",12283.0,17,047,2012
"Effingham County, Illinois",66070.0,17,049,2012
"Fayette County, Illinois",23240.0,17,051,2012
"Ford County, Illinois",3900.0,17,053,2012
"Franklin County, Illinois",16821.0,17,055,2012
"Fulton County, Illinois",30273.0,17,057,2012
"Gallatin County, Illinois",,17,059,2012
"Greene County, Illinois",,17,061,2012
"Grundy County, Illinois",75951.0,17,063,2012
"Hamilton County, Illinois",-666666666.0,17,065,2012
"Hancock County, Illinois",37000.0,17,067,2012
"Hardin County, Illinois",50861.0,17,069,2012
