NAME,B19301I_001E,state,county,year
"Casey County, Kentucky",9094.0,21,045,2013
"Christian County, Kentucky",12296.0,21,047,2013
"Clark County, Kentucky",14967.0,21,049,2013
"Clay County, Kentucky",7876.0,21,051,2013
"Clinton County, Kentucky",7739.0,21,053,2013
"Crittenden County, Kentucky",8248.0,21,055,2013
"Cumberland County, Kentucky",18588.0,21,057,2013
"Daviess County, Kentucky",11275.0,21,059,2013
"Edmonson County, Kentucky",7401.0,21,061,2013
"Elliott County, Kentucky",6088.0,21,063,2013
"Estill County, Kentucky",,21,065,2013
"Fayette County, Kentucky",12443.0,21,067,2013
"Fleming County, Kentucky",8820.0,21,069,2013
"Floyd County, Kentucky",4481.0,21,071,2013
"Franklin County, Kentucky",14409.0,21,073,2013
"Fulton County, Kentucky",12445.0,21,075,2013
"Gallatin County, Kentucky",5333.0,21,077,2013
"Garrard County, Kentucky",9325.0,21,079,2013
"Grant County, Kentucky",13915.0,21,081,2013
"Graves County, Kentucky",9633.0,21,083,2013
"Grayson County, Kentucky",9145.0,21,085,2013
"Green County, Kentucky",2798.0,21,087,2013
"Greenup County, Kentucky",18723.0,21,089,2013
"Hancock County, Kentucky",15780.0,21,091,2013
"Hardin County, Kentucky",16306.0,21,093,2013
"Harlan County, Kentucky",3957.0,21,095,2013
"Harrison County, Kentucky",8863.0,21,097,2013
"Hart County, Kentucky",11329.0,21,099,2013
"Henderson County, Kentucky",13921.0,21,101,2013
"Henry County, Kentucky",8351.0,21,103,2013
"Hickman County, Kentucky",9173.0,21,105,2013
"Hopkins County, Kentucky",14282.0,21,107,2013
"Jackson County, Kentucky",11811.0,21,109,2013
"Jefferson County, Kentucky",15559.0,21,111,2013
"Jessamine County, Kentucky",10409.0,21,113,2013
"Johnson County, Kentucky",22729.0,21,115,2013
"Kenton County, Kentucky",17208.0,21,117,2013
"Knott County, Kentucky",10312.0,21,119,2013
"Knox County, Kentucky",6509.0,21,121,2013
"Larue County, Kentucky",14490.0,21,123,2013
"Laurel County, Kentucky",10840.0,21,125,2013
"Lawrence County, Kentucky",11136.0,21,127,2013
"Lee County, Kentucky",10296.0,21,129,2013
"Leslie County, Kentucky",,21,131,2013
"Letcher County, Kentucky",17515.0,21,133,2013
"Lewis County, Kentucky",2732.0,21,135,2013
"Lincoln County, Kentucky",19555.0,21,137,2013
"Livingston County, Kentucky",12996.0,21,139,2013
"Logan County, Kentucky",10630.0,21,141,2013
"Lyon County, Kentucky",3105.0,21,143,2013
"McCracken County, Kentucky",16696.0,21,145,2013
"McCreary County, Kentucky",4449.0,21,147,2013
"McLean County, Kentucky",8848.0,21,149,2013
"Madison County, Kentucky",12014.0,21,151,2013
"Magoffin County, Kentucky",,21,153,2013
"Marion County, Kentucky",11651.0,21,155,2013
"Marshall County, Kentucky",9177.0,21,157,2013
"Martin County, Kentucky",7758.0,21,159,2013
"Mason County, Kentucky",5453.0,21,161,2013
"Meade County, Kentucky",14276.0,21,163,2013
"Menifee County, Kentucky",16968.0,21,165,2013
"Mercer County, Kentucky",14684.0,21,167,2013
"Metcalfe County, Kentucky",17031.0,21,169,2013
"Monroe County, Kentucky",15875.0,21,171,2013
"Montgomery County, Kentucky",8672.0,21,173,2013
"Morgan County, Kentucky",8802.0,21,175,2013
"Muhlenberg County, Kentucky",11461.0,21,177,2013
"Nelson County, Kentucky",9803.0,21,179,2013
"Nicholas County, Kentucky",14157.0,21,181,2013
"Ohio County, Kentucky",7861.0,21,183,2013
"Oldham County, Kentucky",16113.0,21,185,2013
"Owen County, Kentucky",5567.0,21,187,2013
"Owsley County, Kentucky",-666666666.0,21,189,2013
"Pendleton County, Kentucky",31162.0,21,191,2013
"Perry County, Kentucky",3000.0,21,193,2013
"Pike County, Kentucky",14593.0,21,195,2013
"Powell County, Kentucky",7632.0,21,197,2013
"Pulaski County, Kentucky",9763.0,21,199,2013
"Robertson County, Kentucky",-666666666.0,21,201,2013
"Rockcastle County, Kentucky",15524.0,21,203,2013
"Rowan County, Kentucky",8768.0,21,205,2013
"Russell County, Kentucky",23105.0,21,207,2013
"Scott County, Kentucky",11771.0,21,209,2013
"Shelby County, Kentucky",10056.0,21,211,2013
"Simpson County, Kentucky",3558.0,21,213,2013
"Spencer County, Kentucky",17831.0,21,215,2013
"Taylor County, Kentucky",12212.0,21,217,2013
"Todd County, Kentucky",8136.0,21,219,2013
"Trigg County, Kentucky",8749.0,21,221,2013
"Trimble County, Kentucky",12747.0,21,223,2013
"Union County, Kentucky",6419.0,21,225,2013
"Warren County, Kentucky",8539.0,21,227,2013
"Washington County, Kentucky",10166.0,21,229,2013
"Wayne County, Kentucky",6577.0,21,231,2013
"Webster County, Kentucky",8164.0,21,233,2013
"Whitley County, Kentucky",9039.0,21,235,2013
"Wolfe County, Kentucky",,21,237,2013
"Woodford County, Kentucky",9937.0,21,239,2013
"Acadia Parish, Louisiana",10473.0,22,001,2013
"Allen Parish, Louisiana",7160.0,22,003,2013
"Ascension Parish, Louisiana",18625.0,22,005,2013
"Assumption Parish, Louisiana",16788.0,22,007,2013
"Avoyelles Parish, Louisiana",10260.0,22,009,2013
"Beauregard Parish, Louisiana",13676.0,22,011,2013
"Bienville Parish, Louisiana",22334.0,22,013,2013
"Bossier Parish, Louisiana",18138.0,22,015,2013
"Caddo Parish, Louisiana",16397.0,22,017,2013
"Calcasieu Parish, Louisiana",17209.0,22,019,2013
"Caldwell Parish, Louisiana",15933.0,22,021,2013
"Cameron Parish, Louisiana",56111.0,22,023,2013
"Catahoula Parish, Louisiana",13851.0,22,025,2013
"Claiborne Parish, Louisiana",2897.0,22,027,2013
"Concordia Parish, Louisiana",10023.0,22,029,2013
"De Soto Parish, Louisiana",9234.0,22,031,2013
"East Baton Rouge Parish, Louisiana",20623.0,22,033,2013
"East Carroll Parish, Louisiana",5924.0,22,035,2013
"East Feliciana Parish, Louisiana",5542.0,22,037,2013
"Evangeline Parish, Louisiana",8105.0,22,039,2013
"Franklin Parish, Louisiana",13628.0,22,041,2013
"Grant Parish, Louisiana",6293.0,22,043,2013
"Iberia Parish, Louisiana",17063.0,22,045,2013
"Iberville Parish, Louisiana",16622.0,22,047,2013
"Jackson Parish, Louisiana",13670.0,22,049,2013
"Jefferson Parish, Louisiana",20496.0,22,051,2013
"Jefferson Davis Parish, Louisiana",21831.0,22,053,2013
"Lafayette Parish, Louisiana",20142.0,22,055,2013
"Lafourche Parish, Louisiana",21977.0,22,057,2013
"LaSalle Parish, Louisiana",6823.0,22,059,2013
"Lincoln Parish, Louisiana",12735.0,22,061,2013
"Livingston Parish, Louisiana",16676.0,22,063,2013
"Madison Parish, Louisiana",4496.0,22,065,2013
"Morehouse Parish, Louisiana",5602.0,22,067,2013
"Natchitoches Parish, Louisiana",35550.0,22,069,2013
"Orleans Parish, Louisiana",22901.0,22,071,2013
"Ouachita Parish, Louisiana",18115.0,22,073,2013
"Plaquemines Parish, Louisiana",13359.0,22,075,2013
"Pointe Coupee Parish, Louisiana",14979.0,22,077,2013
"Rapides Parish, Louisiana",17803.0,22,079,2013
"Red River Parish, Louisiana",12345.0,22,081,2013
"Richland Parish, Louisiana",7075.0,22,083,2013
"Sabine Parish, Louisiana",18962.0,22,085,2013
"St. Bernard Parish, Louisiana",18094.0,22,087,2013
"St. Charles Parish, Louisiana",21758.0,22,089,2013
"St. Helena Parish, Louisiana",15787.0,22,091,2013
"St. James Parish, Louisiana",15909.0,22,093,2013
"St. John the Baptist Parish, Louisiana",19142.0,22,095,2013
"St. Landry Parish, Louisiana",18003.0,22,097,2013
"St. Martin Parish, Louisiana",12423.0,22,099,2013
"St. Mary Parish, Louisiana",15655.0,22,101,2013
"St. Tammany Parish, Louisiana",21319.0,22,103,2013
"Tangipahoa Parish, Louisiana",15575.0,22,105,2013
"Tensas Parish, Louisiana",11279.0,22,107,2013
"Terrebonne Parish, Louisiana",31295.0,22,109,2013
"Union Parish, Louisiana",6427.0,22,111,2013
"Vermilion Parish, Louisiana",14230.0,22,113,2013
"Vernon Parish, Louisiana",16917.0,22,115,2013
"Washington Parish, Louisiana",10952.0,22,117,2013
"Webster Parish, Louisiana",8866.0,22,119,2013
"West Baton Rouge Parish, Louisiana",26781.0,22,121,2013
"West Carroll Parish, Louisiana",7702.0,22,123,2013
"West Feliciana Parish, Louisiana",10333.0,22,125,2013
"Winn Parish, Louisiana",7159.0,22,127,2013
"Androscoggin County, Maine",10758.0,23,001,2013
"Aroostook County, Maine",14836.0,23,003,2013
"Cumberland County, Maine",20322.0,23,005,2013
"Franklin County, Maine",17626.0,23,007,2013
"Hancock County, Maine",16581.0,23,009,2013
"Kennebec County, Maine",19498.0,23,011,2013
"Knox County, Maine",10449.0,23,013,2013
"Lincoln County, Maine",22723.0,23,015,2013
"Dawes County, Nebraska",39204.0,31,045,2013
"Dawson County, Nebraska",11143.0,31,047,2013
"Deuel County, Nebraska",6569.0,31,049,2013
"Dixon County, Nebraska",10381.0,31,051,2013
"Dodge County, Nebraska",11390.0,31,053,2013
"Douglas County, Nebraska",12761.0,31,055,2013
"Dundy County, Nebraska",13385.0,31,057,2013
"Fillmore County, Nebraska",6044.0,31,059,2013
"Franklin County, Nebraska",13105.0,31,061,2013
"Frontier County, Nebraska",8360.0,31,063,2013
"Furnas County, Nebraska",15985.0,31,065,2013
"Gage County, Nebraska",8383.0,31,067,2013
"Garden County, Nebraska",6448.0,31,069,2013
"Garfield County, Nebraska",42700.0,31,071,2013
"Gosper County, Nebraska",5866.0,31,073,2013
"Grant County, Nebraska",,31,075,2013
"Greeley County, Nebraska",5292.0,31,077,2013
"Hall County, Nebraska",12227.0,31,079,2013
"Hamilton County, Nebraska",10547.0,31,081,2013
"Harlan County, Nebraska",56565.0,31,083,2013
"Hayes County, Nebraska",12620.0,31,085,2013
"Hitchcock County, Nebraska",9614.0,31,087,2013
"Holt County, Nebraska",10302.0,31,089,2013
"Hooker County, Nebraska",25600.0,31,091,2013
"Howard County, Nebraska",10130.0,31,093,2013
"Jefferson County, Nebraska",20879.0,31,095,2013
"Johnson County, Nebraska",4559.0,31,097,2013
"Kearney County, Nebraska",14913.0,31,099,2013
"Keith County, Nebraska",13732.0,31,101,2013
"Keya Paha County, Nebraska",-666666666.0,31,103,2013
"Kimball County, Nebraska",13432.0,31,105,2013
"Knox County, Nebraska",13369.0,31,107,2013
"Lancaster County, Nebraska",12634.0,31,109,2013
"Lincoln County, Nebraska",16089.0,31,111,2013
"Logan County, Nebraska",,31,113,2013
"Loup County, Nebraska",,31,115,2013
"McPherson County, Nebraska",-666666666.0,31,117,2013
"Madison County, Nebraska",9862.0,31,119,2013
"Merrick County, Nebraska",8282.0,31,121,2013
"Morrill County, Nebraska",14811.0,31,123,2013
"Nance County, Nebraska",14118.0,31,125,2013
"Nemaha County, Nebraska",5158.0,31,127,2013
"Nuckolls County, Nebraska",11283.0,31,129,2013
"Otoe County, Nebraska",11087.0,31,131,2013
"Pawnee County, Nebraska",14296.0,31,133,2013
"Perkins County, Nebraska",14997.0,31,135,2013
"Phelps County, Nebraska",12020.0,31,137,2013
"Pierce County, Nebraska",7588.0,31,139,2013
"Platte County, Nebraska",11915.0,31,141,2013
"Polk County, Nebraska",12024.0,31,143,2013
"Red Willow County, Nebraska",11807.0,31,145,2013
"Richardson County, Nebraska",9527.0,31,147,2013
"Rock County, Nebraska",-666666666.0,31,149,2013
"Saline County, Nebraska",8716.0,31,151,2013
"Sarpy County, Nebraska",17600.0,31,153,2013
"Saunders County, Nebraska",13939.0,31,155,2013
"Scotts Bluff County, Nebraska",13408.0,31,157,2013
"Seward County, Nebraska",11537.0,31,159,2013
"Sheridan County, Nebraska",8517.0,31,161,2013
"Sherman County, Nebraska",3666.0,31,163,2013
"Sioux County, Nebraska",23665.0,31,165,2013
"Stanton County, Nebraska",12394.0,31,167,2013
"Thayer County, Nebraska",15226.0,31,169,2013
"Thomas County, Nebraska",-666666666.0,31,171,2013
"Thurston County, Nebraska",3931.0,31,173,2013
"Valley County, Nebraska",12182.0,31,175,2013
"Washington County, Nebraska",9438.0,31,177,2013
"Wayne County, Nebraska",9302.0,31,179,2013
"Webster County, Nebraska",12065.0,31,181,2013
"Wheeler County, Nebraska",,31,183,2013
"York County, Nebraska",8506.0,31,185,2013
"Churchill County, Nevada",13704.0,32,001,2013
"Clark County, Nevada",15150.0,32,003,2013
"Douglas County, Nevada",17912.0,32,005,2013
"Elko County, Nevada",18188.0,32,007,2013
"Esmeralda County, Nevada",13686.0,32,009,2013
"Eureka County, Nevada",18087.0,32,011,2013
"Humboldt County, Nevada",19047.0,32,013,2013
"Lander County, Nevada",20922.0,32,015,2013
"Lincoln County, Nevada",6081.0,32,017,2013
"Lyon County, Nevada",14437.0,32,019,2013
"Mineral County, Nevada",10142.0,32,021,2013
"Nye County, Nevada",13198.0,32,023,2013
"Pershing County, Nevada",8317.0,32,027,2013
"Storey County, Nevada",29992.0,32,029,2013
"Washoe County, Nevada",13993.0,32,031,2013
"White Pine County, Nevada",21186.0,32,033,2013
"Carson City, Nevada",15311.0,32,510,2013
"Belknap County, New Hampshire",14213.0,33,001,2013
"Carroll County, New Hampshire",12541.0,33,003,2013
"Cheshire County, New Hampshire",15609.0,33,005,2013
"Coos County, New Hampshire",14833.0,33,007,2013
"Grafton County, New Hampshire",15766.0,33,009,2013
"Hillsborough County, New Hampshire",16753.0,33,011,2013
"Merrimack County, New Hampshire",21519.0,33,013,2013
"Rockingham County, New Hampshire",21903.0,33,015,2013
"Strafford County, New Hampshire",24156.0,33,017,2013
"Sullivan County, New Hampshire",20904.0,33,019,2013
"Atlantic County, New Jersey",15599.0,34,001,2013
"Bergen County, New Jersey",26587.0,34,003,2013
"Burlington County, New Jersey",21700.0,34,005,2013
"Camden County, New Jersey",15459.0,34,007,2013
"Cape May County, New Jersey",15435.0,34,009,2013
"Cumberland County, New Jersey",14636.0,34,011,2013
"Essex County, New Jersey",18884.0,34,013,2013
"Gloucester County, New Jersey",19006.0,34,015,2013
"Hudson County, New Jersey",20131.0,34,017,2013
"Hunterdon County, New Jersey",28766.0,34,019,2013
"Mercer County, New Jersey",17947.0,34,021,2013
"Middlesex County, New Jersey",19524.0,34,023,2013
"Monmouth County, New Jersey",21515.0,34,025,2013
"Morris County, New Jersey",26056.0,34,027,2013
"Ocean County, New Jersey",19037.0,34,029,2013
"Passaic County, New Jersey",16377.0,34,031,2013
"Salem County, New Jersey",12536.0,34,033,2013
"Somerset County, New Jersey",25320.0,34,035,2013
"Sussex County, New Jersey",26142.0,34,037,2013
"Union County, New Jersey",19606.0,34,039,2013
"Warren County, New Jersey",19006.0,34,041,2013
"Bernalillo County, New Mexico",18625.0,35,001,2013
"Catron County, New Mexico",17056.0,35,003,2013
"Chaves County, New Mexico",13531.0,35,005,2013
"Cibola County, New Mexico",15010.0,35,006,2013
"Colfax County, New Mexico",15376.0,35,007,2013
"Curry County, New Mexico",13815.0,35,009,2013
"De Baca County, New Mexico",10632.0,35,011,2013
"Do?a Ana County, New Mexico",13937.0,35,013,2013
"Eddy County, New Mexico",17718.0,35,015,2013
"Grant County, New Mexico",15990.0,35,017,2013
"Guadalupe County, New Mexico",14725.0,35,019,2013
"Harding County, New Mexico",15659.0,35,021,2013
"Hidalgo County, New Mexico",15044.0,35,023,2013
"Lea County, New Mexico",15699.0,35,025,2013
"Lincoln County, New Mexico",14076.0,35,027,2013
"Los Alamos County, New Mexico",29943.0,35,028,2013
"Luna County, New Mexico",11288.0,35,029,2013
"McKinley County, New Mexico",14617.0,35,031,2013
"Mora County, New Mexico",19192.0,35,033,2013
"Otero County, New Mexico",12088.0,35,035,2013
"Quay County, New Mexico",13647.0,35,037,2013
"Rio Arriba County, New Mexico",19366.0,35,039,2013
"Roosevelt County, New Mexico",12189.0,35,041,2013
"Sandoval County, New Mexico",20608.0,35,043,2013
"San Juan County, New Mexico",16649.0,35,045,2013
"San Miguel County, New Mexico",16897.0,35,047,2013
"Santa Fe County, New Mexico",19656.0,35,049,2013
"Sierra County, New Mexico",13649.0,35,051,2013
"Socorro County, New Mexico",13513.0,35,053,2013
"Taos County, New Mexico",16521.0,35,055,2013
"Torrance County, New Mexico",13534.0,35,057,2013
"Union County, New Mexico",13426.0,35,059,2013
"Valencia County, New Mexico",15287.0,35,061,2013
"Albany County, New York",18199.0,36,001,2013
"Allegany County, New York",14024.0,36,003,2013
"Bronx County, New York",14585.0,36,005,2013
"Broome County, New York",10158.0,36,007,2013
"Cattaraugus County, New York",9520.0,36,009,2013
"Cayuga County, New York",7370.0,36,011,2013
"Chautauqua County, New York",9811.0,36,013,2013
"Chemung County, New York",12040.0,36,015,2013
"Chenango County, New York",17468.0,36,017,2013
"Clinton County, New York",8031.0,36,019,2013
"Columbia County, New York",16340.0,36,021,2013
"Cortland County, New York",15186.0,36,023,2013
"Delaware County, New York",12157.0,36,025,2013
"Dutchess County, New York",19102.0,36,027,2013
"Erie County, New York",14327.0,36,029,2013
"Essex County, New York",8210.0,36,031,2013
"Franklin County, New York",9899.0,36,033,2013
"Fulton County, New York",9585.0,36,035,2013
"Genesee County, New York",11821.0,36,037,2013
"Greene County, New York",11081.0,36,039,2013
"Hamilton County, New York",37717.0,36,041,2013
"Herkimer County, New York",11480.0,36,043,2013
"Jefferson County, New York",15535.0,36,045,2013
"Kings County, New York",16648.0,36,047,2013
"Lewis County, New York",12639.0,36,049,2013
"Livingston County, New York",8188.0,36,051,2013
"Madison County, New York",9898.0,36,053,2013
"Monroe County, New York",14051.0,36,055,2013
"Montgomery County, New York",12228.0,36,057,2013
"Nassau County, New York",22794.0,36,059,2013
"New York County, New York",21417.0,36,061,2013
"Niagara County, New York",17372.0,36,063,2013
"Oneida County, New York",9499.0,36,065,2013
"Onondaga County, New York",14307.0,36,067,2013
"Ontario County, New York",14699.0,36,069,2013
"Orange County, New York",21122.0,36,071,2013
"Orleans County, New York",9819.0,36,073,2013
"Oswego County, New York",12275.0,36,075,2013
"Otsego County, New York",11510.0,36,077,2013
"Putnam County, New York",25665.0,36,079,2013
"Queens County, New York",20017.0,36,081,2013
"Rensselaer County, New York",15379.0,36,083,2013
"Richmond County, New York",21882.0,36,085,2013
"Rockland County, New York",21264.0,36,087,2013
"St. Lawrence County, New York",9227.0,36,089,2013
"Saratoga County, New York",23212.0,36,091,2013
"Schenectady County, New York",13882.0,36,093,2013
"Schoharie County, New York",13939.0,36,095,2013
"Schuyler County, New York",7549.0,36,097,2013
"Seneca County, New York",9454.0,36,099,2013
"Steuben County, New York",25822.0,36,101,2013
"Suffolk County, New York",20935.0,36,103,2013
"Sullivan County, New York",16359.0,36,105,2013
"Tioga County, New York",16084.0,36,107,2013
"Tompkins County, New York",16440.0,36,109,2013
"Ulster County, New York",17051.0,36,111,2013
"Warren County, New York",17627.0,36,113,2013
"Washington County, New York",9111.0,36,115,2013
"Wayne County, New York",13112.0,36,117,2013
"Westchester County, New York",20701.0,36,119,2013
"Wyoming County, New York",3622.0,36,121,2013
"Yates County, New York",15613.0,36,123,2013
"Alamance County, North Carolina",10475.0,37,001,2013
"Alexander County, North Carolina",9393.0,37,003,2013
"Alleghany County, North Carolina",8987.0,37,005,2013
"Anson County, North Carolina",6738.0,37,007,2013
"Ashe County, North Carolina",7977.0,37,009,2013
"Avery County, North Carolina",8800.0,37,011,2013
"Beaufort County, North Carolina",8179.0,37,013,2013
"Bertie County, North Carolina",6119.0,37,015,2013
"Bladen County, North Carolina",8212.0,37,017,2013
"Brunswick County, North Carolina",11371.0,37,019,2013
"Buncombe County, North Carolina",13422.0,37,021,2013
"Burke County, North Carolina",8102.0,37,023,2013
"Cabarrus County, North Carolina",11352.0,37,025,2013
"Caldwell County, North Carolina",9074.0,37,027,2013
"Camden County, North Carolina",12032.0,37,029,2013
"Carteret County, North Carolina",16319.0,37,031,2013
"Caswell County, North Carolina",6702.0,37,033,2013
"Catawba County, North Carolina",10810.0,37,035,2013
"Chatham County, North Carolina",11515.0,37,037,2013
"Cherokee County, North Carolina",14957.0,37,039,2013
"Chowan County, North Carolina",6615.0,37,041,2013
"Clay County, North Carolina",7242.0,37,043,2013
"Cleveland County, North Carolina",12183.0,37,045,2013
"Columbus County, North Carolina",10668.0,37,047,2013
"Craven County, North Carolina",13529.0,37,049,2013
"Cumberland County, North Carolina",16502.0,37,051,2013
"Currituck County, North Carolina",19998.0,37,053,2013
"Dare County, North Carolina",12659.0,37,055,2013
"Davidson County, North Carolina",11273.0,37,057,2013
"Davie County, North Carolina",13928.0,37,059,2013
"Duplin County, North Carolina",8319.0,37,061,2013
"Montour County, Pennsylvania",13346.0,42,093,2013
"Northampton County, Pennsylvania",15934.0,42,095,2013
"Northumberland County, Pennsylvania",8275.0,42,097,2013
"Perry County, Pennsylvania",13368.0,42,099,2013
"Philadelphia County, Pennsylvania",12664.0,42,101,2013
"Pike County, Pennsylvania",21879.0,42,103,2013
"Potter County, Pennsylvania",10116.0,42,105,2013
"Schuylkill County, Pennsylvania",9923.0,42,107,2013
"Snyder County, Pennsylvania",8329.0,42,109,2013
"Somerset County, Pennsylvania",10102.0,42,111,2013
"Sullivan County, Pennsylvania",12189.0,42,113,2013
"Susquehanna County, Pennsylvania",17297.0,42,115,2013
"Tioga County, Pennsylvania",13839.0,42,117,2013
"Union County, Pennsylvania",6383.0,42,119,2013
"Venango County, Pennsylvania",9564.0,42,121,2013
"Warren County, Pennsylvania",9066.0,42,123,2013
"Washington County, Pennsylvania",17401.0,42,125,2013
"Wayne County, Pennsylvania",13241.0,42,127,2013
"Westmoreland County, Pennsylvania",23488.0,42,129,2013
"Wyoming County, Pennsylvania",9806.0,42,131,2013
"York County, Pennsylvania",12309.0,42,133,2013
"Bristol County, Rhode Island",24077.0,44,001,2013
"Kent County, Rhode Island",18801.0,44,003,2013
"Newport County, Rhode Island",18697.0,44,005,2013
"Providence County, Rhode Island",12695.0,44,007,2013
"Washington County, Rhode Island",28378.0,44,009,2013
"Abbeville County, South Carolina",39941.0,45,001,2013
"Aiken County, South Carolina",11521.0,45,003,2013
"Allendale County, South Carolina",9120.0,45,005,2013
"Anderson County, South Carolina",13858.0,45,007,2013
"Bamberg County, South Carolina",16748.0,45,009,2013
"Barnwell County, South Carolina",18866.0,45,011,2013
"Beaufort County, South Carolina",13717.0,45,013,2013
"Berkeley County, South Carolina",17715.0,45,015,2013
"Calhoun County, South Carolina",13840.0,45,017,2013
"Charleston County, South Carolina",14077.0,45,019,2013
"Cherokee County, South Carolina",7817.0,45,021,2013
"Chester County, South Carolina",12470.0,45,023,2013
"Chesterfield County, South Carolina",13240.0,45,025,2013
"Clarendon County, South Carolina",11352.0,45,027,2013
"Colleton County, South Carolina",10992.0,45,029,2013
"Darlington County, South Carolina",11046.0,45,031,2013
"Dillon County, South Carolina",10516.0,45,033,2013
"Dorchester County, South Carolina",14086.0,45,035,2013
"Edgefield County, South Carolina",6248.0,45,037,2013
"Fairfield County, South Carolina",14024.0,45,039,2013
"Florence County, South Carolina",17379.0,45,041,2013
"Georgetown County, South Carolina",10826.0,45,043,2013
"Greenville County, South Carolina",14264.0,45,045,2013
"Greenwood County, South Carolina",8309.0,45,047,2013
"Hampton County, South Carolina",34360.0,45,049,2013
"Horry County, South Carolina",12924.0,45,051,2013
"Jasper County, South Carolina",11518.0,45,053,2013
"Kershaw County, South Carolina",13162.0,45,055,2013
"Lancaster County, South Carolina",10845.0,45,057,2013
"Laurens County, South Carolina",9632.0,45,059,2013
"Lee County, South Carolina",9217.0,45,061,2013
"Lexington County, South Carolina",15129.0,45,063,2013
"McCormick County, South Carolina",23073.0,45,065,2013
"Marion County, South Carolina",10212.0,45,067,2013
"Marlboro County, South Carolina",6503.0,45,069,2013
"Newberry County, South Carolina",11374.0,45,071,2013
"Oconee County, South Carolina",10928.0,45,073,2013
"Orangeburg County, South Carolina",10765.0,45,075,2013
"Pickens County, South Carolina",13090.0,45,077,2013
"Richland County, South Carolina",15999.0,45,079,2013
"Saluda County, South Carolina",12441.0,45,081,2013
"Spartanburg County, South Carolina",12191.0,45,083,2013
"Sumter County, South Carolina",17776.0,45,085,2013
"Union County, South Carolina",20577.0,45,087,2013
"Williamsburg County, South Carolina",10932.0,45,089,2013
"York County, South Carolina",16300.0,45,091,2013
"Aurora County, South Dakota",13282.0,46,003,2013
"Beadle County, South Dakota",9818.0,46,005,2013
"Bennett County, South Dakota",8726.0,46,007,2013
"Bon Homme County, South Dakota",13435.0,46,009,2013
"Brookings County, South Dakota",8934.0,46,011,2013
"Brown County, South Dakota",8770.0,46,013,2013
"Brule County, South Dakota",27530.0,46,015,2013
"Buffalo County, South Dakota",,46,017,2013
"Butte County, South Dakota",19447.0,46,019,2013
"Campbell County, South Dakota",-666666666.0,46,021,2013
"Charles Mix County, South Dakota",15813.0,46,023,2013
"Clark County, South Dakota",12369.0,46,025,2013
"Clay County, South Dakota",40041.0,46,027,2013
"Codington County, South Dakota",12131.0,46,029,2013
"Corson County, South Dakota",4472.0,46,031,2013
"Custer County, South Dakota",20794.0,46,033,2013
"Davison County, South Dakota",20949.0,46,035,2013
"Day County, South Dakota",11944.0,46,037,2013
"Deuel County, South Dakota",9935.0,46,039,2013
"Dewey County, South Dakota",5160.0,46,041,2013
"Douglas County, South Dakota",17000.0,46,043,2013
"Edmunds County, South Dakota",12555.0,46,045,2013
"Fall River County, South Dakota",12611.0,46,047,2013
"Faulk County, South Dakota",5228.0,46,049,2013
"Grant County, South Dakota",17625.0,46,051,2013
"Gregory County, South Dakota",11662.0,46,053,2013
"Haakon County, South Dakota",,46,055,2013
"Hamlin County, South Dakota",15684.0,46,057,2013
"Hand County, South Dakota",12505.0,46,059,2013
"Hanson County, South Dakota",,46,061,2013
"Harding County, South Dakota",5931.0,46,063,2013
"Hughes County, South Dakota",16768.0,46,065,2013
"Hutchinson County, South Dakota",14819.0,46,067,2013
"Hyde County, South Dakota",,46,069,2013
"Jackson County, South Dakota",15867.0,46,071,2013
"Jerauld County, South Dakota",10905.0,46,073,2013
"Jones County, South Dakota",,46,075,2013
"Kingsbury County, South Dakota",9176.0,46,077,2013
"Lake County, South Dakota",5491.0,46,079,2013
"Lawrence County, South Dakota",22280.0,46,081,2013
"Lincoln County, South Dakota",39910.0,46,083,2013
"Lyman County, South Dakota",,46,085,2013
"McCook County, South Dakota",16155.0,46,087,2013
"McPherson County, South Dakota",9156.0,46,089,2013
"Marshall County, South Dakota",6669.0,46,091,2013
"Meade County, South Dakota",14113.0,46,093,2013
"Durham County, North Carolina",12963.0,37,063,2013
"Edgecombe County, North Carolina",9594.0,37,065,2013
"Forsyth County, North Carolina",10311.0,37,067,2013
"Franklin County, North Carolina",12787.0,37,069,2013
"Gaston County, North Carolina",12903.0,37,071,2013
"Gates County, North Carolina",11117.0,37,073,2013
"Graham County, North Carolina",5923.0,37,075,2013
"Granville County, North Carolina",13327.0,37,077,2013
"Greene County, North Carolina",7056.0,37,079,2013
"Guilford County, North Carolina",12943.0,37,081,2013
"Halifax County, North Carolina",9685.0,37,083,2013
"Harnett County, North Carolina",11098.0,37,085,2013
"Haywood County, North Carolina",12378.0,37,087,2013
"Henderson County, North Carolina",10258.0,37,089,2013
"Hertford County, North Carolina",4305.0,37,091,2013
"Hoke County, North Carolina",16330.0,37,093,2013
"Hyde County, North Carolina",5158.0,37,095,2013
"Iredell County, North Carolina",12577.0,37,097,2013
"Jackson County, North Carolina",5392.0,37,099,2013
"Johnston County, North Carolina",9469.0,37,101,2013
"Jones County, North Carolina",9628.0,37,103,2013
"Lee County, North Carolina",10941.0,37,105,2013
"Lenoir County, North Carolina",9046.0,37,107,2013
"Lincoln County, North Carolina",11785.0,37,109,2013
"McDowell County, North Carolina",9395.0,37,111,2013
"Macon County, North Carolina",13448.0,37,113,2013
