NAME,B23025_003E,state,county,year
"Kent County, Texas",274.0,48,263,2019
"Somervell County, Texas",3825.0,48,425,2019
"Hardin County, Texas",24954.0,48,199,2019
"Leon County, Texas",6705.0,48,289,2019
"Newton County, Texas",5759.0,48,351,2019
"Reeves County, Texas",6496.0,48,389,2019
"Travis County, Texas",715550.0,48,453,2019
"Collingsworth County, Texas",1439.0,48,087,2019
"Erath County, Texas",20819.0,48,143,2019
"Motley County, Texas",612.0,48,345,2019
"Coleman County, Texas",3666.0,48,083,2019
"Medina County, Texas",22429.0,48,325,2019
"Henderson County, Texas",33914.0,48,213,2019
"Lamar County, Texas",22593.0,48,277,2019
"Kimble County, Texas",2139.0,48,267,2019
"Washington County, Texas",16428.0,48,477,2019
"Stephens County, Texas",3986.0,48,429,2019
"Andrews County, Texas",8484.0,48,003,2019
"Gonzales County, Texas",9119.0,48,177,2019
"Lynn County, Texas",2570.0,48,305,2019
"Zapata County, Texas",5828.0,48,505,2019
"Hood County, Texas",25784.0,48,221,2019
"King County, Texas",126.0,48,269,2019
"Cherokee County, Texas",21592.0,48,073,2019
"Delta County, Texas",2255.0,48,119,2019
"Jones County, Texas",5161.0,48,253,2019
"Windham County, Connecticut",63074.0,09,015,2019
"New London County, Connecticut",141278.0,09,011,2019
"Middlesex County, Connecticut",92564.0,09,007,2019
"Tolland County, Connecticut",83440.0,09,013,2019
"Fairfield County, Connecticut",510649.0,09,001,2019
"Washington County, Florida",9305.0,12,133,2019
"Duval County, Florida",480934.0,12,031,2019
"Bradford County, Florida",10082.0,12,007,2019
"Brevard County, Florida",266313.0,12,009,2019
"Clay County, Florida",103191.0,12,019,2019
"Lafayette County, Florida",2751.0,12,067,2019
"Lake County, Florida",150230.0,12,069,2019
"Nassau County, Florida",39080.0,12,089,2019
"Pinellas County, Florida",478767.0,12,103,2019
"Polk County, Florida",303249.0,12,105,2019
"St. Lucie County, Florida",140291.0,12,111,2019
"Glades County, Florida",4367.0,12,043,2019
"Hendry County, Florida",19161.0,12,051,2019
"Indian River County, Florida",62704.0,12,061,2019
"Jackson County, Florida",17821.0,12,063,2019
"St. Johns County, Florida",117790.0,12,109,2019
"Seminole County, Florida",244652.0,12,117,2019
"Bay County, Florida",87174.0,12,005,2019
"Flagler County, Florida",45342.0,12,035,2019
"Gulf County, Florida",6016.0,12,045,2019
"Liberty County, Florida",2521.0,12,077,2019
"Osceola County, Florida",174303.0,12,097,2019
"Walton County, Florida",32163.0,12,131,2019
"Gadsden County, Florida",18098.0,12,039,2019
"Jefferson County, Florida",5447.0,12,065,2019
"Marion County, Florida",137318.0,12,083,2019
"Hardee County, Florida",10380.0,12,049,2019
"Okeechobee County, Florida",16406.0,12,093,2019
"Orange County, Florida",725871.0,12,095,2019
"Gilchrist County, Florida",7044.0,12,041,2019
"Suwannee County, Florida",17849.0,12,121,2019
"Alachua County, Florida",132875.0,12,001,2019
"Calhoun County, Florida",5116.0,12,013,2019
"Charlotte County, Florida",66178.0,12,015,2019
"Dixie County, Florida",5397.0,12,029,2019
"Martin County, Florida",68939.0,12,085,2019
"Sarasota County, Florida",177869.0,12,115,2019
"Manatee County, Florida",172692.0,12,081,2019
"Citrus County, Florida",50572.0,12,017,2019
"Baker County, Florida",11575.0,12,003,2019
"Santa Rosa County, Florida",79739.0,12,113,2019
"Leon County, Florida",158009.0,12,073,2019
"Broward County, Florida",1028751.0,12,011,2019
"Monroe County, Florida",41242.0,12,087,2019
"Hernando County, Florida",73661.0,12,053,2019
"Hillsborough County, Florida",736571.0,12,057,2019
"Taylor County, Florida",6831.0,12,123,2019
"Wakulla County, Florida",14412.0,12,129,2019
"McDuffie County, Georgia",9122.0,13,189,2019
"Morgan County, Georgia",8772.0,13,211,2019
"Heard County, Georgia",5419.0,13,149,2019
