index,state,county,year,population,White,Black,American_Indian,Asian,Native_Hawaian,Other,White-Black,White-AI,White-Asian,Black-AI,All-other-two,Three,Four,Median_Income,Whole Foods Market Count,Wendy's Count,Trader Joe's Count,C-Town Count,ALDI Count,Burger King Count
6916,Florida,Miami-Dade County,2012,"2,576,554",1881017.0,477618.0,3843.0,40005.0,779.0,73851.0,9148.0,2301.0,3586.0,837.0,16896.0,2243.0,95.0,43464.0,,,,,,
6917,Florida,Monroe County,2012,"74,560",66362.0,4769.0,137.0,778.0,3.0,615.0,136.0,175.0,291.0,0.0,153.0,56.0,0.0,53418.0,,,,,,
6918,Florida,Nassau County,2012,"74,519",66088.0,4949.0,142.0,628.0,25.0,383.0,267.0,442.0,227.0,0.0,142.0,10.0,0.0,57163.0,,,,,,
6919,Florida,Okaloosa County,2012,"189,762",148726.0,16290.0,1068.0,5886.0,322.0,3339.0,2081.0,1143.0,1906.0,193.0,1714.0,711.0,21.0,54118.0,,,,,,
6920,Florida,Okeechobee County,2012,"39,710",33833.0,3393.0,286.0,158.0,0.0,1503.0,299.0,177.0,9.0,0.0,103.0,18.0,0.0,34289.0,,,,,,
6921,Florida,Orange County,2012,"1,202,498",752892.0,238585.0,3656.0,56129.0,1263.0,69884.0,8404.0,3055.0,4933.0,918.0,11835.0,2085.0,156.0,48429.0,,,,,,
6922,Florida,Osceola County,2012,"288,876",204701.0,31134.0,670.0,7160.0,33.0,18925.0,3470.0,706.0,1250.0,164.0,3481.0,649.0,12.0,44887.0,,,,,,
6923,Florida,Palm Beach County,2012,"1,354,936",1009367.0,229313.0,2436.0,31527.0,636.0,28128.0,7155.0,3353.0,3947.0,856.0,5791.0,1477.0,99.0,52806.0,5.0,33.0,5.0,,10.0,33.0
6924,Florida,Pasco County,2012,"469,637",416723.0,20425.0,1626.0,10165.0,374.0,5868.0,2884.0,2038.0,1322.0,137.0,3176.0,515.0,23.0,43787.0,,,,,,
6925,Florida,Pinellas County,2012,"921,642",765829.0,94304.0,2293.0,27673.0,786.0,8309.0,6354.0,3207.0,3557.0,403.0,3567.0,1007.0,100.0,46051.0,,,,,,
6926,Florida,Polk County,2012,"615,453",475978.0,89051.0,1943.0,10100.0,269.0,15587.0,4891.0,2185.0,1449.0,415.0,2048.0,636.0,10.0,43606.0,,,,,,
6927,Florida,Putnam County,2012,"72,927",57520.0,12212.0,254.0,487.0,58.0,2436.0,497.0,496.0,87.0,30.0,126.0,21.0,0.0,34429.0,,,,,,
6928,Florida,St. Johns County,2012,"202,066",171489.0,10158.0,380.0,3754.0,336.0,1447.0,1287.0,856.0,1091.0,9.0,365.0,280.0,43.0,64346.0,,,,,,
6929,Florida,St. Lucie County,2012,"282,931",203117.0,52361.0,1328.0,4368.0,94.0,8645.0,3677.0,853.0,902.0,108.0,2178.0,615.0,0.0,43923.0,,,,,,
6930,Florida,Santa Rosa County,2012,"158,190",134013.0,7958.0,1114.0,3265.0,157.0,1129.0,1688.0,1355.0,957.0,16.0,1149.0,285.0,0.0,57491.0,,,,,,
6931,Florida,Sarasota County,2012,"386,437",347224.0,17619.0,848.0,5125.0,118.0,3939.0,2145.0,1259.0,882.0,262.0,813.0,233.0,12.0,48900.0,,,,,,
6932,Florida,Seminole County,2012,"430,537",341546.0,46044.0,1016.0,16382.0,308.0,6885.0,3788.0,1629.0,2074.0,48.0,2829.0,825.0,15.0,58577.0,,,,,,
6933,Florida,Sumter County,2012,"101,669",82441.0,9198.0,270.0,718.0,54.0,811.0,111.0,330.0,34.0,18.0,198.0,57.0,0.0,46981.0,,,,,,
6934,Florida,Suwannee County,2012,"43,534",35519.0,4902.0,84.0,160.0,0.0,465.0,436.0,308.0,83.0,81.0,96.0,153.0,0.0,36159.0,,,,,,
6935,Florida,Taylor County,2012,"22,758",17081.0,4821.0,144.0,152.0,39.0,64.0,65.0,195.0,0.0,0.0,0.0,0.0,0.0,34634.0,,,,,,
6936,Florida,Union County,2012,"15,255",11435.0,3197.0,72.0,144.0,3.0,226.0,171.0,39.0,0.0,27.0,86.0,0.0,0.0,43750.0,,,,,,
6937,Florida,Volusia County,2012,"496,535",407410.0,51487.0,1665.0,8006.0,244.0,17859.0,2259.0,2345.0,1095.0,248.0,2383.0,543.0,37.0,43419.0,,,,,,
6938,Florida,Wakulla County,2012,"30,859",25186.0,4246.0,165.0,183.0,0.0,152.0,245.0,191.0,36.0,0.0,32.0,13.0,0.0,53385.0,,,,,,
6939,Florida,Walton County,2012,"57,190",48450.0,3037.0,447.0,529.0,124.0,1513.0,343.0,559.0,135.0,21.0,80.0,111.0,0.0,44254.0,,,,,,
6940,Florida,Washington County,2012,"24,741",19760.0,3565.0,175.0,104.0,0.0,141.0,236.0,370.0,79.0,69.0,230.0,3.0,0.0,38536.0,,,,,,
8404,New York,New York,2012,"19,572,932",,,,,,,,,,,,,,,,,,,,
8405,New York,Albany County,2012,"305,723",237873.0,38343.0,593.0,14654.0,95.0,5366.0,2528.0,822.0,1409.0,451.0,1627.0,676.0,74.0,59359.0,,,,,,
8406,New York,Allegany County,2012,"48,210",46960.0,627.0,155.0,529.0,19.0,160.0,78.0,109.0,39.0,3.0,122.0,36.0,0.0,42095.0,,,,,,
8407,New York,Bronx County,2012,"1,411,496",312055.0,481739.0,7196.0,49489.0,308.0,488156.0,8608.0,1717.0,2203.0,1794.0,30076.0,2818.0,205.0,34300.0,,8.0,,22.0,3.0,18.0
8408,New York,Broome County,2012,"198,667",176883.0,9327.0,658.0,7008.0,30.0,1709.0,2031.0,515.0,1043.0,49.0,476.0,188.0,11.0,45856.0,,,,,,
8409,New York,Cattaraugus County,2012,"79,348",74589.0,1111.0,2206.0,597.0,21.0,289.0,435.0,673.0,120.0,38.0,66.0,21.0,0.0,43202.0,,,,,,
8410,New York,Cayuga County,2012,"79,505",74104.0,3478.0,261.0,474.0,3.0,432.0,630.0,387.0,66.0,2.0,109.0,46.0,4.0,50950.0,,,,,,
8411,New York,Chautauqua County,2012,"133,304",125574.0,3161.0,699.0,894.0,119.0,1868.0,1087.0,503.0,88.0,66.0,464.0,71.0,5.0,41975.0,,,,,,
8412,New York,Chemung County,2012,"89,137",79138.0,5446.0,231.0,984.0,0.0,282.0,1581.0,352.0,399.0,12.0,276.0,48.0,30.0,48128.0,,,,,,
8413,New York,Chenango County,2012,"49,883",48781.0,284.0,32.0,150.0,0.0,240.0,236.0,363.0,66.0,18.0,112.0,208.0,0.0,44127.0,,,,,,
8414,New York,Clinton County,2012,"81,714",75715.0,3435.0,283.0,853.0,54.0,634.0,270.0,300.0,297.0,10.0,181.0,22.0,0.0,50522.0,,,,,,
8415,New York,Columbia County,2012,"62,449",57054.0,2823.0,103.0,1011.0,0.0,410.0,538.0,335.0,178.0,96.0,217.0,116.0,0.0,56445.0,,,,,,
8416,New York,Cortland County,2012,"49,023",46737.0,768.0,151.0,498.0,42.0,443.0,368.0,223.0,85.0,16.0,92.0,30.0,0.0,47497.0,,,,,,
8417,New York,Delaware County,2012,"47,215",45527.0,763.0,112.0,407.0,3.0,460.0,192.0,183.0,69.0,4.0,99.0,32.0,0.0,43004.0,,,,,,
8418,New York,Dutchess County,2012,"297,023",235943.0,29134.0,684.0,11167.0,51.0,13229.0,2625.0,1018.0,979.0,715.0,1237.0,502.0,7.0,71508.0,,,,,,
8419,New York,Erie County,2012,"919,906",736093.0,122004.0,4793.0,24746.0,143.0,14411.0,6414.0,3129.0,2289.0,1139.0,2909.0,1297.0,175.0,49977.0,,,,,,
8420,New York,Essex County,2012,"38,875",36708.0,1185.0,53.0,167.0,11.0,653.0,116.0,284.0,24.0,19.0,54.0,32.0,3.0,47400.0,,,,,,
8421,New York,Franklin County,2012,"51,791",43360.0,3333.0,2798.0,552.0,30.0,689.0,209.0,190.0,256.0,78.0,188.0,15.0,0.0,45702.0,,,,,,
8422,New York,Fulton County,2012,"54,845",52865.0,868.0,105.0,403.0,0.0,330.0,474.0,194.0,53.0,4.0,62.0,0.0,0.0,45333.0,,,,,,
8423,New York,Genesee County,2012,"59,672",55716.0,1603.0,558.0,339.0,11.0,593.0,696.0,304.0,167.0,0.0,5.0,0.0,0.0,51734.0,,,,,,
8424,New York,Greene County,2012,"48,587",44467.0,2919.0,60.0,411.0,0.0,391.0,231.0,251.0,132.0,52.0,154.0,54.0,0.0,47539.0,,,,,,
8425,New York,Hamilton County,2012,"4,803",4692.0,39.0,0.0,10.0,0.0,13.0,39.0,18.0,10.0,0.0,11.0,3.0,0.0,51595.0,,,,,,
8426,New York,Herkimer County,2012,"64,227",62338.0,610.0,161.0,332.0,51.0,333.0,262.0,186.0,77.0,18.0,93.0,12.0,2.0,44288.0,,,,,,
8427,New York,Jefferson County,2012,"120,235",102535.0,5629.0,436.0,1737.0,351.0,2201.0,1498.0,706.0,492.0,104.0,1141.0,181.0,0.0,46549.0,,,,,,
8428,New York,Kings County,2012,"2,568,450",1119881.0,859622.0,8247.0,266557.0,1372.0,209788.0,9862.0,3142.0,10632.0,2443.0,18143.0,2960.0,91.0,45215.0,5.0,9.0,2.0,28.0,2.0,34.0
8429,New York,Lewis County,2012,"27,196",26434.0,248.0,56.0,59.0,0.0,64.0,102.0,81.0,0.0,0.0,18.0,0.0,0.0,45187.0,,,,,,
8430,New York,Livingston County,2012,"64,796",61181.0,1582.0,160.0,749.0,19.0,430.0,439.0,258.0,237.0,8.0,115.0,37.0,0.0,54244.0,,,,,,
8431,New York,Madison County,2012,"72,414",69358.0,1353.0,501.0,543.0,3.0,229.0,350.0,289.0,185.0,13.0,72.0,66.0,15.0,52293.0,,,,,,
8432,New York,Monroe County,2012,"747,344",570868.0,112370.0,1998.0,24542.0,238.0,17788.0,6962.0,1876.0,2473.0,712.0,3709.0,1176.0,34.0,52700.0,,,,,,
8433,New York,Montgomery County,2012,"49,829",45715.0,847.0,141.0,362.0,18.0,1906.0,233.0,159.0,152.0,79.0,297.0,116.0,0.0,42830.0,,,,,,
8434,New York,Nassau County,2012,"1,349,616",973573.0,148771.0,2310.0,103765.0,81.0,81435.0,5058.0,3078.0,5628.0,858.0,12357.0,1733.0,65.0,97049.0,2.0,23.0,5.0,5.0,1.0,26.0
8435,New York,New York County,2012,"1,623,911",909145.0,247743.0,5012.0,178673.0,804.0,192325.0,20387.0,3192.0,14188.0,2644.0,17387.0,4594.0,641.0,68370.0,12.0,8.0,9.0,10.0,1.0,13.0
8436,New York,Niagara County,2012,"214,713",191753.0,15345.0,1985.0,2268.0,99.0,830.0,1390.0,1120.0,316.0,95.0,473.0,188.0,7.0,47736.0,,,,,,
8437,New York,Oneida County,2012,"233,765",203928.0,13212.0,459.0,7049.0,89.0,3864.0,2834.0,827.0,363.0,285.0,1094.0,243.0,89.0,49148.0,,,,,,
8438,New York,Onondaga County,2012,"467,030",380600.0,50499.0,3557.0,14702.0,50.0,4564.0,5046.0,2146.0,1642.0,577.0,2104.0,650.0,42.0,53593.0,,,,,,
8439,New York,Ontario County,2012,"108,611",101122.0,2416.0,211.0,1244.0,0.0,674.0,932.0,538.0,222.0,34.0,291.0,44.0,0.0,56455.0,,,,,,
8440,New York,Orange County,2012,"373,699",288487.0,37428.0,1175.0,9453.0,20.0,25785.0,3248.0,1325.0,1439.0,358.0,3293.0,875.0,65.0,70712.0,,,,,,
8441,New York,Orleans County,2012,"42,391",38500.0,2640.0,268.0,230.0,2.0,571.0,439.0,116.0,6.0,39.0,123.0,61.0,0.0,50113.0,,,,,,
8442,New York,Oswego County,2012,"121,458",117371.0,1071.0,355.0,756.0,5.0,825.0,399.0,627.0,270.0,1.0,223.0,151.0,1.0,47288.0,,,,,,
8443,New York,Otsego County,2012,"61,747",58869.0,1191.0,57.0,683.0,0.0,394.0,248.0,367.0,131.0,29.0,80.0,65.0,33.0,46358.0,,,,,,
8444,New York,Putnam County,2012,"99,625",89418.0,2064.0,270.0,2006.0,0.0,3826.0,471.0,337.0,368.0,54.0,708.0,141.0,39.0,95259.0,,1.0,,,,2.0
8445,New York,Queens County,2012,"2,272,222",950264.0,421540.0,9475.0,522638.0,1356.0,260286.0,9905.0,4420.0,11624.0,3190.0,35430.0,4728.0,152.0,56780.0,,14.0,1.0,24.0,1.0,29.0
8446,New York,Rensselaer County,2012,"159,437",140475.0,9074.0,210.0,3449.0,39.0,1351.0,2366.0,729.0,684.0,101.0,465.0,521.0,0.0,58959.0,,,,,,
8447,New York,Richmond County,2012,"470,614",354836.0,48635.0,813.0,36292.0,26.0,18866.0,2855.0,883.0,1506.0,275.0,2761.0,487.0,139.0,73496.0,,6.0,1.0,1.0,,10.0
8448,New York,Rockland County,2012,"317,196",226906.0,38105.0,670.0,20118.0,74.0,21403.0,1411.0,386.0,531.0,32.0,2110.0,265.0,0.0,86020.0,,5.0,,,2.0,4.0
8449,New York,St. Lawrence County,2012,"112,355",104807.0,3036.0,561.0,1141.0,82.0,834.0,422.0,396.0,220.0,54.0,412.0,81.0,14.0,43745.0,,,,,,
8450,New York,Saratoga County,2012,"222,483",207694.0,3197.0,320.0,3841.0,48.0,793.0,968.0,720.0,934.0,109.0,758.0,351.0,99.0,67712.0,,,,,,
8451,New York,Schenectady County,2012,"155,016",124632.0,14996.0,604.0,5678.0,123.0,3709.0,1659.0,452.0,1081.0,151.0,1003.0,378.0,0.0,56445.0,,,,,,
8452,New York,Schoharie County,2012,"32,039",31271.0,443.0,98.0,224.0,0.0,222.0,111.0,119.0,34.0,4.0,80.0,11.0,0.0,51896.0,,,,,,
8453,New York,Schuyler County,2012,"18,498",17927.0,212.0,31.0,40.0,0.0,37.0,51.0,146.0,9.0,3.0,8.0,8.0,0.0,47869.0,,,,,,
8454,New York,Seneca County,2012,"35,388",32695.0,1686.0,144.0,201.0,0.0,82.0,216.0,105.0,112.0,0.0,46.0,19.0,0.0,49155.0,,,,,,
8455,New York,Steuben County,2012,"98,925",94265.0,1754.0,238.0,1337.0,0.0,417.0,275.0,381.0,96.0,44.0,158.0,27.0,0.0,46519.0,,,,,,
8456,New York,Suffolk County,2012,"1,496,982",1227708.0,110478.0,3486.0,52009.0,297.0,71037.0,5410.0,3814.0,4974.0,1625.0,9787.0,1599.0,136.0,87778.0,4.0,29.0,4.0,4.0,7.0,30.0
8457,New York,Sullivan County,2012,"76,931",62970.0,6668.0,337.0,1197.0,0.0,3299.0,1247.0,381.0,106.0,190.0,728.0,209.0,8.0,48050.0,,,,,,
8458,New York,Tioga County,2012,"50,278",49443.0,347.0,143.0,302.0,0.0,160.0,210.0,183.0,207.0,36.0,16.0,20.0,0.0,56488.0,,,,,,
8459,New York,Tompkins County,2012,"102,726",84172.0,3969.0,310.0,9391.0,19.0,1034.0,869.0,433.0,819.0,116.0,361.0,50.0,27.0,50539.0,,,,,,
8460,New York,Ulster County,2012,"181,538",160024.0,10438.0,424.0,3131.0,24.0,2872.0,2068.0,970.0,578.0,301.0,1018.0,615.0,53.0,58934.0,,,,,,
8461,New York,Warren County,2012,"65,417",63459.0,648.0,292.0,518.0,65.0,243.0,126.0,114.0,105.0,15.0,108.0,7.0,0.0,54909.0,,,,,,
8462,New York,Washington County,2012,"63,003",59603.0,1939.0,75.0,307.0,35.0,393.0,281.0,288.0,33.0,53.0,64.0,37.0,0.0,50864.0,,,,,,
8463,New York,Wayne County,2012,"93,029",87495.0,3467.0,284.0,587.0,0.0,576.0,399.0,294.0,98.0,13.0,211.0,52.0,0.0,53497.0,,,,,,
8464,New York,Westchester County,2012,"959,585",642623.0,136936.0,1741.0,51797.0,144.0,90239.0,8419.0,1318.0,5186.0,715.0,8990.0,2046.0,73.0,81093.0,5.0,5.0,3.0,5.0,,12.0
8465,New York,Wyoming County,2012,"41,700",38432.0,2440.0,121.0,183.0,0.0,516.0,99.0,123.0,67.0,20.0,70.0,21.0,0.0,50635.0,,,,,,
8466,New York,Yates County,2012,"25,337",24657.0,216.0,33.0,105.0,3.0,61.0,114.0,86.0,25.0,0.0,31.0,20.0,0.0,48245.0,,,,,,
10145,Florida,Florida,2013,"19,545,621",,,,,,,,,,,,,,,,,,,,
10146,Florida,Alachua County,2013,"252,475",174974.0,50198.0,563.0,13794.0,178.0,2811.0,2092.0,925.0,1515.0,402.0,1737.0,638.0,21.0,42149.0,,,,,,
10147,Florida,Baker County,2013,"27,009",22758.0,3772.0,50.0,146.0,0.0,78.0,112.0,87.0,27.0,0.0,39.0,0.0,0.0,49236.0,,,,,,
10148,Florida,Bay County,2013,"174,596",140914.0,17593.0,971.0,3525.0,118.0,655.0,2161.0,1552.0,1261.0,360.0,1077.0,513.0,4.0,47461.0,,,,,,
10149,Florida,Bradford County,2013,"26,802",21560.0,5525.0,70.0,190.0,6.0,24.0,272.0,126.0,0.0,22.0,137.0,49.0,0.0,40259.0,,,,,,
10150,Florida,Brevard County,2013,"550,255",456026.0,54822.0,1748.0,11438.0,407.0,6929.0,4644.0,2514.0,3083.0,300.0,2960.0,733.0,63.0,48039.0,,,,,,
10151,Florida,Broward County,2013,"1,836,600",1129974.0,484677.0,3858.0,59768.0,1056.0,60906.0,14295.0,3567.0,6201.0,718.0,16313.0,3289.0,267.0,51251.0,8.0,53.0,4.0,,15.0,49.0
10152,Florida,Calhoun County,2013,"14,578",12020.0,2088.0,236.0,42.0,0.0,155.0,44.0,58.0,21.0,26.0,10.0,0.0,0.0,32780.0,,,,,,
10153,Florida,Charlotte County,2013,"164,671",146266.0,9192.0,349.0,1898.0,9.0,760.0,871.0,749.0,612.0,0.0,407.0,149.0,14.0,44378.0,,,,,,
10154,Florida,Citrus County,2013,"138,829",130835.0,4184.0,545.0,2131.0,12.0,725.0,496.0,601.0,232.0,14.0,404.0,35.0,0.0,39100.0,,,,,,
10155,Florida,Clay County,2013,"195,657",158978.0,19434.0,676.0,5852.0,121.0,2221.0,1252.0,1055.0,1242.0,105.0,1209.0,520.0,0.0,59482.0,,,,,,
10156,Florida,Collier County,2013,"338,987",287351.0,22168.0,901.0,4115.0,38.0,9558.0,1405.0,716.0,494.0,67.0,1316.0,80.0,0.0,55843.0,,,,,,
10157,Florida,Columbia County,2013,"67,417",52384.0,11891.0,313.0,502.0,0.0,813.0,675.0,452.0,181.0,31.0,273.0,41.0,12.0,38070.0,,,,,,
10158,Florida,DeSoto County,2013,"34,905",28461.0,4575.0,61.0,193.0,0.0,950.0,65.0,86.0,34.0,8.0,218.0,0.0,0.0,34963.0,,,,,,
10159,Florida,Dixie County,2013,"16,084",14218.0,1405.0,46.0,155.0,0.0,34.0,94.0,134.0,72.0,0.0,70.0,6.0,0.0,33981.0,,,,,,
10160,Florida,Duval County,2013,"885,943",539304.0,256737.0,2620.0,36784.0,809.0,10094.0,8678.0,3425.0,6382.0,696.0,5497.0,1458.0,114.0,48323.0,,,,,,
10161,Florida,Escambia County,2013,"306,694",208609.0,66610.0,1638.0,8388.0,544.0,2634.0,4151.0,2926.0,2412.0,496.0,1876.0,443.0,68.0,43918.0,,,,,,
10162,Florida,Flagler County,2013,"99,798",78444.0,10906.0,114.0,2206.0,99.0,3415.0,954.0,96.0,304.0,43.0,584.0,136.0,0.0,47233.0,,,,,,
10163,Florida,Franklin County,2013,"11,521",9444.0,1810.0,34.0,60.0,3.0,85.0,28.0,21.0,47.0,0.0,11.0,11.0,0.0,38328.0,,,,,,
10164,Florida,Gadsden County,2013,"46,087",17902.0,25952.0,48.0,209.0,10.0,2069.0,265.0,87.0,24.0,14.0,168.0,112.0,0.0,35380.0,,,,,,
10165,Florida,Gilchrist County,2013,"16,957",15531.0,969.0,45.0,84.0,0.0,60.0,30.0,134.0,7.0,20.0,30.0,7.0,0.0,38406.0,,,,,,
10166,Florida,Glades County,2013,"12,670",10261.0,1654.0,565.0,71.0,0.0,480.0,0.0,11.0,0.0,0.0,38.0,0.0,0.0,34694.0,,,,,,
10167,Florida,Gulf County,2013,"15,884",12279.0,2909.0,111.0,144.0,0.0,145.0,111.0,48.0,0.0,6.0,23.0,17.0,0.0,40455.0,,,,,,
10168,Florida,Hamilton County,2013,"14,342",8889.0,5199.0,43.0,21.0,0.0,302.0,39.0,16.0,15.0,5.0,126.0,0.0,0.0,37716.0,,,,,,
10169,Florida,Hardee County,2013,"27,311",22191.0,2265.0,157.0,322.0,2.0,2069.0,65.0,18.0,9.0,7.0,216.0,15.0,0.0,37125.0,,,,,,
10170,Florida,Hendry County,2013,"37,809",26406.0,4901.0,693.0,330.0,42.0,5356.0,248.0,76.0,17.0,0.0,218.0,59.0,0.0,35425.0,,,,,,
10171,Florida,Hernando County,2013,"173,639",155440.0,9170.0,565.0,1816.0,95.0,2984.0,743.0,769.0,553.0,17.0,547.0,411.0,9.0,41024.0,,,,,,
10172,Florida,Highlands County,2013,"98,077",83588.0,9474.0,599.0,1366.0,97.0,1653.0,296.0,494.0,181.0,18.0,441.0,68.0,0.0,35560.0,,,,,,
10173,Florida,Hillsborough County,2013,"1,304,131",913889.0,212004.0,6677.0,43742.0,948.0,44631.0,10624.0,5163.0,7126.0,978.0,9653.0,2410.0,68.0,49596.0,,,,,,
10174,Florida,Holmes County,2013,"19,594",17934.0,1095.0,50.0,118.0,28.0,36.0,191.0,304.0,56.0,32.0,20.0,0.0,0.0,35511.0,,,,,,
10175,Florida,Indian River County,2013,"141,895",120850.0,12611.0,310.0,1633.0,7.0,1836.0,802.0,440.0,472.0,6.0,302.0,87.0,0.0,44772.0,,,,,,
10176,Florida,Jackson County,2013,"48,880",34048.0,12981.0,220.0,260.0,0.0,636.0,334.0,327.0,58.0,222.0,240.0,0.0,0.0,36809.0,,,,,,
10177,Florida,Jefferson County,2013,"14,209",8701.0,5319.0,33.0,0.0,9.0,261.0,16.0,56.0,0.0,10.0,35.0,29.0,0.0,44170.0,,,,,,
10178,Florida,Lafayette County,2013,"8,819",6925.0,1309.0,0.0,6.0,0.0,386.0,20.0,12.0,0.0,0.0,87.0,0.0,0.0,39722.0,,,,,,
10179,Florida,Lake County,2013,"307,973",250925.0,29086.0,1178.0,5438.0,245.0,7844.0,1823.0,1009.0,728.0,86.0,1979.0,525.0,60.0,45035.0,,,,,,
10180,Florida,Lee County,2013,"659,834",533670.0,53045.0,2293.0,9686.0,127.0,24876.0,3087.0,1748.0,1596.0,236.0,3075.0,420.0,109.0,47439.0,,,,,,
10181,Florida,Leon County,2013,"281,887",175105.0,85281.0,955.0,8570.0,102.0,2788.0,2117.0,787.0,1057.0,283.0,1178.0,325.0,76.0,46369.0,,,,,,
10182,Florida,Levy County,2013,"39,433",35177.0,3806.0,117.0,217.0,3.0,219.0,233.0,315.0,93.0,0.0,105.0,4.0,0.0,34348.0,,,,,,
10183,Florida,Liberty County,2013,"8,357",6295.0,1441.0,102.0,59.0,0.0,173.0,203.0,7.0,7.0,10.0,0.0,11.0,0.0,39681.0,,,,,,
10184,Florida,Madison County,2013,"18,753",10922.0,7339.0,35.0,42.0,100.0,304.0,163.0,99.0,0.0,18.0,15.0,0.0,33.0,33833.0,,,,,,
10185,Florida,Manatee County,2013,"341,855",276626.0,29569.0,962.0,5691.0,163.0,11709.0,1550.0,932.0,714.0,155.0,1008.0,401.0,7.0,47876.0,,,,,,
10186,Florida,Marion County,2013,"335,083",271846.0,42291.0,1212.0,4600.0,94.0,7277.0,1883.0,1343.0,893.0,46.0,1673.0,308.0,37.0,39453.0,,,,,,
10187,Florida,Martin County,2013,"151,126",128198.0,8275.0,637.0,1431.0,25.0,6899.0,412.0,419.0,562.0,128.0,729.0,71.0,0.0,49846.0,,,,,,
10188,Florida,Miami-Dade County,2013,"2,609,692",1916250.0,480201.0,4092.0,40515.0,644.0,71327.0,10695.0,2253.0,3973.0,737.0,15877.0,2380.0,131.0,43100.0,,,,,,
10189,Florida,Monroe County,2013,"75,813",66376.0,5040.0,131.0,815.0,5.0,933.0,143.0,245.0,288.0,0.0,157.0,80.0,0.0,53607.0,,,,,,
10190,Florida,Nassau County,2013,"75,384",67032.0,4888.0,302.0,646.0,25.0,300.0,334.0,250.0,224.0,0.0,114.0,48.0,0.0,55315.0,,,,,,
10191,Florida,Okaloosa County,2013,"192,688",149824.0,16841.0,1097.0,5825.0,133.0,4012.0,2003.0,1109.0,2076.0,242.0,1608.0,912.0,170.0,54684.0,,,,,,
10192,Florida,Okeechobee County,2013,"39,482",33703.0,3553.0,258.0,158.0,0.0,1431.0,196.0,174.0,17.0,0.0,134.0,18.0,0.0,34570.0,,,,,,
10193,Florida,Orange County,2013,"1,227,435",766259.0,242680.0,3450.0,58473.0,1412.0,68740.0,8448.0,3386.0,5673.0,1182.0,12491.0,3041.0,181.0,47581.0,,,,,,
10194,Florida,Osceola County,2013,"299,238",212949.0,31241.0,692.0,7540.0,58.0,17187.0,3412.0,709.0,1338.0,200.0,3854.0,642.0,15.0,43891.0,,,,,,
10195,Florida,Palm Beach County,2013,"1,376,462",1015518.0,234735.0,2363.0,31621.0,654.0,27652.0,9009.0,4046.0,4337.0,678.0,6537.0,1934.0,137.0,52432.0,5.0,33.0,5.0,,10.0,33.0
10196,Florida,Pasco County,2013,"474,352",418289.0,21580.0,1539.0,10358.0,365.0,5053.0,3580.0,1785.0,1706.0,122.0,3280.0,511.0,26.0,43888.0,,,,,,
10197,Florida,Pinellas County,2013,"928,414",765324.0,94925.0,2246.0,28251.0,757.0,8873.0,7181.0,3151.0,4200.0,267.0,3881.0,884.0,75.0,45535.0,,,,,,
10198,Florida,Polk County,2013,"622,633",481454.0,90406.0,1756.0,10072.0,308.0,13025.0,5394.0,2402.0,1667.0,504.0,2476.0,831.0,0.0,43113.0,,,,,,
10199,Florida,Putnam County,2013,"72,370",57225.0,12089.0,282.0,463.0,65.0,2298.0,522.0,487.0,121.0,10.0,102.0,19.0,0.0,32497.0,,,,,,
10200,Florida,St. Johns County,2013,"209,439",176628.0,10221.0,453.0,4207.0,298.0,1245.0,1303.0,775.0,1143.0,28.0,394.0,373.0,47.0,64876.0,,,,,,
10201,Florida,St. Lucie County,2013,"285,299",204921.0,53290.0,1253.0,4404.0,53.0,8778.0,3429.0,953.0,975.0,73.0,2196.0,674.0,16.0,43413.0,,,,,,
10202,Florida,Santa Rosa County,2013,"160,392",135058.0,8385.0,964.0,3068.0,148.0,1400.0,1580.0,1530.0,1354.0,384.0,1323.0,385.0,0.0,57703.0,,,,,,
10203,Florida,Sarasota County,2013,"389,941",349248.0,17396.0,1016.0,5452.0,107.0,3731.0,2952.0,1107.0,903.0,174.0,810.0,189.0,9.0,49052.0,,,,,,
10204,Florida,Seminole County,2013,"435,503",344150.0,47373.0,985.0,16952.0,320.0,5333.0,3509.0,1762.0,2318.0,51.0,3451.0,936.0,44.0,58175.0,,,,,,
10205,Florida,Sumter County,2013,"106,898",86428.0,9131.0,245.0,791.0,59.0,810.0,198.0,370.0,14.0,30.0,262.0,71.0,0.0,48493.0,,,,,,
10206,Florida,Suwannee County,2013,"43,588",35633.0,5292.0,107.0,130.0,0.0,655.0,313.0,299.0,145.0,53.0,72.0,166.0,0.0,35698.0,,,,,,
10207,Florida,Taylor County,2013,"22,873",17133.0,4862.0,165.0,57.0,26.0,64.0,166.0,172.0,0.0,0.0,15.0,0.0,0.0,36356.0,,,,,,
10208,Florida,Union County,2013,"15,160",11361.0,3157.0,133.0,144.0,3.0,231.0,191.0,21.0,0.0,23.0,43.0,0.0,0.0,42660.0,,,,,,
10209,Florida,Volusia County,2013,"500,438",407579.0,52061.0,1561.0,8104.0,242.0,17335.0,2803.0,2128.0,1226.0,329.0,2313.0,544.0,43.0,42457.0,,,,,,
10210,Florida,Wakulla County,2013,"31,004",25312.0,4632.0,131.0,125.0,0.0,159.0,152.0,231.0,45.0,0.0,37.0,0.0,0.0,52691.0,,,,,,
10211,Florida,Walton County,2013,"59,193",49055.0,3033.0,534.0,631.0,79.0,1893.0,458.0,518.0,98.0,14.0,149.0,128.0,0.0,43640.0,,,,,,
