NAME,B19301D_001E,state,county,year
"Bailey County, Texas",,48,017,2018
"Baylor County, Texas",-666666666.0,48,023,2018
"Cameron County, Texas",35640.0,48,061,2018
"Denton County, Texas",39883.0,48,121,2018
"Washington County, Texas",18241.0,48,477,2018
"Morris County, Texas",,48,343,2018
"Stephens County, Texas",33621.0,48,429,2018
"Harris County, Texas",37192.0,48,201,2018
"Andrews County, Texas",544075.0,48,003,2018
"Gillespie County, Texas",18412.0,48,171,2018
"Gonzales County, Texas",16398.0,48,177,2018
"Lynn County, Texas",13651.0,48,305,2018
"Young County, Texas",16463.0,48,503,2018
"Zapata County, Texas",,48,505,2018
"Hood County, Texas",18416.0,48,221,2018
"Hopkins County, Texas",19401.0,48,223,2018
"Ochiltree County, Texas",98305.0,48,357,2018
"King County, Texas",-666666666.0,48,269,2018
"Knox County, Texas",,48,275,2018
"McLennan County, Texas",18248.0,48,309,2018
"Cherokee County, Texas",76084.0,48,073,2018
"Concho County, Texas",,48,095,2018
"Delta County, Texas",29089.0,48,119,2018
"Edwards County, Texas",-666666666.0,48,137,2018
"Eastland County, Texas",39202.0,48,133,2018
"Jones County, Texas",1118.0,48,253,2018
"Reeves County, Texas",40987.0,48,389,2018
"Sabine County, Texas",-666666666.0,48,403,2018
"Sherman County, Texas",-666666666.0,48,421,2018
"Swisher County, Texas",,48,437,2018
"Hunt County, Texas",20828.0,48,231,2018
"Camp County, Texas",,48,063,2018
"Hansford County, Texas",-666666666.0,48,195,2018
"Guadalupe County, Texas",26703.0,48,187,2018
"Clay County, Texas",,48,077,2018
"Hill County, Texas",21883.0,48,217,2018
"Nacogdoches County, Texas",25010.0,48,347,2018
"Parmer County, Texas",,48,369,2018
"Presidio County, Texas",21773.0,48,377,2018
"Val Verde County, Texas",20713.0,48,465,2018
"Ector County, Texas",55751.0,48,135,2018
"Glasscock County, Texas",-666666666.0,48,173,2018
"Grimes County, Texas",,48,185,2018
"Collin County, Texas",43325.0,48,085,2018
"Angelina County, Texas",37567.0,48,005,2018
"Cottle County, Texas",-666666666.0,48,101,2018
"Hays County, Texas",28700.0,48,209,2018
"Rockwall County, Texas",36769.0,48,397,2018
"Lipscomb County, Texas",7968.0,48,295,2018
"Matagorda County, Texas",12474.0,48,321,2018
"Pecos County, Texas",19953.0,48,371,2018
"Rusk County, Texas",20123.0,48,401,2018
"Throckmorton County, Texas",-666666666.0,48,447,2018
"Walker County, Texas",14156.0,48,471,2018
"Wood County, Texas",40707.0,48,499,2018
"Aransas County, Texas",68223.0,48,007,2018
"Childress County, Texas",10592.0,48,075,2018
"Coke County, Texas",,48,081,2018
"Coryell County, Texas",18972.0,48,099,2018
"Hemphill County, Texas",,48,211,2018
"Moore County, Texas",14868.0,48,341,2018
"Navarro County, Texas",20553.0,48,349,2018
"San Augustine County, Texas",,48,405,2018
"Shackelford County, Texas",,48,417,2018
"Starr County, Texas",,48,427,2018
"Upton County, Texas",30936.0,48,461,2018
"Bastrop County, Texas",17588.0,48,021,2018
"Hall County, Texas",,48,191,2018
"Franklin County, Texas",,48,159,2018
"Frio County, Texas",10381.0,48,163,2018
"Lampasas County, Texas",30967.0,48,281,2018
"Mason County, Texas",,48,319,2018
"Dickens County, Texas",,48,125,2018
"Tarrant County, Texas",30747.0,48,439,2018
"Anderson County, Texas",13364.0,48,001,2018
"Jackson County, Texas",31983.0,48,239,2018
"Milam County, Texas",31367.0,48,331,2018
"Comanche County, Texas",18524.0,48,093,2018
"Brooks County, Texas",-666666666.0,48,047,2018
"Cass County, Iowa",28813.0,19,029,2018
"Cherokee County, Iowa",,19,035,2018
"Crawford County, Iowa",25058.0,19,047,2018
"Des Moines County, Iowa",21682.0,19,057,2018
"Fayette County, Iowa",27094.0,19,065,2018
"Harrison County, Iowa",43250.0,19,085,2018
"Kossuth County, Iowa",23028.0,19,109,2018
"Mills County, Iowa",17620.0,19,129,2018
"Monona County, Iowa",-666666666.0,19,133,2018
"Muscatine County, Iowa",22442.0,19,139,2018
"Osceola County, Iowa",,19,143,2018
"Polk County, Iowa",26396.0,19,153,2018
"Webster County, Iowa",49502.0,19,187,2018
"Story County, Iowa",20260.0,19,169,2018
"Woodbury County, Iowa",22491.0,19,193,2018
"Black Hawk County, Iowa",43805.0,19,013,2018
"Grundy County, Iowa",20664.0,19,075,2018
"Jackson County, Iowa",8696.0,19,097,2018
"Jones County, Iowa",9170.0,19,105,2018
"Lee County, Iowa",34780.0,19,111,2018
"Mitchell County, Iowa",33832.0,19,131,2018
"Warren County, Iowa",39369.0,19,181,2018
"Sac County, Iowa",,19,161,2018
"Plymouth County, Iowa",11351.0,19,149,2018
"Clay County, Iowa",,19,041,2018
"Clinton County, Iowa",11212.0,19,045,2018
"Smith County, Kansas",,20,183,2018
"Grant County, Kansas",,20,067,2018
"Kingman County, Kansas",,20,095,2018
"Butler County, Kansas",44486.0,20,015,2018
"Nemaha County, Kansas",16938.0,20,131,2018
"Pottawatomie County, Kansas",32446.0,20,149,2018
"Cherokee County, Kansas",,20,021,2018
"Lincoln County, Kansas",-666666666.0,20,105,2018
"Sumner County, Kansas",,20,191,2018
"Trego County, Kansas",,20,195,2018
"Wilson County, Kansas",,20,205,2018
"Woodson County, Kansas",-666666666.0,20,207,2018
"Ness County, Kansas",,20,135,2018
"Osborne County, Kansas",,20,141,2018
"Bourbon County, Kansas",16754.0,20,011,2018
"Hamilton County, Kansas",-666666666.0,20,075,2018
"Kiowa County, Kansas",14383.0,20,097,2018
"Shawnee County, Kansas",38935.0,20,177,2018
"Sherman County, Kansas",,20,181,2018
"Thomas County, Kansas",8462.0,20,193,2018
"Montgomery County, Kansas",22465.0,20,125,2018
"Morris County, Kansas",11638.0,20,127,2018
"Rawlins County, Kansas",,20,153,2018
"Rooks County, Kansas",,20,163,2018
"Clark County, Kansas",19388.0,20,025,2018
"Ellsworth County, Kansas",19135.0,20,053,2018
"Harper County, Kansas",,20,077,2018
"Russell County, Kansas",-666666666.0,20,167,2018
"Lyon County, Kansas",11852.0,20,111,2018
"Pawnee County, Kansas",,20,145,2018
"Allen County, Kansas",7276.0,20,001,2018
"Comanche County, Kansas",-666666666.0,20,033,2018
"Elk County, Kansas",,20,049,2018
"Gove County, Kansas",5300.0,20,063,2018
"Harvey County, Kansas",28455.0,20,079,2018
"Hodgeman County, Kansas",23131.0,20,083,2018
"Kearny County, Kansas",,20,093,2018
"Stafford County, Kansas",,20,185,2018
"McPherson County, Kansas",31079.0,20,113,2018
"Osage County, Kansas",47169.0,20,139,2018
"Greeley County, Kansas",-666666666.0,20,071,2018
"Coffey County, Kansas",9596.0,20,031,2018
"Crawford County, Kansas",9066.0,20,037,2018
"Ellis County, Kansas",22632.0,20,051,2018
"Greenwood County, Kansas",,20,073,2018
"Labette County, Kansas",,20,099,2018
"Linn County, Kansas",26496.0,20,107,2018
"Sedgwick County, Kansas",27970.0,20,173,2018
"Seward County, Kansas",25693.0,20,175,2018
"Republic County, Kansas",,20,157,2018
"Graham County, Kansas",11768.0,20,065,2018
"Johnson County, Kansas",44020.0,20,091,2018
"Douglas County, Kansas",23785.0,20,045,2018
"Sheridan County, Kansas",-666666666.0,20,179,2018
"Miami County, Kansas",25176.0,20,121,2018
"Gray County, Kansas",,20,069,2018
"Wallace County, Kansas",-666666666.0,20,199,2018
"Stevens County, Kansas",,20,189,2018
"Washington County, Kansas",-666666666.0,20,201,2018
"Chautauqua County, Kansas",-666666666.0,20,019,2018
"Morton County, Kansas",,20,129,2018
"Reno County, Kansas",46586.0,20,155,2018
"Cloud County, Kansas",,20,029,2018
"Scott County, Kansas",,20,171,2018
"Doniphan County, Kansas",5371.0,20,043,2018
"Haskell County, Kansas",,20,081,2018
"Lane County, Kansas",-666666666.0,20,101,2018
"Neosho County, Kansas",3943.0,20,133,2018
"Brown County, Kansas",26333.0,20,013,2018
"Phillips County, Kansas",6072.0,20,147,2018
"Riley County, Kansas",19987.0,20,161,2018
"Decatur County, Kansas",,20,039,2018
"Jefferson County, Kansas",,20,087,2018
"Butler County, Kentucky",,21,031,2018
"Edmonson County, Kentucky",,21,061,2018
"Harrison County, Kentucky",-666666666.0,21,097,2018
"Bracken County, Kentucky",,21,023,2018
"Lyon County, Kentucky",,21,143,2018
"Elliott County, Kentucky",-666666666.0,21,063,2018
"Jefferson County, Kentucky",31939.0,21,111,2018
"Larue County, Kentucky",7252.0,21,123,2018
"Mason County, Kentucky",30505.0,21,161,2018
"Mercer County, Kentucky",24602.0,21,167,2018
"Robertson County, Kentucky",-666666666.0,21,201,2018
"Russell County, Kentucky",41542.0,21,207,2018
"Washington County, Kentucky",31739.0,21,229,2018
"Ballard County, Kentucky",6816.0,21,007,2018
"Barren County, Kentucky",,21,009,2018
"Green County, Kentucky",,21,087,2018
"Hancock County, Kentucky",,21,091,2018
"Martin County, Kentucky",-666666666.0,21,159,2018
"Hardin County, Kentucky",37120.0,21,093,2018
"McLean County, Kentucky",8275.0,21,149,2018
"Ohio County, Kentucky",6064.0,21,183,2018
"Powell County, Kentucky",,21,197,2018
"Webster County, Kentucky",,21,233,2018
"Caldwell County, Kentucky",-666666666.0,21,033,2018
"Casey County, Kentucky",20657.0,21,045,2018
"Christian County, Kentucky",55913.0,21,047,2018
"Grayson County, Kentucky",,21,085,2018
"Henry County, Kentucky",28724.0,21,103,2018
"Hopkins County, Kentucky",32060.0,21,107,2018
"Jackson County, Kentucky",-666666666.0,21,109,2018
"Laurel County, Kentucky",19242.0,21,125,2018
"Marshall County, Kentucky",17032.0,21,157,2018
"Meade County, Kentucky",13192.0,21,163,2018
"Montgomery County, Kentucky",,21,173,2018
"Nicholas County, Kentucky",-666666666.0,21,181,2018
"Oldham County, Kentucky",59427.0,21,185,2018
"Owen County, Kentucky",-666666666.0,21,187,2018
"Rockcastle County, Kentucky",-666666666.0,21,203,2018
"Scott County, Kentucky",25376.0,21,209,2018
"Warren County, Kentucky",18956.0,21,227,2018
"Allen County, Kentucky",12191.0,21,003,2018
"Bourbon County, Kentucky",12852.0,21,017,2018
"Boyd County, Kentucky",63094.0,21,019,2018
"Bullitt County, Kentucky",30203.0,21,029,2018
"Crittenden County, Kentucky",-666666666.0,21,055,2018
"Fayette County, Kentucky",33476.0,21,067,2018
"Fulton County, Kentucky",,21,075,2018
"Johnson County, Kentucky",21512.0,21,115,2018
"Menifee County, Kentucky",,21,165,2018
"Clay County, Kentucky",-666666666.0,21,051,2018
"Morgan County, Kentucky",18759.0,21,175,2018
"Perry County, Kentucky",5994.0,21,193,2018
"Wolfe County, Kentucky",,21,237,2018
"Bell County, Kentucky",,21,013,2018
"Breathitt County, Kentucky",,21,025,2018
"Graves County, Kentucky",10395.0,21,083,2018
"Hart County, Kentucky",37193.0,21,099,2018
"Wayne County, Kentucky",22475.0,21,231,2018
"Marion County, Kentucky",15340.0,21,155,2018
"Trigg County, Kentucky",21755.0,21,221,2018
"Boone County, Kentucky",50122.0,21,015,2018
"Leslie County, Kentucky",124818.0,21,131,2018
"Knox County, Kentucky",4255.0,21,121,2018
"Lawrence County, Kentucky",,21,127,2018
"Livingston County, Kentucky",,21,139,2018
"Pike County, Kentucky",36669.0,21,195,2018
"Shelby County, Kentucky",37198.0,21,211,2018
"Anderson County, Kentucky",,21,005,2018
"Breckinridge County, Kentucky",36013.0,21,027,2018
"Franklin County, Kentucky",27800.0,21,073,2018
"Kenton County, Kentucky",31758.0,21,117,2018
"Madison County, Kentucky",33294.0,21,151,2018
"Magoffin County, Kentucky",-666666666.0,21,153,2018
"Owsley County, Kentucky",,21,189,2018
"Simpson County, Kentucky",9532.0,21,213,2018
"Taylor County, Kentucky",42963.0,21,217,2018
"Todd County, Kentucky",-666666666.0,21,219,2018
"Carlisle County, Kentucky",,21,039,2018
"Clinton County, Kentucky",,21,053,2018
"Gallatin County, Kentucky",,21,077,2018
"Garrard County, Kentucky",,21,079,2018
"Fleming County, Kentucky",,21,069,2018
"Campbell County, Kentucky",27094.0,21,037,2018
"Vermilion Parish, Louisiana",14292.0,22,113,2018
"St. Charles Parish, Louisiana",19099.0,22,089,2018
"Concordia Parish, Louisiana",,22,029,2018
"Tensas Parish, Louisiana",,22,107,2018
"St. James Parish, Louisiana",,22,093,2018
"Grant Parish, Louisiana",4876.0,22,043,2018
"Jefferson Parish, Louisiana",29889.0,22,051,2018
"Bienville Parish, Louisiana",6495.0,22,013,2018
"Bossier Parish, Louisiana",23147.0,22,015,2018
"Cameron Parish, Louisiana",,22,023,2018
"East Feliciana Parish, Louisiana",,22,037,2018
"St. John the Baptist Parish, Louisiana",24725.0,22,095,2018
"Plaquemines Parish, Louisiana",24422.0,22,075,2018
"Ouachita Parish, Louisiana",31049.0,22,073,2018
"Rapides Parish, Louisiana",30449.0,22,079,2018
"Washington Parish, Louisiana",26352.0,22,117,2018
"St. Landry Parish, Louisiana",2384.0,22,097,2018
"Tangipahoa Parish, Louisiana",14075.0,22,105,2018
"Acadia Parish, Louisiana",,22,001,2018
"St. Mary Parish, Louisiana",14320.0,22,101,2018
"West Carroll Parish, Louisiana",-666666666.0,22,123,2018
"St. Tammany Parish, Louisiana",38233.0,22,103,2018
"Union Parish, Louisiana",,22,111,2018
"Caldwell Parish, Louisiana",,22,021,2018
"Lafayette Parish, Louisiana",27087.0,22,055,2018
"Caddo Parish, Louisiana",34281.0,22,017,2018
"East Carroll Parish, Louisiana",-666666666.0,22,035,2018
"Ascension Parish, Louisiana",27750.0,22,005,2018
"Iberia Parish, Louisiana",32824.0,22,045,2018
"St. Bernard Parish, Louisiana",14608.0,22,087,2018
"St. Helena Parish, Louisiana",29047.0,22,091,2018
"West Baton Rouge Parish, Louisiana",,22,121,2018
"De Soto Parish, Louisiana",45578.0,22,031,2018
"Red River Parish, Louisiana",,22,081,2018
"Livingston Parish, Louisiana",27952.0,22,063,2018
"Natchitoches Parish, Louisiana",13787.0,22,069,2018
"Orleans Parish, Louisiana",32990.0,22,071,2018
"Catahoula Parish, Louisiana",,22,025,2018
"Calcasieu Parish, Louisiana",25836.0,22,019,2018
"Franklin Parish, Louisiana",,22,041,2018
"Assumption Parish, Louisiana",,22,007,2018
"Jackson Parish, Louisiana",6460.0,22,049,2018
"Richland Parish, Louisiana",34481.0,22,083,2018
"St. Martin Parish, Louisiana",8825.0,22,099,2018
"Winn Parish, Louisiana",-666666666.0,22,127,2018
"East Baton Rouge Parish, Louisiana",29938.0,22,033,2018
"Allen Parish, Louisiana",12093.0,22,003,2018
"Madison Parish, Louisiana",-666666666.0,22,065,2018
"Oxford County, Maine",14855.0,23,017,2018
"Waldo County, Maine",12625.0,23,027,2018
"Penobscot County, Maine",45136.0,23,019,2018
"Androscoggin County, Maine",16561.0,23,001,2018
"Aroostook County, Maine",43112.0,23,003,2018
"Cumberland County, Maine",28773.0,23,005,2018
"Knox County, Maine",21959.0,23,013,2018
"York County, Maine",25872.0,23,031,2018
"Franklin County, Maine",9259.0,23,007,2018
"Somerset County, Maine",30785.0,23,025,2018
"Worcester County, Maryland",55474.0,24,047,2018
"Baltimore city, Maryland",39229.0,24,510,2018
"Talbot County, Maryland",35210.0,24,041,2018
"Harford County, Maryland",40125.0,24,025,2018
"Howard County, Maryland",49513.0,24,027,2018
"Anne Arundel County, Maryland",39055.0,24,003,2018
"Baltimore County, Maryland",32198.0,24,005,2018
"Calvert County, Maryland",38093.0,24,009,2018
"Garrett County, Maryland",19732.0,24,023,2018
"Montgomery County, Maryland",49936.0,24,031,2018
"Carroll County, Maryland",38608.0,24,013,2018
"Queen Anne's County, Maryland",22706.0,24,035,2018
"St. Mary's County, Maryland",45863.0,24,037,2018
"Charles County, Maryland",40930.0,24,017,2018
"Dorchester County, Maryland",20558.0,24,019,2018
"Washington County, Maryland",30311.0,24,043,2018
"Wicomico County, Maryland",32244.0,24,045,2018
"Cecil County, Maryland",22779.0,24,015,2018
"Caroline County, Maryland",30817.0,24,011,2018
"Suffolk County, Massachusetts",32781.0,25,025,2018
"Barnstable County, Massachusetts",32971.0,25,001,2018
"Dukes County, Massachusetts",3248.0,25,007,2018
"Middlesex County, Massachusetts",46894.0,25,017,2018
"Berkshire County, Massachusetts",27763.0,25,003,2018
"Essex County, Massachusetts",43540.0,25,009,2018
"Bristol County, Massachusetts",35190.0,25,005,2018
"Hampden County, Massachusetts",24938.0,25,013,2018
"Plymouth County, Massachusetts",38988.0,25,023,2018
"Franklin County, Massachusetts",23784.0,25,011,2018
"Norfolk County, Massachusetts",44537.0,25,021,2018
"Hampshire County, Massachusetts",25004.0,25,015,2018
"Nantucket County, Massachusetts",22783.0,25,019,2018
"Monroe County, Michigan",32123.0,26,115,2018
"Allegan County, Michigan",38609.0,26,005,2018
"Hillsdale County, Michigan",14812.0,26,059,2018
"Alger County, Michigan",,26,003,2018
"Oceana County, Michigan",29509.0,26,127,2018
"Leelanau County, Michigan",21750.0,26,089,2018
"Clare County, Michigan",17795.0,26,035,2018
"Keweenaw County, Michigan",,26,083,2018
"Isabella County, Michigan",23899.0,26,073,2018
"Ottawa County, Michigan",28375.0,26,139,2018
"Tuscola County, Michigan",39299.0,26,157,2018
"Alpena County, Michigan",36194.0,26,007,2018
"Ionia County, Michigan",32586.0,26,067,2018
"Midland County, Michigan",44255.0,26,111,2018
"Berrien County, Michigan",36629.0,26,021,2018
"Oscoda County, Michigan",,26,135,2018
"Crawford County, Michigan",18172.0,26,039,2018
"Clinton County, Michigan",28202.0,26,037,2018
"Gratiot County, Michigan",12867.0,26,057,2018
"Huron County, Michigan",29321.0,26,063,2018
"Lenawee County, Michigan",48271.0,26,091,2018
"Mason County, Michigan",14508.0,26,105,2018
"Montcalm County, Michigan",55134.0,26,117,2018
"St. Joseph County, Michigan",28682.0,26,149,2018
"St. Clair County, Michigan",30550.0,26,147,2018
"Washtenaw County, Michigan",40940.0,26,161,2018
"Arenac County, Michigan",40340.0,26,011,2018
"Cass County, Michigan",23582.0,26,027,2018
"Iron County, Michigan",10632.0,26,071,2018
"Roscommon County, Michigan",19379.0,26,143,2018
"Wayne County, Michigan",32165.0,26,163,2018
"Branch County, Michigan",27136.0,26,023,2018
"Jackson County, Michigan",40050.0,26,075,2018
"Mackinac County, Michigan",22809.0,26,097,2018
"Antrim County, Michigan",25736.0,26,009,2018
"Houghton County, Michigan",25874.0,26,061,2018
"Iosco County, Michigan",15986.0,26,069,2018
"Lake County, Michigan",17604.0,26,085,2018
"Montmorency County, Michigan",,26,119,2018
"Presque Isle County, Michigan",145005.0,26,141,2018
"Kalamazoo County, Michigan",34230.0,26,077,2018
"Mecosta County, Michigan",19920.0,26,107,2018
"Marquette County, Michigan",26970.0,26,103,2018
"Newaygo County, Michigan",23596.0,26,123,2018
"Osceola County, Michigan",18587.0,26,133,2018
"Otsego County, Michigan",41142.0,26,137,2018
"Calhoun County, Michigan",24877.0,26,025,2018
"Cheboygan County, Michigan",18121.0,26,031,2018
"Luce County, Michigan",20594.0,26,095,2018
"Kent County, Michigan",28004.0,26,081,2018
"Macomb County, Michigan",26501.0,26,099,2018
"Bay County, Michigan",35237.0,26,017,2018
"Saginaw County, Michigan",63859.0,26,145,2018
"Shiawassee County, Michigan",22253.0,26,155,2018
"Baraga County, Michigan",13657.0,26,013,2018
"Charlevoix County, Michigan",31419.0,26,029,2018
"Eaton County, Michigan",32360.0,26,045,2018
"Delta County, Michigan",40428.0,26,041,2018
"Gogebic County, Michigan",12231.0,26,053,2018
"Emmet County, Michigan",45439.0,26,047,2018
"Woodruff County, Arkansas",,05,147,2018
"Cleburne County, Arkansas",,05,023,2018
"Cleveland County, Arkansas",,05,025,2018
"Jackson County, Arkansas",,05,067,2018
"Hempstead County, Arkansas",,05,057,2018
"Sharp County, Arkansas",186484.0,05,135,2018
"Stone County, Arkansas",,05,137,2018
"Washington County, Arkansas",28414.0,05,143,2018
"Baxter County, Arkansas",18163.0,05,005,2018
"Ashley County, Arkansas",,05,003,2018
"Craighead County, Arkansas",24446.0,05,031,2018
"Greene County, Arkansas",7329.0,05,055,2018
"Lafayette County, Arkansas",30657.0,05,073,2018
"Perry County, Arkansas",-666666666.0,05,105,2018
"Phillips County, Arkansas",,05,107,2018
"Poinsett County, Arkansas",,05,111,2018
"Sevier County, Arkansas",12133.0,05,133,2018
"Yell County, Arkansas",19791.0,05,149,2018
"Calhoun County, Arkansas",-666666666.0,05,013,2018
"Clark County, Arkansas",25697.0,05,019,2018
"Bradley County, Arkansas",-666666666.0,05,011,2018
"Monroe County, Arkansas",,05,095,2018
"Polk County, Arkansas",21413.0,05,113,2018
"Ouachita County, Arkansas",50253.0,05,103,2018
"Newton County, Arkansas",,05,101,2018
"Little River County, Arkansas",28693.0,05,081,2018
"Carroll County, Arkansas",11684.0,05,015,2018
"Miller County, Arkansas",17273.0,05,091,2018
"Lake County, California",19591.0,06,033,2018
"Mariposa County, California",15117.0,06,043,2018
"Yuba County, California",20331.0,06,115,2018
"Contra Costa County, California",47715.0,06,013,2018
"Lassen County, California",15282.0,06,035,2018
"Santa Barbara County, California",33168.0,06,083,2018
"Sonoma County, California",35809.0,06,097,2018
"Imperial County, California",39446.0,06,025,2018
"Mono County, California",27649.0,06,051,2018
"Alameda County, California",45468.0,06,001,2018
"Sacramento County, California",29180.0,06,067,2018
"Napa County, California",40393.0,06,055,2018
"Monterey County, California",34819.0,06,053,2018
"Sierra County, California",-666666666.0,06,091,2018
"San Diego County, California",37840.0,06,073,2018
"Yolo County, California",30226.0,06,113,2018
"Humboldt County, California",16498.0,06,023,2018
"Alpine County, California",,06,003,2018
"Mendocino County, California",20600.0,06,045,2018
"Santa Cruz County, California",36086.0,06,087,2018
"Los Angeles County, California",36091.0,06,037,2018
"Riverside County, California",29699.0,06,065,2018
"Santa Clara County, California",55716.0,06,085,2018
"Marin County, California",58694.0,06,041,2018
"Siskiyou County, California",13751.0,06,093,2018
"Shasta County, California",25178.0,06,089,2018
"Del Norte County, California",28460.0,06,015,2018
"San Luis Obispo County, California",29991.0,06,079,2018
"Glenn County, California",22192.0,06,021,2018
"Butte County, California",18276.0,06,007,2018
"Plumas County, California",8793.0,06,063,2018
"Kern County, California",29577.0,06,029,2018
"Orange County, California",38376.0,06,059,2018
"Calaveras County, California",27788.0,06,009,2018
"Sutter County, California",22845.0,06,101,2018
"San Mateo County, California",56917.0,06,081,2018
"Tuolumne County, California",22029.0,06,109,2018
"San Joaquin County, California",25800.0,06,077,2018
"Amador County, California",39007.0,06,005,2018
"Phillips County, Colorado",,08,095,2018
"Archuleta County, Colorado",7650.0,08,007,2018
"Denver County, Colorado",36145.0,08,031,2018
"Kiowa County, Colorado",-666666666.0,08,061,2018
"Huerfano County, Colorado",-666666666.0,08,055,2018
"Baca County, Colorado",-666666666.0,08,009,2018
"Chaffee County, Colorado",17236.0,08,015,2018
"Gilpin County, Colorado",-666666666.0,08,047,2018
"Kit Carson County, Colorado",13944.0,08,063,2018
"Garfield County, Colorado",37168.0,08,045,2018
"Gunnison County, Colorado",,08,051,2018
"Jefferson County, Colorado",36929.0,08,059,2018
"Mineral County, Colorado",,08,079,2018
"Ouray County, Colorado",,08,091,2018
"Rio Blanco County, Colorado",,08,103,2018
"Sedgwick County, Colorado",34200.0,08,115,2018
"Conejos County, Colorado",12440.0,08,021,2018
"Costilla County, Colorado",19878.0,08,023,2018
"Adams County, Colorado",24841.0,08,001,2018
"Eagle County, Colorado",46061.0,08,037,2018
"Lake County, Colorado",26166.0,08,065,2018
"Moffat County, Colorado",-666666666.0,08,081,2018
"Pitkin County, Colorado",11871.0,08,097,2018
"Cheyenne County, Colorado",27847.0,08,017,2018
"Crowley County, Colorado",29505.0,08,025,2018
"Dolores County, Colorado",-666666666.0,08,033,2018
"Jackson County, Colorado",-666666666.0,08,057,2018
"Larimer County, Colorado",34434.0,08,069,2018
"Montezuma County, Colorado",18063.0,08,083,2018
"San Miguel County, Colorado",49835.0,08,113,2018
"Boulder County, Colorado",36884.0,08,013,2018
"Las Animas County, Colorado",25557.0,08,071,2018
"Yuma County, Colorado",-666666666.0,08,125,2018
"Routt County, Colorado",20058.0,08,107,2018
"Summit County, Colorado",10533.0,08,117,2018
"Clear Creek County, Colorado",32955.0,08,019,2018
"Delta County, Colorado",17977.0,08,029,2018
"Pueblo County, Colorado",28138.0,08,101,2018
"Morgan County, Colorado",12733.0,08,087,2018
"Park County, Colorado",39906.0,08,093,2018
"Mesa County, Colorado",29396.0,08,077,2018
"Prowers County, Colorado",8449.0,08,099,2018
"El Paso County, Colorado",30278.0,08,041,2018
"Washington County, Colorado",,08,121,2018
"Arapahoe County, Colorado",33197.0,08,005,2018
"Broomfield County, Colorado",49648.0,08,014,2018
"New Haven County, Connecticut",41291.0,09,009,2018
"Tolland County, Connecticut",32245.0,09,013,2018
"Hartford County, Connecticut",42308.0,09,003,2018
"Windham County, Connecticut",20449.0,09,015,2018
"Middlesex County, Connecticut",40452.0,09,007,2018
"New Castle County, Delaware",44223.0,10,003,2018
"Sussex County, Delaware",32632.0,10,005,2018
"District of Columbia, District of Columbia",64071.0,11,001,2018
"Okaloosa County, Florida",26890.0,12,091,2018
"Taylor County, Florida",15589.0,12,123,2018
"Washington County, Florida",26295.0,12,133,2018
"Duval County, Florida",33371.0,12,031,2018
"Bradford County, Florida",23804.0,12,007,2018
"Brevard County, Florida",29071.0,12,009,2018
"Clay County, Florida",29247.0,12,019,2018
"Lafayette County, Florida",-666666666.0,12,067,2018
"Lake County, Florida",27449.0,12,069,2018
"Nassau County, Florida",47149.0,12,089,2018
"Pinellas County, Florida",30353.0,12,103,2018
"Polk County, Florida",31290.0,12,105,2018
"St. Lucie County, Florida",26366.0,12,111,2018
"Glades County, Florida",,12,043,2018
"Hendry County, Florida",21847.0,12,051,2018
"Indian River County, Florida",33682.0,12,061,2018
"Jackson County, Florida",19163.0,12,063,2018
"Palm Beach County, Florida",34514.0,12,099,2018
"St. Johns County, Florida",41180.0,12,109,2018
"Seminole County, Florida",34037.0,12,117,2018
"Miami-Dade County, Florida",34681.0,12,086,2018
"Bay County, Florida",21746.0,12,005,2018
"Flagler County, Florida",28562.0,12,035,2018
"Franklin County, Florida",27634.0,12,037,2018
"Hamilton County, Florida",,12,047,2018
"Liberty County, Florida",14315.0,12,077,2018
"Sumter County, Florida",18983.0,12,119,2018
"Gadsden County, Florida",33420.0,12,039,2018
"Holmes County, Florida",15169.0,12,059,2018
"Lee County, Florida",32946.0,12,071,2018
"Marion County, Florida",41889.0,12,083,2018
"Collier County, Florida",37908.0,12,021,2018
"Orange County, Florida",31730.0,12,095,2018
"Pasco County, Florida",35848.0,12,101,2018
"Highlands County, Florida",29700.0,12,055,2018
"Suwannee County, Florida",8227.0,12,121,2018
"DeSoto County, Florida",23700.0,12,027,2018
"Calhoun County, Florida",18330.0,12,013,2018
"Columbia County, Florida",25351.0,12,023,2018
"Dixie County, Florida",19006.0,12,029,2018
"Putnam County, Florida",20930.0,12,107,2018
"Union County, Florida",26344.0,12,125,2018
"Manatee County, Florida",32964.0,12,081,2018
"Levy County, Florida",19275.0,12,075,2018
"Baker County, Florida",16878.0,12,003,2018
"Volusia County, Florida",26830.0,12,127,2018
"Leon County, Florida",36041.0,12,073,2018
"Madison County, Florida",7506.0,12,079,2018
"Escambia County, Florida",20770.0,12,033,2018
"Hernando County, Florida",30033.0,12,053,2018
"Calhoun County, Georgia",,13,037,2018
"Macon County, Georgia",67768.0,13,193,2018
"Bleckley County, Georgia",,13,023,2018
"Bibb County, Georgia",31902.0,13,021,2018
"Marion County, Georgia",,13,197,2018
"Schley County, Georgia",-666666666.0,13,249,2018
"Dooly County, Georgia",,13,093,2018
"Franklin County, Georgia",9286.0,13,119,2018
"Effingham County, Georgia",44642.0,13,103,2018
"Lamar County, Georgia",13903.0,13,171,2018
"Emanuel County, Georgia",,13,107,2018
