NAME,B19301A_001E,state,county,year
"Saunders County, Nebraska",29638.0,31,155,2014
"Scotts Bluff County, Nebraska",25271.0,31,157,2014
"Seward County, Nebraska",28144.0,31,159,2014
"Sheridan County, Nebraska",24635.0,31,161,2014
"Sherman County, Nebraska",24782.0,31,163,2014
"Sioux County, Nebraska",27970.0,31,165,2014
"Stanton County, Nebraska",29171.0,31,167,2014
"Thayer County, Nebraska",28224.0,31,169,2014
"Thomas County, Nebraska",26838.0,31,171,2014
"Thurston County, Nebraska",31194.0,31,173,2014
"Valley County, Nebraska",24645.0,31,175,2014
"Washington County, Nebraska",30911.0,31,177,2014
"Wayne County, Nebraska",25977.0,31,179,2014
"Webster County, Nebraska",22705.0,31,181,2014
"Wheeler County, Nebraska",28184.0,31,183,2014
"York County, Nebraska",29143.0,31,185,2014
"Churchill County, Nevada",26129.0,32,001,2014
"Clark County, Nevada",29336.0,32,003,2014
"Douglas County, Nevada",35936.0,32,005,2014
"Elko County, Nevada",31230.0,32,007,2014
"Esmeralda County, Nevada",21312.0,32,009,2014
"Eureka County, Nevada",30973.0,32,011,2014
"Humboldt County, Nevada",27960.0,32,013,2014
"Lander County, Nevada",30788.0,32,015,2014
"Lincoln County, Nevada",24908.0,32,017,2014
"Lyon County, Nevada",23408.0,32,019,2014
"Mineral County, Nevada",28265.0,32,021,2014
"Nye County, Nevada",23859.0,32,023,2014
"Pershing County, Nevada",21131.0,32,027,2014
"Storey County, Nevada",37827.0,32,029,2014
"Washoe County, Nevada",30958.0,32,031,2014
"White Pine County, Nevada",28304.0,32,033,2014
"Carson City, Nevada",27928.0,32,510,2014
"Belknap County, New Hampshire",31447.0,33,001,2014
"Carroll County, New Hampshire",32927.0,33,003,2014
"Cheshire County, New Hampshire",29789.0,33,005,2014
"Coos County, New Hampshire",25071.0,33,007,2014
"Grafton County, New Hampshire",31948.0,33,009,2014
"Hillsborough County, New Hampshire",35679.0,33,011,2014
"Merrimack County, New Hampshire",32210.0,33,013,2014
"Rockingham County, New Hampshire",40214.0,33,015,2014
"Strafford County, New Hampshire",30183.0,33,017,2014
"Sullivan County, New Hampshire",29418.0,33,019,2014
"Atlantic County, New Jersey",31895.0,34,001,2014
"Bergen County, New Jersey",46702.0,34,003,2014
"Burlington County, New Jersey",40330.0,34,005,2014
"Camden County, New Jersey",36255.0,34,007,2014
"Cape May County, New Jersey",34854.0,34,009,2014
"Cumberland County, New Jersey",26896.0,34,011,2014
"Essex County, New Jersey",46229.0,34,013,2014
"Gloucester County, New Jersey",35261.0,34,015,2014
"Hudson County, New Jersey",36165.0,34,017,2014
"Hunterdon County, New Jersey",52964.0,34,019,2014
"Mercer County, New Jersey",44445.0,34,021,2014
"Middlesex County, New Jersey",35472.0,34,023,2014
"Monmouth County, New Jersey",46297.0,34,025,2014
"Morris County, New Jersey",51081.0,34,027,2014
"Ocean County, New Jersey",31544.0,34,029,2014
"Passaic County, New Jersey",32583.0,34,031,2014
"Salem County, New Jersey",31634.0,34,033,2014
"Somerset County, New Jersey",52887.0,34,035,2014
"Sussex County, New Jersey",39006.0,34,037,2014
"Union County, New Jersey",43060.0,34,039,2014
"Warren County, New Jersey",35145.0,34,041,2014
"Bernalillo County, New Mexico",30191.0,35,001,2014
"Catron County, New Mexico",19895.0,35,003,2014
"Chaves County, New Mexico",21983.0,35,005,2014
"Cibola County, New Mexico",21101.0,35,006,2014
"Colfax County, New Mexico",22593.0,35,007,2014
"Curry County, New Mexico",24374.0,35,009,2014
"De Baca County, New Mexico",29689.0,35,011,2014
"Do?a Ana County, New Mexico",20239.0,35,013,2014
"Eddy County, New Mexico",28464.0,35,015,2014
"Grant County, New Mexico",24554.0,35,017,2014
"Guadalupe County, New Mexico",16705.0,35,019,2014
"Harding County, New Mexico",18509.0,35,021,2014
"Hidalgo County, New Mexico",20219.0,35,023,2014
"Lea County, New Mexico",23282.0,35,025,2014
"Lincoln County, New Mexico",26763.0,35,027,2014
"Los Alamos County, New Mexico",52819.0,35,028,2014
"Luna County, New Mexico",15739.0,35,029,2014
"McKinley County, New Mexico",23729.0,35,031,2014
"Mora County, New Mexico",22425.0,35,033,2014
"Otero County, New Mexico",21592.0,35,035,2014
"Quay County, New Mexico",16999.0,35,037,2014
"Rio Arriba County, New Mexico",20885.0,35,039,2014
"Roosevelt County, New Mexico",19225.0,35,041,2014
"Sandoval County, New Mexico",30611.0,35,043,2014
"San Juan County, New Mexico",28959.0,35,045,2014
"San Miguel County, New Mexico",21121.0,35,047,2014
"Santa Fe County, New Mexico",34687.0,35,049,2014
"Sierra County, New Mexico",19046.0,35,051,2014
"Socorro County, New Mexico",20219.0,35,053,2014
"Taos County, New Mexico",25362.0,35,055,2014
"Torrance County, New Mexico",19324.0,35,057,2014
"Union County, New Mexico",23132.0,35,059,2014
"Valencia County, New Mexico",22063.0,35,061,2014
"Albany County, New York",36259.0,36,001,2014
"Allegany County, New York",21386.0,36,003,2014
"Bronx County, New York",25856.0,36,005,2014
"Broome County, New York",26356.0,36,007,2014
"Cattaraugus County, New York",23028.0,36,009,2014
"Cayuga County, New York",26390.0,36,011,2014
"Chautauqua County, New York",23359.0,36,013,2014
"Chemung County, New York",27492.0,36,015,2014
"Chenango County, New York",22600.0,36,017,2014
"Clinton County, New York",26744.0,36,019,2014
"Columbia County, New York",33905.0,36,021,2014
"Cortland County, New York",24264.0,36,023,2014
"Delaware County, New York",24471.0,36,025,2014
"Dutchess County, New York",36614.0,36,027,2014
"Erie County, New York",31487.0,36,029,2014
"Essex County, New York",28105.0,36,031,2014
"Franklin County, New York",24198.0,36,033,2014
"Fulton County, New York",24825.0,36,035,2014
"Genesee County, New York",26703.0,36,037,2014
"Greene County, New York",27453.0,36,039,2014
"Hamilton County, New York",30379.0,36,041,2014
"Herkimer County, New York",23986.0,36,043,2014
"Jefferson County, New York",24700.0,36,045,2014
"Kings County, New York",33040.0,36,047,2014
"Lewis County, New York",23965.0,36,049,2014
"Livingston County, New York",24971.0,36,051,2014
"Madison County, New York",26399.0,36,053,2014
"Monroe County, New York",32930.0,36,055,2014
"Montgomery County, New York",24986.0,36,057,2014
"Nassau County, New York",48677.0,36,059,2014
"New York County, New York",88060.0,36,061,2014
"Niagara County, New York",28336.0,36,063,2014
"Oneida County, New York",27688.0,36,065,2014
"Onondaga County, New York",32340.0,36,067,2014
"Ontario County, New York",31321.0,36,069,2014
"Orange County, New York",32973.0,36,071,2014
"Orleans County, New York",23587.0,36,073,2014
"Oswego County, New York",23849.0,36,075,2014
"Otsego County, New York",24855.0,36,077,2014
"Putnam County, New York",42142.0,36,079,2014
"Queens County, New York",31645.0,36,081,2014
"Rensselaer County, New York",32227.0,36,083,2014
"Richmond County, New York",34769.0,36,085,2014
"Rockland County, New York",37292.0,36,087,2014
"St. Lawrence County, New York",23668.0,36,089,2014
"Saratoga County, New York",36278.0,36,091,2014
"Schenectady County, New York",31933.0,36,093,2014
"Schoharie County, New York",26700.0,36,095,2014
"Schuyler County, New York",25046.0,36,097,2014
"Seneca County, New York",25098.0,36,099,2014
"Steuben County, New York",25772.0,36,101,2014
"Suffolk County, New York",40702.0,36,103,2014
"Sullivan County, New York",27110.0,36,105,2014
"Tioga County, New York",28726.0,36,107,2014
"Tompkins County, New York",30477.0,36,109,2014
"Ulster County, New York",32927.0,36,111,2014
"Warren County, New York",31222.0,36,113,2014
"Washington County, New York",24859.0,36,115,2014
"Wayne County, New York",26384.0,36,117,2014
"Westchester County, New York",58670.0,36,119,2014
"Wyoming County, New York",25500.0,36,121,2014
"Yates County, New York",25792.0,36,123,2014
"Alamance County, North Carolina",26253.0,37,001,2014
"Alexander County, North Carolina",21207.0,37,003,2014
"Alleghany County, North Carolina",20730.0,37,005,2014
"Anson County, North Carolina",22337.0,37,007,2014
"Ashe County, North Carolina",21809.0,37,009,2014
"Avery County, North Carolina",23752.0,37,011,2014
"Beaufort County, North Carolina",25269.0,37,013,2014
"Bertie County, North Carolina",23898.0,37,015,2014
"Bladen County, North Carolina",22782.0,37,017,2014
"Brunswick County, North Carolina",29416.0,37,019,2014
"Buncombe County, North Carolina",28227.0,37,021,2014
"Burke County, North Carolina",21836.0,37,023,2014
"Cabarrus County, North Carolina",27396.0,37,025,2014
"Caldwell County, North Carolina",20424.0,37,027,2014
"Camden County, North Carolina",28505.0,37,029,2014
"Carteret County, North Carolina",29568.0,37,031,2014
"Caswell County, North Carolina",21006.0,37,033,2014
"Catawba County, North Carolina",25718.0,37,035,2014
"Chatham County, North Carolina",35596.0,37,037,2014
"Cherokee County, North Carolina",19094.0,37,039,2014
"Chowan County, North Carolina",25481.0,37,041,2014
"Clay County, North Carolina",22418.0,37,043,2014
"Cleveland County, North Carolina",22484.0,37,045,2014
"Columbus County, North Carolina",22396.0,37,047,2014
"Craven County, North Carolina",28317.0,37,049,2014
"Cumberland County, North Carolina",26422.0,37,051,2014
"Currituck County, North Carolina",27309.0,37,053,2014
"Dare County, North Carolina",32127.0,37,055,2014
"Davidson County, North Carolina",23624.0,37,057,2014
"Davie County, North Carolina",28350.0,37,059,2014
"Duplin County, North Carolina",21981.0,37,061,2014
"Durham County, North Carolina",38170.0,37,063,2014
"Edgecombe County, North Carolina",23642.0,37,065,2014
"Forsyth County, North Carolina",31244.0,37,067,2014
"Franklin County, North Carolina",25058.0,37,069,2014
"Gaston County, North Carolina",24788.0,37,071,2014
"Gates County, North Carolina",25000.0,37,073,2014
"Graham County, North Carolina",21833.0,37,075,2014
"Granville County, North Carolina",27287.0,37,077,2014
"Greene County, North Carolina",24108.0,37,079,2014
"Guilford County, North Carolina",33117.0,37,081,2014
"Halifax County, North Carolina",25347.0,37,083,2014
"Harnett County, North Carolina",23009.0,37,085,2014
"Haywood County, North Carolina",25025.0,37,087,2014
"Henderson County, North Carolina",26584.0,37,089,2014
"Hertford County, North Carolina",23825.0,37,091,2014
"Hoke County, North Carolina",22921.0,37,093,2014
"Hyde County, North Carolina",26006.0,37,095,2014
"Iredell County, North Carolina",29690.0,37,097,2014
"Jackson County, North Carolina",22818.0,37,099,2014
"Johnston County, North Carolina",24755.0,37,101,2014
"Jones County, North Carolina",24320.0,37,103,2014
"Lee County, North Carolina",25117.0,37,105,2014
"Lenoir County, North Carolina",23293.0,37,107,2014
"Lincoln County, North Carolina",26933.0,37,109,2014
"McDowell County, North Carolina",19806.0,37,111,2014
"Macon County, North Carolina",24589.0,37,113,2014
"Madison County, North Carolina",21268.0,37,115,2014
"Martin County, North Carolina",23209.0,37,117,2014
"Mecklenburg County, North Carolina",41906.0,37,119,2014
"Mitchell County, North Carolina",21855.0,37,121,2014
"Montgomery County, North Carolina",21893.0,37,123,2014
"Moore County, North Carolina",32266.0,37,125,2014
"Nash County, North Carolina",29222.0,37,127,2014
"New Hanover County, North Carolina",32723.0,37,129,2014
"Northampton County, North Carolina",24725.0,37,131,2014
"Onslow County, North Carolina",23214.0,37,133,2014
"Orange County, North Carolina",39403.0,37,135,2014
"Pamlico County, North Carolina",28340.0,37,137,2014
"Pasquotank County, North Carolina",28441.0,37,139,2014
"Pender County, North Carolina",26539.0,37,141,2014
"Perquimans County, North Carolina",26336.0,37,143,2014
"Person County, North Carolina",23777.0,37,145,2014
"Pitt County, North Carolina",29286.0,37,147,2014
"Polk County, North Carolina",28278.0,37,149,2014
"Randolph County, North Carolina",21541.0,37,151,2014
"Richmond County, North Carolina",20827.0,37,153,2014
"Robeson County, North Carolina",20304.0,37,155,2014
"Rockingham County, North Carolina",23167.0,37,157,2014
"Rowan County, North Carolina",23585.0,37,159,2014
"Rutherford County, North Carolina",20848.0,37,161,2014
"Sampson County, North Carolina",23745.0,37,163,2014
"Scotland County, North Carolina",21650.0,37,165,2014
"Stanly County, North Carolina",22517.0,37,167,2014
"Stokes County, North Carolina",21791.0,37,169,2014
"Surry County, North Carolina",20816.0,37,171,2014
"Swain County, North Carolina",21935.0,37,173,2014
"Transylvania County, North Carolina",25773.0,37,175,2014
"Tyrrell County, North Carolina",18900.0,37,177,2014
"Union County, North Carolina",30658.0,37,179,2014
"Vance County, North Carolina",24158.0,37,181,2014
"Wake County, North Carolina",38533.0,37,183,2014
"Warren County, North Carolina",27557.0,37,185,2014
"Washington County, North Carolina",26404.0,37,187,2014
"Watauga County, North Carolina",22624.0,37,189,2014
"Wayne County, North Carolina",26853.0,37,191,2014
"Wilkes County, North Carolina",19139.0,37,193,2014
"Wilson County, North Carolina",28389.0,37,195,2014
"Yadkin County, North Carolina",23395.0,37,197,2014
"Yancey County, North Carolina",21774.0,37,199,2014
"Adams County, North Dakota",33608.0,38,001,2014
"Barnes County, North Dakota",33763.0,38,003,2014
"Benson County, North Dakota",32103.0,38,005,2014
"Billings County, North Dakota",44075.0,38,007,2014
"Bottineau County, North Dakota",32900.0,38,009,2014
"Bowman County, North Dakota",35368.0,38,011,2014
"Burke County, North Dakota",33946.0,38,013,2014
"Burleigh County, North Dakota",34676.0,38,015,2014
"Cass County, North Dakota",33014.0,38,017,2014
"Cavalier County, North Dakota",36895.0,38,019,2014
"Dickey County, North Dakota",27578.0,38,021,2014
"Divide County, North Dakota",41677.0,38,023,2014
"Dunn County, North Dakota",41848.0,38,025,2014
"Eddy County, North Dakota",29595.0,38,027,2014
"Emmons County, North Dakota",28160.0,38,029,2014
"Foster County, North Dakota",30228.0,38,031,2014
"Golden Valley County, North Dakota",28981.0,38,033,2014
"Grand Forks County, North Dakota",29344.0,38,035,2014
"Grant County, North Dakota",31827.0,38,037,2014
"Griggs County, North Dakota",29422.0,38,039,2014
"Hettinger County, North Dakota",29723.0,38,041,2014
"Kidder County, North Dakota",32719.0,38,043,2014
"LaMoure County, North Dakota",33649.0,38,045,2014
"Logan County, North Dakota",31146.0,38,047,2014
"McHenry County, North Dakota",30359.0,38,049,2014
"McIntosh County, North Dakota",27688.0,38,051,2014
"McKenzie County, North Dakota",40947.0,38,053,2014
"McLean County, North Dakota",32301.0,38,055,2014
"Mercer County, North Dakota",32195.0,38,057,2014
"Morton County, North Dakota",30969.0,38,059,2014
"Mountrail County, North Dakota",42605.0,38,061,2014
"Nelson County, North Dakota",30715.0,38,063,2014
"Oliver County, North Dakota",32602.0,38,065,2014
"Pembina County, North Dakota",29777.0,38,067,2014
"Pierce County, North Dakota",25895.0,38,069,2014
"Ramsey County, North Dakota",31357.0,38,071,2014
"Ransom County, North Dakota",29111.0,38,073,2014
"Renville County, North Dakota",32106.0,38,075,2014
"Richland County, North Dakota",29132.0,38,077,2014
"Rolette County, North Dakota",28762.0,38,079,2014
"Sargent County, North Dakota",32759.0,38,081,2014
"Sheridan County, North Dakota",33442.0,38,083,2014
"Sioux County, North Dakota",28504.0,38,085,2014
"Slope County, North Dakota",33554.0,38,087,2014
"Stark County, North Dakota",34736.0,38,089,2014
"Steele County, North Dakota",33552.0,38,091,2014
"Stutsman County, North Dakota",30128.0,38,093,2014
"Towner County, North Dakota",35410.0,38,095,2014
"Traill County, North Dakota",30355.0,38,097,2014
"Walsh County, North Dakota",30904.0,38,099,2014
"Ward County, North Dakota",30832.0,38,101,2014
"Wells County, North Dakota",30266.0,38,103,2014
"Williams County, North Dakota",43364.0,38,105,2014
"Adams County, Ohio",17913.0,39,001,2014
"Allen County, Ohio",23762.0,39,003,2014
"Ashland County, Ohio",22641.0,39,005,2014
"Ashtabula County, Ohio",20708.0,39,007,2014
"Athens County, Ohio",17480.0,39,009,2014
"Auglaize County, Ohio",25235.0,39,011,2014
"Belmont County, Ohio",23671.0,39,013,2014
"Brown County, Ohio",22166.0,39,015,2014
"Butler County, Ohio",28505.0,39,017,2014
"Carroll County, Ohio",22526.0,39,019,2014
"Champaign County, Ohio",23971.0,39,021,2014
"Clark County, Ohio",23901.0,39,023,2014
"Clermont County, Ohio",28913.0,39,025,2014
"Clinton County, Ohio",22622.0,39,027,2014
"Columbiana County, Ohio",23001.0,39,029,2014
"Coshocton County, Ohio",21071.0,39,031,2014
"Crawford County, Ohio",22237.0,39,033,2014
"Cuyahoga County, Ohio",33545.0,39,035,2014
"Darke County, Ohio",22774.0,39,037,2014
"Defiance County, Ohio",24335.0,39,039,2014
"Delaware County, Ohio",42082.0,39,041,2014
"Erie County, Ohio",28375.0,39,043,2014
"Fairfield County, Ohio",28540.0,39,045,2014
"Fayette County, Ohio",21232.0,39,047,2014
"Franklin County, Ohio",33127.0,39,049,2014
"Fulton County, Ohio",26717.0,39,051,2014
"Gallia County, Ohio",21169.0,39,053,2014
"Geauga County, Ohio",35758.0,39,055,2014
"Greene County, Ohio",31892.0,39,057,2014
"Guernsey County, Ohio",21833.0,39,059,2014
"Hamilton County, Ohio",35229.0,39,061,2014
"Hancock County, Ohio",27360.0,39,063,2014
"Hardin County, Ohio",20305.0,39,065,2014
"Harrison County, Ohio",22444.0,39,067,2014
"Henry County, Ohio",25254.0,39,069,2014
"Highland County, Ohio",19830.0,39,071,2014
"Hocking County, Ohio",21458.0,39,073,2014
"Holmes County, Ohio",17854.0,39,075,2014
"Huron County, Ohio",23450.0,39,077,2014
"Jackson County, Ohio",20426.0,39,079,2014
"Jefferson County, Ohio",23417.0,39,081,2014
"Knox County, Ohio",24253.0,39,083,2014
"Lake County, Ohio",30347.0,39,085,2014
"Lawrence County, Ohio",22108.0,39,087,2014
"Licking County, Ohio",27667.0,39,089,2014
"Logan County, Ohio",24202.0,39,091,2014
"Lorain County, Ohio",28569.0,39,093,2014
"Lucas County, Ohio",28075.0,39,095,2014
"Edwards County, Texas",28961.0,48,137,2014
"Ellis County, Texas",27515.0,48,139,2014
"El Paso County, Texas",19125.0,48,141,2014
"Erath County, Texas",21990.0,48,143,2014
"Falls County, Texas",19532.0,48,145,2014
"Fannin County, Texas",22124.0,48,147,2014
"Fayette County, Texas",29865.0,48,149,2014
"Fisher County, Texas",26450.0,48,151,2014
"Floyd County, Texas",22932.0,48,153,2014
"Foard County, Texas",22277.0,48,155,2014
"Fort Bend County, Texas",40173.0,48,157,2014
"Franklin County, Texas",29296.0,48,159,2014
"Freestone County, Texas",24969.0,48,161,2014
"Frio County, Texas",16463.0,48,163,2014
"Gaines County, Texas",22204.0,48,165,2014
"Galveston County, Texas",33524.0,48,167,2014
"Garza County, Texas",18999.0,48,169,2014
"Gillespie County, Texas",30939.0,48,171,2014
"Glasscock County, Texas",39789.0,48,173,2014
"Goliad County, Texas",34852.0,48,175,2014
"Gonzales County, Texas",26072.0,48,177,2014
"Gray County, Texas",23809.0,48,179,2014
"Grayson County, Texas",26127.0,48,181,2014
"Gregg County, Texas",27005.0,48,183,2014
"Grimes County, Texas",24031.0,48,185,2014
"Guadalupe County, Texas",27812.0,48,187,2014
"Hale County, Texas",19527.0,48,189,2014
"Hall County, Texas",20081.0,48,191,2014
"Hamilton County, Texas",22892.0,48,193,2014
"Hansford County, Texas",24306.0,48,195,2014
"Hardeman County, Texas",21743.0,48,197,2014
"Hardin County, Texas",26334.0,48,199,2014
"Harris County, Texas",32810.0,48,201,2014
"Harrison County, Texas",25612.0,48,203,2014
"Hartley County, Texas",26879.0,48,205,2014
"Haskell County, Texas",24759.0,48,207,2014
"Hays County, Texas",29187.0,48,209,2014
"Hemphill County, Texas",32520.0,48,211,2014
"Henderson County, Texas",22444.0,48,213,2014
"Hidalgo County, Texas",14370.0,48,215,2014
"Hill County, Texas",21880.0,48,217,2014
"Hockley County, Texas",23988.0,48,219,2014
"Hood County, Texas",30594.0,48,221,2014
"Hopkins County, Texas",23084.0,48,223,2014
"Houston County, Texas",21798.0,48,225,2014
"Howard County, Texas",22846.0,48,227,2014
"Hudspeth County, Texas",13657.0,48,229,2014
"Hunt County, Texas",24931.0,48,231,2014
"Hutchinson County, Texas",24970.0,48,233,2014
"Irion County, Texas",31892.0,48,235,2014
"Jack County, Texas",24010.0,48,237,2014
"Jackson County, Texas",24601.0,48,239,2014
"Jasper County, Texas",22136.0,48,241,2014
"Jeff Davis County, Texas",29724.0,48,243,2014
"Jefferson County, Texas",28413.0,48,245,2014
"Jim Hogg County, Texas",20199.0,48,247,2014
"Jim Wells County, Texas",21280.0,48,249,2014
"Johnson County, Texas",25428.0,48,251,2014
"Jones County, Texas",18515.0,48,253,2014
"Karnes County, Texas",29448.0,48,255,2014
"Kaufman County, Texas",26122.0,48,257,2014
"Kendall County, Texas",36882.0,48,259,2014
"Kenedy County, Texas",13707.0,48,261,2014
"Kent County, Texas",25630.0,48,263,2014
"Kerr County, Texas",26683.0,48,265,2014
"Kimble County, Texas",28717.0,48,267,2014
"King County, Texas",31442.0,48,269,2014
"Kinney County, Texas",15877.0,48,271,2014
"Kleberg County, Texas",19899.0,48,273,2014
"Knox County, Texas",20438.0,48,275,2014
"Lamar County, Texas",23003.0,48,277,2014
"Lamb County, Texas",20418.0,48,279,2014
"Lampasas County, Texas",24241.0,48,281,2014
"La Salle County, Texas",16860.0,48,283,2014
"Lavaca County, Texas",28139.0,48,285,2014
"Lee County, Texas",25556.0,48,287,2014
"Leon County, Texas",27865.0,48,289,2014
"Liberty County, Texas",22249.0,48,291,2014
"Limestone County, Texas",22416.0,48,293,2014
"Lipscomb County, Texas",30497.0,48,295,2014
"Live Oak County, Texas",22600.0,48,297,2014
"Llano County, Texas",35058.0,48,299,2014
"Loving County, Texas",31580.0,48,301,2014
"Lubbock County, Texas",26563.0,48,303,2014
"Lynn County, Texas",23733.0,48,305,2014
"McCulloch County, Texas",23071.0,48,307,2014
"McLennan County, Texas",24001.0,48,309,2014
"McMullen County, Texas",36118.0,48,311,2014
"Madison County, Texas",18480.0,48,313,2014
"Marion County, Texas",25335.0,48,315,2014
"Martin County, Texas",29268.0,48,317,2014
"Mason County, Texas",28170.0,48,319,2014
"Matagorda County, Texas",23420.0,48,321,2014
"Maverick County, Texas",14310.0,48,323,2014
"Medina County, Texas",24104.0,48,325,2014
"Menard County, Texas",20637.0,48,327,2014
"Midland County, Texas",37706.0,48,329,2014
"Milam County, Texas",22912.0,48,331,2014
"Mills County, Texas",22881.0,48,333,2014
"Mitchell County, Texas",19564.0,48,335,2014
"Montague County, Texas",26808.0,48,337,2014
"Montgomery County, Texas",34930.0,48,339,2014
"Moore County, Texas",20608.0,48,341,2014
"Morris County, Texas",22741.0,48,343,2014
"Motley County, Texas",21311.0,48,345,2014
"Nacogdoches County, Texas",23015.0,48,347,2014
"Navarro County, Texas",22399.0,48,349,2014
"Newton County, Texas",22620.0,48,351,2014
"Nolan County, Texas",21146.0,48,353,2014
"Nueces County, Texas",25511.0,48,355,2014
"Ochiltree County, Texas",24866.0,48,357,2014
"Oldham County, Texas",25538.0,48,359,2014
"Orange County, Texas",25775.0,48,361,2014
"Palo Pinto County, Texas",24193.0,48,363,2014
"Panola County, Texas",28075.0,48,365,2014
"Parker County, Texas",31723.0,48,367,2014
"Parmer County, Texas",20962.0,48,369,2014
"Pecos County, Texas",21190.0,48,371,2014
"Polk County, Texas",21717.0,48,373,2014
"Potter County, Texas",21769.0,48,375,2014
"Presidio County, Texas",15803.0,48,377,2014
"Rains County, Texas",23639.0,48,379,2014
"Randall County, Texas",31533.0,48,381,2014
"Reagan County, Texas",26702.0,48,383,2014
"Real County, Texas",20034.0,48,385,2014
"Red River County, Texas",21187.0,48,387,2014
"Reeves County, Texas",18749.0,48,389,2014
"Refugio County, Texas",25809.0,48,391,2014
"Roberts County, Texas",35860.0,48,393,2014
"Robertson County, Texas",24341.0,48,395,2014
"Rockwall County, Texas",36233.0,48,397,2014
"Runnels County, Texas",20298.0,48,399,2014
"Rusk County, Texas",23925.0,48,401,2014
"Sabine County, Texas",19999.0,48,403,2014
"San Augustine County, Texas",20868.0,48,405,2014
"San Jacinto County, Texas",25316.0,48,407,2014
"San Patricio County, Texas",24255.0,48,409,2014
"San Saba County, Texas",20598.0,48,411,2014
"Schleicher County, Texas",23492.0,48,413,2014
"Scurry County, Texas",24985.0,48,415,2014
"Shackelford County, Texas",26535.0,48,417,2014
"Shelby County, Texas",23709.0,48,419,2014
"Sherman County, Texas",24628.0,48,421,2014
"Smith County, Texas",27741.0,48,423,2014
"Somervell County, Texas",27882.0,48,425,2014
"Starr County, Texas",11839.0,48,427,2014
"Stephens County, Texas",22983.0,48,429,2014
"Sterling County, Texas",19955.0,48,431,2014
"Stonewall County, Texas",26432.0,48,433,2014
"Sutton County, Texas",25589.0,48,435,2014
"Swisher County, Texas",19095.0,48,437,2014
"Tarrant County, Texas",32010.0,48,439,2014
"Taylor County, Texas",25246.0,48,441,2014
"Terrell County, Texas",32819.0,48,443,2014
"Terry County, Texas",23981.0,48,445,2014
"Throckmorton County, Texas",25309.0,48,447,2014
"Titus County, Texas",20915.0,48,449,2014
"Tom Green County, Texas",25660.0,48,451,2014
"Travis County, Texas",37237.0,48,453,2014
"Trinity County, Texas",20946.0,48,455,2014
"Tyler County, Texas",22719.0,48,457,2014
"Upshur County, Texas",24256.0,48,459,2014
"Upton County, Texas",26978.0,48,461,2014
"Uvalde County, Texas",17605.0,48,463,2014
"Val Verde County, Texas",19105.0,48,465,2014
"Van Zandt County, Texas",23351.0,48,467,2014
"Victoria County, Texas",26386.0,48,469,2014
"Walker County, Texas",19541.0,48,471,2014
"Waller County, Texas",26624.0,48,473,2014
"Ward County, Texas",25014.0,48,475,2014
"Washington County, Texas",26417.0,48,477,2014
"Webb County, Texas",14798.0,48,479,2014
"Wharton County, Texas",22005.0,48,481,2014
"Wheeler County, Texas",28837.0,48,483,2014
"Wichita County, Texas",24841.0,48,485,2014
"Wilbarger County, Texas",21779.0,48,487,2014
"Willacy County, Texas",11639.0,48,489,2014
"Williamson County, Texas",32754.0,48,491,2014
"Wilson County, Texas",29275.0,48,493,2014
"Winkler County, Texas",23765.0,48,495,2014
"Wise County, Texas",27567.0,48,497,2014
"Wood County, Texas",24676.0,48,499,2014
"Yoakum County, Texas",23176.0,48,501,2014
"Young County, Texas",26736.0,48,503,2014
"Zapata County, Texas",16174.0,48,505,2014
"Zavala County, Texas",13114.0,48,507,2014
"Beaver County, Utah",21369.0,49,001,2014
"Box Elder County, Utah",22631.0,49,003,2014
"Cache County, Utah",20942.0,49,005,2014
"Carbon County, Utah",21147.0,49,007,2014
"Daggett County, Utah",24512.0,49,009,2014
"Davis County, Utah",27339.0,49,011,2014
"Duchesne County, Utah",24815.0,49,013,2014
"Emery County, Utah",20581.0,49,015,2014
"Garfield County, Utah",21453.0,49,017,2014
"Grand County, Utah",25145.0,49,019,2014
"Iron County, Utah",18493.0,49,021,2014
"Juab County, Utah",18893.0,49,023,2014
"Kane County, Utah",24716.0,49,025,2014
"Millard County, Utah",21717.0,49,027,2014
"Morgan County, Utah",28752.0,49,029,2014
"Piute County, Utah",16831.0,49,031,2014
"Rich County, Utah",23630.0,49,033,2014
"Salt Lake County, Utah",28814.0,49,035,2014
"San Juan County, Utah",21174.0,49,037,2014
"Sanpete County, Utah",18602.0,49,039,2014
"Sevier County, Utah",19629.0,49,041,2014
"Summit County, Utah",46466.0,49,043,2014
"Tooele County, Utah",22934.0,49,045,2014
"Uintah County, Utah",25582.0,49,047,2014
"Utah County, Utah",21651.0,49,049,2014
"Wasatch County, Utah",26594.0,49,051,2014
"Washington County, Utah",22470.0,49,053,2014
"Wayne County, Utah",20424.0,49,055,2014
"Weber County, Utah",24727.0,49,057,2014
"Addison County, Vermont",29787.0,50,001,2014
"Bennington County, Vermont",30298.0,50,003,2014
"Caledonia County, Vermont",23860.0,50,005,2014
"Chittenden County, Vermont",35272.0,50,007,2014
"Essex County, Vermont",21204.0,50,009,2014
"Franklin County, Vermont",28364.0,50,011,2014
"Grand Isle County, Vermont",35887.0,50,013,2014
"Lamoille County, Vermont",27077.0,50,015,2014
"Orange County, Vermont",27967.0,50,017,2014
"Orleans County, Vermont",23569.0,50,019,2014
"Rutland County, Vermont",26658.0,50,021,2014
