NAME,B19301E_001E,state,county,year
"Pamlico County, North Carolina",2069.0,37,137,2014
"Pasquotank County, North Carolina",23381.0,37,139,2014
"Pender County, North Carolina",,37,141,2014
"Perquimans County, North Carolina",-666666666.0,37,143,2014
"Person County, North Carolina",-666666666.0,37,145,2014
"Pitt County, North Carolina",-666666666.0,37,147,2014
"Polk County, North Carolina",-666666666.0,37,149,2014
"Randolph County, North Carolina",,37,151,2014
"Richmond County, North Carolina",-666666666.0,37,153,2014
"Robeson County, North Carolina",3710.0,37,155,2014
"Rockingham County, North Carolina",12227.0,37,157,2014
"Rowan County, North Carolina",-666666666.0,37,159,2014
"Rutherford County, North Carolina",-666666666.0,37,161,2014
"Sampson County, North Carolina",8238.0,37,163,2014
"Scotland County, North Carolina",,37,165,2014
"Stanly County, North Carolina",,37,167,2014
"Stokes County, North Carolina",,37,169,2014
"Surry County, North Carolina",,37,171,2014
"Swain County, North Carolina",-666666666.0,37,173,2014
"Transylvania County, North Carolina",-666666666.0,37,175,2014
"Tyrrell County, North Carolina",,37,177,2014
"Union County, North Carolina",70879.0,37,179,2014
"Vance County, North Carolina",-666666666.0,37,181,2014
"Wake County, North Carolina",18564.0,37,183,2014
"Warren County, North Carolina",-666666666.0,37,185,2014
"Washington County, North Carolina",-666666666.0,37,187,2014
"Watauga County, North Carolina",,37,189,2014
"Wayne County, North Carolina",,37,191,2014
"Wilkes County, North Carolina",13096.0,37,193,2014
"Wilson County, North Carolina",8391.0,37,195,2014
"Yadkin County, North Carolina",-666666666.0,37,197,2014
"Yancey County, North Carolina",,37,199,2014
"Adams County, North Dakota",-666666666.0,38,001,2014
"Barnes County, North Dakota",5018.0,38,003,2014
"Benson County, North Dakota",,38,005,2014
"Billings County, North Dakota",-666666666.0,38,007,2014
"Bottineau County, North Dakota",-666666666.0,38,009,2014
"Bowman County, North Dakota",-666666666.0,38,011,2014
"Burke County, North Dakota",-666666666.0,38,013,2014
"Burleigh County, North Dakota",,38,015,2014
"Cass County, North Dakota",20448.0,38,017,2014
"Cavalier County, North Dakota",-666666666.0,38,019,2014
"Dickey County, North Dakota",-666666666.0,38,021,2014
"Divide County, North Dakota",-666666666.0,38,023,2014
"Dunn County, North Dakota",,38,025,2014
"Eddy County, North Dakota",36050.0,38,027,2014
"Emmons County, North Dakota",-666666666.0,38,029,2014
"Foster County, North Dakota",-666666666.0,38,031,2014
"Golden Valley County, North Dakota",-666666666.0,38,033,2014
"Grand Forks County, North Dakota",28830.0,38,035,2014
"Grant County, North Dakota",-666666666.0,38,037,2014
"Griggs County, North Dakota",-666666666.0,38,039,2014
"Hettinger County, North Dakota",4382.0,38,041,2014
"Kidder County, North Dakota",-666666666.0,38,043,2014
"LaMoure County, North Dakota",-666666666.0,38,045,2014
"Logan County, North Dakota",-666666666.0,38,047,2014
"McHenry County, North Dakota",-666666666.0,38,049,2014
"McIntosh County, North Dakota",-666666666.0,38,051,2014
"McKenzie County, North Dakota",-666666666.0,38,053,2014
"McLean County, North Dakota",-666666666.0,38,055,2014
"Mercer County, North Dakota",-666666666.0,38,057,2014
"Morton County, North Dakota",-666666666.0,38,059,2014
"Mountrail County, North Dakota",-666666666.0,38,061,2014
"Nelson County, North Dakota",-666666666.0,38,063,2014
"Oliver County, North Dakota",-666666666.0,38,065,2014
"Pembina County, North Dakota",-666666666.0,38,067,2014
"Pierce County, North Dakota",-666666666.0,38,069,2014
"Ramsey County, North Dakota",-666666666.0,38,071,2014
"Ransom County, North Dakota",-666666666.0,38,073,2014
"Renville County, North Dakota",-666666666.0,38,075,2014
"Richland County, North Dakota",3164.0,38,077,2014
"Rolette County, North Dakota",,38,079,2014
"Sargent County, North Dakota",-666666666.0,38,081,2014
"Sheridan County, North Dakota",-666666666.0,38,083,2014
"Sioux County, North Dakota",,38,085,2014
"Slope County, North Dakota",-666666666.0,38,087,2014
"Stark County, North Dakota",,38,089,2014
"Steele County, North Dakota",-666666666.0,38,091,2014
"Stutsman County, North Dakota",,38,093,2014
"Towner County, North Dakota",-666666666.0,38,095,2014
"Traill County, North Dakota",-666666666.0,38,097,2014
"Walsh County, North Dakota",-666666666.0,38,099,2014
"Ward County, North Dakota",15930.0,38,101,2014
"Wells County, North Dakota",-666666666.0,38,103,2014
"Williams County, North Dakota",,38,105,2014
"Adams County, Ohio",-666666666.0,39,001,2014
"Allen County, Ohio",-666666666.0,39,003,2014
"Ashland County, Ohio",-666666666.0,39,005,2014
"Ashtabula County, Ohio",,39,007,2014
"Athens County, Ohio",,39,009,2014
"Auglaize County, Ohio",21916.0,39,011,2014
"Belmont County, Ohio",,39,013,2014
"Brown County, Ohio",,39,015,2014
"Butler County, Ohio",19198.0,39,017,2014
"Carroll County, Ohio",,39,019,2014
"Champaign County, Ohio",,39,021,2014
"Clark County, Ohio",21077.0,39,023,2014
"Clermont County, Ohio",6480.0,39,025,2014
"Clinton County, Ohio",-666666666.0,39,027,2014
"Columbiana County, Ohio",-666666666.0,39,029,2014
"Coshocton County, Ohio",-666666666.0,39,031,2014
"Crawford County, Ohio",-666666666.0,39,033,2014
"Cuyahoga County, Ohio",30799.0,39,035,2014
"Darke County, Ohio",-666666666.0,39,037,2014
"Defiance County, Ohio",,39,039,2014
"Delaware County, Ohio",53274.0,39,041,2014
"Erie County, Ohio",43414.0,39,043,2014
"Fairfield County, Ohio",-666666666.0,39,045,2014
"Fayette County, Ohio",-666666666.0,39,047,2014
"Franklin County, Ohio",29106.0,39,049,2014
"Fulton County, Ohio",-666666666.0,39,051,2014
"Gallia County, Ohio",-666666666.0,39,053,2014
"Geauga County, Ohio",-666666666.0,39,055,2014
"Greene County, Ohio",3466.0,39,057,2014
"Guernsey County, Ohio",,39,059,2014
"Hamilton County, Ohio",60269.0,39,061,2014
"Hancock County, Ohio",,39,063,2014
"Hardin County, Ohio",,39,065,2014
"Harrison County, Ohio",-666666666.0,39,067,2014
"Henry County, Ohio",6772.0,39,069,2014
"Highland County, Ohio",-666666666.0,39,071,2014
"Hocking County, Ohio",-666666666.0,39,073,2014
"Holmes County, Ohio",,39,075,2014
"Huron County, Ohio",-666666666.0,39,077,2014
"Jackson County, Ohio",-666666666.0,39,079,2014
"Jefferson County, Ohio",,39,081,2014
"Knox County, Ohio",,39,083,2014
"Lake County, Ohio",,39,085,2014
"Lawrence County, Ohio",-666666666.0,39,087,2014
"Licking County, Ohio",-666666666.0,39,089,2014
"Logan County, Ohio",-666666666.0,39,091,2014
"Lorain County, Ohio",7677.0,39,093,2014
"Lucas County, Ohio",20152.0,39,095,2014
"Edwards County, Texas",-666666666.0,48,137,2014
"Ellis County, Texas",,48,139,2014
"El Paso County, Texas",14854.0,48,141,2014
"Erath County, Texas",-666666666.0,48,143,2014
"Falls County, Texas",,48,145,2014
"Fannin County, Texas",23006.0,48,147,2014
"Fayette County, Texas",,48,149,2014
"Fisher County, Texas",,48,151,2014
"Floyd County, Texas",-666666666.0,48,153,2014
"Foard County, Texas",-666666666.0,48,155,2014
"Fort Bend County, Texas",92542.0,48,157,2014
"Franklin County, Texas",,48,159,2014
"Freestone County, Texas",-666666666.0,48,161,2014
"Frio County, Texas",-666666666.0,48,163,2014
"Gaines County, Texas",,48,165,2014
"Galveston County, Texas",27729.0,48,167,2014
"Garza County, Texas",,48,169,2014
"Gillespie County, Texas",,48,171,2014
"Glasscock County, Texas",-666666666.0,48,173,2014
"Goliad County, Texas",,48,175,2014
"Gonzales County, Texas",-666666666.0,48,177,2014
"Gray County, Texas",,48,179,2014
"Grayson County, Texas",36869.0,48,181,2014
"Gregg County, Texas",,48,183,2014
"Grimes County, Texas",-666666666.0,48,185,2014
"Guadalupe County, Texas",22011.0,48,187,2014
"Hale County, Texas",,48,189,2014
"Hall County, Texas",-666666666.0,48,191,2014
"Hamilton County, Texas",,48,193,2014
"Hansford County, Texas",-666666666.0,48,195,2014
"Hardeman County, Texas",-666666666.0,48,197,2014
"Hardin County, Texas",,48,199,2014
"Harris County, Texas",16269.0,48,201,2014
"Harrison County, Texas",-666666666.0,48,203,2014
"Hartley County, Texas",-666666666.0,48,205,2014
"Haskell County, Texas",-666666666.0,48,207,2014
"Hays County, Texas",5173.0,48,209,2014
"Hemphill County, Texas",-666666666.0,48,211,2014
"Henderson County, Texas",,48,213,2014
"Hidalgo County, Texas",14018.0,48,215,2014
"Hill County, Texas",-666666666.0,48,217,2014
"Hockley County, Texas",,48,219,2014
"Hood County, Texas",-666666666.0,48,221,2014
"Hopkins County, Texas",,48,223,2014
"Houston County, Texas",-666666666.0,48,225,2014
"Howard County, Texas",7641.0,48,227,2014
"Hudspeth County, Texas",-666666666.0,48,229,2014
"Hunt County, Texas",,48,231,2014
"Hutchinson County, Texas",,48,233,2014
"Irion County, Texas",-666666666.0,48,235,2014
"Jack County, Texas",-666666666.0,48,237,2014
"Jackson County, Texas",,48,239,2014
"Jasper County, Texas",,48,241,2014
"Jeff Davis County, Texas",,48,243,2014
"Jefferson County, Texas",17878.0,48,245,2014
"Jim Hogg County, Texas",-666666666.0,48,247,2014
"Jim Wells County, Texas",-666666666.0,48,249,2014
"Johnson County, Texas",15912.0,48,251,2014
"Jones County, Texas",-666666666.0,48,253,2014
"Karnes County, Texas",-666666666.0,48,255,2014
"Kaufman County, Texas",14232.0,48,257,2014
"Kendall County, Texas",,48,259,2014
"Kenedy County, Texas",-666666666.0,48,261,2014
"Kent County, Texas",-666666666.0,48,263,2014
"Kerr County, Texas",,48,265,2014
"Kimble County, Texas",,48,267,2014
"King County, Texas",-666666666.0,48,269,2014
"Kinney County, Texas",-666666666.0,48,271,2014
"Kleberg County, Texas",-666666666.0,48,273,2014
"Knox County, Texas",,48,275,2014
"Lamar County, Texas",77138.0,48,277,2014
"Lamb County, Texas",-666666666.0,48,279,2014
"Lampasas County, Texas",,48,281,2014
"La Salle County, Texas",-666666666.0,48,283,2014
"Lavaca County, Texas",-666666666.0,48,285,2014
"Lee County, Texas",-666666666.0,48,287,2014
"Leon County, Texas",-666666666.0,48,289,2014
"Liberty County, Texas",13869.0,48,291,2014
"Limestone County, Texas",,48,293,2014
"Lipscomb County, Texas",1650.0,48,295,2014
"Live Oak County, Texas",-666666666.0,48,297,2014
"Llano County, Texas",-666666666.0,48,299,2014
"Loving County, Texas",-666666666.0,48,301,2014
"Lubbock County, Texas",17615.0,48,303,2014
"Lynn County, Texas",,48,305,2014
"McCulloch County, Texas",-666666666.0,48,307,2014
"McLennan County, Texas",25591.0,48,309,2014
"McMullen County, Texas",-666666666.0,48,311,2014
"Madison County, Texas",,48,313,2014
"Marion County, Texas",-666666666.0,48,315,2014
"Martin County, Texas",,48,317,2014
"Mason County, Texas",-666666666.0,48,319,2014
"Matagorda County, Texas",,48,321,2014
"Maverick County, Texas",-666666666.0,48,323,2014
"Medina County, Texas",-666666666.0,48,325,2014
"Menard County, Texas",-666666666.0,48,327,2014
"Midland County, Texas",2787.0,48,329,2014
"Milam County, Texas",-666666666.0,48,331,2014
"Mills County, Texas",-666666666.0,48,333,2014
"Mitchell County, Texas",-666666666.0,48,335,2014
"Montague County, Texas",-666666666.0,48,337,2014
"Montgomery County, Texas",24903.0,48,339,2014
"Moore County, Texas",-666666666.0,48,341,2014
"Morris County, Texas",-666666666.0,48,343,2014
"Motley County, Texas",-666666666.0,48,345,2014
"Nacogdoches County, Texas",-666666666.0,48,347,2014
"Navarro County, Texas",7987.0,48,349,2014
"Newton County, Texas",-666666666.0,48,351,2014
"Nolan County, Texas",,48,353,2014
"Nueces County, Texas",30435.0,48,355,2014
"Ochiltree County, Texas",-666666666.0,48,357,2014
"Oldham County, Texas",,48,359,2014
"Orange County, Texas",43211.0,48,361,2014
"Palo Pinto County, Texas",-666666666.0,48,363,2014
"Panola County, Texas",7038.0,48,365,2014
"Parker County, Texas",,48,367,2014
"Parmer County, Texas",,48,369,2014
"Pecos County, Texas",,48,371,2014
"Polk County, Texas",-666666666.0,48,373,2014
"Potter County, Texas",17395.0,48,375,2014
"Presidio County, Texas",-666666666.0,48,377,2014
"Rains County, Texas",-666666666.0,48,379,2014
"Randall County, Texas",18525.0,48,381,2014
"Reagan County, Texas",-666666666.0,48,383,2014
"Real County, Texas",-666666666.0,48,385,2014
"Red River County, Texas",-666666666.0,48,387,2014
"Reeves County, Texas",-666666666.0,48,389,2014
"Refugio County, Texas",-666666666.0,48,391,2014
"Roberts County, Texas",-666666666.0,48,393,2014
"Robertson County, Texas",7450.0,48,395,2014
"Rockwall County, Texas",22258.0,48,397,2014
"Runnels County, Texas",-666666666.0,48,399,2014
"Rusk County, Texas",-666666666.0,48,401,2014
"Sabine County, Texas",-666666666.0,48,403,2014
"San Augustine County, Texas",-666666666.0,48,405,2014
"San Jacinto County, Texas",-666666666.0,48,407,2014
"San Patricio County, Texas",,48,409,2014
"San Saba County, Texas",-666666666.0,48,411,2014
"Schleicher County, Texas",-666666666.0,48,413,2014
"Scurry County, Texas",-666666666.0,48,415,2014
"Shackelford County, Texas",-666666666.0,48,417,2014
"Shelby County, Texas",,48,419,2014
"Sherman County, Texas",-666666666.0,48,421,2014
"Smith County, Texas",17698.0,48,423,2014
"Somervell County, Texas",,48,425,2014
"Starr County, Texas",-666666666.0,48,427,2014
"Stephens County, Texas",-666666666.0,48,429,2014
"Sterling County, Texas",-666666666.0,48,431,2014
"Stonewall County, Texas",-666666666.0,48,433,2014
"Sutton County, Texas",,48,435,2014
"Swisher County, Texas",-666666666.0,48,437,2014
"Tarrant County, Texas",19186.0,48,439,2014
"Taylor County, Texas",17014.0,48,441,2014
"Terrell County, Texas",-666666666.0,48,443,2014
"Terry County, Texas",-666666666.0,48,445,2014
"Throckmorton County, Texas",-666666666.0,48,447,2014
"Titus County, Texas",-666666666.0,48,449,2014
"Tom Green County, Texas",,48,451,2014
"Travis County, Texas",25933.0,48,453,2014
"Trinity County, Texas",-666666666.0,48,455,2014
"Tyler County, Texas",-666666666.0,48,457,2014
"Upshur County, Texas",,48,459,2014
"Upton County, Texas",-666666666.0,48,461,2014
"Uvalde County, Texas",,48,463,2014
"Val Verde County, Texas",,48,465,2014
"Van Zandt County, Texas",15177.0,48,467,2014
"Victoria County, Texas",,48,469,2014
"Walker County, Texas",-666666666.0,48,471,2014
"Waller County, Texas",-666666666.0,48,473,2014
"Ward County, Texas",-666666666.0,48,475,2014
"Washington County, Texas",-666666666.0,48,477,2014
"Webb County, Texas",,48,479,2014
"Wharton County, Texas",-666666666.0,48,481,2014
"Wheeler County, Texas",,48,483,2014
"Wichita County, Texas",9986.0,48,485,2014
"Wilbarger County, Texas",-666666666.0,48,487,2014
"Willacy County, Texas",,48,489,2014
"Williamson County, Texas",9507.0,48,491,2014
"Wilson County, Texas",-666666666.0,48,493,2014
"Winkler County, Texas",-666666666.0,48,495,2014
"Wise County, Texas",,48,497,2014
"Wood County, Texas",-666666666.0,48,499,2014
"Yoakum County, Texas",-666666666.0,48,501,2014
"Young County, Texas",-666666666.0,48,503,2014
"Zapata County, Texas",-666666666.0,48,505,2014
"Zavala County, Texas",-666666666.0,48,507,2014
"Beaver County, Utah",19897.0,49,001,2014
"Box Elder County, Utah",12684.0,49,003,2014
"Cache County, Utah",13011.0,49,005,2014
"Carbon County, Utah",18406.0,49,007,2014
"Daggett County, Utah",,49,009,2014
"Davis County, Utah",16073.0,49,011,2014
"Duchesne County, Utah",12177.0,49,013,2014
"Emery County, Utah",-666666666.0,49,015,2014
"Garfield County, Utah",22715.0,49,017,2014
"Grand County, Utah",,49,019,2014
"Iron County, Utah",9485.0,49,021,2014
"Juab County, Utah",17981.0,49,023,2014
"Kane County, Utah",-666666666.0,49,025,2014
"Millard County, Utah",,49,027,2014
"Morgan County, Utah",-666666666.0,49,029,2014
"Piute County, Utah",,49,031,2014
"Rich County, Utah",,49,033,2014
"Salt Lake County, Utah",15015.0,49,035,2014
"San Juan County, Utah",42455.0,49,037,2014
"Sanpete County, Utah",6074.0,49,039,2014
"Sevier County, Utah",14029.0,49,041,2014
"Summit County, Utah",6378.0,49,043,2014
"Tooele County, Utah",11418.0,49,045,2014
"Uintah County, Utah",12655.0,49,047,2014
"Utah County, Utah",15170.0,49,049,2014
"Wasatch County, Utah",,49,051,2014
"Washington County, Utah",10822.0,49,053,2014
"Wayne County, Utah",-666666666.0,49,055,2014
"Weber County, Utah",15045.0,49,057,2014
"Addison County, Vermont",33964.0,50,001,2014
"Bennington County, Vermont",-666666666.0,50,003,2014
"Caledonia County, Vermont",,50,005,2014
"Chittenden County, Vermont",6024.0,50,007,2014
"Essex County, Vermont",-666666666.0,50,009,2014
"Franklin County, Vermont",,50,011,2014
"Grand Isle County, Vermont",-666666666.0,50,013,2014
"Lamoille County, Vermont",-666666666.0,50,015,2014
"Orange County, Vermont",-666666666.0,50,017,2014
"Orleans County, Vermont",-666666666.0,50,019,2014
"Rutland County, Vermont",-666666666.0,50,021,2014
"Washington County, Vermont",-666666666.0,50,023,2014
"Windham County, Vermont",7223.0,50,025,2014
"Windsor County, Vermont",,50,027,2014
"Accomack County, Virginia",-666666666.0,51,001,2014
"Albemarle County, Virginia",,51,003,2014
"Alleghany County, Virginia",,51,005,2014
"Amelia County, Virginia",,51,007,2014
"Amherst County, Virginia",,51,009,2014
"Appomattox County, Virginia",-666666666.0,51,011,2014
"Arlington County, Virginia",57287.0,51,013,2014
"Augusta County, Virginia",8520.0,51,015,2014
"Bath County, Virginia",-666666666.0,51,017,2014
"Bedford County, Virginia",72774.0,51,019,2014
"Bland County, Virginia",,51,021,2014
"Botetourt County, Virginia",-666666666.0,51,023,2014
"Brunswick County, Virginia",-666666666.0,51,025,2014
"Buchanan County, Virginia",-666666666.0,51,027,2014
"Buckingham County, Virginia",,51,029,2014
"Campbell County, Virginia",,51,031,2014
"Caroline County, Virginia",-666666666.0,51,033,2014
"Carroll County, Virginia",-666666666.0,51,035,2014
"Charles City County, Virginia",,51,036,2014
"Charlotte County, Virginia",-666666666.0,51,037,2014
"Chesterfield County, Virginia",18402.0,51,041,2014
"Clarke County, Virginia",-666666666.0,51,043,2014
"Craig County, Virginia",-666666666.0,51,045,2014
"Culpeper County, Virginia",,51,047,2014
"Cumberland County, Virginia",-666666666.0,51,049,2014
"Dickenson County, Virginia",-666666666.0,51,051,2014
"Dinwiddie County, Virginia",-666666666.0,51,053,2014
"Essex County, Virginia",-666666666.0,51,057,2014
"Fairfax County, Virginia",59233.0,51,059,2014
"Fauquier County, Virginia",,51,061,2014
"Floyd County, Virginia",-666666666.0,51,063,2014
"Fluvanna County, Virginia",-666666666.0,51,065,2014
"Franklin County, Virginia",-666666666.0,51,067,2014
"Frederick County, Virginia",,51,069,2014
"Giles County, Virginia",,51,071,2014
"Gloucester County, Virginia",-666666666.0,51,073,2014
"Goochland County, Virginia",-666666666.0,51,075,2014
"Grayson County, Virginia",,51,077,2014
"Greene County, Virginia",,51,079,2014
"Greensville County, Virginia",-666666666.0,51,081,2014
"Halifax County, Virginia",,51,083,2014
"Hanover County, Virginia",,51,085,2014
"Henrico County, Virginia",67903.0,51,087,2014
"Henry County, Virginia",-666666666.0,51,089,2014
"Highland County, Virginia",-666666666.0,51,091,2014
"Isle of Wight County, Virginia",-666666666.0,51,093,2014
"James City County, Virginia",27133.0,51,095,2014
"King and Queen County, Virginia",-666666666.0,51,097,2014
"King George County, Virginia",,51,099,2014
"King William County, Virginia",-666666666.0,51,101,2014
"Lancaster County, Virginia",-666666666.0,51,103,2014
"Lee County, Virginia",-666666666.0,51,105,2014
"Loudoun County, Virginia",50768.0,51,107,2014
"Louisa County, Virginia",-666666666.0,51,109,2014
"Lunenburg County, Virginia",,51,111,2014
"Madison County, Virginia",-666666666.0,51,113,2014
"Mathews County, Virginia",-666666666.0,51,115,2014
"Mecklenburg County, Virginia",,51,117,2014
"Middlesex County, Virginia",-666666666.0,51,119,2014
"Montgomery County, Virginia",,51,121,2014
"Nelson County, Virginia",-666666666.0,51,125,2014
"New Kent County, Virginia",-666666666.0,51,127,2014
"Northampton County, Virginia",,51,131,2014
"Northumberland County, Virginia",-666666666.0,51,133,2014
"Nottoway County, Virginia",-666666666.0,51,135,2014
"Orange County, Virginia",-666666666.0,51,137,2014
"Page County, Virginia",-666666666.0,51,139,2014
"Patrick County, Virginia",-666666666.0,51,141,2014
"Pittsylvania County, Virginia",,51,143,2014
"Powhatan County, Virginia",-666666666.0,51,145,2014
"Prince Edward County, Virginia",-666666666.0,51,147,2014
"Prince George County, Virginia",55409.0,51,149,2014
"Prince William County, Virginia",32762.0,51,153,2014
"Pulaski County, Virginia",-666666666.0,51,155,2014
"Rappahannock County, Virginia",-666666666.0,51,157,2014
"Richmond County, Virginia",-666666666.0,51,159,2014
"Roanoke County, Virginia",-666666666.0,51,161,2014
"Rockbridge County, Virginia",,51,163,2014
"Rockingham County, Virginia",,51,165,2014
"Russell County, Virginia",-666666666.0,51,167,2014
"Scott County, Virginia",-666666666.0,51,169,2014
"Shenandoah County, Virginia",-666666666.0,51,171,2014
"Smyth County, Virginia",-666666666.0,51,173,2014
"Southampton County, Virginia",-666666666.0,51,175,2014
"Spotsylvania County, Virginia",9179.0,51,177,2014
"Stafford County, Virginia",22679.0,51,179,2014
"Surry County, Virginia",-666666666.0,51,181,2014
"Sussex County, Virginia",,51,183,2014
"Tazewell County, Virginia",-666666666.0,51,185,2014
"Warren County, Virginia",,51,187,2014
"Washington County, Virginia",-666666666.0,51,191,2014
"Westmoreland County, Virginia",-666666666.0,51,193,2014
"Wise County, Virginia",-666666666.0,51,195,2014
"Wythe County, Virginia",-666666666.0,51,197,2014
"York County, Virginia",31422.0,51,199,2014
"Alexandria city, Virginia",20471.0,51,510,2014
"Bristol city, Virginia",-666666666.0,51,520,2014
"Buena Vista city, Virginia",,51,530,2014
"Charlottesville city, Virginia",81536.0,51,540,2014
"Chesapeake city, Virginia",10704.0,51,550,2014
"Colonial Heights city, Virginia",-666666666.0,51,570,2014
"Covington city, Virginia",-666666666.0,51,580,2014
"Danville city, Virginia",,51,590,2014
"Emporia city, Virginia",-666666666.0,51,595,2014
"Fairfax city, Virginia",,51,600,2014
"Falls Church city, Virginia",-666666666.0,51,610,2014
"Franklin city, Virginia",-666666666.0,51,620,2014
"Fredericksburg city, Virginia",,51,630,2014
"Galax city, Virginia",-666666666.0,51,640,2014
"Hampton city, Virginia",,51,650,2014
"Harrisonburg city, Virginia",,51,660,2014
"Hopewell city, Virginia",-666666666.0,51,670,2014
"Lexington city, Virginia",-666666666.0,51,678,2014
"Lynchburg city, Virginia",21695.0,51,680,2014
"Manassas city, Virginia",-666666666.0,51,683,2014
"Manassas Park city, Virginia",-666666666.0,51,685,2014
"Martinsville city, Virginia",-666666666.0,51,690,2014
"Newport News city, Virginia",18699.0,51,700,2014
"Norfolk city, Virginia",17103.0,51,710,2014
"Norton city, Virginia",-666666666.0,51,720,2014
"Petersburg city, Virginia",,51,730,2014
"Poquoson city, Virginia",-666666666.0,51,735,2014
"Portsmouth city, Virginia",20271.0,51,740,2014
"Radford city, Virginia",,51,750,2014
"Richmond city, Virginia",376.0,51,760,2014
"Roanoke city, Virginia",44157.0,51,770,2014
"Salem city, Virginia",-666666666.0,51,775,2014
"Staunton city, Virginia",-666666666.0,51,790,2014
"Suffolk city, Virginia",,51,800,2014
"Virginia Beach city, Virginia",43137.0,51,810,2014
"Waynesboro city, Virginia",-666666666.0,51,820,2014
"Williamsburg city, Virginia",-666666666.0,51,830,2014
"Winchester city, Virginia",,51,840,2014
"Adams County, Washington",16192.0,53,001,2014
"Asotin County, Washington",2036.0,53,003,2014
"Benton County, Washington",19402.0,53,005,2014
"Chelan County, Washington",21605.0,53,007,2014
"Clallam County, Washington",18979.0,53,009,2014
"Clark County, Washington",18177.0,53,011,2014
"Columbia County, Washington",-666666666.0,53,013,2014
"Cowlitz County, Washington",7722.0,53,015,2014
"Douglas County, Washington",,53,017,2014
"Ferry County, Washington",12169.0,53,019,2014
"Franklin County, Washington",8213.0,53,021,2014
"Garfield County, Washington",-666666666.0,53,023,2014
"Grant County, Washington",34757.0,53,025,2014
"Grays Harbor County, Washington",10763.0,53,027,2014
"Island County, Washington",13892.0,53,029,2014
"Jefferson County, Washington",23776.0,53,031,2014
"King County, Washington",20177.0,53,033,2014
"Kitsap County, Washington",20946.0,53,035,2014
"Kittitas County, Washington",-666666666.0,53,037,2014
"Klickitat County, Washington",,53,039,2014
"Lewis County, Washington",,53,041,2014
"Lincoln County, Washington",25612.0,53,043,2014
"Mason County, Washington",33893.0,53,045,2014
"Okanogan County, Washington",8601.0,53,047,2014
"Pacific County, Washington",6858.0,53,049,2014
"Pend Oreille County, Washington",14874.0,53,051,2014
"Pierce County, Washington",17749.0,53,053,2014
"San Juan County, Washington",,53,055,2014
"Skagit County, Washington",31738.0,53,057,2014
"Skamania County, Washington",4369.0,53,059,2014
"Snohomish County, Washington",27248.0,53,061,2014
"Spokane County, Washington",14681.0,53,063,2014
"Stevens County, Washington",22145.0,53,065,2014
"Thurston County, Washington",26081.0,53,067,2014
"Wahkiakum County, Washington",-666666666.0,53,069,2014
"Walla Walla County, Washington",37269.0,53,071,2014
"Whatcom County, Washington",20938.0,53,073,2014
"Whitman County, Washington",4927.0,53,075,2014
"Yakima County, Washington",21097.0,53,077,2014
"Barbour County, West Virginia",-666666666.0,54,001,2014
"Berkeley County, West Virginia",18514.0,54,003,2014
"Boone County, West Virginia",-666666666.0,54,005,2014
"Braxton County, West Virginia",,54,007,2014
"Brooke County, West Virginia",,54,009,2014
"Cabell County, West Virginia",,54,011,2014
"Calhoun County, West Virginia",-666666666.0,54,013,2014
"Clay County, West Virginia",-666666666.0,54,015,2014
"Doddridge County, West Virginia",-666666666.0,54,017,2014
"Fayette County, West Virginia",-666666666.0,54,019,2014
"Gilmer County, West Virginia",-666666666.0,54,021,2014
"Grant County, West Virginia",-666666666.0,54,023,2014
"Greenbrier County, West Virginia",,54,025,2014
"Hampshire County, West Virginia",-666666666.0,54,027,2014
"Hancock County, West Virginia",-666666666.0,54,029,2014
"Hardy County, West Virginia",-666666666.0,54,031,2014
"Harrison County, West Virginia",9054.0,54,033,2014
"Jackson County, West Virginia",-666666666.0,54,035,2014
"Jefferson County, West Virginia",-666666666.0,54,037,2014
"Kanawha County, West Virginia",-666666666.0,54,039,2014
"Lewis County, West Virginia",,54,041,2014
"Lincoln County, West Virginia",-666666666.0,54,043,2014
"Logan County, West Virginia",-666666666.0,54,045,2014
"McDowell County, West Virginia",-666666666.0,54,047,2014
"Marion County, West Virginia",,54,049,2014
"Marshall County, West Virginia",-666666666.0,54,051,2014
"Mason County, West Virginia",-666666666.0,54,053,2014
"Mercer County, West Virginia",,54,055,2014
"Mineral County, West Virginia",-666666666.0,54,057,2014
"Mingo County, West Virginia",-666666666.0,54,059,2014
"Monongalia County, West Virginia",,54,061,2014
"Monroe County, West Virginia",-666666666.0,54,063,2014
"Morgan County, West Virginia",-666666666.0,54,065,2014
"Nicholas County, West Virginia",-666666666.0,54,067,2014
"Ohio County, West Virginia",-666666666.0,54,069,2014
"Pendleton County, West Virginia",-666666666.0,54,071,2014
"Pleasants County, West Virginia",-666666666.0,54,073,2014
"Pocahontas County, West Virginia",-666666666.0,54,075,2014
"Preston County, West Virginia",,54,077,2014
"Putnam County, West Virginia",-666666666.0,54,079,2014
"Raleigh County, West Virginia",9676.0,54,081,2014
"Randolph County, West Virginia",,54,083,2014
"Ritchie County, West Virginia",-666666666.0,54,085,2014
"Roane County, West Virginia",,54,087,2014
"Summers County, West Virginia",,54,089,2014
"Taylor County, West Virginia",,54,091,2014
"Tucker County, West Virginia",-666666666.0,54,093,2014
"Tyler County, West Virginia",-666666666.0,54,095,2014
"Upshur County, West Virginia",,54,097,2014
"Wayne County, West Virginia",-666666666.0,54,099,2014
