NAME,B19202I_001E,state,county,year
"Woods County, Oklahoma",15694.0,40,151,2013
"Woodward County, Oklahoma",55774.0,40,153,2013
"Baker County, Oregon",10795.0,41,001,2013
"Benton County, Oregon",21406.0,41,003,2013
"Clackamas County, Oregon",40241.0,41,005,2013
"Clatsop County, Oregon",22135.0,41,007,2013
"Columbia County, Oregon",16842.0,41,009,2013
"Coos County, Oregon",34153.0,41,011,2013
"Crook County, Oregon",30556.0,41,013,2013
"Curry County, Oregon",25139.0,41,015,2013
"Deschutes County, Oregon",25000.0,41,017,2013
"Douglas County, Oregon",16750.0,41,019,2013
"Gilliam County, Oregon",-666666666.0,41,021,2013
"Grant County, Oregon",38333.0,41,023,2013
"Harney County, Oregon",-666666666.0,41,025,2013
"Hood River County, Oregon",21949.0,41,027,2013
"Jackson County, Oregon",21627.0,41,029,2013
"Jefferson County, Oregon",34836.0,41,031,2013
"Josephine County, Oregon",17734.0,41,033,2013
"Klamath County, Oregon",27684.0,41,035,2013
"Lake County, Oregon",22143.0,41,037,2013
"Lane County, Oregon",21884.0,41,039,2013
"Lincoln County, Oregon",24853.0,41,041,2013
"Linn County, Oregon",30714.0,41,043,2013
"Malheur County, Oregon",13990.0,41,045,2013
"Marion County, Oregon",23801.0,41,047,2013
"Morrow County, Oregon",37639.0,41,049,2013
"Multnomah County, Oregon",31431.0,41,051,2013
"Polk County, Oregon",9348.0,41,053,2013
"Sherman County, Oregon",-666666666.0,41,055,2013
"Tillamook County, Oregon",35764.0,41,057,2013
"Umatilla County, Oregon",34583.0,41,059,2013
"Union County, Oregon",21731.0,41,061,2013
"Wallowa County, Oregon",-666666666.0,41,063,2013
"Wasco County, Oregon",32188.0,41,065,2013
"Washington County, Oregon",31020.0,41,067,2013
"Wheeler County, Oregon",-666666666.0,41,069,2013
"Yamhill County, Oregon",31793.0,41,071,2013
"Adams County, Pennsylvania",25093.0,42,001,2013
"Allegheny County, Pennsylvania",31402.0,42,003,2013
"Armstrong County, Pennsylvania",-666666666.0,42,005,2013
"Beaver County, Pennsylvania",20500.0,42,007,2013
"Bedford County, Pennsylvania",40500.0,42,009,2013
"Berks County, Pennsylvania",18120.0,42,011,2013
"Blair County, Pennsylvania",79671.0,42,013,2013
"Bradford County, Pennsylvania",13875.0,42,015,2013
"Bucks County, Pennsylvania",35176.0,42,017,2013
"Butler County, Pennsylvania",16510.0,42,019,2013
"Cambria County, Pennsylvania",21555.0,42,021,2013
"Cameron County, Pennsylvania",-666666666.0,42,023,2013
"Carbon County, Pennsylvania",24648.0,42,025,2013
"Centre County, Pennsylvania",30096.0,42,027,2013
"Chester County, Pennsylvania",39563.0,42,029,2013
"Clarion County, Pennsylvania",8971.0,42,031,2013
"Clearfield County, Pennsylvania",-666666666.0,42,033,2013
"Clinton County, Pennsylvania",4926.0,42,035,2013
"Columbia County, Pennsylvania",24397.0,42,037,2013
"Crawford County, Pennsylvania",11136.0,42,039,2013
"Cumberland County, Pennsylvania",22404.0,42,041,2013
"Dauphin County, Pennsylvania",25296.0,42,043,2013
"Delaware County, Pennsylvania",26708.0,42,045,2013
"Elk County, Pennsylvania",-666666666.0,42,047,2013
"Erie County, Pennsylvania",13294.0,42,049,2013
"Fayette County, Pennsylvania",10125.0,42,051,2013
"Forest County, Pennsylvania",-666666666.0,42,053,2013
"Franklin County, Pennsylvania",33221.0,42,055,2013
"Fulton County, Pennsylvania",-666666666.0,42,057,2013
"Greene County, Pennsylvania",-666666666.0,42,059,2013
"Huntingdon County, Pennsylvania",23750.0,42,061,2013
"Indiana County, Pennsylvania",38276.0,42,063,2013
"Jefferson County, Pennsylvania",11250.0,42,065,2013
"Juniata County, Pennsylvania",18500.0,42,067,2013
"Lackawanna County, Pennsylvania",19917.0,42,069,2013
"Lancaster County, Pennsylvania",20095.0,42,071,2013
"Lawrence County, Pennsylvania",29250.0,42,073,2013
"Lebanon County, Pennsylvania",28958.0,42,075,2013
"Lehigh County, Pennsylvania",19393.0,42,077,2013
"Luzerne County, Pennsylvania",21250.0,42,079,2013
"Lycoming County, Pennsylvania",10000.0,42,081,2013
"McKean County, Pennsylvania",-666666666.0,42,083,2013
"Mercer County, Pennsylvania",10938.0,42,085,2013
"Mifflin County, Pennsylvania",14464.0,42,087,2013
"Monroe County, Pennsylvania",23750.0,42,089,2013
"Montgomery County, Pennsylvania",35117.0,42,091,2013
"Itawamba County, Mississippi",-666666666.0,28,057,2013
"Jackson County, Mississippi",55313.0,28,059,2013
"Jasper County, Mississippi",-666666666.0,28,061,2013
"Jefferson County, Mississippi",-666666666.0,28,063,2013
"Jefferson Davis County, Mississippi",-666666666.0,28,065,2013
"Jones County, Mississippi",59338.0,28,067,2013
"Kemper County, Mississippi",-666666666.0,28,069,2013
"Lafayette County, Mississippi",7279.0,28,071,2013
"Lamar County, Mississippi",23578.0,28,073,2013
"Lauderdale County, Mississippi",61028.0,28,075,2013
"Lawrence County, Mississippi",-666666666.0,28,077,2013
"Leake County, Mississippi",-666666666.0,28,079,2013
"Lee County, Mississippi",19331.0,28,081,2013
"Leflore County, Mississippi",4574.0,28,083,2013
"Lincoln County, Mississippi",-666666666.0,28,085,2013
"Lowndes County, Mississippi",21875.0,28,087,2013
"Madison County, Mississippi",65027.0,28,089,2013
"Marion County, Mississippi",-666666666.0,28,091,2013
"Marshall County, Mississippi",-666666666.0,28,093,2013
"Monroe County, Mississippi",45735.0,28,095,2013
"Montgomery County, Mississippi",-666666666.0,28,097,2013
"Neshoba County, Mississippi",-666666666.0,28,099,2013
"Newton County, Mississippi",-666666666.0,28,101,2013
"Noxubee County, Mississippi",-666666666.0,28,103,2013
"Oktibbeha County, Mississippi",45000.0,28,105,2013
"Panola County, Mississippi",-666666666.0,28,107,2013
"Pearl River County, Mississippi",13542.0,28,109,2013
"Perry County, Mississippi",-666666666.0,28,111,2013
"Pike County, Mississippi",-666666666.0,28,113,2013
"Pontotoc County, Mississippi",-666666666.0,28,115,2013
"Prentiss County, Mississippi",-666666666.0,28,117,2013
"Quitman County, Mississippi",-666666666.0,28,119,2013
"Rankin County, Mississippi",35000.0,28,121,2013
"Scott County, Mississippi",23528.0,28,123,2013
"Sharkey County, Mississippi",-666666666.0,28,125,2013
"Simpson County, Mississippi",-666666666.0,28,127,2013
"Smith County, Mississippi",-666666666.0,28,129,2013
"Stone County, Mississippi",-666666666.0,28,131,2013
"Sunflower County, Mississippi",-666666666.0,28,133,2013
"Tallahatchie County, Mississippi",-666666666.0,28,135,2013
"Tate County, Mississippi",-666666666.0,28,137,2013
"Tippah County, Mississippi",-666666666.0,28,139,2013
"Tishomingo County, Mississippi",11875.0,28,141,2013
"Tunica County, Mississippi",-666666666.0,28,143,2013
"Union County, Mississippi",20250.0,28,145,2013
"Walthall County, Mississippi",-666666666.0,28,147,2013
"Warren County, Mississippi",65759.0,28,149,2013
"Washington County, Mississippi",19500.0,28,151,2013
"Wayne County, Mississippi",-666666666.0,28,153,2013
"Webster County, Mississippi",-666666666.0,28,155,2013
"Wilkinson County, Mississippi",-666666666.0,28,157,2013
"Winston County, Mississippi",-666666666.0,28,159,2013
"Yalobusha County, Mississippi",19250.0,28,161,2013
"Yazoo County, Mississippi",-666666666.0,28,163,2013
"Adair County, Missouri",14444.0,29,001,2013
"Andrew County, Missouri",-666666666.0,29,003,2013
"Atchison County, Missouri",-666666666.0,29,005,2013
"Audrain County, Missouri",31635.0,29,007,2013
"Barry County, Missouri",19554.0,29,009,2013
"Barton County, Missouri",-666666666.0,29,011,2013
"Bates County, Missouri",34875.0,29,013,2013
"Benton County, Missouri",-666666666.0,29,015,2013
"Bollinger County, Missouri",-666666666.0,29,017,2013
"Boone County, Missouri",25370.0,29,019,2013
"Buchanan County, Missouri",17063.0,29,021,2013
"Butler County, Missouri",-666666666.0,29,023,2013
"Caldwell County, Missouri",68750.0,29,025,2013
"Callaway County, Missouri",-666666666.0,29,027,2013
"Camden County, Missouri",4063.0,29,029,2013
"Cape Girardeau County, Missouri",30563.0,29,031,2013
"Carroll County, Missouri",-666666666.0,29,033,2013
"Carter County, Missouri",-666666666.0,29,035,2013
"Cass County, Missouri",40000.0,29,037,2013
"Cedar County, Missouri",-666666666.0,29,039,2013
"Chariton County, Missouri",-666666666.0,29,041,2013
"Christian County, Missouri",-666666666.0,29,043,2013
"Clark County, Missouri",-666666666.0,29,045,2013
"Clay County, Missouri",48120.0,29,047,2013
"Clinton County, Missouri",24118.0,29,049,2013
"Cole County, Missouri",51458.0,29,051,2013
"Cooper County, Missouri",28750.0,29,053,2013
"Crawford County, Missouri",30078.0,29,055,2013
"Dade County, Missouri",8917.0,29,057,2013
"Dallas County, Missouri",-666666666.0,29,059,2013
"Daviess County, Missouri",-666666666.0,29,061,2013
"DeKalb County, Missouri",-666666666.0,29,063,2013
"Dent County, Missouri",-666666666.0,29,065,2013
"Douglas County, Missouri",-666666666.0,29,067,2013
"Dunklin County, Missouri",20586.0,29,069,2013
"Franklin County, Missouri",18333.0,29,071,2013
"Gasconade County, Missouri",-666666666.0,29,073,2013
"Gentry County, Missouri",-666666666.0,29,075,2013
"Greene County, Missouri",26810.0,29,077,2013
"Grundy County, Missouri",-666666666.0,29,079,2013
"Harrison County, Missouri",-666666666.0,29,081,2013
"Henry County, Missouri",7500.0,29,083,2013
"Hickory County, Missouri",-666666666.0,29,085,2013
"Holt County, Missouri",-666666666.0,29,087,2013
"Howard County, Missouri",-666666666.0,29,089,2013
"Howell County, Missouri",15461.0,29,091,2013
"Iron County, Missouri",-666666666.0,29,093,2013
"Jackson County, Missouri",23759.0,29,095,2013
"Jasper County, Missouri",22411.0,29,097,2013
"Jefferson County, Missouri",23750.0,29,099,2013
"Johnson County, Missouri",23981.0,29,101,2013
"Knox County, Missouri",-666666666.0,29,103,2013
"Laclede County, Missouri",25114.0,29,105,2013
"Lafayette County, Missouri",27409.0,29,107,2013
"Lawrence County, Missouri",27656.0,29,109,2013
"Lewis County, Missouri",-666666666.0,29,111,2013
"Lincoln County, Missouri",7799.0,29,113,2013
"Linn County, Missouri",7639.0,29,115,2013
"Livingston County, Missouri",-666666666.0,29,117,2013
"McDonald County, Missouri",11635.0,29,119,2013
"Macon County, Missouri",15769.0,29,121,2013
"Madison County, Missouri",65441.0,29,123,2013
"Maries County, Missouri",-666666666.0,29,125,2013
"Marion County, Missouri",12273.0,29,127,2013
"Mercer County, Missouri",-666666666.0,29,129,2013
"Miller County, Missouri",13059.0,29,131,2013
"Mississippi County, Missouri",-666666666.0,29,133,2013
"Moniteau County, Missouri",-666666666.0,29,135,2013
"Monroe County, Missouri",-666666666.0,29,137,2013
"Montgomery County, Missouri",-666666666.0,29,139,2013
"Morgan County, Missouri",-666666666.0,29,141,2013
"New Madrid County, Missouri",-666666666.0,29,143,2013
"Newton County, Missouri",22604.0,29,145,2013
"Nodaway County, Missouri",2499.0,29,147,2013
"Oregon County, Missouri",-666666666.0,29,149,2013
"Osage County, Missouri",-666666666.0,29,151,2013
"Ozark County, Missouri",24722.0,29,153,2013
"Pemiscot County, Missouri",30821.0,29,155,2013
"Perry County, Missouri",-666666666.0,29,157,2013
"Pettis County, Missouri",16169.0,29,159,2013
"Phelps County, Missouri",25037.0,29,161,2013
"Pike County, Missouri",-666666666.0,29,163,2013
"Platte County, Missouri",50924.0,29,165,2013
"Polk County, Missouri",52941.0,29,167,2013
"Pulaski County, Missouri",63005.0,29,169,2013
"Putnam County, Missouri",-666666666.0,29,171,2013
"Ralls County, Missouri",-666666666.0,29,173,2013
"Randolph County, Missouri",-666666666.0,29,175,2013
"Ray County, Missouri",2499.0,29,177,2013
"Reynolds County, Missouri",-666666666.0,29,179,2013
"Ripley County, Missouri",-666666666.0,29,181,2013
"St. Charles County, Missouri",29954.0,29,183,2013
"St. Clair County, Missouri",-666666666.0,29,185,2013
"Ste. Genevieve County, Missouri",36477.0,29,186,2013
"St. Francois County, Missouri",15833.0,29,187,2013
"St. Louis County, Missouri",29550.0,29,189,2013
"Saline County, Missouri",32031.0,29,195,2013
"Schuyler County, Missouri",-666666666.0,29,197,2013
"Scotland County, Missouri",-666666666.0,29,199,2013
"Scott County, Missouri",51083.0,29,201,2013
"Shannon County, Missouri",-666666666.0,29,203,2013
"Shelby County, Missouri",-666666666.0,29,205,2013
"Stoddard County, Missouri",-666666666.0,29,207,2013
"Stone County, Missouri",36625.0,29,209,2013
"Sullivan County, Missouri",30208.0,29,211,2013
"Taney County, Missouri",23214.0,29,213,2013
"Texas County, Missouri",9583.0,29,215,2013
"Vernon County, Missouri",-666666666.0,29,217,2013
"Warren County, Missouri",-666666666.0,29,219,2013
"Washington County, Missouri",-666666666.0,29,221,2013
"Wayne County, Missouri",-666666666.0,29,223,2013
"Webster County, Missouri",43291.0,29,225,2013
"Worth County, Missouri",-666666666.0,29,227,2013
"Wright County, Missouri",-666666666.0,29,229,2013
"St. Louis city, Missouri",27768.0,29,510,2013
"Beaverhead County, Montana",-666666666.0,30,001,2013
"Big Horn County, Montana",-666666666.0,30,003,2013
"Blaine County, Montana",-666666666.0,30,005,2013
"Broadwater County, Montana",-666666666.0,30,007,2013
"Carbon County, Montana",14792.0,30,009,2013
"Carter County, Montana",-666666666.0,30,011,2013
"Cascade County, Montana",20625.0,30,013,2013
"Chouteau County, Montana",-666666666.0,30,015,2013
"Custer County, Montana",100563.0,30,017,2013
"Daniels County, Montana",-666666666.0,30,019,2013
"Dawson County, Montana",-666666666.0,30,021,2013
"Deer Lodge County, Montana",91250.0,30,023,2013
"Fallon County, Montana",-666666666.0,30,025,2013
"Fergus County, Montana",2499.0,30,027,2013
"Flathead County, Montana",33343.0,30,029,2013
"Gallatin County, Montana",14550.0,30,031,2013
"Garfield County, Montana",-666666666.0,30,033,2013
"Glacier County, Montana",-666666666.0,30,035,2013
"Golden Valley County, Montana",-666666666.0,30,037,2013
"Granite County, Montana",-666666666.0,30,039,2013
"Hill County, Montana",-666666666.0,30,041,2013
"Jefferson County, Montana",-666666666.0,30,043,2013
"Judith Basin County, Montana",-666666666.0,30,045,2013
"Lake County, Montana",25903.0,30,047,2013
"Lewis and Clark County, Montana",29697.0,30,049,2013
"Liberty County, Montana",-666666666.0,30,051,2013
"Lincoln County, Montana",25000.0,30,053,2013
"McCone County, Montana",-666666666.0,30,055,2013
"Madison County, Montana",14276.0,30,057,2013
"Meagher County, Montana",-666666666.0,30,059,2013
"Mineral County, Montana",-666666666.0,30,061,2013
"Missoula County, Montana",27145.0,30,063,2013
"Musselshell County, Montana",-666666666.0,30,065,2013
"Park County, Montana",-666666666.0,30,067,2013
"Petroleum County, Montana",-666666666.0,30,069,2013
"Phillips County, Montana",-666666666.0,30,071,2013
"Pondera County, Montana",21250.0,30,073,2013
"Powder River County, Montana",-666666666.0,30,075,2013
"Powell County, Montana",-666666666.0,30,077,2013
"Prairie County, Montana",-666666666.0,30,079,2013
"Ravalli County, Montana",61250.0,30,081,2013
"Richland County, Montana",15375.0,30,083,2013
"Roosevelt County, Montana",-666666666.0,30,085,2013
"Rosebud County, Montana",-666666666.0,30,087,2013
"Sanders County, Montana",15078.0,30,089,2013
"Sheridan County, Montana",-666666666.0,30,091,2013
"Silver Bow County, Montana",27404.0,30,093,2013
"Stillwater County, Montana",-666666666.0,30,095,2013
"Sweet Grass County, Montana",-666666666.0,30,097,2013
"Teton County, Montana",-666666666.0,30,099,2013
"Toole County, Montana",-666666666.0,30,101,2013
"Treasure County, Montana",-666666666.0,30,103,2013
"Valley County, Montana",25893.0,30,105,2013
"Wheatland County, Montana",-666666666.0,30,107,2013
"Wibaux County, Montana",-666666666.0,30,109,2013
"Yellowstone County, Montana",25784.0,30,111,2013
"Adams County, Nebraska",30703.0,31,001,2013
"Antelope County, Nebraska",-666666666.0,31,003,2013
"Arthur County, Nebraska",-666666666.0,31,005,2013
"Banner County, Nebraska",-666666666.0,31,007,2013
"Blaine County, Nebraska",-666666666.0,31,009,2013
"Boone County, Nebraska",-666666666.0,31,011,2013
"Box Butte County, Nebraska",13500.0,31,013,2013
"Boyd County, Nebraska",-666666666.0,31,015,2013
"Brown County, Nebraska",-666666666.0,31,017,2013
"Buffalo County, Nebraska",22900.0,31,019,2013
"Burt County, Nebraska",-666666666.0,31,021,2013
"Butler County, Nebraska",43289.0,31,023,2013
"Cass County, Nebraska",58750.0,31,025,2013
"Cedar County, Nebraska",-666666666.0,31,027,2013
"Chase County, Nebraska",-666666666.0,31,029,2013
"Cherry County, Nebraska",-666666666.0,31,031,2013
"Cheyenne County, Nebraska",20929.0,31,033,2013
"Clay County, Nebraska",-666666666.0,31,035,2013
"Colfax County, Nebraska",16205.0,31,037,2013
"Cuming County, Nebraska",13712.0,31,039,2013
"Custer County, Nebraska",10750.0,31,041,2013
"Dakota County, Nebraska",29141.0,31,043,2013
"Pleasants County, West Virginia",-666666666.0,54,073,2013
"Pocahontas County, West Virginia",-666666666.0,54,075,2013
"Preston County, West Virginia",22292.0,54,077,2013
"Putnam County, West Virginia",32857.0,54,079,2013
"Raleigh County, West Virginia",29554.0,54,081,2013
"Randolph County, West Virginia",-666666666.0,54,083,2013
"Ritchie County, West Virginia",-666666666.0,54,085,2013
"Roane County, West Virginia",-666666666.0,54,087,2013
"Summers County, West Virginia",-666666666.0,54,089,2013
"Taylor County, West Virginia",-666666666.0,54,091,2013
"Tucker County, West Virginia",-666666666.0,54,093,2013
"Tyler County, West Virginia",-666666666.0,54,095,2013
"Upshur County, West Virginia",-666666666.0,54,097,2013
"Wayne County, West Virginia",-666666666.0,54,099,2013
"Webster County, West Virginia",-666666666.0,54,101,2013
"Wetzel County, West Virginia",-666666666.0,54,103,2013
"Wirt County, West Virginia",-666666666.0,54,105,2013
"Wood County, West Virginia",21339.0,54,107,2013
"Wyoming County, West Virginia",-666666666.0,54,109,2013
"Adams County, Wisconsin",20375.0,55,001,2013
"Ashland County, Wisconsin",-666666666.0,55,003,2013
"Barron County, Wisconsin",25795.0,55,005,2013
"Bayfield County, Wisconsin",-666666666.0,55,007,2013
"Brown County, Wisconsin",26943.0,55,009,2013
"Buffalo County, Wisconsin",45625.0,55,011,2013
"Burnett County, Wisconsin",20000.0,55,013,2013
"Calumet County, Wisconsin",31222.0,55,015,2013
"Chippewa County, Wisconsin",19412.0,55,017,2013
"Clark County, Wisconsin",30781.0,55,019,2013
"Columbia County, Wisconsin",33500.0,55,021,2013
"Crawford County, Wisconsin",-666666666.0,55,023,2013
"Dane County, Wisconsin",29640.0,55,025,2013
"Dodge County, Wisconsin",30685.0,55,027,2013
"Door County, Wisconsin",18914.0,55,029,2013
"Douglas County, Wisconsin",28438.0,55,031,2013
"Dunn County, Wisconsin",-666666666.0,55,033,2013
"Eau Claire County, Wisconsin",16835.0,55,035,2013
"Florence County, Wisconsin",-666666666.0,55,037,2013
"Fond du Lac County, Wisconsin",34821.0,55,039,2013
"Forest County, Wisconsin",-666666666.0,55,041,2013
"Grant County, Wisconsin",21500.0,55,043,2013
"Green County, Wisconsin",19688.0,55,045,2013
"Green Lake County, Wisconsin",23333.0,55,047,2013
"Iowa County, Wisconsin",12250.0,55,049,2013
"Iron County, Wisconsin",-666666666.0,55,051,2013
"Jackson County, Wisconsin",63625.0,55,053,2013
"Jefferson County, Wisconsin",19160.0,55,055,2013
"Juneau County, Wisconsin",28409.0,55,057,2013
"Kenosha County, Wisconsin",23673.0,55,059,2013
"Kewaunee County, Wisconsin",19453.0,55,061,2013
"La Crosse County, Wisconsin",40337.0,55,063,2013
"Lafayette County, Wisconsin",160833.0,55,065,2013
"Langlade County, Wisconsin",2499.0,55,067,2013
"Lincoln County, Wisconsin",-666666666.0,55,069,2013
"Manitowoc County, Wisconsin",45694.0,55,071,2013
"Marathon County, Wisconsin",26977.0,55,073,2013
"Marinette County, Wisconsin",12313.0,55,075,2013
"Marquette County, Wisconsin",20714.0,55,077,2013
"Menominee County, Wisconsin",-666666666.0,55,078,2013
"Milwaukee County, Wisconsin",25160.0,55,079,2013
"Monroe County, Wisconsin",40893.0,55,081,2013
"Oconto County, Wisconsin",19219.0,55,083,2013
"Oneida County, Wisconsin",24167.0,55,085,2013
"Outagamie County, Wisconsin",30149.0,55,087,2013
"Ozaukee County, Wisconsin",43750.0,55,089,2013
"Pepin County, Wisconsin",16458.0,55,091,2013
"Pierce County, Wisconsin",62857.0,55,093,2013
"Polk County, Wisconsin",38583.0,55,095,2013
"Portage County, Wisconsin",19071.0,55,097,2013
"Price County, Wisconsin",-666666666.0,55,099,2013
"Racine County, Wisconsin",26435.0,55,101,2013
"Richland County, Wisconsin",15982.0,55,103,2013
"Rock County, Wisconsin",28059.0,55,105,2013
"Rusk County, Wisconsin",-666666666.0,55,107,2013
"St. Croix County, Wisconsin",16188.0,55,109,2013
"Sauk County, Wisconsin",45816.0,55,111,2013
"Sawyer County, Wisconsin",16750.0,55,113,2013
"Shawano County, Wisconsin",51250.0,55,115,2013
"Sheboygan County, Wisconsin",27784.0,55,117,2013
"Taylor County, Wisconsin",40347.0,55,119,2013
"Trempealeau County, Wisconsin",31719.0,55,121,2013
"Vernon County, Wisconsin",47639.0,55,123,2013
"Vilas County, Wisconsin",-666666666.0,55,125,2013
"Walworth County, Wisconsin",36154.0,55,127,2013
"Washburn County, Wisconsin",11797.0,55,129,2013
"Washington County, Wisconsin",13750.0,55,131,2013
"Waukesha County, Wisconsin",38224.0,55,133,2013
"Waupaca County, Wisconsin",25000.0,55,135,2013
"Waushara County, Wisconsin",20469.0,55,137,2013
"Winnebago County, Wisconsin",41845.0,55,139,2013
"Wood County, Wisconsin",13750.0,55,141,2013
"Albany County, Wyoming",16369.0,56,001,2013
"Big Horn County, Wyoming",29286.0,56,003,2013
"Campbell County, Wyoming",69833.0,56,005,2013
"Carbon County, Wyoming",17778.0,56,007,2013
"Converse County, Wyoming",19615.0,56,009,2013
"Crook County, Wyoming",-666666666.0,56,011,2013
"Fremont County, Wyoming",27847.0,56,013,2013
"Goshen County, Wyoming",13519.0,56,015,2013
"Hot Springs County, Wyoming",-666666666.0,56,017,2013
"Johnson County, Wyoming",-666666666.0,56,019,2013
"Laramie County, Wyoming",23583.0,56,021,2013
"Lincoln County, Wyoming",36477.0,56,023,2013
"Natrona County, Wyoming",32467.0,56,025,2013
"Niobrara County, Wyoming",-666666666.0,56,027,2013
"Park County, Wyoming",37868.0,56,029,2013
"Platte County, Wyoming",15833.0,56,031,2013
"Sheridan County, Wyoming",22188.0,56,033,2013
"Sublette County, Wyoming",-666666666.0,56,035,2013
"Sweetwater County, Wyoming",47000.0,56,037,2013
"Teton County, Wyoming",37556.0,56,039,2013
"Uinta County, Wyoming",16534.0,56,041,2013
"Washakie County, Wyoming",33542.0,56,043,2013
"Weston County, Wyoming",-666666666.0,56,045,2013
"Adjuntas Municipio, Puerto Rico",7077.0,72,001,2013
"Aguada Municipio, Puerto Rico",9214.0,72,003,2013
"Aguadilla Municipio, Puerto Rico",9057.0,72,005,2013
"Aguas Buenas Municipio, Puerto Rico",6971.0,72,007,2013
"Aibonito Municipio, Puerto Rico",9145.0,72,009,2013
"Arecibo Municipio, Puerto Rico",9054.0,72,013,2013
"Arroyo Municipio, Puerto Rico",10186.0,72,015,2013
"Barceloneta Municipio, Puerto Rico",9686.0,72,017,2013
"Barranquitas Municipio, Puerto Rico",6524.0,72,019,2013
"Cabo Rojo Municipio, Puerto Rico",8982.0,72,023,2013
"Caguas Municipio, Puerto Rico",12975.0,72,025,2013
"Camuy Municipio, Puerto Rico",9347.0,72,027,2013
"Carolina Municipio, Puerto Rico",17470.0,72,031,2013
"Cayey Municipio, Puerto Rico",11040.0,72,035,2013
"Ceiba Municipio, Puerto Rico",12657.0,72,037,2013
"Ciales Municipio, Puerto Rico",8684.0,72,039,2013
"Cidra Municipio, Puerto Rico",11588.0,72,041,2013
"Coamo Municipio, Puerto Rico",10354.0,72,043,2013
"Corozal Municipio, Puerto Rico",8014.0,72,047,2013
"Culebra Municipio, Puerto Rico",11417.0,72,049,2013
"Dorado Municipio, Puerto Rico",14116.0,72,051,2013
"Fajardo Municipio, Puerto Rico",13492.0,72,053,2013
"Florida Municipio, Puerto Rico",12586.0,72,054,2013
"Guayama Municipio, Puerto Rico",10401.0,72,057,2013
"Guayanilla Municipio, Puerto Rico",8932.0,72,059,2013
"Guaynabo Municipio, Puerto Rico",20111.0,72,061,2013
"Gurabo Municipio, Puerto Rico",15292.0,72,063,2013
"Hatillo Municipio, Puerto Rico",12072.0,72,065,2013
"Hormigueros Municipio, Puerto Rico",10347.0,72,067,2013
"Humacao Municipio, Puerto Rico",12475.0,72,069,2013
"Isabela Municipio, Puerto Rico",8463.0,72,071,2013
"Jayuya Municipio, Puerto Rico",7115.0,72,073,2013
"Juncos Municipio, Puerto Rico",9497.0,72,077,2013
"Lajas Municipio, Puerto Rico",10277.0,72,079,2013
"Lares Municipio, Puerto Rico",6545.0,72,081,2013
"Las Piedras Municipio, Puerto Rico",10237.0,72,085,2013
"Luquillo Municipio, Puerto Rico",10860.0,72,089,2013
"Maricao Municipio, Puerto Rico",8723.0,72,093,2013
"Maunabo Municipio, Puerto Rico",11889.0,72,095,2013
"Moca Municipio, Puerto Rico",8387.0,72,099,2013
"Morovis Municipio, Puerto Rico",8905.0,72,101,2013
"Naguabo Municipio, Puerto Rico",9903.0,72,103,2013
"Naranjito Municipio, Puerto Rico",8452.0,72,105,2013
"Orocovis Municipio, Puerto Rico",8939.0,72,107,2013
"Patillas Municipio, Puerto Rico",9080.0,72,109,2013
"Ponce Municipio, Puerto Rico",9732.0,72,113,2013
"Quebradillas Municipio, Puerto Rico",9377.0,72,115,2013
"Sabana Grande Municipio, Puerto Rico",8187.0,72,121,2013
"Salinas Municipio, Puerto Rico",8843.0,72,123,2013
"San Juan Municipio, Puerto Rico",15119.0,72,127,2013
"San Lorenzo Municipio, Puerto Rico",11898.0,72,129,2013
"Santa Isabel Municipio, Puerto Rico",10235.0,72,133,2013
"Toa Alta Municipio, Puerto Rico",12125.0,72,135,2013
"Toa Baja Municipio, Puerto Rico",14082.0,72,137,2013
"Trujillo Alto Municipio, Puerto Rico",16773.0,72,139,2013
"Utuado Municipio, Puerto Rico",8187.0,72,141,2013
"Vega Alta Municipio, Puerto Rico",10196.0,72,143,2013
"Vega Baja Municipio, Puerto Rico",9771.0,72,145,2013
"Vieques Municipio, Puerto Rico",13712.0,72,147,2013
"Villalba Municipio, Puerto Rico",9576.0,72,149,2013
"Yabucoa Municipio, Puerto Rico",9532.0,72,151,2013
"Yauco Municipio, Puerto Rico",7343.0,72,153,2013
"Mellette County, South Dakota",-666666666.0,46,095,2013
"Miner County, South Dakota",-666666666.0,46,097,2013
"Minnehaha County, South Dakota",30446.0,46,099,2013
"Moody County, South Dakota",14722.0,46,101,2013
"Pennington County, South Dakota",28846.0,46,103,2013
"Perkins County, South Dakota",-666666666.0,46,105,2013
"Potter County, South Dakota",-666666666.0,46,107,2013
"Roberts County, South Dakota",26875.0,46,109,2013
"Sanborn County, South Dakota",-666666666.0,46,111,2013
"Shannon County, South Dakota",-666666666.0,46,113,2013
"Spink County, South Dakota",227813.0,46,115,2013
"Stanley County, South Dakota",21250.0,46,117,2013
"Sully County, South Dakota",-666666666.0,46,119,2013
"Todd County, South Dakota",63750.0,46,121,2013
"Tripp County, South Dakota",-666666666.0,46,123,2013
"Turner County, South Dakota",-666666666.0,46,125,2013
"Union County, South Dakota",7813.0,46,127,2013
"Walworth County, South Dakota",-666666666.0,46,129,2013
"Yankton County, South Dakota",-666666666.0,46,135,2013
"Ziebach County, South Dakota",-666666666.0,46,137,2013
"Anderson County, Tennessee",26071.0,47,001,2013
"Bedford County, Tennessee",2499.0,47,003,2013
"Benton County, Tennessee",51500.0,47,005,2013
"Bledsoe County, Tennessee",-666666666.0,47,007,2013
