NAME,B19202H_001E,state,county,year
"Platte County, Wyoming",27310.0,56,031,2017
"Sheridan County, Wyoming",31500.0,56,033,2017
"Big Horn County, Wyoming",26621.0,56,003,2017
"Crook County, Wyoming",46027.0,56,011,2017
"Park County, Wyoming",37569.0,56,029,2017
"Albany County, Wyoming",26700.0,56,001,2017
"Carbon County, Wyoming",42417.0,56,007,2017
"Goshen County, Wyoming",30781.0,56,015,2017
"Uinta County, Wyoming",35170.0,56,041,2017
"Washakie County, Wyoming",31011.0,56,043,2017
"Hot Springs County, Wyoming",30833.0,56,017,2017
"Fremont County, Wyoming",33210.0,56,013,2017
"Sublette County, Wyoming",52171.0,56,035,2017
"Weston County, Wyoming",31795.0,56,045,2017
"Rock County, Wisconsin",32954.0,55,105,2017
"Taylor County, Wisconsin",25431.0,55,119,2017
"Waushara County, Wisconsin",26865.0,55,137,2017
"Adams County, Wisconsin",27113.0,55,001,2017
"Bayfield County, Wisconsin",28575.0,55,007,2017
"Lafayette County, Wisconsin",30382.0,55,065,2017
"Monroe County, Wisconsin",35572.0,55,081,2017
"Pierce County, Wisconsin",39252.0,55,093,2017
"Wood County, Wisconsin",29830.0,55,141,2017
"Ashland County, Wisconsin",24236.0,55,003,2017
"Calumet County, Wisconsin",35781.0,55,015,2017
"Florence County, Wisconsin",24375.0,55,037,2017
"Jefferson County, Wisconsin",33325.0,55,055,2017
"Kenosha County, Wisconsin",35862.0,55,059,2017
"Iron County, Wisconsin",22500.0,55,051,2017
"Clark County, Wisconsin",28936.0,55,019,2017
"St. Croix County, Wisconsin",40763.0,55,109,2017
"Oconto County, Wisconsin",31818.0,55,083,2017
"Lincoln County, Wisconsin",30430.0,55,069,2017
"Waupaca County, Wisconsin",31360.0,55,135,2017
"Barron County, Wisconsin",27898.0,55,005,2017
"Sawyer County, Wisconsin",27917.0,55,113,2017
"Green Lake County, Wisconsin",28614.0,55,047,2017
"Price County, Wisconsin",27335.0,55,099,2017
"Marquette County, Wisconsin",29892.0,55,077,2017
"Marinette County, Wisconsin",26749.0,55,075,2017
"Milwaukee County, Wisconsin",39246.0,55,079,2017
"Racine County, Wisconsin",36043.0,55,101,2017
"Winnebago County, Wisconsin",33081.0,55,139,2017
"Dunn County, Wisconsin",31960.0,55,033,2017
"Forest County, Wisconsin",25663.0,55,041,2017
"Green County, Wisconsin",31608.0,55,045,2017
"Grant County, Wisconsin",28354.0,55,043,2017
"Rusk County, Wisconsin",24547.0,55,107,2017
"Shawano County, Wisconsin",28153.0,55,115,2017
"Sheboygan County, Wisconsin",32145.0,55,117,2017
"Langlade County, Wisconsin",28418.0,55,067,2017
"Menominee County, Wisconsin",50978.0,55,078,2017
"Outagamie County, Wisconsin",36429.0,55,087,2017
"Vernon County, Wisconsin",24866.0,55,123,2017
"Buffalo County, Wisconsin",26974.0,55,011,2017
"Columbia County, Wisconsin",36596.0,55,021,2017
"Kewaunee County, Wisconsin",31366.0,55,061,2017
"La Crosse County, Wisconsin",33243.0,55,063,2017
"Brown County, Wisconsin",35474.0,55,009,2017
"Eau Claire County, Wisconsin",30748.0,55,035,2017
"Marathon County, Wisconsin",31072.0,55,073,2017
"Oneida County, Wisconsin",30071.0,55,085,2017
"Polk County, Wisconsin",30986.0,55,095,2017
"Trempealeau County, Wisconsin",30487.0,55,121,2017
"Washburn County, Wisconsin",28497.0,55,129,2017
"Waukesha County, Wisconsin",41577.0,55,133,2017
"Dodge County, Wisconsin",32175.0,55,027,2017
"Walworth County, Wisconsin",32033.0,55,127,2017
"Vilas County, Wisconsin",25604.0,55,125,2017
"Crawford County, Wisconsin",24854.0,55,023,2017
"Juneau County, Wisconsin",28359.0,55,057,2017
"Manitowoc County, Wisconsin",29922.0,55,071,2017
"Sauk County, Wisconsin",31341.0,55,111,2017
"Washington County, Wisconsin",39529.0,55,131,2017
"Burnett County, Wisconsin",26212.0,55,013,2017
"Chippewa County, Wisconsin",29293.0,55,017,2017
"Dane County, Wisconsin",44195.0,55,025,2017
"Door County, Wisconsin",32609.0,55,029,2017
"Douglas County, Wisconsin",31875.0,55,031,2017
"Fond du Lac County, Wisconsin",32664.0,55,039,2017
"Jackson County, Wisconsin",32406.0,55,053,2017
"Iowa County, Wisconsin",33323.0,55,049,2017
"Pepin County, Wisconsin",28065.0,55,091,2017
"Ozaukee County, Wisconsin",37110.0,55,089,2017
"Portage County, Wisconsin",30128.0,55,097,2017
"Richland County, Wisconsin",30466.0,55,103,2017
"Carroll County, Arkansas",21222.0,05,015,2016
"Chicot County, Arkansas",30278.0,05,017,2016
"Clark County, Arkansas",22374.0,05,019,2016
"Clay County, Arkansas",16198.0,05,021,2016
"Cleburne County, Arkansas",19912.0,05,023,2016
"Cleveland County, Arkansas",24938.0,05,025,2016
"Columbia County, Arkansas",21667.0,05,027,2016
"Conway County, Arkansas",20878.0,05,029,2016
"Craighead County, Arkansas",25166.0,05,031,2016
"Crawford County, Arkansas",22358.0,05,033,2016
"Crittenden County, Arkansas",32304.0,05,035,2016
"Cross County, Arkansas",20959.0,05,037,2016
"Dallas County, Arkansas",22917.0,05,039,2016
"Desha County, Arkansas",26326.0,05,041,2016
"Drew County, Arkansas",20260.0,05,043,2016
"Faulkner County, Arkansas",28212.0,05,045,2016
"Franklin County, Arkansas",19341.0,05,047,2016
"Fulton County, Arkansas",17414.0,05,049,2016
"Garland County, Arkansas",24236.0,05,051,2016
"Grant County, Arkansas",27534.0,05,053,2016
"Greene County, Arkansas",21941.0,05,055,2016
"Hempstead County, Arkansas",24273.0,05,057,2016
"Hot Spring County, Arkansas",20717.0,05,059,2016
"Howard County, Arkansas",20684.0,05,061,2016
"Independence County, Arkansas",20916.0,05,063,2016
"Izard County, Arkansas",21786.0,05,065,2016
"Jackson County, Arkansas",21031.0,05,067,2016
"Jefferson County, Arkansas",23056.0,05,069,2016
"Johnson County, Arkansas",18393.0,05,071,2016
"Lafayette County, Arkansas",21136.0,05,073,2016
"Lawrence County, Arkansas",17369.0,05,075,2016
"Lee County, Arkansas",16761.0,05,077,2016
"Lincoln County, Arkansas",21181.0,05,079,2016
"Little River County, Arkansas",22368.0,05,081,2016
"Logan County, Arkansas",20445.0,05,083,2016
"Lonoke County, Arkansas",30726.0,05,085,2016
"Madison County, Arkansas",20750.0,05,087,2016
"Marion County, Arkansas",17994.0,05,089,2016
"Miller County, Arkansas",24911.0,05,091,2016
"Mississippi County, Arkansas",21514.0,05,093,2016
"Monroe County, Arkansas",25950.0,05,095,2016
"Montgomery County, Arkansas",22600.0,05,097,2016
"Nevada County, Arkansas",17833.0,05,099,2016
"Newton County, Arkansas",13874.0,05,101,2016
"Ouachita County, Arkansas",23758.0,05,103,2016
"Perry County, Arkansas",26214.0,05,105,2016
"Phillips County, Arkansas",30378.0,05,107,2016
"Pike County, Arkansas",17990.0,05,109,2016
"Poinsett County, Arkansas",19086.0,05,111,2016
"Polk County, Arkansas",23387.0,05,113,2016
"Pope County, Arkansas",23624.0,05,115,2016
"Prairie County, Arkansas",29856.0,05,117,2016
"Pulaski County, Arkansas",36811.0,05,119,2016
"Randolph County, Arkansas",17704.0,05,121,2016
"St. Francis County, Arkansas",24335.0,05,123,2016
"Saline County, Arkansas",33859.0,05,125,2016
"Scott County, Arkansas",21029.0,05,127,2016
"Searcy County, Arkansas",20000.0,05,129,2016
"Sebastian County, Arkansas",23762.0,05,131,2016
"Sevier County, Arkansas",23500.0,05,133,2016
"Sharp County, Arkansas",18981.0,05,135,2016
"Stone County, Arkansas",14425.0,05,137,2016
"Autauga County, Alabama",33741.0,01,001,2016
"Baldwin County, Alabama",30613.0,01,003,2016
"Barbour County, Alabama",21398.0,01,005,2016
"Bibb County, Alabama",23023.0,01,007,2016
"Blount County, Alabama",23558.0,01,009,2016
"Bullock County, Alabama",26602.0,01,011,2016
"Butler County, Alabama",22723.0,01,013,2016
"Calhoun County, Alabama",25319.0,01,015,2016
"Chambers County, Alabama",20493.0,01,017,2016
"Cherokee County, Alabama",18849.0,01,019,2016
"Chilton County, Alabama",25133.0,01,021,2016
"Choctaw County, Alabama",19197.0,01,023,2016
"Clarke County, Alabama",22130.0,01,025,2016
"Clay County, Alabama",21821.0,01,027,2016
"Cleburne County, Alabama",16141.0,01,029,2016
"Coffee County, Alabama",29044.0,01,031,2016
"Colbert County, Alabama",23961.0,01,033,2016
"Conecuh County, Alabama",16543.0,01,035,2016
"Coosa County, Alabama",17551.0,01,037,2016
"Covington County, Alabama",22839.0,01,039,2016
"Crenshaw County, Alabama",18412.0,01,041,2016
"Cullman County, Alabama",21357.0,01,043,2016
"Dale County, Alabama",24709.0,01,045,2016
"Dallas County, Alabama",26678.0,01,047,2016
"DeKalb County, Alabama",18059.0,01,049,2016
"Elmore County, Alabama",31296.0,01,051,2016
"Escambia County, Alabama",19070.0,01,053,2016
"Etowah County, Alabama",23177.0,01,055,2016
"Fayette County, Alabama",16907.0,01,057,2016
"Franklin County, Alabama",20031.0,01,059,2016
"Geneva County, Alabama",17715.0,01,061,2016
"Greene County, Alabama",26607.0,01,063,2016
"Hale County, Alabama",24423.0,01,065,2016
"Henry County, Alabama",24583.0,01,067,2016
"Houston County, Alabama",27052.0,01,069,2016
"Jackson County, Alabama",20088.0,01,071,2016
"Jefferson County, Alabama",35155.0,01,073,2016
"Lamar County, Alabama",19457.0,01,075,2016
"Lauderdale County, Alabama",25000.0,01,077,2016
"Lawrence County, Alabama",23651.0,01,079,2016
"Lee County, Alabama",22862.0,01,081,2016
"Limestone County, Alabama",26346.0,01,083,2016
"Lowndes County, Alabama",26510.0,01,085,2016
"Macon County, Alabama",23415.0,01,087,2016
"Madison County, Alabama",41167.0,01,089,2016
"Marengo County, Alabama",23867.0,01,091,2016
"Marion County, Alabama",17862.0,01,093,2016
"Marshall County, Alabama",22191.0,01,095,2016
"Mobile County, Alabama",31584.0,01,097,2016
"Monroe County, Alabama",15619.0,01,099,2016
"Montgomery County, Alabama",37535.0,01,101,2016
"Morgan County, Alabama",27411.0,01,103,2016
"Perry County, Alabama",26563.0,01,105,2016
"Pickens County, Alabama",20885.0,01,107,2016
"Pike County, Alabama",22347.0,01,109,2016
"Randolph County, Alabama",16211.0,01,111,2016
"Russell County, Alabama",26144.0,01,113,2016
"St. Clair County, Alabama",30304.0,01,115,2016
"Shelby County, Alabama",39866.0,01,117,2016
"Sumter County, Alabama",13813.0,01,119,2016
"Talladega County, Alabama",23769.0,01,121,2016
"Tallapoosa County, Alabama",23958.0,01,123,2016
"Tuscaloosa County, Alabama",28890.0,01,125,2016
"Walker County, Alabama",20261.0,01,127,2016
"Washington County, Alabama",27458.0,01,129,2016
"Wilcox County, Alabama",20851.0,01,131,2016
"Winston County, Alabama",18771.0,01,133,2016
"Aleutians East Borough, Alaska",75500.0,02,013,2016
"Aleutians West Census Area, Alaska",94583.0,02,016,2016
"Anchorage Municipality, Alaska",59282.0,02,020,2016
"Bethel Census Area, Alaska",75592.0,02,050,2016
"Bristol Bay Borough, Alaska",76667.0,02,060,2016
"Denali Borough, Alaska",51458.0,02,068,2016
"Dillingham Census Area, Alaska",67500.0,02,070,2016
"Fairbanks North Star Borough, Alaska",52788.0,02,090,2016
"Haines Borough, Alaska",38173.0,02,100,2016
"Hoonah-Angoon Census Area, Alaska",39000.0,02,105,2016
"Juneau City and Borough, Alaska",59637.0,02,110,2016
"Kenai Peninsula Borough, Alaska",40100.0,02,122,2016
"Ketchikan Gateway Borough, Alaska",46078.0,02,130,2016
"Kodiak Island Borough, Alaska",56806.0,02,150,2016
"Kusilvak Census Area, Alaska",78333.0,02,158,2016
"Lake and Peninsula Borough, Alaska",56667.0,02,164,2016
"Matanuska-Susitna Borough, Alaska",39761.0,02,170,2016
"Nome Census Area, Alaska",67188.0,02,180,2016
"North Slope Borough, Alaska",81929.0,02,185,2016
"Northwest Arctic Borough, Alaska",100625.0,02,188,2016
"Petersburg Borough, Alaska",35313.0,02,195,2016
"Prince of Wales-Hyder Census Area, Alaska",34659.0,02,198,2016
"Sitka City and Borough, Alaska",53056.0,02,220,2016
"Skagway Municipality, Alaska",54875.0,02,230,2016
"Southeast Fairbanks Census Area, Alaska",40938.0,02,240,2016
"Valdez-Cordova Census Area, Alaska",61892.0,02,261,2016
"Wrangell City and Borough, Alaska",41518.0,02,275,2016
"Yakutat City and Borough, Alaska",53750.0,02,282,2016
"Yukon-Koyukuk Census Area, Alaska",54167.0,02,290,2016
"Apache County, Arizona",32894.0,04,001,2016
"Cochise County, Arizona",27959.0,04,003,2016
"Coconino County, Arizona",34954.0,04,005,2016
"Gila County, Arizona",23986.0,04,007,2016
"Graham County, Arizona",25271.0,04,009,2016
"Greenlee County, Arizona",38884.0,04,011,2016
"La Paz County, Arizona",19444.0,04,012,2016
"Maricopa County, Arizona",39446.0,04,013,2016
"Mohave County, Arizona",25723.0,04,015,2016
"Navajo County, Arizona",25870.0,04,017,2016
"Pima County, Arizona",32011.0,04,019,2016
"Pinal County, Arizona",31929.0,04,021,2016
"Santa Cruz County, Arizona",35923.0,04,023,2016
"Yavapai County, Arizona",27086.0,04,025,2016
"Yuma County, Arizona",30124.0,04,027,2016
"Arkansas County, Arkansas",25323.0,05,001,2016
"Ashley County, Arkansas",26556.0,05,003,2016
"Baxter County, Arkansas",21109.0,05,005,2016
"Benton County, Arkansas",34172.0,05,007,2016
"Boone County, Arkansas",24912.0,05,009,2016
"Bradley County, Arkansas",22660.0,05,011,2016
"Calhoun County, Arkansas",20486.0,05,013,2016
"Union County, Arkansas",24734.0,05,139,2016
"Van Buren County, Arkansas",19104.0,05,141,2016
"Washington County, Arkansas",26532.0,05,143,2016
"White County, Arkansas",19549.0,05,145,2016
"Woodruff County, Arkansas",17275.0,05,147,2016
"Yell County, Arkansas",21135.0,05,149,2016
"Alameda County, California",57632.0,06,001,2016
"Alpine County, California",19375.0,06,003,2016
"Amador County, California",26231.0,06,005,2016
"Butte County, California",26778.0,06,007,2016
"Calaveras County, California",30444.0,06,009,2016
"Colusa County, California",38281.0,06,011,2016
"Contra Costa County, California",53309.0,06,013,2016
"Del Norte County, California",26645.0,06,015,2016
"El Dorado County, California",37312.0,06,017,2016
"Fresno County, California",33304.0,06,019,2016
"Glenn County, California",19111.0,06,021,2016
"Humboldt County, California",27665.0,06,023,2016
"Imperial County, California",30048.0,06,025,2016
"Inyo County, California",33077.0,06,027,2016
"Kern County, California",34975.0,06,029,2016
"Kings County, California",36521.0,06,031,2016
"Lake County, California",23236.0,06,033,2016
"Lassen County, California",29220.0,06,035,2016
"Los Angeles County, California",50449.0,06,037,2016
"Madera County, California",27992.0,06,039,2016
"Marin County, California",59555.0,06,041,2016
"Mariposa County, California",25839.0,06,043,2016
"Mendocino County, California",27221.0,06,045,2016
"Merced County, California",28530.0,06,047,2016
"Modoc County, California",27188.0,06,049,2016
"Mono County, California",50147.0,06,051,2016
"Monterey County, California",46223.0,06,053,2016
"Napa County, California",47276.0,06,055,2016
"Nevada County, California",38182.0,06,057,2016
"Orange County, California",52356.0,06,059,2016
"Placer County, California",41850.0,06,061,2016
"Plumas County, California",30548.0,06,063,2016
"Riverside County, California",36107.0,06,065,2016
"Sacramento County, California",42387.0,06,067,2016
"San Benito County, California",50769.0,06,069,2016
"San Bernardino County, California",33742.0,06,071,2016
"San Diego County, California",49149.0,06,073,2016
"San Francisco County, California",87857.0,06,075,2016
"San Joaquin County, California",35517.0,06,077,2016
"San Luis Obispo County, California",38710.0,06,079,2016
"San Mateo County, California",64607.0,06,081,2016
"Santa Barbara County, California",45438.0,06,083,2016
"Santa Clara County, California",64964.0,06,085,2016
"Santa Cruz County, California",45078.0,06,087,2016
"Shasta County, California",26721.0,06,089,2016
"Sierra County, California",25125.0,06,091,2016
"Siskiyou County, California",24624.0,06,093,2016
"Solano County, California",47071.0,06,095,2016
"Sonoma County, California",44135.0,06,097,2016
"Stanislaus County, California",32441.0,06,099,2016
"Sutter County, California",30653.0,06,101,2016
"Tehama County, California",25745.0,06,103,2016
"Trinity County, California",20925.0,06,105,2016
"Tulare County, California",31626.0,06,107,2016
"Tuolumne County, California",30496.0,06,109,2016
"Ventura County, California",50159.0,06,111,2016
"Yolo County, California",35657.0,06,113,2016
"Yuba County, California",30563.0,06,115,2016
"Adams County, Colorado",43933.0,08,001,2016
"Alamosa County, Colorado",17326.0,08,003,2016
"Arapahoe County, Colorado",45679.0,08,005,2016
"Archuleta County, Colorado",29604.0,08,007,2016
"Baca County, Colorado",23583.0,08,009,2016
"Bent County, Colorado",22222.0,08,011,2016
"Boulder County, Colorado",42521.0,08,013,2016
"Broomfield County, Colorado",48932.0,08,014,2016
"Chaffee County, Colorado",29712.0,08,015,2016
"Cheyenne County, Colorado",27917.0,08,017,2016
"Clear Creek County, Colorado",41708.0,08,019,2016
"Conejos County, Colorado",25192.0,08,021,2016
"Costilla County, Colorado",24286.0,08,023,2016
"Crowley County, Colorado",25625.0,08,025,2016
"Custer County, Colorado",20259.0,08,027,2016
"Delta County, Colorado",22983.0,08,029,2016
"Denver County, Colorado",50915.0,08,031,2016
"Dolores County, Colorado",27650.0,08,033,2016
"Douglas County, Colorado",57216.0,08,035,2016
"Eagle County, Colorado",63318.0,08,037,2016
"Elbert County, Colorado",43304.0,08,039,2016
"El Paso County, Colorado",36641.0,08,041,2016
"Fremont County, Colorado",26339.0,08,043,2016
"Garfield County, Colorado",39956.0,08,045,2016
"Gilpin County, Colorado",49750.0,08,047,2016
"Grand County, Colorado",43498.0,08,049,2016
"Gunnison County, Colorado",24814.0,08,051,2016
"Hinsdale County, Colorado",29408.0,08,053,2016
"Huerfano County, Colorado",23013.0,08,055,2016
"Jackson County, Colorado",26908.0,08,057,2016
"Jefferson County, Colorado",44376.0,08,059,2016
"Kiowa County, Colorado",18214.0,08,061,2016
"Kit Carson County, Colorado",25492.0,08,063,2016
"Lake County, Colorado",40552.0,08,065,2016
"La Plata County, Colorado",38727.0,08,067,2016
"Larimer County, Colorado",36005.0,08,069,2016
"Las Animas County, Colorado",32162.0,08,071,2016
"Lincoln County, Colorado",23542.0,08,073,2016
"Logan County, Colorado",25518.0,08,075,2016
"Mesa County, Colorado",30713.0,08,077,2016
"Mineral County, Colorado",35000.0,08,079,2016
"Moffat County, Colorado",29779.0,08,081,2016
"Montezuma County, Colorado",28045.0,08,083,2016
"Montrose County, Colorado",23120.0,08,085,2016
"Morgan County, Colorado",27554.0,08,087,2016
"Otero County, Colorado",20045.0,08,089,2016
"Ouray County, Colorado",42411.0,08,091,2016
"Park County, Colorado",41071.0,08,093,2016
"Phillips County, Colorado",25365.0,08,095,2016
"Pitkin County, Colorado",50103.0,08,097,2016
"Prowers County, Colorado",22665.0,08,099,2016
"Pueblo County, Colorado",29488.0,08,101,2016
"Rio Blanco County, Colorado",32354.0,08,103,2016
"Rio Grande County, Colorado",21602.0,08,105,2016
"Routt County, Colorado",36637.0,08,107,2016
"Saguache County, Colorado",23081.0,08,109,2016
"San Juan County, Colorado",36923.0,08,111,2016
"San Miguel County, Colorado",36169.0,08,113,2016
"Sedgwick County, Colorado",21250.0,08,115,2016
"Summit County, Colorado",49846.0,08,117,2016
"Teller County, Colorado",34393.0,08,119,2016
"Washington County, Colorado",27241.0,08,121,2016
"Weld County, Colorado",36923.0,08,123,2016
"Yuma County, Colorado",32950.0,08,125,2016
"Fairfield County, Connecticut",51415.0,09,001,2016
"Hartford County, Connecticut",43539.0,09,003,2016
"Litchfield County, Connecticut",40793.0,09,005,2016
"Middlesex County, Connecticut",46153.0,09,007,2016
"New Haven County, Connecticut",40697.0,09,009,2016
"New London County, Connecticut",42638.0,09,011,2016
"Tolland County, Connecticut",43599.0,09,013,2016
"Windham County, Connecticut",36155.0,09,015,2016
"Kent County, Delaware",36528.0,10,001,2016
"New Castle County, Delaware",42394.0,10,003,2016
"Sussex County, Delaware",36632.0,10,005,2016
"District of Columbia, District of Columbia",96012.0,11,001,2016
"Alachua County, Florida",29836.0,12,001,2016
"Baker County, Florida",29094.0,12,003,2016
"Bay County, Florida",32093.0,12,005,2016
"Bradford County, Florida",20477.0,12,007,2016
"Brevard County, Florida",32339.0,12,009,2016
"Broward County, Florida",38981.0,12,011,2016
"Calhoun County, Florida",23229.0,12,013,2016
"Charlotte County, Florida",28627.0,12,015,2016
"Citrus County, Florida",23491.0,12,017,2016
"Clay County, Florida",33905.0,12,019,2016
"Collier County, Florida",40956.0,12,021,2016
"Columbia County, Florida",27099.0,12,023,2016
"DeSoto County, Florida",25016.0,12,027,2016
"Dixie County, Florida",22625.0,12,029,2016
"Duval County, Florida",38633.0,12,031,2016
"Escambia County, Florida",34171.0,12,033,2016
"Flagler County, Florida",30303.0,12,035,2016
"Franklin County, Florida",27745.0,12,037,2016
"Gadsden County, Florida",31537.0,12,039,2016
"Gilchrist County, Florida",23108.0,12,041,2016
"Glades County, Florida",21574.0,12,043,2016
"Gulf County, Florida",22459.0,12,045,2016
"Hamilton County, Florida",22341.0,12,047,2016
"Hardee County, Florida",21853.0,12,049,2016
"Hendry County, Florida",25730.0,12,051,2016
"Hernando County, Florida",26222.0,12,053,2016
"Highlands County, Florida",23925.0,12,055,2016
"Hillsborough County, Florida",39200.0,12,057,2016
"Holmes County, Florida",16748.0,12,059,2016
"Indian River County, Florida",29459.0,12,061,2016
"Jackson County, Florida",24102.0,12,063,2016
"Jefferson County, Florida",29065.0,12,065,2016
"Lafayette County, Florida",22115.0,12,067,2016
"Lake County, Florida",29776.0,12,069,2016
"Lee County, Florida",33727.0,12,071,2016
"Leon County, Florida",35132.0,12,073,2016
"Levy County, Florida",21780.0,12,075,2016
"Liberty County, Florida",22281.0,12,077,2016
"Madison County, Florida",20412.0,12,079,2016
"Manatee County, Florida",31564.0,12,081,2016
"Marion County, Florida",26386.0,12,083,2016
"Martin County, Florida",31487.0,12,085,2016
"Miami-Dade County, Florida",46217.0,12,086,2016
"Monroe County, Florida",42325.0,12,087,2016
"Nassau County, Florida",36106.0,12,089,2016
"Okaloosa County, Florida",38394.0,12,091,2016
"Okeechobee County, Florida",20835.0,12,093,2016
"Orange County, Florida",39945.0,12,095,2016
"Osceola County, Florida",34008.0,12,097,2016
"Palm Beach County, Florida",38950.0,12,099,2016
"Pasco County, Florida",26594.0,12,101,2016
"Pinellas County, Florida",32186.0,12,103,2016
"Polk County, Florida",29297.0,12,105,2016
"Putnam County, Florida",21294.0,12,107,2016
"St. Johns County, Florida",37264.0,12,109,2016
"St. Lucie County, Florida",31646.0,12,111,2016
"Santa Rosa County, Florida",35130.0,12,113,2016
"Sarasota County, Florida",34074.0,12,115,2016
"Seminole County, Florida",39313.0,12,117,2016
"Sumter County, Florida",32004.0,12,119,2016
"Suwannee County, Florida",24317.0,12,121,2016
"Taylor County, Florida",27193.0,12,123,2016
"Union County, Florida",24375.0,12,125,2016
"Volusia County, Florida",28642.0,12,127,2016
"Wakulla County, Florida",34515.0,12,129,2016
"Walton County, Florida",29697.0,12,131,2016
"Washington County, Florida",23902.0,12,133,2016
"Appling County, Georgia",23173.0,13,001,2016
"Atkinson County, Georgia",17344.0,13,003,2016
"Bacon County, Georgia",19698.0,13,005,2016
"Baker County, Georgia",18750.0,13,007,2016
"Baldwin County, Georgia",21190.0,13,009,2016
"Banks County, Georgia",17012.0,13,011,2016
"Barrow County, Georgia",32394.0,13,013,2016
"Bartow County, Georgia",30039.0,13,015,2016
"Ben Hill County, Georgia",26227.0,13,017,2016
"Berrien County, Georgia",17813.0,13,019,2016
"Bibb County, Georgia",31669.0,13,021,2016
"Bleckley County, Georgia",25772.0,13,023,2016
"Brantley County, Georgia",18622.0,13,025,2016
"Brooks County, Georgia",24474.0,13,027,2016
"Bryan County, Georgia",27185.0,13,029,2016
"Bulloch County, Georgia",24745.0,13,031,2016
"Burke County, Georgia",32303.0,13,033,2016
"Butts County, Georgia",21915.0,13,035,2016
"Calhoun County, Georgia",27500.0,13,037,2016
"Camden County, Georgia",32980.0,13,039,2016
"Candler County, Georgia",22436.0,13,043,2016
"Carroll County, Georgia",27392.0,13,045,2016
"Catoosa County, Georgia",24774.0,13,047,2016
"Charlton County, Georgia",21599.0,13,049,2016
"Chatham County, Georgia",39138.0,13,051,2016
"Chattahoochee County, Georgia",27442.0,13,053,2016
"Chattooga County, Georgia",18595.0,13,055,2016
"Cherokee County, Georgia",43815.0,13,057,2016
"Clarke County, Georgia",22503.0,13,059,2016
"Clay County, Georgia",24934.0,13,061,2016
"Clayton County, Georgia",29363.0,13,063,2016
"Clinch County, Georgia",18159.0,13,065,2016
"Cobb County, Georgia",47585.0,13,067,2016
"Coffee County, Georgia",17457.0,13,069,2016
"Colquitt County, Georgia",20707.0,13,071,2016
"Columbia County, Georgia",44811.0,13,073,2016
"Cook County, Georgia",26806.0,13,075,2016
"Coweta County, Georgia",41839.0,13,077,2016
"Crawford County, Georgia",24364.0,13,079,2016
"Crisp County, Georgia",23380.0,13,081,2016
"Dade County, Georgia",18986.0,13,083,2016
"Dawson County, Georgia",25423.0,13,085,2016
"Decatur County, Georgia",18096.0,13,087,2016
"DeKalb County, Georgia",53398.0,13,089,2016
"Dodge County, Georgia",18100.0,13,091,2016
"Dooly County, Georgia",19831.0,13,093,2016
"Dougherty County, Georgia",32472.0,13,095,2016
"Douglas County, Georgia",30491.0,13,097,2016
"Early County, Georgia",21026.0,13,099,2016
"Echols County, Georgia",17466.0,13,101,2016
"Effingham County, Georgia",40455.0,13,103,2016
"Elbert County, Georgia",19040.0,13,105,2016
"Emanuel County, Georgia",21817.0,13,107,2016
"Evans County, Georgia",26875.0,13,109,2016
"Fannin County, Georgia",23315.0,13,111,2016
"Fayette County, Georgia",40313.0,13,113,2016
"Floyd County, Georgia",25848.0,13,115,2016
"Forsyth County, Georgia",44975.0,13,117,2016
"Franklin County, Georgia",16960.0,13,119,2016
"Fulton County, Georgia",57037.0,13,121,2016
"Gilmer County, Georgia",20529.0,13,123,2016
"Glascock County, Georgia",23571.0,13,125,2016
"Glynn County, Georgia",32872.0,13,127,2016
"Gordon County, Georgia",24970.0,13,129,2016
"Grady County, Georgia",22005.0,13,131,2016
"Greene County, Georgia",29500.0,13,133,2016
"Gwinnett County, Georgia",43985.0,13,135,2016
"Habersham County, Georgia",19517.0,13,137,2016
"Hall County, Georgia",30975.0,13,139,2016
"Hancock County, Georgia",33299.0,13,141,2016
"Haralson County, Georgia",22078.0,13,143,2016
"Harris County, Georgia",30221.0,13,145,2016
"Hart County, Georgia",22601.0,13,147,2016
"Heard County, Georgia",25388.0,13,149,2016
"Henry County, Georgia",37586.0,13,151,2016
"Houston County, Georgia",37672.0,13,153,2016
"Irwin County, Georgia",17824.0,13,155,2016
"Jackson County, Georgia",26517.0,13,157,2016
"Jasper County, Georgia",33590.0,13,159,2016
"Jeff Davis County, Georgia",22031.0,13,161,2016
"Jefferson County, Georgia",24375.0,13,163,2016
"Jenkins County, Georgia",16618.0,13,165,2016
"Johnson County, Georgia",15972.0,13,167,2016
"Jones County, Georgia",31531.0,13,169,2016
"Lamar County, Georgia",25936.0,13,171,2016
"Lanier County, Georgia",22560.0,13,173,2016
"Laurens County, Georgia",19535.0,13,175,2016
"Lee County, Georgia",36651.0,13,177,2016
"Liberty County, Georgia",31790.0,13,179,2016
"Lincoln County, Georgia",23018.0,13,181,2016
"Long County, Georgia",31776.0,13,183,2016
"Lowndes County, Georgia",28090.0,13,185,2016
"Lumpkin County, Georgia",22212.0,13,187,2016
"McDuffie County, Georgia",25855.0,13,189,2016
"McIntosh County, Georgia",30726.0,13,191,2016
"Macon County, Georgia",22692.0,13,193,2016
"Madison County, Georgia",25397.0,13,195,2016
"Marion County, Georgia",24288.0,13,197,2016
"Meriwether County, Georgia",16950.0,13,199,2016
"Miller County, Georgia",23372.0,13,201,2016
