NAME,B19301A_001E,state,county,year,B19301B_001E,B19301C_001E,B19301D_001E,B19301E_001E,B19301F_001E,B19301G_001E,B19301H_001E,B19301I_001E,B19301_001E
"Garland County, Arkansas",25132.0,5,51,2013,12405.0,16027.0,12097.0,,9271.0,13614.0,25194.0,12161.0,23170.0
"Grant County, Arkansas",23540.0,5,53,2013,13839.0,7882.0,25312.0,,7940.0,32573.0,23776.0,10226.0,23239.0
"Greene County, Arkansas",19930.0,5,55,2013,9505.0,11795.0,1167.0,,8060.0,13663.0,20071.0,11326.0,19652.0
"Hempstead County, Arkansas",18956.0,5,57,2013,13961.0,,,,14778.0,19047.0,20453.0,10273.0,17376.0
"Hot Spring County, Arkansas",20236.0,5,59,2013,13684.0,15411.0,,,11620.0,10468.0,20562.0,10319.0,19286.0
"Howard County, Arkansas",21788.0,5,61,2013,13315.0,8173.0,7491.0,,8922.0,7380.0,22092.0,9456.0,18707.0
"Independence County, Arkansas",20890.0,5,63,2013,5814.0,12725.0,6612.0,,33806.0,5905.0,21618.0,10590.0,20289.0
"Izard County, Arkansas",18464.0,5,65,2013,4069.0,2025.0,,,,16400.0,18558.0,9335.0,18040.0
"Jackson County, Arkansas",17304.0,5,67,2013,8354.0,30212.0,12088.0,,3849.0,4039.0,17572.0,6107.0,15609.0
"Jefferson County, Arkansas",25266.0,5,69,2013,14834.0,22699.0,36037.0,3982.0,10072.0,14715.0,25625.0,8315.0,19353.0
"Johnson County, Arkansas",20066.0,5,71,2013,10811.0,10791.0,9129.0,,10921.0,7727.0,20684.0,14316.0,19366.0
"Lafayette County, Arkansas",20638.0,5,73,2013,11652.0,,,,,6447.0,20821.0,13962.0,17212.0
"Lawrence County, Arkansas",16016.0,5,75,2013,5369.0,20924.0,,,9700.0,17805.0,16137.0,4649.0,15971.0
"Lee County, Arkansas",17736.0,5,77,2013,8696.0,,,,7761.0,,17879.0,10988.0,12529.0
"Lincoln County, Arkansas",19526.0,5,79,2013,6084.0,13660.0,,,7012.0,2600.0,19735.0,7206.0,15023.0
"Little River County, Arkansas",21508.0,5,81,2013,14724.0,40622.0,,,9490.0,11965.0,21510.0,11387.0,19880.0
"Logan County, Arkansas",19216.0,5,83,2013,9085.0,14579.0,24089.0,,1377.0,20446.0,19468.0,8508.0,19046.0
"Lonoke County, Arkansas",24189.0,5,85,2013,15406.0,7809.0,18650.0,,13568.0,13678.0,24494.0,12154.0,23218.0
"Madison County, Arkansas",18945.0,5,87,2013,,21380.0,15842.0,,8918.0,16533.0,19447.0,6814.0,18754.0
"Marion County, Arkansas",18404.0,5,89,2013,5885.0,27420.0,16338.0,,4749.0,9804.0,18545.0,8239.0,18188.0
"Miller County, Arkansas",23161.0,5,91,2013,14243.0,20336.0,5180.0,,21054.0,12538.0,23402.0,13319.0,20636.0
"Mississippi County, Arkansas",22366.0,5,93,2013,12771.0,17422.0,33544.0,,5144.0,13349.0,22869.0,11216.0,18905.0
"Monroe County, Arkansas",21353.0,5,95,2013,11111.0,,,,4535.0,13414.0,21682.0,4314.0,16939.0
"Montgomery County, Arkansas",19476.0,5,97,2013,13464.0,14008.0,,,5392.0,10625.0,19735.0,7591.0,19021.0
"Nevada County, Arkansas",21545.0,5,99,2013,13149.0,25931.0,4681.0,,,5204.0,22326.0,2398.0,18695.0
"Newton County, Arkansas",17998.0,5,101,2013,,21409.0,,,,15874.0,17945.0,30931.0,17884.0
"Ouachita County, Arkansas",23226.0,5,103,2013,13279.0,13439.0,,,16513.0,11606.0,23611.0,10055.0,18975.0
"Perry County, Arkansas",22762.0,5,105,2013,8735.0,,,,3848.0,15558.0,23053.0,4048.0,22047.0
"Phillips County, Arkansas",25208.0,5,107,2013,12217.0,,,,,1473.0,25191.0,23936.0,16830.0
"Pike County, Arkansas",19588.0,5,109,2013,16083.0,7081.0,11389.0,,4127.0,6924.0,19754.0,5294.0,18377.0
"Poinsett County, Arkansas",17595.0,5,111,2013,12342.0,28647.0,,,3571.0,4639.0,17748.0,6107.0,16919.0
"Polk County, Arkansas",19616.0,5,113,2013,2123.0,17086.0,,,7873.0,12450.0,19917.0,11076.0,19116.0
"Pope County, Arkansas",20439.0,5,115,2013,14105.0,15782.0,34606.0,,12921.0,10524.0,20930.0,11205.0,19918.0
"Prairie County, Arkansas",19155.0,5,117,2013,11895.0,,,,,9716.0,19278.0,3223.0,18137.0
"Pulaski County, Arkansas",34244.0,5,119,2013,16883.0,21839.0,33926.0,21879.0,11732.0,12844.0,35738.0,14809.0,27414.0
"Randolph County, Arkansas",19125.0,5,121,2013,6710.0,12136.0,17335.0,,,12544.0,19246.0,7418.0,18871.0
"St. Francis County, Arkansas",19698.0,5,123,2013,12473.0,17163.0,12841.0,,3128.0,8802.0,20190.0,10147.0,15511.0
"Saline County, Arkansas",26662.0,5,125,2013,19655.0,21707.0,22104.0,,24012.0,12137.0,27004.0,17120.0,25962.0
"Scott County, Arkansas",18930.0,5,127,2013,100.0,8677.0,28894.0,,6491.0,20706.0,19323.0,9730.0,18934.0
"Searcy County, Arkansas",17154.0,5,129,2013,6816.0,8139.0,,,,8757.0,16972.0,31884.0,16731.0
"Sebastian County, Arkansas",24874.0,5,131,2013,14129.0,21930.0,19316.0,12532.0,13496.0,11624.0,26554.0,13527.0,23222.0
"Sevier County, Arkansas",18443.0,5,133,2013,13503.0,15098.0,12137.0,,10690.0,8789.0,19748.0,9737.0,16021.0
"Sharp County, Arkansas",16797.0,5,135,2013,8275.0,57369.0,14565.0,,16684.0,10570.0,16888.0,12129.0,16714.0
"Stone County, Arkansas",17635.0,5,137,2013,,,26460.0,,7980.0,3792.0,17750.0,8896.0,17403.0
"Union County, Arkansas",25119.0,5,139,2013,12819.0,11038.0,15031.0,,10249.0,11669.0,25805.0,9284.0,20718.0
"Van Buren County, Arkansas",19170.0,5,141,2013,4838.0,13711.0,20613.0,,10113.0,10938.0,19333.0,11723.0,18782.0
"Washington County, Arkansas",26094.0,5,143,2013,15611.0,16475.0,21863.0,7966.0,10000.0,16367.0,27083.0,10598.0,23264.0
"White County, Arkansas",22637.0,5,145,2013,10620.0,9360.0,14037.0,,14017.0,14932.0,22873.0,13275.0,21793.0
"Woodruff County, Arkansas",22380.0,5,147,2013,11500.0,,,,,9003.0,22453.0,5446.0,19087.0
"Yell County, Arkansas",18060.0,5,149,2013,10169.0,21767.0,7305.0,,12280.0,10194.0,18867.0,10926.0,16992.0
"Alameda County, California",43575.0,6,1,2013,25978.0,26906.0,36100.0,23630.0,18565.0,20447.0,51653.0,19465.0,35763.0
"Alpine County, California",31065.0,6,3,2013,,11033.0,18965.0,13919.0,6421.0,8150.0,31616.0,8509.0,25527.0
"Amador County, California",29564.0,6,5,2013,3201.0,32631.0,14393.0,8120.0,5832.0,11155.0,31145.0,10372.0,27347.0
"Butte County, California",25530.0,6,7,2013,13410.0,18575.0,16507.0,21803.0,15361.0,12354.0,26825.0,14473.0,23787.0
"Calaveras County, California",30437.0,6,9,2013,23053.0,17216.0,18280.0,,22224.0,13841.0,31586.0,18672.0,29329.0
"Colusa County, California",23460.0,6,11,2013,17117.0,22596.0,28254.0,25575.0,14136.0,12059.0,34347.0,12805.0,21579.0
"Contra Costa County, California",43575.0,6,13,2013,26508.0,26796.0,39271.0,23368.0,18213.0,19553.0,51289.0,19487.0,38219.0
"Del Norte County, California",21931.0,6,15,2013,6174.0,19456.0,10513.0,21280.0,6674.0,8821.0,24112.0,8041.0,19072.0
"El Dorado County, California",36147.0,6,17,2013,30510.0,19121.0,41488.0,44557.0,13563.0,23224.0,37518.0,19139.0,34884.0
"Fresno County, California",23978.0,6,19,2013,16093.0,14626.0,19893.0,13474.0,11990.0,13690.0,32886.0,12723.0,20208.0
"Glenn County, California",24144.0,6,21,2013,19768.0,19903.0,7325.0,22311.0,12787.0,9132.0,30115.0,12236.0,22148.0
"Humboldt County, California",25444.0,6,23,2013,14670.0,15583.0,19119.0,16942.0,13441.0,11227.0,26227.0,13494.0,23540.0
"Imperial County, California",18529.0,6,25,2013,11330.0,14152.0,28048.0,4232.0,12746.0,9434.0,35012.0,13769.0,16763.0
"Inyo County, California",29537.0,6,27,2013,11192.0,18336.0,28510.0,25608.0,16474.0,16463.0,32032.0,18295.0,27441.0
"Kern County, California",21997.0,6,29,2013,15482.0,16730.0,24588.0,15674.0,13995.0,12497.0,30743.0,12694.0,20295.0
"Kings County, California",20000.0,6,31,2013,17464.0,12106.0,22017.0,21047.0,11787.0,10828.0,29052.0,11484.0,18429.0
"Lake County, California",23123.0,6,33,2013,10488.0,13380.0,34915.0,24049.0,12181.0,13512.0,24133.0,13221.0,21537.0
"Lassen County, California",24796.0,6,35,2013,4837.0,17083.0,6182.0,10790.0,5607.0,10080.0,25830.0,7496.0,19931.0
"Los Angeles County, California",33106.0,6,37,2013,24193.0,20809.0,30844.0,22035.0,14296.0,20586.0,48639.0,15581.0,27749.0
"Madera County, California",18739.0,6,39,2013,11722.0,15216.0,21571.0,18877.0,12316.0,13055.0,27072.0,11747.0,17847.0
"Marin County, California",64968.0,6,41,2013,18526.0,23086.0,47457.0,27898.0,15444.0,17958.0,68374.0,20766.0,56791.0
"Mariposa County, California",27901.0,6,43,2013,23127.0,15129.0,41001.0,32505.0,11491.0,21020.0,28756.0,14487.0,26988.0
"Mendocino County, California",25272.0,6,45,2013,10016.0,12999.0,21110.0,27530.0,12200.0,16775.0,27950.0,12309.0,23306.0
"Merced County, California",19653.0,6,47,2013,17615.0,16050.0,18948.0,18824.0,13924.0,10319.0,28395.0,12478.0,18177.0
"Modoc County, California",22562.0,6,49,2013,2346.0,9334.0,21636.0,,9684.0,11957.0,24348.0,8958.0,21200.0
"Mono County, California",30682.0,6,51,2013,7351.0,14068.0,47310.0,,9469.0,15455.0,34323.0,13841.0,28046.0
"Monterey County, California",26422.0,6,53,2013,20017.0,14564.0,29736.0,28031.0,14996.0,17907.0,43117.0,14041.0,24775.0
"Napa County, California",37765.0,6,55,2013,26490.0,22951.0,33813.0,23140.0,17782.0,16310.0,45738.0,17838.0,34795.0
"Nevada County, California",33178.0,6,57,2013,19926.0,25578.0,27309.0,24999.0,13100.0,24298.0,34113.0,19275.0,32346.0
"Orange County, California",39549.0,6,59,2013,32389.0,24758.0,32072.0,22761.0,15386.0,19212.0,48657.0,17352.0,34057.0
"Placer County, California",36232.0,6,61,2013,39583.0,41943.0,36359.0,27140.0,17424.0,17126.0,38002.0,19394.0,34886.0
"Plumas County, California",30673.0,6,63,2013,41547.0,24888.0,22300.0,11693.0,18686.0,14310.0,31593.0,16021.0,29806.0
"Riverside County, California",26394.0,6,65,2013,22253.0,20946.0,26285.0,19556.0,14200.0,14368.0,34300.0,14651.0,23591.0
"Sacramento County, California",31099.0,6,67,2013,19653.0,21321.0,24279.0,18711.0,17516.0,14778.0,34535.0,16719.0,26739.0
"San Benito County, California",27075.0,6,69,2013,34996.0,14129.0,28368.0,,17396.0,17989.0,38085.0,17745.0,25914.0
"San Bernardino County, California",23113.0,6,71,2013,19745.0,17938.0,28759.0,17955.0,14820.0,13085.0,30477.0,14839.0,21332.0
"San Diego County, California",33328.0,6,73,2013,23963.0,24498.0,30975.0,22356.0,16391.0,18395.0,41301.0,16753.0,30668.0
"San Francisco County, California",64530.0,6,75,2013,26115.0,25943.0,35444.0,21710.0,22846.0,28830.0,71721.0,27008.0,48486.0
"San Joaquin County, California",25816.0,6,77,2013,19691.0,18114.0,21083.0,23208.0,15171.0,14016.0,33314.0,14325.0,22589.0
"San Luis Obispo County, California",32108.0,6,79,2013,19558.0,20736.0,25466.0,11770.0,13813.0,19785.0,34913.0,16035.0,29954.0
"San Mateo County, California",53106.0,6,81,2013,31064.0,26834.0,43195.0,22285.0,20017.0,25136.0,65000.0,21554.0,45732.0
"Santa Barbara County, California",34279.0,6,83,2013,24843.0,23739.0,28555.0,28734.0,15638.0,15678.0,44375.0,15957.0,30352.0
"Santa Clara County, California",47773.0,6,85,2013,29559.0,26295.0,42949.0,28943.0,18232.0,22120.0,59651.0,19336.0,41513.0
"Santa Cruz County, California",35011.0,6,87,2013,35100.0,22532.0,32388.0,19463.0,13774.0,18162.0,42211.0,15314.0,32295.0
"Shasta County, California",24997.0,6,89,2013,11568.0,17489.0,19050.0,16429.0,14235.0,11411.0,25669.0,14164.0,23670.0
"Sierra County, California",25821.0,6,91,2013,,37726.0,,,6359.0,33104.0,25911.0,14952.0,24996.0
"Siskiyou County, California",23639.0,6,93,2013,17854.0,11214.0,14780.0,8099.0,21275.0,12930.0,24582.0,13622.0,22293.0
"Solano County, California",33763.0,6,95,2013,24951.0,22859.0,29974.0,26034.0,16248.0,15442.0,38684.0,17345.0,28929.0
"Sonoma County, California",35943.0,6,97,2013,22217.0,17781.0,31295.0,23604.0,16234.0,18891.0,40037.0,16546.0,32835.0
"Stanislaus County, California",23047.0,6,99,2013,21199.0,19738.0,23248.0,17948.0,13156.0,15254.0,29303.0,13334.0,21663.0
"Sutter County, California",27155.0,6,101,2013,25380.0,15572.0,18738.0,20018.0,13534.0,12801.0,31801.0,13046.0,23602.0
"Tehama County, California",21323.0,6,103,2013,14601.0,14555.0,27494.0,16631.0,11566.0,14020.0,23245.0,12553.0,20439.0
"Trinity County, California",23725.0,6,105,2013,15257.0,11533.0,23978.0,19897.0,25489.0,15943.0,24039.0,17461.0,22905.0
"Tulare County, California",18720.0,6,107,2013,16593.0,13648.0,22019.0,27884.0,12549.0,11598.0,29213.0,11714.0,17894.0
"Tuolumne County, California",28120.0,6,109,2013,5875.0,17264.0,21641.0,29645.0,8420.0,9490.0,28444.0,17336.0,25943.0
"Ventura County, California",35312.0,6,111,2013,30472.0,26795.0,40143.0,41413.0,17106.0,18296.0,45512.0,17377.0,32930.0
"Yolo County, California",32246.0,6,113,2013,21278.0,19180.0,21203.0,23165.0,15751.0,16844.0,37736.0,15985.0,27730.0
"Yuba County, California",21318.0,6,115,2013,23609.0,19651.0,15321.0,20059.0,12578.0,11311.0,22941.0,12193.0,19244.0
"Adams County, Colorado",25759.0,8,1,2013,19423.0,19888.0,21380.0,14325.0,15411.0,17510.0,31388.0,15011.0,24195.0
"Alamosa County, Colorado",20640.0,8,3,2013,4229.0,14162.0,18125.0,,12569.0,18153.0,25653.0,13566.0,19487.0
"Arapahoe County, Colorado",36647.0,8,5,2013,22270.0,22276.0,27856.0,24679.0,15595.0,13950.0,40316.0,15886.0,32595.0
"Archuleta County, Colorado",31595.0,8,7,2013,11030.0,18067.0,10723.0,,17572.0,12509.0,33595.0,16724.0,29793.0
"Baca County, Colorado",22919.0,8,9,2013,20930.0,5162.0,,,12343.0,14254.0,23309.0,19043.0,22318.0
"Bent County, Colorado",16972.0,8,11,2013,1293.0,6082.0,46652.0,,9790.0,24576.0,19745.0,11645.0,15081.0
"Boulder County, Colorado",40195.0,8,13,2013,24633.0,17260.0,31857.0,23832.0,14280.0,20793.0,42423.0,17515.0,38011.0
"Broomfield County, Colorado",38718.0,8,14,2013,21716.0,29269.0,36602.0,,24899.0,21043.0,40321.0,24133.0,37442.0
"Chaffee County, Colorado",27956.0,8,15,2013,6877.0,18751.0,19815.0,,17023.0,19729.0,29569.0,12059.0,27182.0
"Cheyenne County, Colorado",23940.0,8,17,2013,10683.0,,28911.0,,,,25630.0,12129.0,23647.0
"Clear Creek County, Colorado",42970.0,8,19,2013,16580.0,19925.0,9487.0,,20265.0,34568.0,43686.0,18307.0,41716.0
"Conejos County, Colorado",18283.0,8,21,2013,16000.0,13144.0,14045.0,,14395.0,10017.0,19857.0,15408.0,17316.0
"Costilla County, Colorado",20037.0,8,23,2013,,19677.0,46055.0,,13486.0,26855.0,28373.0,14671.0,20742.0
"Crowley County, Colorado",17133.0,8,25,2013,23856.0,5963.0,38933.0,,13681.0,4063.0,16675.0,17497.0,17187.0
"Custer County, Colorado",26026.0,8,27,2013,15346.0,,,,23306.0,9900.0,26816.0,6773.0,25761.0
"Delta County, Colorado",25271.0,8,29,2013,12385.0,16301.0,14463.0,,20146.0,12802.0,27262.0,12556.0,24771.0
"Denver County, Colorado",38125.0,8,31,2013,20357.0,19006.0,29864.0,29435.0,13862.0,18369.0,47112.0,15349.0,33251.0
"Dolores County, Colorado",23052.0,8,33,2013,,,,,,22156.0,22624.0,31552.0,22880.0
"Douglas County, Colorado",44462.0,8,35,2013,51807.0,32272.0,42773.0,26629.0,33317.0,19641.0,45936.0,25033.0,43634.0
"Eagle County, Colorado",41848.0,8,37,2013,31191.0,25821.0,37755.0,,11615.0,22444.0,50631.0,15257.0,39497.0
"Elbert County, Colorado",36720.0,8,39,2013,19445.0,49169.0,33021.0,,37462.0,13546.0,37429.0,25781.0,36077.0
"El Paso County, Colorado",31186.0,8,41,2013,22368.0,20459.0,24673.0,22734.0,16048.0,13679.0,32943.0,16729.0,28867.0
"Fremont County, Colorado",20636.0,8,43,2013,933.0,14879.0,6618.0,6631.0,21210.0,12285.0,22221.0,9077.0,18954.0
"Garfield County, Colorado",27848.0,8,45,2013,6544.0,28571.0,19210.0,20646.0,9654.0,23957.0,31994.0,14236.0,26603.0
"Gilpin County, Colorado",37871.0,8,47,2013,18331.0,78438.0,58244.0,,81540.0,7035.0,38416.0,19385.0,38022.0
"Grand County, Colorado",33099.0,8,49,2013,,,34270.0,,9420.0,13420.0,33416.0,17467.0,31684.0
"Gunnison County, Colorado",28430.0,8,51,2013,3566.0,32460.0,6598.0,,14319.0,8490.0,30035.0,9300.0,27654.0
"Hinsdale County, Colorado",36623.0,8,53,2013,,,,,,15810.0,37527.0,,36365.0
"Huerfano County, Colorado",28237.0,8,55,2013,14088.0,8504.0,16631.0,,13267.0,9617.0,31944.0,13300.0,24058.0
"Jackson County, Colorado",26375.0,8,57,2013,,8818.0,,,,,28285.0,10364.0,25936.0
"Jefferson County, Colorado",37387.0,8,59,2013,26997.0,17708.0,32002.0,29908.0,21143.0,17706.0,39750.0,20047.0,36087.0
"Kiowa County, Colorado",22452.0,8,61,2013,,,15233.0,,,,23181.0,6627.0,22482.0
"Kit Carson County, Colorado",22820.0,8,63,2013,38.0,1585.0,19935.0,,16151.0,6863.0,24746.0,14722.0,21850.0
"Lake County, Colorado",27474.0,8,65,2013,35934.0,34078.0,27803.0,,12529.0,12048.0,31056.0,14293.0,25029.0
"La Plata County, Colorado",31436.0,8,67,2013,17182.0,18749.0,17676.0,56667.0,27351.0,17254.0,32660.0,20487.0,30151.0
"Larimer County, Colorado",31838.0,8,69,2013,18847.0,22784.0,28536.0,22029.0,15992.0,16521.0,33041.0,16568.0,30740.0
"Las Animas County, Colorado",23093.0,8,71,2013,12337.0,17708.0,23236.0,36274.0,17297.0,16256.0,26653.0,16649.0,22180.0
"Lincoln County, Colorado",21721.0,8,73,2013,2558.0,12582.0,19244.0,52325.0,2584.0,14446.0,23548.0,10503.0,19703.0
"Logan County, Colorado",23236.0,8,75,2013,10427.0,19106.0,15619.0,,15362.0,13459.0,24665.0,14015.0,22581.0
"Mesa County, Colorado",27507.0,8,77,2013,15547.0,21215.0,31657.0,23724.0,20011.0,12007.0,28753.0,16393.0,26700.0
"Mineral County, Colorado",43210.0,8,79,2013,,,,,,,43503.0,29427.0,42255.0
"Moffat County, Colorado",25523.0,8,81,2013,,9416.0,11947.0,18618.0,14958.0,8851.0,27174.0,12054.0,24577.0
"Montezuma County, Colorado",25778.0,8,83,2013,,12273.0,13841.0,,11698.0,13593.0,26965.0,13879.0,23548.0
"Montrose County, Colorado",24002.0,8,85,2013,5939.0,16635.0,22715.0,24498.0,12025.0,9318.0,25938.0,12901.0,22897.0
"Morgan County, Colorado",21475.0,8,87,2013,11865.0,10790.0,46932.0,,16121.0,11567.0,25320.0,13525.0,20680.0
"Otero County, Colorado",19288.0,8,89,2013,12634.0,14527.0,21863.0,,21567.0,4369.0,24228.0,12143.0,19078.0
"Ouray County, Colorado",33248.0,8,91,2013,,,42800.0,,,22613.0,33826.0,10425.0,33015.0
"Park County, Colorado",31558.0,8,93,2013,,40032.0,52814.0,,,7659.0,31974.0,22717.0,31504.0
"Phillips County, Colorado",21132.0,8,95,2013,5273.0,10146.0,9313.0,,19503.0,13256.0,24677.0,9840.0,20720.0
"Pitkin County, Colorado",52648.0,8,97,2013,60773.0,28150.0,44209.0,,45043.0,18702.0,56229.0,16194.0,51814.0
"Prowers County, Colorado",19425.0,8,99,2013,4774.0,13579.0,21433.0,,10283.0,13568.0,23276.0,11768.0,18941.0
"Pueblo County, Colorado",23874.0,8,101,2013,12147.0,14328.0,24074.0,9887.0,14673.0,13561.0,27313.0,15799.0,21940.0
"Rio Blanco County, Colorado",27346.0,8,103,2013,2619.0,41896.0,17940.0,,27231.0,35771.0,29106.0,12961.0,27586.0
"Rio Grande County, Colorado",21967.0,8,105,2013,63566.0,13180.0,6188.0,18930.0,12841.0,16430.0,25678.0,13954.0,20557.0
"Routt County, Colorado",35538.0,8,107,2013,18419.0,13245.0,31216.0,,11728.0,14259.0,36592.0,15738.0,34873.0
"Saguache County, Colorado",22640.0,8,109,2013,12911.0,13010.0,13373.0,,11011.0,12807.0,26971.0,12667.0,20726.0
"San Juan County, Colorado",24062.0,8,111,2013,,,,,34880.0,14364.0,24903.0,22831.0,24711.0
"San Miguel County, Colorado",38309.0,8,113,2013,,22415.0,277462.0,,,17213.0,40722.0,15080.0,40827.0
"Sedgwick County, Colorado",22201.0,8,115,2013,16671.0,13171.0,34193.0,,18410.0,8613.0,23651.0,13450.0,21536.0
"Summit County, Colorado",36704.0,8,117,2013,20403.0,11174.0,6907.0,,11707.0,13223.0,38653.0,13544.0,34025.0
"Teller County, Colorado",31400.0,8,119,2013,48142.0,38899.0,27574.0,,14094.0,20888.0,32193.0,14302.0,31075.0
"Washington County, Colorado",25639.0,8,121,2013,1187.0,4750.0,,,6180.0,4284.0,26715.0,11912.0,24977.0
"Weld County, Colorado",26575.0,8,123,2013,16160.0,19777.0,29803.0,31758.0,16344.0,16581.0,30347.0,14350.0,25468.0
"Yuma County, Colorado",22392.0,8,125,2013,,5138.0,29888.0,,43282.0,5455.0,24923.0,13850.0,22498.0
"Fairfield County, Connecticut",56388.0,9,1,2013,22461.0,24800.0,48073.0,39417.0,17500.0,19544.0,60745.0,21946.0,48721.0
"Hartford County, Connecticut",39611.0,9,3,2013,21360.0,15498.0,35777.0,77688.0,14878.0,13852.0,42111.0,15922.0,34698.0
"Litchfield County, Connecticut",38574.0,9,5,2013,27757.0,19031.0,28754.0,,17833.0,19257.0,39185.0,20380.0,37667.0
"Middlesex County, Connecticut",41764.0,9,7,2013,27091.0,37514.0,31086.0,6615.0,22402.0,17959.0,42499.0,21364.0,39992.0
"New Haven County, Connecticut",36217.0,9,9,2013,21564.0,24955.0,34351.0,18214.0,14607.0,15346.0,38557.0,16159.0,32523.0
"New London County, Connecticut",36481.0,9,11,2013,21106.0,25069.0,29142.0,20534.0,15861.0,15876.0,37452.0,17639.0,33782.0
"Tolland County, Connecticut",35758.0,9,13,2013,21513.0,10215.0,26709.0,,13267.0,20311.0,36206.0,18749.0,34392.0
"Windham County, Connecticut",28992.0,9,15,2013,19775.0,21798.0,27538.0,,13396.0,11029.0,30111.0,13633.0,27893.0
"Kent County, Delaware",27491.0,10,1,2013,20010.0,13969.0,26549.0,17309.0,18997.0,10466.0,27998.0,16130.0,24851.0
"New Castle County, Delaware",36716.0,10,3,2013,22505.0,19906.0,37917.0,17104.0,17675.0,14917.0,38521.0,16856.0,32406.0
"Sussex County, Delaware",29393.0,10,5,2013,17285.0,23778.0,35893.0,15720.0,13706.0,10051.0,30500.0,12850.0,26908.0
"District of Columbia, District of Columbia",72666.0,11,1,2013,25019.0,41141.0,51494.0,67389.0,22408.0,36736.0,77457.0,31466.0,45290.0
"Alachua County, Florida",28996.0,12,1,2013,13523.0,23679.0,22295.0,21774.0,14030.0,12810.0,30182.0,16754.0,24857.0
"Baker County, Florida",21627.0,12,3,2013,10485.0,12328.0,19552.0,,5113.0,6660.0,21874.0,9329.0,19852.0
"Bay County, Florida",26159.0,12,5,2013,17725.0,20858.0,23579.0,13788.0,19389.0,9576.0,26448.0,18208.0,24498.0
"Bradford County, Florida",19995.0,12,7,2013,10465.0,13051.0,17155.0,,8321.0,5492.0,20367.0,10116.0,17749.0
"Brevard County, Florida",28631.0,12,9,2013,16897.0,26189.0,30566.0,69123.0,16801.0,15035.0,29359.0,19374.0,27009.0
"Broward County, Florida",33568.0,12,11,2013,17659.0,26439.0,28938.0,20188.0,18926.0,18998.0,38093.0,23252.0,28205.0
"Calhoun County, Florida",15775.0,12,13,2013,9877.0,16116.0,6376.0,,726.0,8187.0,16204.0,6538.0,14675.0
"Charlotte County, Florida",27294.0,12,15,2013,15902.0,22624.0,23068.0,,16418.0,13049.0,28082.0,14734.0,26286.0
"Citrus County, Florida",23232.0,12,17,2013,15988.0,20756.0,44731.0,,16894.0,11257.0,23625.0,14726.0,23148.0
"Clay County, Florida",27668.0,12,19,2013,21854.0,28612.0,27275.0,34219.0,15893.0,14621.0,28166.0,20517.0,26577.0
"Collier County, Florida",39690.0,12,21,2013,11894.0,18750.0,23743.0,,11869.0,15308.0,48481.0,13556.0,36439.0
"Columbia County, Florida",21564.0,12,23,2013,11346.0,15538.0,29813.0,,8498.0,7905.0,21788.0,13643.0,19306.0
"DeSoto County, Florida",16332.0,12,27,2013,8145.0,8595.0,22566.0,,12809.0,9003.0,19499.0,9921.0,15088.0
"Dixie County, Florida",17798.0,12,29,2013,10182.0,6728.0,11213.0,,22365.0,9015.0,18043.0,5622.0,16851.0
"Duval County, Florida",31200.0,12,31,2013,16777.0,24057.0,30125.0,19258.0,17659.0,11971.0,32337.0,18722.0,26143.0
"Escambia County, Florida",27137.0,12,33,2013,14473.0,21913.0,21283.0,16452.0,17034.0,12746.0,27597.0,18040.0,23441.0
