state,county,year,population,White,Black,American_Indian,Asian,Native_Hawaian,Other,White-Black,White-AI,White-Asian,Black-AI,All-other-two,Three,Four,B19019_001E
Connecticut,New Haven County,2015,"860,186",646775.0,110719.0,1785.0,33587.0,143.0,47893.0,6609.0,2423.0,3222.0,1211.0,6755.0,1066.0,36.0,61640.0
Connecticut,New London County,2015,"269,636",222560.0,15345.0,1614.0,11358.0,101.0,8704.0,3871.0,2564.0,2193.0,980.0,2033.0,1631.0,231.0,66233.0
Connecticut,Tolland County,2015,"151,734",135481.0,4752.0,70.0,5981.0,6.0,2080.0,1133.0,648.0,813.0,122.0,272.0,552.0,38.0,79626.0
Connecticut,Windham County,2015,"116,487",106086.0,2620.0,450.0,1445.0,20.0,2836.0,1186.0,1404.0,456.0,50.0,400.0,448.0,69.0,59392.0
Delaware,Delaware,2015,"941,252",,,,,,,,,,,,,,
Delaware,Kent County,2015,"173,128",113925.0,41211.0,1090.0,3545.0,116.0,2529.0,2878.0,726.0,858.0,642.0,1011.0,957.0,21.0,54976.0
Delaware,New Castle County,2015,"553,488",359848.0,133019.0,1112.0,27725.0,153.0,14004.0,6740.0,1163.0,2090.0,544.0,2278.0,917.0,50.0,65476.0
Delaware,Sussex County,2015,"214,636",168850.0,26251.0,938.0,2373.0,37.0,4462.0,2187.0,991.0,311.0,116.0,493.0,285.0,8.0,53751.0
District of Columbia,District of Columbia,2015,"675,400",260325.0,316447.0,2154.0,23822.0,250.0,27159.0,4083.0,1310.0,5275.0,1017.0,3685.0,1884.0,73.0,70848.0
District of Columbia,District of Columbia,2015,"675,400",260325.0,316447.0,2154.0,23822.0,250.0,27159.0,4083.0,1310.0,5275.0,1017.0,3685.0,1884.0,73.0,70848.0
Florida,Florida,2015,"20,209,042",,,,,,,,,,,,,,
Florida,Alachua County,2015,"259,052",177612.0,50580.0,773.0,14380.0,510.0,2407.0,2641.0,720.0,1879.0,175.0,1798.0,673.0,70.0,43073.0
Florida,Baker County,2015,"27,355",22649.0,3938.0,39.0,162.0,0.0,221.0,9.0,54.0,25.0,0.0,38.0,0.0,0.0,47121.0
Florida,Bay County,2015,"181,488",143910.0,18881.0,994.0,3566.0,102.0,1081.0,2089.0,1416.0,1517.0,71.0,1119.0,604.0,3.0,47368.0
Florida,Bradford County,2015,"26,748",21123.0,5457.0,23.0,110.0,7.0,38.0,316.0,40.0,2.0,0.0,91.0,16.0,0.0,
Florida,Brevard County,2015,"565,746",459762.0,56914.0,1775.0,12776.0,493.0,6852.0,5030.0,2732.0,3118.0,300.0,2721.0,1063.0,55.0,48925.0
Florida,Broward County,2015,"1,885,040",1154135.0,513087.0,4446.0,64492.0,868.0,55033.0,18411.0,5800.0,6334.0,841.0,16525.0,2955.0,225.0,51968.0
Florida,Calhoun County,2015,"14,406",11875.0,1963.0,170.0,94.0,0.0,162.0,23.0,103.0,31.0,29.0,59.0,4.0,102.0,
Florida,Charlotte County,2015,"172,382",150032.0,9294.0,360.0,2126.0,5.0,950.0,917.0,775.0,558.0,0.0,554.0,194.0,18.0,44244.0
Florida,Citrus County,2015,"140,287",130285.0,4179.0,500.0,2226.0,0.0,391.0,874.0,656.0,171.0,13.0,305.0,54.0,0.0,38312.0
Florida,Clay County,2015,"202,392",161899.0,19275.0,447.0,6251.0,177.0,2111.0,1971.0,1254.0,1432.0,208.0,1475.0,863.0,54.0,58290.0
Florida,Collier County,2015,"356,041",299480.0,23297.0,908.0,4260.0,16.0,8966.0,1171.0,801.0,878.0,62.0,1121.0,131.0,0.0,57452.0
Florida,Columbia County,2015,"68,222",52347.0,12153.0,195.0,543.0,24.0,648.0,726.0,566.0,191.0,41.0,326.0,46.0,0.0,41926.0
Florida,DeSoto County,2015,"35,648",28693.0,4624.0,120.0,106.0,18.0,1008.0,125.0,133.0,36.0,31.0,63.0,0.0,0.0,35165.0
Florida,Dixie County,2015,"16,353",14177.0,1416.0,36.0,120.0,28.0,19.0,64.0,143.0,47.0,0.0,41.0,0.0,0.0,36292.0
Florida,Duval County,2015,"910,578",547556.0,261833.0,2183.0,38800.0,948.0,10114.0,9020.0,3787.0,7908.0,675.0,5927.0,1689.0,233.0,47690.0
Florida,Escambia County,2015,"309,311",211248.0,66179.0,1280.0,8864.0,482.0,3679.0,5040.0,3167.0,2755.0,495.0,2106.0,888.0,144.0,45390.0
Florida,Flagler County,2015,"104,436",82050.0,11300.0,126.0,2385.0,25.0,2801.0,798.0,124.0,282.0,90.0,774.0,28.0,0.0,47866.0
Florida,Franklin County,2015,"11,707",9534.0,1692.0,59.0,88.0,68.0,53.0,86.0,18.0,26.0,0.0,0.0,4.0,0.0,
Florida,Gadsden County,2015,"46,060",18836.0,25437.0,43.0,223.0,13.0,1194.0,251.0,103.0,6.0,12.0,199.0,84.0,23.0,35567.0
Florida,Gilchrist County,2015,"17,378",15563.0,1037.0,31.0,81.0,0.0,44.0,23.0,173.0,20.0,0.0,12.0,8.0,0.0,
Florida,Glades County,2015,"13,099",10601.0,1729.0,530.0,56.0,0.0,222.0,8.0,68.0,22.0,0.0,36.0,0.0,0.0,34877.0
Florida,Gulf County,2015,"15,929",12304.0,2837.0,88.0,264.0,16.0,65.0,70.0,85.0,17.0,6.0,33.0,0.0,0.0,41788.0
Florida,Hamilton County,2015,"14,272",8741.0,4908.0,45.0,50.0,0.0,314.0,95.0,29.0,24.0,75.0,114.0,0.0,0.0,35048.0
Florida,Hardee County,2015,"27,177",22675.0,2188.0,78.0,50.0,7.0,1994.0,109.0,83.0,9.0,8.0,255.0,12.0,0.0,35457.0
Florida,Hendry County,2015,"39,248",28307.0,4604.0,822.0,376.0,45.0,3515.0,273.0,78.0,26.0,0.0,232.0,85.0,0.0,36771.0
Florida,Hernando County,2015,"177,900",157227.0,9405.0,428.0,1902.0,50.0,2116.0,1020.0,875.0,662.0,62.0,611.0,451.0,0.0,40945.0
Florida,Highlands County,2015,"100,137",81651.0,9400.0,157.0,1479.0,120.0,3703.0,789.0,227.0,112.0,75.0,530.0,85.0,0.0,35093.0
Florida,Hillsborough County,2015,"1,364,073",926752.0,216735.0,4665.0,48093.0,1061.0,64340.0,11650.0,4789.0,7667.0,2199.0,11906.0,2784.0,243.0,50579.0
Florida,Holmes County,2015,"19,273",17485.0,1372.0,56.0,73.0,23.0,122.0,113.0,300.0,0.0,33.0,52.0,6.0,0.0,35020.0
Florida,Indian River County,2015,"147,434",123113.0,13210.0,339.0,1703.0,0.0,2133.0,849.0,415.0,589.0,9.0,316.0,190.0,0.0,45798.0
Florida,Jackson County,2015,"48,609",33838.0,13078.0,247.0,301.0,33.0,434.0,251.0,343.0,8.0,137.0,230.0,0.0,0.0,
Florida,Jefferson County,2015,"14,115",8649.0,5136.0,39.0,0.0,0.0,238.0,53.0,62.0,0.0,9.0,12.0,0.0,0.0,
Florida,Lafayette County,2015,"8,724",6805.0,1596.0,0.0,6.0,0.0,267.0,43.0,10.0,0.0,16.0,48.0,10.0,0.0,
Florida,Lake County,2015,"325,154",258871.0,30316.0,1183.0,5519.0,332.0,6770.0,2372.0,1182.0,958.0,75.0,2197.0,681.0,105.0,46403.0
Florida,Lee County,2015,"699,644",561079.0,57315.0,1983.0,10579.0,149.0,21391.0,3614.0,1877.0,1836.0,214.0,2924.0,542.0,172.0,48537.0
Florida,Leon County,2015,"285,904",176063.0,88071.0,914.0,9123.0,37.0,2453.0,1994.0,889.0,1324.0,325.0,1382.0,335.0,30.0,46745.0
Florida,Levy County,2015,"39,601",34782.0,3643.0,212.0,197.0,3.0,129.0,250.0,280.0,28.0,75.0,138.0,84.0,0.0,35782.0
Florida,Liberty County,2015,"8,409",6468.0,1371.0,32.0,67.0,0.0,223.0,88.0,22.0,9.0,15.0,0.0,0.0,0.0,39406.0
Florida,Madison County,2015,"18,478",10871.0,7250.0,66.0,45.0,0.0,203.0,123.0,89.0,2.0,31.0,12.0,37.0,0.0,
Florida,Manatee County,2015,"362,548",290861.0,31903.0,545.0,6309.0,179.0,8841.0,2149.0,460.0,1081.0,125.0,999.0,265.0,12.0,49675.0
Florida,Marion County,2015,"342,182",275115.0,43498.0,1166.0,5059.0,122.0,4358.0,2361.0,1597.0,1114.0,76.0,1999.0,305.0,41.0,39459.0
Florida,Martin County,2015,"155,559",132047.0,8482.0,631.0,1689.0,10.0,6187.0,485.0,461.0,635.0,111.0,796.0,52.0,0.0,51593.0
Florida,Miami-Dade County,2015,"2,659,839",1999090.0,491978.0,4001.0,41871.0,612.0,64010.0,11628.0,2346.0,5175.0,713.0,14643.0,2776.0,199.0,43129.0
Florida,Monroe County,2015,"76,648",67628.0,4970.0,334.0,769.0,0.0,822.0,234.0,291.0,376.0,0.0,288.0,183.0,6.0,57290.0
Florida,Nassau County,2015,"77,951",68588.0,4876.0,243.0,670.0,25.0,320.0,405.0,325.0,256.0,0.0,132.0,40.0,0.0,54116.0
Florida,Okaloosa County,2015,"197,748",152507.0,17580.0,1107.0,5637.0,378.0,5591.0,2413.0,1073.0,2886.0,267.0,1662.0,920.0,216.0,55880.0
Florida,Okeechobee County,2015,"39,854",33535.0,3536.0,368.0,380.0,0.0,1076.0,25.0,161.0,25.0,0.0,149.0,0.0,0.0,35405.0
Florida,Orange County,2015,"1,291,301",792374.0,255754.0,2792.0,63813.0,656.0,76473.0,9481.0,3643.0,7294.0,1397.0,11955.0,3115.0,292.0,47943.0
Florida,Osceola County,2015,"323,736",227745.0,34061.0,691.0,7891.0,197.0,19706.0,3503.0,491.0,1379.0,322.0,4044.0,840.0,0.0,44254.0
Florida,Palm Beach County,2015,"1,424,256",1033939.0,247805.0,2686.0,34524.0,534.0,30071.0,9405.0,3913.0,4444.0,712.0,8355.0,2248.0,170.0,53363.0
Florida,Pasco County,2015,"494,895",425022.0,24301.0,1727.0,11068.0,320.0,5198.0,3477.0,1859.0,2182.0,166.0,3325.0,617.0,26.0,45064.0
Florida,Pinellas County,2015,"947,060",769793.0,96133.0,2610.0,29531.0,706.0,9304.0,9586.0,2952.0,5193.0,261.0,4403.0,944.0,61.0,45819.0
Florida,Polk County,2015,"648,523",493630.0,94487.0,1663.0,10479.0,220.0,11439.0,5882.0,2655.0,2115.0,336.0,3157.0,559.0,54.0,43162.0
Florida,Putnam County,2015,"71,939",56529.0,11969.0,157.0,440.0,83.0,2083.0,486.0,512.0,153.0,93.0,184.0,7.0,0.0,31715.0
Florida,St. Johns County,2015,"226,362",188004.0,11366.0,452.0,4772.0,198.0,1071.0,1241.0,773.0,1368.0,36.0,606.0,574.0,34.0,66194.0
Florida,St. Lucie County,2015,"297,282",210714.0,55585.0,760.0,5069.0,54.0,8877.0,2864.0,892.0,861.0,104.0,1714.0,490.0,22.0,43459.0
Florida,Santa Rosa County,2015,"166,226",138251.0,9226.0,900.0,3131.0,174.0,2332.0,1931.0,1661.0,1608.0,360.0,999.0,448.0,0.0,58923.0
Florida,Sarasota County,2015,"404,761",357445.0,18479.0,1075.0,5736.0,87.0,3016.0,2533.0,1045.0,1253.0,68.0,903.0,372.0,26.0,51766.0
Florida,Seminole County,2015,"448,318",348169.0,50641.0,754.0,18172.0,374.0,7421.0,3301.0,1687.0,2387.0,81.0,2863.0,1375.0,121.0,57010.0
Florida,Sumter County,2015,"117,076",95851.0,9051.0,407.0,776.0,41.0,1039.0,358.0,267.0,183.0,29.0,412.0,87.0,0.0,50350.0
Florida,Suwannee County,2015,"43,677",36081.0,5901.0,160.0,139.0,23.0,509.0,259.0,230.0,205.0,11.0,53.0,24.0,0.0,36289.0
Florida,Taylor County,2015,"22,355",17021.0,4878.0,227.0,71.0,28.0,183.0,142.0,106.0,0.0,0.0,29.0,0.0,0.0,36181.0
Florida,Union County,2015,"15,265",11236.0,3280.0,54.0,98.0,9.0,233.0,160.0,47.0,18.0,24.0,32.0,0.0,0.0,39163.0
Florida,Volusia County,2015,"516,730",417668.0,53036.0,1809.0,8540.0,224.0,12572.0,3241.0,1845.0,1473.0,381.0,2333.0,591.0,6.0,41117.0
Florida,Wakulla County,2015,"31,523",25481.0,4817.0,48.0,127.0,0.0,140.0,132.0,329.0,16.0,0.0,38.0,0.0,0.0,50340.0
Florida,Walton County,2015,"63,066",51711.0,3078.0,575.0,754.0,97.0,1762.0,459.0,560.0,82.0,29.0,221.0,159.0,0.0,
Florida,Washington County,2015,"24,552",19619.0,3737.0,235.0,34.0,13.0,164.0,223.0,306.0,101.0,83.0,95.0,19.0,0.0,38970.0
Georgia,Georgia,2015,"10,178,447",,,,,,,,,,,,,,
Georgia,Appling County,2015,"18,423",14121.0,3479.0,21.0,154.0,12.0,367.0,195.0,8.0,0.0,0.0,60.0,0.0,0.0,
Georgia,Atkinson County,2015,"8,340",5541.0,1429.0,24.0,0.0,0.0,1113.0,116.0,5.0,5.0,7.0,32.0,22.0,0.0,30933.0
Georgia,Bacon County,2015,"11,231",8746.0,1678.0,0.0,137.0,32.0,486.0,55.0,12.0,0.0,6.0,70.0,0.0,0.0,37162.0
Georgia,Baker County,2015,"3,194",1663.0,1569.0,8.0,19.0,0.0,27.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,44297.0
Georgia,Baldwin County,2015,"45,549",24998.0,18998.0,116.0,700.0,39.0,482.0,181.0,66.0,73.0,0.0,142.0,0.0,0.0,
Georgia,Banks County,2015,"18,381",17129.0,492.0,63.0,234.0,0.0,126.0,40.0,189.0,3.0,0.0,60.0,0.0,0.0,41472.0
Georgia,Barrow County,2015,"74,979",57974.0,8338.0,193.0,2521.0,0.0,1423.0,479.0,383.0,166.0,103.0,279.0,133.0,20.0,52012.0
Georgia,Bartow County,2015,"102,043",84787.0,11138.0,529.0,778.0,6.0,2715.0,442.0,367.0,327.0,0.0,91.0,156.0,0.0,48893.0
Georgia,Ben Hill County,2015,"17,357",10669.0,6249.0,0.0,0.0,5.0,237.0,110.0,68.0,0.0,4.0,128.0,7.0,0.0,
Georgia,Berrien County,2015,"18,991",16002.0,2174.0,82.0,141.0,0.0,205.0,74.0,86.0,37.0,6.0,204.0,8.0,0.0,
Georgia,Bibb County,2015,"153,945",66490.0,82193.0,153.0,2662.0,42.0,744.0,724.0,418.0,343.0,265.0,599.0,181.0,2.0,36519.0
Georgia,Bleckley County,2015,"12,714",8919.0,3342.0,15.0,81.0,0.0,212.0,81.0,0.0,0.0,22.0,74.0,0.0,0.0,38991.0
Georgia,Brantley County,2015,"18,437",17440.0,588.0,6.0,205.0,26.0,14.0,123.0,50.0,0.0,0.0,0.0,0.0,0.0,37206.0
Georgia,Brooks County,2015,"15,670",9250.0,5498.0,21.0,80.0,9.0,578.0,32.0,90.0,24.0,6.0,45.0,4.0,0.0,
Georgia,Bryan County,2015,"34,792",25959.0,5049.0,170.0,727.0,0.0,231.0,590.0,61.0,119.0,36.0,196.0,13.0,0.0,63327.0
Georgia,Bulloch County,2015,"73,116",47717.0,20583.0,216.0,1274.0,15.0,1159.0,600.0,155.0,122.0,9.0,444.0,84.0,8.0,36032.0
Georgia,Burke County,2015,"22,632",11004.0,11460.0,7.0,47.0,0.0,371.0,24.0,0.0,0.0,23.0,71.0,0.0,0.0,
Georgia,Butts County,2015,"23,520",16330.0,6577.0,12.0,121.0,15.0,190.0,77.0,52.0,29.0,11.0,23.0,8.0,0.0,
Georgia,Calhoun County,2015,"6,534",2203.0,3977.0,14.0,38.0,0.0,211.0,9.0,23.0,14.0,0.0,0.0,0.0,0.0,
Georgia,Camden County,2015,"52,439",38663.0,9669.0,232.0,682.0,85.0,415.0,698.0,267.0,398.0,27.0,185.0,124.0,0.0,52473.0
Georgia,Candler County,2015,"10,873",7365.0,2687.0,48.0,344.0,0.0,522.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,30185.0
Georgia,Carroll County,2015,"114,461",86048.0,20649.0,298.0,951.0,7.0,1960.0,1442.0,388.0,286.0,129.0,348.0,37.0,52.0,43586.0
Georgia,Catoosa County,2015,"65,778",60887.0,1817.0,167.0,1002.0,1.0,235.0,261.0,391.0,120.0,65.0,316.0,113.0,0.0,50876.0
Georgia,Charlton County,2015,"13,239",9432.0,3329.0,101.0,21.0,0.0,118.0,44.0,13.0,0.0,6.0,60.0,6.0,0.0,
Georgia,Chatham County,2015,"285,959",149918.0,110146.0,674.0,7242.0,266.0,3995.0,2206.0,893.0,1100.0,410.0,1728.0,712.0,0.0,47218.0
Georgia,Chattahoochee County,2015,"11,042",8331.0,1882.0,158.0,375.0,51.0,340.0,234.0,239.0,42.0,12.0,115.0,135.0,0.0,43378.0
Georgia,Chattooga County,2015,"24,905",21786.0,2708.0,31.0,129.0,12.0,226.0,137.0,98.0,41.0,4.0,69.0,0.0,0.0,32913.0
Georgia,Cherokee County,2015,"235,329",195450.0,14910.0,526.0,3803.0,15.0,6724.0,1410.0,671.0,869.0,8.0,1117.0,405.0,36.0,68926.0
Georgia,Clarke County,2015,"123,561",78234.0,32110.0,227.0,5323.0,45.0,2470.0,884.0,233.0,657.0,98.0,425.0,171.0,28.0,32162.0
Georgia,Clay County,2015,"3,077",987.0,1895.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,209.0,0.0,0.0,
Georgia,Clayton County,2015,"272,720",58563.0,178548.0,581.0,13858.0,25.0,10117.0,2199.0,354.0,372.0,471.0,1441.0,705.0,0.0,40938.0
Georgia,Clinch County,2015,"6,826",4563.0,1809.0,59.0,29.0,0.0,191.0,89.0,23.0,4.0,0.0,24.0,0.0,0.0,
Georgia,Cobb County,2015,"739,052",442490.0,190681.0,1421.0,35261.0,351.0,32310.0,5852.0,1949.0,3362.0,686.0,3886.0,795.0,89.0,65873.0
Georgia,Coffee County,2015,"42,987",28479.0,12147.0,73.0,277.0,0.0,1763.0,78.0,121.0,4.0,0.0,61.0,0.0,0.0,
Georgia,Colquitt County,2015,"45,466",31484.0,10631.0,128.0,106.0,11.0,2893.0,311.0,290.0,0.0,72.0,98.0,0.0,0.0,32409.0
Georgia,Columbia County,2015,"143,837",102806.0,22623.0,456.0,5481.0,0.0,1445.0,780.0,496.0,998.0,28.0,578.0,465.0,48.0,71021.0
Georgia,Cook County,2015,"17,070",11776.0,4718.0,55.0,50.0,0.0,267.0,28.0,39.0,0.0,91.0,9.0,0.0,0.0,35683.0
Georgia,Coweta County,2015,"138,145",103085.0,23872.0,161.0,2273.0,26.0,1259.0,1095.0,755.0,564.0,18.0,188.0,86.0,34.0,62461.0
Georgia,Crawford County,2015,"12,354",9254.0,2876.0,37.0,113.0,0.0,6.0,113.0,35.0,38.0,0.0,67.0,0.0,0.0,41825.0
Georgia,Crisp County,2015,"22,959",12564.0,10063.0,28.0,271.0,29.0,94.0,148.0,57.0,8.0,0.0,0.0,52.0,0.0,31615.0
Georgia,Dade County,2015,"16,162",15733.0,197.0,23.0,172.0,61.0,48.0,15.0,137.0,7.0,15.0,37.0,0.0,0.0,46434.0
Georgia,Dawson County,2015,"23,369",21535.0,126.0,99.0,115.0,0.0,376.0,197.0,99.0,54.0,0.0,72.0,0.0,0.0,
Georgia,Decatur County,2015,"27,049",14531.0,11395.0,80.0,86.0,0.0,1068.0,14.0,63.0,56.0,0.0,83.0,2.0,0.0,
Georgia,DeKalb County,2015,"734,434",251754.0,384831.0,2911.0,41121.0,327.0,19596.0,4170.0,1648.0,3029.0,1313.0,3727.0,1572.0,332.0,51376.0
Georgia,Dodge County,2015,"21,142",14093.0,6031.0,7.0,121.0,0.0,396.0,315.0,190.0,1.0,0.0,7.0,19.0,0.0,
Georgia,Dooly County,2015,"14,034",6307.0,7172.0,7.0,28.0,0.0,635.0,33.0,24.0,0.0,0.0,87.0,0.0,0.0,
Georgia,Dougherty County,2015,"91,513",26949.0,63207.0,104.0,667.0,18.0,845.0,397.0,220.0,305.0,32.0,450.0,116.0,0.0,32084.0
Georgia,Douglas County,2015,"140,173",69852.0,56843.0,199.0,2352.0,0.0,4104.0,1173.0,540.0,219.0,379.0,375.0,444.0,40.0,53881.0
Georgia,Early County,2015,"10,462",5051.0,5328.0,0.0,23.0,0.0,148.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,31680.0
Georgia,Echols County,2015,"4,030",3386.0,82.0,32.0,0.0,0.0,430.0,17.0,21.0,73.0,0.0,7.0,0.0,0.0,
Georgia,Effingham County,2015,"57,076",45214.0,7402.0,27.0,530.0,49.0,312.0,487.0,380.0,76.0,5.0,104.0,44.0,0.0,63100.0
Georgia,Elbert County,2015,"19,302",13054.0,5925.0,12.0,65.0,0.0,431.0,8.0,23.0,0.0,17.0,2.0,0.0,0.0,
Georgia,Emanuel County,2015,"22,471",13886.0,7749.0,41.0,79.0,0.0,634.0,208.0,27.0,24.0,2.0,39.0,42.0,0.0,32229.0
Georgia,Evans County,2015,"10,690",6315.0,3262.0,1.0,91.0,0.0,1098.0,18.0,0.0,4.0,24.0,1.0,0.0,0.0,37865.0
Georgia,Fannin County,2015,"24,442",22993.0,64.0,139.0,121.0,7.0,5.0,28.0,345.0,36.0,0.0,4.0,0.0,0.0,
Georgia,Fayette County,2015,"110,141",77121.0,22632.0,369.0,4356.0,87.0,1334.0,1036.0,199.0,723.0,110.0,544.0,144.0,0.0,79066.0
Georgia,Floyd County,2015,"96,186",74398.0,14119.0,334.0,1234.0,19.0,4555.0,568.0,442.0,205.0,31.0,253.0,11.0,0.0,41549.0
Georgia,Forsyth County,2015,"211,250",166612.0,5702.0,474.0,16249.0,33.0,3345.0,1052.0,622.0,1127.0,23.0,627.0,357.0,13.0,88816.0
Georgia,Franklin County,2015,"22,267",18895.0,2124.0,8.0,162.0,0.0,658.0,149.0,37.0,45.0,0.0,30.0,0.0,2.0,
Georgia,Fulton County,2015,"1,005,127",449141.0,433529.0,3032.0,62081.0,378.0,14634.0,6252.0,1564.0,5608.0,1672.0,4105.0,1780.0,127.0,57207.0
Georgia,Gilmer County,2015,"29,514",26481.0,343.0,56.0,129.0,0.0,1319.0,30.0,217.0,8.0,0.0,68.0,22.0,0.0,40228.0
Georgia,Glascock County,2015,"3,020",2728.0,214.0,0.0,0.0,0.0,9.0,18.0,107.0,0.0,0.0,11.0,0.0,0.0,40759.0
Georgia,Glynn County,2015,"83,311",54590.0,20977.0,272.0,970.0,96.0,2458.0,1010.0,151.0,359.0,70.0,644.0,146.0,0.0,45918.0
Georgia,Gordon County,2015,"56,324",50443.0,2529.0,181.0,605.0,18.0,1413.0,230.0,148.0,47.0,17.0,229.0,29.0,0.0,41612.0
Georgia,Grady County,2015,"25,089",16339.0,7254.0,22.0,88.0,31.0,1028.0,196.0,224.0,7.0,0.0,10.0,44.0,0.0,
Georgia,Greene County,2015,"16,617",9667.0,5935.0,7.0,116.0,0.0,454.0,104.0,5.0,2.0,10.0,26.0,5.0,0.0,42408.0
Georgia,Gwinnett County,2015,"888,494",448872.0,217990.0,3410.0,94702.0,382.0,69790.0,7616.0,2407.0,5189.0,620.0,6145.0,2015.0,96.0,60289.0
Georgia,Habersham County,2015,"43,792",38227.0,1675.0,95.0,956.0,69.0,1869.0,187.0,209.0,111.0,0.0,88.0,41.0,0.0,40907.0
Georgia,Hall County,2015,"192,245",155460.0,14181.0,451.0,3283.0,63.0,11261.0,1023.0,882.0,605.0,69.0,586.0,52.0,0.0,51202.0
Georgia,Hancock County,2015,"8,578",2179.0,6503.0,0.0,35.0,0.0,124.0,0.0,6.0,0.0,0.0,29.0,5.0,0.0,24925.0
Georgia,Haralson County,2015,"28,702",26110.0,1402.0,42.0,221.0,0.0,299.0,261.0,33.0,55.0,33.0,54.0,55.0,0.0,41910.0
Georgia,Harris County,2015,"33,155",25730.0,5344.0,34.0,293.0,0.0,141.0,592.0,65.0,151.0,7.0,351.0,68.0,0.0,
Georgia,Hart County,2015,"25,410",19716.0,5093.0,12.0,101.0,6.0,429.0,116.0,2.0,8.0,0.0,0.0,15.0,0.0,
Georgia,Heard County,2015,"11,556",10116.0,1142.0,6.0,4.0,0.0,3.0,215.0,82.0,46.0,0.0,3.0,0.0,0.0,41525.0
Georgia,Henry County,2015,"216,414",111493.0,83016.0,174.0,6418.0,35.0,3668.0,2496.0,764.0,997.0,95.0,1504.0,608.0,244.0,60424.0
Georgia,Houston County,2015,"149,323",90803.0,43266.0,346.0,4174.0,52.0,4301.0,1834.0,641.0,793.0,60.0,679.0,500.0,121.0,53270.0
Georgia,Irwin County,2015,"9,135",6451.0,2679.0,0.0,8.0,0.0,53.0,148.0,40.0,0.0,0.0,24.0,5.0,0.0,
Georgia,Jackson County,2015,"63,418",54313.0,4434.0,143.0,1118.0,25.0,433.0,296.0,273.0,165.0,0.0,176.0,44.0,0.0,53379.0
Georgia,Jasper County,2015,"13,683",10043.0,2891.0,255.0,56.0,0.0,82.0,200.0,63.0,3.0,0.0,0.0,0.0,0.0,
Georgia,Jeff Davis County,2015,"15,013",11400.0,2439.0,11.0,0.0,0.0,877.0,156.0,8.0,0.0,0.0,99.0,0.0,0.0,36385.0
Georgia,Jefferson County,2015,"15,917",7101.0,8925.0,17.0,20.0,0.0,138.0,60.0,34.0,4.0,0.0,75.0,0.0,0.0,
Georgia,Jenkins County,2015,"8,899",5589.0,2992.0,0.0,20.0,0.0,123.0,186.0,0.0,12.0,0.0,0.0,0.0,0.0,
Georgia,Johnson County,2015,"9,708",6129.0,3384.0,0.0,181.0,0.0,2.0,67.0,31.0,0.0,0.0,0.0,0.0,0.0,
Georgia,Jones County,2015,"28,441",20859.0,7388.0,7.0,213.0,0.0,33.0,135.0,32.0,20.0,28.0,15.0,8.0,0.0,
Georgia,Lamar County,2015,"18,236",11858.0,5534.0,40.0,117.0,0.0,19.0,401.0,60.0,0.0,10.0,72.0,0.0,3.0,
Georgia,Lanier County,2015,"10,269",7535.0,2575.0,0.0,84.0,0.0,102.0,74.0,27.0,0.0,0.0,6.0,0.0,0.0,37605.0
Georgia,Laurens County,2015,"47,486",29367.0,17303.0,54.0,504.0,0.0,156.0,126.0,143.0,33.0,73.0,124.0,3.0,0.0,32356.0
Georgia,Lee County,2015,"29,173",21721.0,5760.0,18.0,671.0,0.0,211.0,196.0,174.0,85.0,0.0,106.0,4.0,0.0,
Georgia,Liberty County,2015,"61,611",30978.0,26089.0,293.0,1425.0,308.0,2688.0,1169.0,207.0,423.0,19.0,541.0,253.0,34.0,42201.0
Georgia,Lincoln County,2015,"7,722",5110.0,2514.0,0.0,21.0,0.0,6.0,29.0,30.0,10.0,0.0,0.0,0.0,0.0,
Georgia,Long County,2015,"17,658",10739.0,3878.0,70.0,220.0,37.0,927.0,150.0,74.0,0.0,0.0,433.0,60.0,0.0,48863.0
Georgia,Lowndes County,2015,"113,342",65422.0,40898.0,86.0,1971.0,48.0,1843.0,1130.0,394.0,418.0,128.0,665.0,200.0,0.0,36834.0
Georgia,Lumpkin County,2015,"31,285",29265.0,700.0,197.0,86.0,0.0,129.0,7.0,176.0,228.0,0.0,106.0,27.0,0.0,
Georgia,McDuffie County,2015,"21,462",12153.0,9024.0,0.0,12.0,0.0,206.0,65.0,30.0,25.0,12.0,0.0,55.0,0.0,
Georgia,McIntosh County,2015,"14,031",8619.0,4885.0,45.0,29.0,23.0,188.0,62.0,0.0,96.0,0.0,60.0,0.0,0.0,42988.0
Georgia,Macon County,2015,"13,688",5171.0,8356.0,71.0,222.0,2.0,116.0,75.0,12.0,0.0,0.0,16.0,4.0,0.0,28684.0
Georgia,Madison County,2015,"28,419",24022.0,2536.0,102.0,345.0,0.0,945.0,143.0,51.0,25.0,0.0,63.0,0.0,0.0,41912.0
Georgia,Marion County,2015,"8,558",5136.0,2756.0,0.0,11.0,173.0,496.0,112.0,43.0,0.0,0.0,12.0,0.0,0.0,
Georgia,Meriwether County,2015,"21,173",12260.0,8159.0,6.0,123.0,0.0,331.0,234.0,122.0,39.0,0.0,23.0,0.0,0.0,
