NAME,B23025_001E,state,county,year,B23025_007E,B23025_005E,B23025_004E,B23025_003E,B23025_002E
"Piute County, Utah",1346.0,49,31,2013,664.0,64.0,618.0,682.0,682.0
"Rich County, Utah",1617.0,49,33,2013,667.0,79.0,871.0,950.0,950.0
"Salt Lake County, Utah",775675.0,49,35,2013,220981.0,42231.0,511735.0,553966.0,554694.0
"San Juan County, Utah",10498.0,49,37,2013,5081.0,480.0,4937.0,5417.0,5417.0
"Sanpete County, Utah",20719.0,49,39,2013,9376.0,1087.0,10256.0,11343.0,11343.0
"Sevier County, Utah",14989.0,49,41,2013,6164.0,546.0,8279.0,8825.0,8825.0
"Summit County, Utah",28204.0,49,43,2013,7623.0,1083.0,19498.0,20581.0,20581.0
"Tooele County, Utah",40038.0,49,45,2013,12303.0,1839.0,25376.0,27215.0,27735.0
"Uintah County, Utah",23642.0,49,47,2013,8170.0,964.0,14438.0,15402.0,15472.0
"Utah County, Utah",360452.0,49,49,2013,116457.0,17565.0,225875.0,243440.0,243995.0
"Wasatch County, Utah",17149.0,49,51,2013,5226.0,730.0,11169.0,11899.0,11923.0
"Washington County, Utah",103888.0,49,53,2013,44042.0,6132.0,53702.0,59834.0,59846.0
"Wayne County, Utah",2037.0,49,55,2013,739.0,46.0,1252.0,1298.0,1298.0
"Weber County, Utah",171440.0,49,57,2013,55926.0,9051.0,105650.0,114701.0,115514.0
"Addison County, Vermont",30560.0,50,1,2013,9870.0,1515.0,19166.0,20681.0,20690.0
"Bennington County, Vermont",30476.0,50,3,2013,10977.0,1548.0,17936.0,19484.0,19499.0
"Caledonia County, Vermont",25395.0,50,5,2013,8768.0,1376.0,15233.0,16609.0,16627.0
"Chittenden County, Vermont",130697.0,50,7,2013,38024.0,5615.0,86895.0,92510.0,92673.0
"Essex County, Vermont",5234.0,50,9,2013,2071.0,362.0,2801.0,3163.0,3163.0
"Franklin County, Vermont",37763.0,50,11,2013,10873.0,1726.0,25041.0,26767.0,26890.0
"Grand Isle County, Vermont",5815.0,50,13,2013,1778.0,310.0,3727.0,4037.0,4037.0
"Lamoille County, Vermont",19911.0,50,15,2013,6201.0,613.0,13051.0,13664.0,13710.0
"Orange County, Vermont",23820.0,50,17,2013,7679.0,1059.0,15079.0,16138.0,16141.0
"Orleans County, Vermont",22227.0,50,19,2013,8844.0,957.0,12404.0,13361.0,13383.0
"Rutland County, Vermont",51084.0,50,21,2013,17918.0,2874.0,30233.0,33107.0,33166.0
"Washington County, Vermont",48905.0,50,23,2013,15389.0,1955.0,31476.0,33431.0,33516.0
"Windham County, Vermont",36756.0,50,25,2013,12313.0,1700.0,22715.0,24415.0,24443.0
"Windsor County, Vermont",46841.0,50,27,2013,16284.0,1936.0,28593.0,30529.0,30557.0
"Accomack County, Virginia",27008.0,51,1,2013,11267.0,1001.0,14611.0,15612.0,15741.0
"Albemarle County, Virginia",81448.0,51,3,2013,32315.0,2218.0,46563.0,48781.0,49133.0
"Alleghany County, Virginia",13267.0,51,5,2013,5884.0,522.0,6853.0,7375.0,7383.0
"Amelia County, Virginia",10318.0,51,7,2013,4336.0,431.0,5540.0,5971.0,5982.0
"Amherst County, Virginia",26424.0,51,9,2013,10377.0,1206.0,14823.0,16029.0,16047.0
"Appomattox County, Virginia",12129.0,51,11,2013,5059.0,521.0,6536.0,7057.0,7070.0
"Arlington County, Virginia",183391.0,51,13,2013,38099.0,5474.0,136432.0,141906.0,145292.0
"Augusta County, Virginia",60267.0,51,15,2013,24408.0,2004.0,33710.0,35714.0,35859.0
"Bath County, Virginia",3773.0,51,17,2013,1345.0,39.0,2389.0,2428.0,2428.0
"Bedford County, Virginia",56008.0,51,19,2013,20373.0,2437.0,33116.0,35553.0,35635.0
"Bland County, Virginia",5740.0,51,21,2013,3069.0,215.0,2448.0,2663.0,2671.0
"Botetourt County, Virginia",26819.0,51,23,2013,9658.0,951.0,16210.0,17161.0,17161.0
"Brunswick County, Virginia",14464.0,51,25,2013,7516.0,804.0,6144.0,6948.0,6948.0
"Buchanan County, Virginia",20262.0,51,27,2013,11990.0,947.0,7325.0,8272.0,8272.0
"Buckingham County, Virginia",14163.0,51,29,2013,7925.0,676.0,5561.0,6237.0,6238.0
"Campbell County, Virginia",44611.0,51,31,2013,17159.0,2099.0,25262.0,27361.0,27452.0
"Caroline County, Virginia",22704.0,51,33,2013,7427.0,1826.0,13015.0,14841.0,15277.0
"Carroll County, Virginia",24600.0,51,35,2013,10853.0,1138.0,12589.0,13727.0,13747.0
"Charles City County, Virginia",6121.0,51,36,2013,2396.0,303.0,3419.0,3722.0,3725.0
"Charlotte County, Virginia",9966.0,51,37,2013,4478.0,389.0,5079.0,5468.0,5488.0
"Chesterfield County, Virginia",249074.0,51,41,2013,76720.0,12647.0,158600.0,171247.0,172354.0
"Clarke County, Virginia",11425.0,51,43,2013,3860.0,475.0,7090.0,7565.0,7565.0
"Craig County, Virginia",3986.0,51,45,2013,1645.0,141.0,2200.0,2341.0,2341.0
"Culpeper County, Virginia",36596.0,51,47,2013,13341.0,1611.0,21623.0,23234.0,23255.0
"Cumberland County, Virginia",8010.0,51,49,2013,3279.0,434.0,4297.0,4731.0,4731.0
"Dickenson County, Virginia",12892.0,51,51,2013,7284.0,562.0,5046.0,5608.0,5608.0
"Dinwiddie County, Virginia",22653.0,51,53,2013,9003.0,1374.0,12204.0,13578.0,13650.0
"Essex County, Virginia",9108.0,51,57,2013,3523.0,390.0,5183.0,5573.0,5585.0
"Fairfax County, Virginia",863885.0,51,59,2013,228360.0,32450.0,591741.0,624191.0,635525.0
"Fauquier County, Virginia",51850.0,51,61,2013,16082.0,2264.0,33340.0,35604.0,35768.0
"Floyd County, Virginia",12593.0,51,63,2013,4669.0,646.0,7278.0,7924.0,7924.0
"Fluvanna County, Virginia",20679.0,51,65,2013,8140.0,624.0,11866.0,12490.0,12539.0
"Franklin County, Virginia",46221.0,51,67,2013,19427.0,2234.0,24560.0,26794.0,26794.0
"Frederick County, Virginia",62249.0,51,69,2013,20276.0,2946.0,38932.0,41878.0,41973.0
"Giles County, Virginia",13818.0,51,71,2013,5886.0,529.0,7393.0,7922.0,7932.0
"Gloucester County, Virginia",30051.0,51,73,2013,10715.0,1102.0,17788.0,18890.0,19336.0
"Goochland County, Virginia",17785.0,51,75,2013,7665.0,563.0,9557.0,10120.0,10120.0
"Grayson County, Virginia",13009.0,51,77,2013,6261.0,570.0,6178.0,6748.0,6748.0
"Greene County, Virginia",14476.0,51,79,2013,5141.0,551.0,8692.0,9243.0,9335.0
"Greensville County, Virginia",10310.0,51,81,2013,6329.0,346.0,3635.0,3981.0,3981.0
"Halifax County, Virginia",29056.0,51,83,2013,13332.0,1538.0,14159.0,15697.0,15724.0
"Hanover County, Virginia",79103.0,51,85,2013,25051.0,2880.0,51039.0,53919.0,54052.0
"Henrico County, Virginia",244976.0,51,87,2013,72861.0,13564.0,158342.0,171906.0,172115.0
"Henry County, Virginia",43787.0,51,89,2013,19132.0,3215.0,21382.0,24597.0,24655.0
"Highland County, Virginia",2056.0,51,91,2013,948.0,25.0,1083.0,1108.0,1108.0
"Isle of Wight County, Virginia",28640.0,51,93,2013,9670.0,1420.0,17080.0,18500.0,18970.0
"James City County, Virginia",55488.0,51,95,2013,22556.0,2053.0,30185.0,32238.0,32932.0
"King and Queen County, Virginia",5713.0,51,97,2013,2159.0,216.0,3338.0,3554.0,3554.0
"King George County, Virginia",18308.0,51,99,2013,5538.0,880.0,11257.0,12137.0,12770.0
"King William County, Virginia",12401.0,51,101,2013,3993.0,486.0,7922.0,8408.0,8408.0
"Lancaster County, Virginia",9781.0,51,103,2013,4514.0,448.0,4811.0,5259.0,5267.0
"Lee County, Virginia",21064.0,51,105,2013,11832.0,1036.0,8196.0,9232.0,9232.0
"Loudoun County, Virginia",237213.0,51,107,2013,54438.0,8221.0,173426.0,181647.0,182775.0
"Louisa County, Virginia",27019.0,51,109,2013,9730.0,1410.0,15858.0,17268.0,17289.0
"Lunenburg County, Virginia",10539.0,51,111,2013,5529.0,497.0,4507.0,5004.0,5010.0
"Madison County, Virginia",10674.0,51,113,2013,3819.0,496.0,6359.0,6855.0,6855.0
"Mathews County, Virginia",7575.0,51,115,2013,3391.0,236.0,3873.0,4109.0,4184.0
"Mecklenburg County, Virginia",26701.0,51,117,2013,13025.0,1317.0,12356.0,13673.0,13676.0
"Middlesex County, Virginia",9372.0,51,119,2013,4507.0,318.0,4531.0,4849.0,4865.0
"Montgomery County, Virginia",81794.0,51,121,2013,33861.0,3007.0,44758.0,47765.0,47933.0
"Nelson County, Virginia",12473.0,51,125,2013,5249.0,655.0,6569.0,7224.0,7224.0
"New Kent County, Virginia",15230.0,51,127,2013,4641.0,909.0,9650.0,10559.0,10589.0
"Northampton County, Virginia",10204.0,51,131,2013,4516.0,641.0,5007.0,5648.0,5688.0
"Northumberland County, Virginia",10621.0,51,133,2013,4974.0,552.0,5095.0,5647.0,5647.0
"Nottoway County, Virginia",12974.0,51,135,2013,5904.0,922.0,6041.0,6963.0,7070.0
"Orange County, Virginia",27374.0,51,137,2013,11065.0,1569.0,14709.0,16278.0,16309.0
"Page County, Virginia",19695.0,51,139,2013,8087.0,1323.0,10281.0,11604.0,11608.0
"Patrick County, Virginia",15364.0,51,141,2013,7444.0,862.0,7058.0,7920.0,7920.0
"Pittsylvania County, Virginia",51590.0,51,143,2013,21275.0,2810.0,27492.0,30302.0,30315.0
"Powhatan County, Virginia",23079.0,51,145,2013,9647.0,856.0,12562.0,13418.0,13432.0
"Prince Edward County, Virginia",19729.0,51,147,2013,9927.0,819.0,8983.0,9802.0,9802.0
"Prince George County, Virginia",29356.0,51,149,2013,12525.0,1612.0,13177.0,14789.0,16831.0
"Prince William County, Virginia",309780.0,51,153,2013,76054.0,14444.0,212154.0,226598.0,233726.0
"Pulaski County, Virginia",28928.0,51,155,2013,12201.0,1495.0,15203.0,16698.0,16727.0
"Rappahannock County, Virginia",6222.0,51,157,2013,2433.0,159.0,3630.0,3789.0,3789.0
"Richmond County, Virginia",7757.0,51,159,2013,4240.0,369.0,3148.0,3517.0,3517.0
"Roanoke County, Virginia",75490.0,51,161,2013,26761.0,2744.0,45873.0,48617.0,48729.0
"Rockbridge County, Virginia",18667.0,51,163,2013,8338.0,348.0,9976.0,10324.0,10329.0
"Rockingham County, Virginia",60957.0,51,165,2013,21247.0,2336.0,37317.0,39653.0,39710.0
"Russell County, Virginia",23610.0,51,167,2013,11983.0,920.0,10707.0,11627.0,11627.0
"Scott County, Virginia",19118.0,51,169,2013,9332.0,925.0,8856.0,9781.0,9786.0
"Shenandoah County, Virginia",33972.0,51,171,2013,12990.0,1193.0,19741.0,20934.0,20982.0
"Smyth County, Virginia",26153.0,51,173,2013,11742.0,1166.0,13238.0,14404.0,14411.0
"Southampton County, Virginia",15227.0,51,175,2013,6365.0,609.0,8203.0,8812.0,8862.0
"Spotsylvania County, Virginia",95050.0,51,177,2013,29953.0,4477.0,59922.0,64399.0,65097.0
"Stafford County, Virginia",99244.0,51,179,2013,28700.0,4365.0,61307.0,65672.0,70544.0
"Surry County, Virginia",5668.0,51,181,2013,1994.0,402.0,3266.0,3668.0,3674.0
"Sussex County, Virginia",10292.0,51,183,2013,6492.0,243.0,3514.0,3757.0,3800.0
"Tazewell County, Virginia",36609.0,51,185,2013,18122.0,1580.0,16889.0,18469.0,18487.0
"Warren County, Virginia",29953.0,51,187,2013,9606.0,1666.0,18648.0,20314.0,20347.0
"Washington County, Virginia",45393.0,51,191,2013,18928.0,1879.0,24549.0,26428.0,26465.0
"Westmoreland County, Virginia",14559.0,51,193,2013,6239.0,893.0,7407.0,8300.0,8320.0
"Wise County, Virginia",33762.0,51,195,2013,17534.0,1727.0,14455.0,16182.0,16228.0
"Wythe County, Virginia",23866.0,51,197,2013,9243.0,1432.0,13158.0,14590.0,14623.0
"York County, Virginia",51367.0,51,199,2013,16927.0,1575.0,29359.0,30934.0,34440.0
"Alexandria city, Virginia",120774.0,51,510,2013,25612.0,4642.0,88419.0,93061.0,95162.0
"Bedford city, Virginia",5153.0,51,515,2013,2280.0,190.0,2672.0,2862.0,2873.0
"Bristol city, Virginia",14491.0,51,520,2013,6391.0,1026.0,7074.0,8100.0,8100.0
"Buena Vista city, Virginia",5413.0,51,530,2013,2054.0,265.0,3094.0,3359.0,3359.0
"Charlottesville city, Virginia",37866.0,51,540,2013,15406.0,1286.0,21130.0,22416.0,22460.0
"Chesapeake city, Virginia",175165.0,51,550,2013,55261.0,8510.0,105110.0,113620.0,119904.0
"Colonial Heights city, Virginia",14028.0,51,570,2013,5297.0,713.0,7910.0,8623.0,8731.0
"Covington city, Virginia",4748.0,51,580,2013,2243.0,143.0,2327.0,2470.0,2505.0
"Danville city, Virginia",34747.0,51,590,2013,15050.0,3074.0,16623.0,19697.0,19697.0
"Emporia city, Virginia",4646.0,51,595,2013,1969.0,498.0,2179.0,2677.0,2677.0
"Fairfax city, Virginia",18757.0,51,600,2013,5596.0,745.0,12295.0,13040.0,13161.0
"Falls Church city, Virginia",9783.0,51,610,2013,2100.0,376.0,7238.0,7614.0,7683.0
"Franklin city, Virginia",6670.0,51,620,2013,2953.0,456.0,3253.0,3709.0,3717.0
"Fredericksburg city, Virginia",21041.0,51,630,2013,7264.0,1501.0,12127.0,13628.0,13777.0
"Galax city, Virginia",5592.0,51,640,2013,2579.0,222.0,2791.0,3013.0,3013.0
"Hampton city, Virginia",109856.0,51,650,2013,38092.0,7196.0,59948.0,67144.0,71764.0
"Harrisonburg city, Virginia",42945.0,51,660,2013,19217.0,1793.0,21844.0,23637.0,23728.0
"Hopewell city, Virginia",17370.0,51,670,2013,6779.0,1716.0,8691.0,10407.0,10591.0
"Lexington city, Virginia",6381.0,51,678,2013,4157.0,79.0,2039.0,2118.0,2224.0
"Lynchburg city, Virginia",63404.0,51,680,2013,26161.0,4319.0,32753.0,37072.0,37243.0
"Manassas city, Virginia",29565.0,51,683,2013,7722.0,1570.0,20228.0,21798.0,21843.0
"Manassas Park city, Virginia",11292.0,51,685,2013,2866.0,371.0,7964.0,8335.0,8426.0
"Martinsville city, Virginia",11057.0,51,690,2013,5305.0,802.0,4940.0,5742.0,5752.0
"Newport News city, Virginia",142208.0,51,700,2013,42515.0,8923.0,82503.0,91426.0,99693.0
"Norfolk city, Virginia",198497.0,51,710,2013,59508.0,13885.0,102347.0,116232.0,138989.0
"Norton city, Virginia",3292.0,51,720,2013,1291.0,160.0,1841.0,2001.0,2001.0
"Petersburg city, Virginia",26369.0,51,730,2013,11706.0,2377.0,11912.0,14289.0,14663.0
"Poquoson city, Virginia",9678.0,51,735,2013,3425.0,268.0,5837.0,6105.0,6253.0
"Portsmouth city, Virginia",75693.0,51,740,2013,26891.0,4849.0,40961.0,45810.0,48802.0
"Radford city, Virginia",14863.0,51,750,2013,6775.0,684.0,7284.0,7968.0,8088.0
"Richmond city, Virginia",172784.0,51,760,2013,61373.0,12509.0,98453.0,110962.0,111411.0
"Roanoke city, Virginia",78094.0,51,770,2013,28823.0,4170.0,44903.0,49073.0,49271.0
"Salem city, Virginia",20819.0,51,775,2013,8021.0,919.0,11864.0,12783.0,12798.0
"Staunton city, Virginia",19886.0,51,790,2013,8092.0,844.0,10913.0,11757.0,11794.0
"Suffolk city, Virginia",65325.0,51,800,2013,21678.0,3612.0,38160.0,41772.0,43647.0
"Virginia Beach city, Virginia",349540.0,51,810,2013,100669.0,14647.0,211587.0,226234.0,248871.0
"Waynesboro city, Virginia",16608.0,51,820,2013,6468.0,864.0,9232.0,10096.0,10140.0
"Williamsburg city, Virginia",13295.0,51,830,2013,6699.0,552.0,5988.0,6540.0,6596.0
"Winchester city, Virginia",21175.0,51,840,2013,7613.0,973.0,12483.0,13456.0,13562.0
"Adams County, Washington",12932.0,53,1,2013,4373.0,1063.0,7475.0,8538.0,8559.0
"Asotin County, Washington",17757.0,53,3,2013,7830.0,804.0,9123.0,9927.0,9927.0
"Benton County, Washington",135936.0,53,5,2013,48215.0,6391.0,81261.0,87652.0,87721.0
"Chelan County, Washington",57125.0,53,7,2013,20901.0,3161.0,33030.0,36191.0,36224.0
"Clallam County, Washington",60703.0,53,9,2013,30176.0,3314.0,26762.0,30076.0,30527.0
"Clark County, Washington",332462.0,53,11,2013,117754.0,24015.0,190101.0,214116.0,214708.0
"Columbia County, Washington",3356.0,53,13,2013,1586.0,132.0,1638.0,1770.0,1770.0
"Cowlitz County, Washington",80539.0,53,15,2013,34416.0,6086.0,39944.0,46030.0,46123.0
"Douglas County, Washington",29589.0,53,17,2013,10496.0,1589.0,17504.0,19093.0,19093.0
"Ferry County, Washington",6322.0,53,19,2013,3611.0,388.0,2323.0,2711.0,2711.0
"Franklin County, Washington",56534.0,53,21,2013,19148.0,3305.0,34019.0,37324.0,37386.0
"Garfield County, Washington",1873.0,53,23,2013,818.0,77.0,978.0,1055.0,1055.0
"Grant County, Washington",65647.0,53,25,2013,23719.0,5221.0,36639.0,41860.0,41928.0
"Grays Harbor County, Washington",58586.0,53,27,2013,26876.0,5080.0,26548.0,31628.0,31710.0
"Island County, Washington",64347.0,53,29,2013,25268.0,3346.0,31452.0,34798.0,39079.0
"Jefferson County, Washington",26171.0,53,31,2013,13280.0,1450.0,11408.0,12858.0,12891.0
"King County, Washington",1601297.0,53,33,2013,481470.0,86550.0,1030515.0,1117065.0,1119827.0
"Kitsap County, Washington",204141.0,53,35,2013,74613.0,11400.0,106880.0,118280.0,129528.0
"Kittitas County, Washington",34666.0,53,37,2013,14030.0,2111.0,18504.0,20615.0,20636.0
"Klickitat County, Washington",16538.0,53,39,2013,7836.0,867.0,7835.0,8702.0,8702.0
"Lewis County, Washington",60331.0,53,41,2013,26618.0,4547.0,29116.0,33663.0,33713.0
"Lincoln County, Washington",8425.0,53,43,2013,3833.0,245.0,4325.0,4570.0,4592.0
"Mason County, Washington",49837.0,53,45,2013,24113.0,3685.0,21823.0,25508.0,25724.0
"Okanogan County, Washington",32640.0,53,47,2013,14250.0,2039.0,16332.0,18371.0,18390.0
"Pacific County, Washington",17594.0,53,49,2013,8946.0,821.0,7745.0,8566.0,8648.0
"Pend Oreille County, Washington",10544.0,53,51,2013,5653.0,628.0,4242.0,4870.0,4891.0
"Pierce County, Washington",630800.0,53,53,2013,216710.0,43150.0,352966.0,396116.0,414090.0
"San Juan County, Washington",13741.0,53,55,2013,5512.0,514.0,7715.0,8229.0,8229.0
"Skagit County, Washington",93525.0,53,57,2013,36810.0,5481.0,50520.0,56001.0,56715.0
"Skamania County, Washington",9089.0,53,59,2013,3974.0,566.0,4549.0,5115.0,5115.0
"Snohomish County, Washington",571526.0,53,61,2013,179440.0,36021.0,352047.0,388068.0,392086.0
"Spokane County, Washington",377030.0,53,63,2013,141048.0,23347.0,210375.0,233722.0,235982.0
"Stevens County, Washington",34845.0,53,65,2013,16353.0,2109.0,16339.0,18448.0,18492.0
"Thurston County, Washington",204671.0,53,67,2013,73531.0,11876.0,115107.0,126983.0,131140.0
"Wahkiakum County, Washington",3369.0,53,69,2013,1848.0,200.0,1305.0,1505.0,1521.0
"Walla Walla County, Washington",47382.0,53,71,2013,19906.0,1997.0,25460.0,27457.0,27476.0
"Whatcom County, Washington",166276.0,53,73,2013,59852.0,9984.0,96145.0,106129.0,106424.0
"Whitman County, Washington",39456.0,53,75,2013,17247.0,1361.0,20816.0,22177.0,22209.0
"Yakima County, Washington",178534.0,53,77,2013,67300.0,12234.0,98864.0,111098.0,111234.0
"Barbour County, West Virginia",13485.0,54,1,2013,6495.0,557.0,6433.0,6990.0,6990.0
"Berkeley County, West Virginia",82059.0,54,3,2013,27829.0,6441.0,47595.0,54036.0,54230.0
"Boone County, West Virginia",19605.0,54,5,2013,10451.0,946.0,8198.0,9144.0,9154.0
"Braxton County, West Virginia",11972.0,54,7,2013,5977.0,812.0,5182.0,5994.0,5995.0
"Brooke County, West Virginia",20095.0,54,9,2013,8834.0,1142.0,10119.0,11261.0,11261.0
"Cabell County, West Virginia",79751.0,54,11,2013,35388.0,3458.0,40858.0,44316.0,44363.0
"Calhoun County, West Virginia",6337.0,54,13,2013,3144.0,516.0,2677.0,3193.0,3193.0
"Clay County, West Virginia",7428.0,54,15,2013,3912.0,309.0,3207.0,3516.0,3516.0
"Doddridge County, West Virginia",6810.0,54,17,2013,3591.0,266.0,2915.0,3181.0,3219.0
"Fayette County, West Virginia",37464.0,54,19,2013,20016.0,1799.0,15640.0,17439.0,17448.0
"Gilmer County, West Virginia",7553.0,54,21,2013,4395.0,282.0,2876.0,3158.0,3158.0
"Grant County, West Virginia",9634.0,54,23,2013,3967.0,407.0,5260.0,5667.0,5667.0
"Greenbrier County, West Virginia",29257.0,54,25,2013,13585.0,1170.0,14499.0,15669.0,15672.0
"Hampshire County, West Virginia",19102.0,54,27,2013,8918.0,1022.0,9158.0,10180.0,10184.0
"Hancock County, West Virginia",25044.0,54,29,2013,10594.0,1441.0,13003.0,14444.0,14450.0
"Hardy County, West Virginia",11360.0,54,31,2013,4945.0,678.0,5737.0,6415.0,6415.0
"Harrison County, West Virginia",55843.0,54,33,2013,23870.0,2306.0,29626.0,31932.0,31973.0
"Jackson County, West Virginia",23356.0,54,35,2013,11189.0,1003.0,11140.0,12143.0,12167.0
"Jefferson County, West Virginia",42759.0,54,37,2013,13571.0,2622.0,26523.0,29145.0,29188.0
"Kanawha County, West Virginia",157092.0,54,39,2013,62466.0,6973.0,87528.0,94501.0,94626.0
"Lewis County, West Virginia",13376.0,54,41,2013,6345.0,499.0,6528.0,7027.0,7031.0
"Lincoln County, West Virginia",17334.0,54,43,2013,9553.0,731.0,7048.0,7779.0,7781.0
"Logan County, West Virginia",29802.0,54,45,2013,16892.0,1326.0,11584.0,12910.0,12910.0
"McDowell County, West Virginia",17806.0,54,47,2013,12301.0,668.0,4837.0,5505.0,5505.0
"Marion County, West Virginia",46619.0,54,49,2013,19707.0,1418.0,25482.0,26900.0,26912.0
"Marshall County, West Virginia",26898.0,54,51,2013,12058.0,1223.0,13604.0,14827.0,14840.0
"Mason County, West Virginia",22066.0,54,53,2013,11073.0,948.0,10029.0,10977.0,10993.0
"Mercer County, West Virginia",50708.0,54,55,2013,25897.0,1647.0,23155.0,24802.0,24811.0
"Mineral County, West Virginia",22876.0,54,57,2013,10654.0,1426.0,10796.0,12222.0,12222.0
"Mingo County, West Virginia",21265.0,54,59,2013,11759.0,965.0,8541.0,9506.0,9506.0
"Monongalia County, West Virginia",84735.0,54,61,2013,34125.0,2958.0,47571.0,50529.0,50610.0
"Monroe County, West Virginia",11174.0,54,63,2013,5257.0,539.0,5337.0,5876.0,5917.0
"Morgan County, West Virginia",14504.0,54,65,2013,6393.0,1307.0,6757.0,8064.0,8111.0
"Nicholas County, West Virginia",21574.0,54,67,2013,10516.0,914.0,10088.0,11002.0,11058.0
"Ohio County, West Virginia",36724.0,54,69,2013,14649.0,1435.0,20604.0,22039.0,22075.0
"Pendleton County, West Virginia",6331.0,54,71,2013,2940.0,101.0,3202.0,3303.0,3391.0
"Autauga County, Alabama",41800.0,1,1,2012,14693.0,2262.0,24125.0,26387.0,27107.0
"Baldwin County, Alabama",146042.0,1,3,2012,57160.0,7513.0,81065.0,88578.0,88882.0
"Barbour County, Alabama",22156.0,1,5,2012,11539.0,1436.0,9177.0,10613.0,10617.0
"Bibb County, Alabama",18137.0,1,7,2012,8516.0,1006.0,8615.0,9621.0,9621.0
"Blount County, Alabama",45199.0,1,9,2012,18875.0,2635.0,23671.0,26306.0,26324.0
"Bullock County, Alabama",8685.0,1,11,2012,3923.0,681.0,4081.0,4762.0,4762.0
"Butler County, Alabama",16282.0,1,13,2012,7204.0,1249.0,7819.0,9068.0,9078.0
"Calhoun County, Alabama",93980.0,1,15,2012,39807.0,7151.0,46788.0,53939.0,54173.0
"Chambers County, Alabama",27364.0,1,17,2012,11876.0,2485.0,12999.0,15484.0,15488.0
"Cherokee County, Alabama",21045.0,1,19,2012,9432.0,1213.0,10379.0,11592.0,11613.0
"Chilton County, Alabama",34004.0,1,21,2012,13705.0,2300.0,17998.0,20298.0,20299.0
"Choctaw County, Alabama",11104.0,1,23,2012,5755.0,836.0,4513.0,5349.0,5349.0
"Clarke County, Alabama",20186.0,1,25,2012,9797.0,1735.0,8654.0,10389.0,10389.0
"Clay County, Alabama",11027.0,1,27,2012,5036.0,699.0,5282.0,5981.0,5991.0
"Cleburne County, Alabama",11750.0,1,29,2012,5046.0,821.0,5868.0,6689.0,6704.0
"Coffee County, Alabama",39218.0,1,31,2012,16436.0,1585.0,19332.0,20917.0,22782.0
"Colbert County, Alabama",43959.0,1,33,2012,19457.0,2128.0,22292.0,24420.0,24502.0
"Conecuh County, Alabama",10408.0,1,35,2012,5407.0,1182.0,3819.0,5001.0,5001.0
"Coosa County, Alabama",9326.0,1,37,2012,4276.0,696.0,4354.0,5050.0,5050.0
"Covington County, Alabama",30478.0,1,39,2012,13644.0,1710.0,15087.0,16797.0,16834.0
"Crenshaw County, Alabama",11000.0,1,41,2012,4533.0,552.0,5899.0,6451.0,6467.0
"Cullman County, Alabama",63824.0,1,43,2012,26812.0,3408.0,33561.0,36969.0,37012.0
"Dale County, Alabama",39200.0,1,45,2012,14899.0,1926.0,19859.0,21785.0,24301.0
"Dallas County, Alabama",33125.0,1,47,2012,15573.0,3395.0,14147.0,17542.0,17552.0
"DeKalb County, Alabama",54881.0,1,49,2012,23405.0,3469.0,27992.0,31461.0,31476.0
"Elmore County, Alabama",62929.0,1,51,2012,24498.0,3217.0,34732.0,37949.0,38431.0
"Escambia County, Alabama",30537.0,1,53,2012,15555.0,2221.0,12587.0,14808.0,14982.0
"Etowah County, Alabama",83176.0,1,55,2012,38206.0,5057.0,39772.0,44829.0,44970.0
"Fayette County, Alabama",13943.0,1,57,2012,6923.0,568.0,6450.0,7018.0,7020.0
"Franklin County, Alabama",24577.0,1,59,2012,10104.0,1353.0,13120.0,14473.0,14473.0
"Geneva County, Alabama",21505.0,1,61,2012,9186.0,1188.0,11061.0,12249.0,12319.0
"Greene County, Alabama",7127.0,1,63,2012,3655.0,828.0,2644.0,3472.0,3472.0
"Hale County, Alabama",12223.0,1,65,2012,5777.0,1023.0,5413.0,6436.0,6446.0
"Henry County, Alabama",13946.0,1,67,2012,6410.0,950.0,6543.0,7493.0,7536.0
"Houston County, Alabama",79477.0,1,69,2012,31103.0,3732.0,44319.0,48051.0,48374.0
"Jackson County, Alabama",42913.0,1,71,2012,18975.0,1938.0,22000.0,23938.0,23938.0
"Jefferson County, Alabama",521710.0,1,73,2012,194396.0,32564.0,293954.0,326518.0,327314.0
"Lamar County, Alabama",11657.0,1,75,2012,5375.0,592.0,5669.0,6261.0,6282.0
"Lauderdale County, Alabama",75115.0,1,77,2012,32146.0,3916.0,39019.0,42935.0,42969.0
"Lawrence County, Alabama",26990.0,1,79,2012,11527.0,1778.0,13629.0,15407.0,15463.0
"Lee County, Alabama",113356.0,1,81,2012,42105.0,6839.0,63363.0,70202.0,71251.0
"Limestone County, Alabama",65775.0,1,83,2012,26888.0,3455.0,35197.0,38652.0,38887.0
"Lowndes County, Alabama",8946.0,1,85,2012,4351.0,805.0,3767.0,4572.0,4595.0
"Macon County, Alabama",17513.0,1,87,2012,8063.0,1548.0,7859.0,9407.0,9450.0
"Madison County, Alabama",265355.0,1,89,2012,87545.0,16463.0,159671.0,176134.0,177810.0
"Marengo County, Alabama",16484.0,1,91,2012,7938.0,901.0,7626.0,8527.0,8546.0
"Logan County, Colorado",18596.0,8,75,2012,6302.0,1220.0,11022.0,12242.0,12294.0
"Mesa County, Colorado",115876.0,8,77,2012,41645.0,5800.0,68370.0,74170.0,74231.0
"Mineral County, Colorado",681.0,8,79,2012,290.0,21.0,370.0,391.0,391.0
