NAME,B17015_038E,state,county,year
"Albany County, New York",3364.0,36,1,2018
"Broome County, New York",2141.0,36,7,2018
"Erie County, New York",10071.0,36,29,2018
"Madison County, New York",605.0,36,53,2018
"Sullivan County, New York",1136.0,36,105,2018
"Mitchell County, North Carolina",82.0,37,121,2018
"Genesee County, New York",692.0,36,37,2018
"Orange County, New York",3629.0,36,71,2018
"Greene County, North Carolina",228.0,37,79,2018
"Chowan County, North Carolina",179.0,37,41,2018
"Caldwell County, North Carolina",912.0,37,27,2018
"Catawba County, North Carolina",2304.0,37,35,2018
"Craven County, North Carolina",1058.0,37,49,2018
"Edgecombe County, North Carolina",794.0,37,65,2018
"Harnett County, North Carolina",1248.0,37,85,2018
"Henderson County, North Carolina",967.0,37,89,2018
"Hyde County, North Carolina",56.0,37,95,2018
"Mecklenburg County, North Carolina",12802.0,37,119,2018
"Northampton County, North Carolina",190.0,37,131,2018
"Rowan County, North Carolina",1325.0,37,159,2018
"Vance County, North Carolina",496.0,37,181,2018
"Currituck County, North Carolina",405.0,37,53,2018
"Union County, North Carolina",2490.0,37,179,2018
"Forsyth County, North Carolina",3573.0,37,67,2018
"Nash County, North Carolina",1072.0,37,127,2018
"Bladen County, North Carolina",282.0,37,17,2018
"Dare County, North Carolina",404.0,37,55,2018
"Warren County, North Carolina",95.0,37,185,2018
"Wilson County, North Carolina",862.0,37,195,2018
"Bertie County, North Carolina",139.0,37,15,2018
"Gates County, North Carolina",53.0,37,73,2018
"Graham County, North Carolina",27.0,37,75,2018
"Martin County, North Carolina",224.0,37,117,2018
"Madison County, North Carolina",154.0,37,115,2018
"Pamlico County, North Carolina",22.0,37,137,2018
"Perquimans County, North Carolina",75.0,37,143,2018
"Polk County, North Carolina",60.0,37,149,2018
"Randolph County, North Carolina",1889.0,37,151,2018
"Rockingham County, North Carolina",795.0,37,157,2018
"Stokes County, North Carolina",661.0,37,169,2018
"Washington County, North Carolina",60.0,37,187,2018
"Camden County, North Carolina",103.0,37,29,2018
"Clay County, North Carolina",120.0,37,43,2018
