NAME,B19113A_001E,state,county,year,B19113B_001E,B19113C_001E,B19113D_001E,B19113E_001E,B19113F_001E,B19113G_001E,B19113H_001E
"Lauderdale County, Mississippi",63158.0,28,75,2011,27574.0,31765.0,112788.0,,,41524.0,63666.0
"Lawrence County, Mississippi",52698.0,28,77,2011,29871.0,,,,,250001.0,53313.0
"Leake County, Mississippi",51932.0,28,79,2011,26670.0,19267.0,,,28281.0,61042.0,51250.0
"Lee County, Mississippi",59710.0,28,81,2011,27454.0,89205.0,34539.0,,26403.0,56875.0,59406.0
"Leflore County, Mississippi",53523.0,28,83,2011,19455.0,,24821.0,,,,55729.0
"Lincoln County, Mississippi",52254.0,28,85,2011,26918.0,46111.0,,,,47000.0,52209.0
"Lowndes County, Mississippi",61861.0,28,87,2011,26997.0,,40272.0,,11484.0,58015.0,62322.0
"Madison County, Mississippi",98424.0,28,89,2011,40910.0,,100395.0,,51469.0,79107.0,99138.0
"Marion County, Mississippi",48168.0,28,91,2011,29823.0,,,,,24911.0,48351.0
"Marshall County, Mississippi",55165.0,28,93,2011,29265.0,,,,8015.0,60662.0,55173.0
"Monroe County, Mississippi",50551.0,28,95,2011,25465.0,,,,,88056.0,50534.0
"Montgomery County, Mississippi",51321.0,28,97,2011,29630.0,,,,,22159.0,51321.0
"Neshoba County, Mississippi",44565.0,28,99,2011,22380.0,37234.0,65694.0,,2499.0,12237.0,44677.0
"Newton County, Mississippi",50139.0,28,101,2011,34669.0,25682.0,,,,68542.0,49783.0
"Noxubee County, Mississippi",51329.0,28,103,2011,20744.0,,,,,70000.0,51944.0
"Oktibbeha County, Mississippi",75924.0,28,105,2011,25606.0,,41186.0,,125238.0,38929.0,75966.0
"Panola County, Mississippi",55511.0,28,107,2011,26789.0,,,,,36319.0,55824.0
"Pearl River County, Mississippi",50820.0,28,109,2011,35911.0,2499.0,29225.0,2499.0,,53021.0,50880.0
"Perry County, Mississippi",49030.0,28,111,2011,29098.0,,,,,,49030.0
"Pike County, Mississippi",53439.0,28,113,2011,30447.0,9400.0,21450.0,,,,54054.0
"Pontotoc County, Mississippi",50772.0,28,115,2011,26618.0,,,,48750.0,39107.0,50758.0
"Prentiss County, Mississippi",43354.0,28,117,2011,29773.0,,,,,,43762.0
"Quitman County, Mississippi",48636.0,28,119,2011,24314.0,,,,,,48636.0
"Rankin County, Mississippi",74252.0,28,121,2011,40229.0,31667.0,86250.0,,30313.0,95438.0,74465.0
"Scott County, Mississippi",50935.0,28,123,2011,29280.0,25625.0,,,17115.0,19063.0,52696.0
"Lemhi County, Idaho",51997.0,16,59,2011,,,,,,64333.0,52241.0
"Lewis County, Idaho",45071.0,16,61,2011,,35417.0,,,,2499.0,45786.0
"Lincoln County, Idaho",50816.0,16,63,2011,,,,,45000.0,240139.0,52194.0
"Madison County, Idaho",39830.0,16,65,2011,,44688.0,6917.0,,,72625.0,41395.0
"Minidoka County, Idaho",51345.0,16,67,2011,,16579.0,,,32331.0,83409.0,53552.0
"Nez Perce County, Idaho",57905.0,16,69,2011,,37250.0,43466.0,11745.0,21369.0,36875.0,58421.0
"Oneida County, Idaho",55041.0,16,71,2011,,,,,,,55041.0
"Owyhee County, Idaho",37531.0,16,73,2011,,22344.0,,,30441.0,29911.0,39760.0
"Payette County, Idaho",52774.0,16,75,2011,,140817.0,44231.0,,51786.0,47703.0,53442.0
"Power County, Idaho",47987.0,16,77,2011,,55962.0,,,46923.0,,53581.0
"Shoshone County, Idaho",47105.0,16,79,2011,,,28750.0,,,27778.0,46786.0
"Teton County, Idaho",57457.0,16,81,2011,,,,,56544.0,41875.0,60655.0
"Twin Falls County, Idaho",51046.0,16,83,2011,9554.0,68750.0,38167.0,,33889.0,54097.0,52466.0
"Valley County, Idaho",65825.0,16,85,2011,,,,,40900.0,44231.0,66132.0
"Washington County, Idaho",48684.0,16,87,2011,,,17083.0,,31410.0,51319.0,48982.0
"Adams County, Illinois",58521.0,17,1,2011,22399.0,,79167.0,,46581.0,47250.0,58510.0
"Alexander County, Illinois",46944.0,17,3,2011,27222.0,,,,,,46944.0
"Bond County, Illinois",61942.0,17,5,2011,55343.0,,,,,24722.0,61977.0
"Boone County, Illinois",69863.0,17,7,2011,43936.0,,93750.0,,58750.0,57426.0,73328.0
"Brown County, Illinois",53432.0,17,9,2011,,,,,,91005.0,53432.0
"Bureau County, Illinois",58422.0,17,11,2011,29125.0,45833.0,35500.0,,57838.0,44375.0,59620.0
"Calhoun County, Illinois",60461.0,17,13,2011,,,,,,,60439.0
"Carroll County, Illinois",54747.0,17,15,2011,,,61250.0,,52292.0,63393.0,55152.0
"Cass County, Illinois",53655.0,17,17,2011,51364.0,,,,9390.0,15750.0,56726.0
"Champaign County, Illinois",73191.0,17,19,2011,29759.0,52759.0,66818.0,,35250.0,56806.0,73715.0
"Christian County, Illinois",55901.0,17,21,2011,,4792.0,118403.0,,,43333.0,55845.0
"Clark County, Illinois",55140.0,17,23,2011,,,44861.0,,,19079.0,55140.0
"Clay County, Illinois",49239.0,17,25,2011,,,95417.0,,,,49349.0
"Clinton County, Illinois",71374.0,17,27,2011,8583.0,172986.0,59500.0,,33750.0,250001.0,71361.0
"Coles County, Illinois",58079.0,17,29,2011,22269.0,,73871.0,,51324.0,25278.0,58147.0
"Cook County, Illinois",81498.0,17,31,2011,43403.0,55098.0,78279.0,26949.0,45617.0,61700.0,90552.0
"Crawford County, Illinois",54626.0,17,33,2011,87636.0,,53750.0,,,9853.0,54914.0
"Cumberland County, Illinois",55396.0,17,35,2011,,,2499.0,,,,55396.0
"DeKalb County, Illinois",75192.0,17,37,2011,36280.0,91389.0,55657.0,,32853.0,57105.0,76368.0
"De Witt County, Illinois",61227.0,17,39,2011,,,,,34931.0,29886.0,61663.0
"Douglas County, Illinois",61887.0,17,41,2011,,,,,51250.0,36583.0,62634.0
"DuPage County, Illinois",97737.0,17,43,2011,50598.0,65256.0,98084.0,142621.0,52023.0,74358.0,103056.0
"Edgar County, Illinois",56375.0,17,45,2011,,31250.0,59091.0,,,51250.0,56661.0
"Edwards County, Illinois",50976.0,17,47,2011,,,,,,,50976.0
"Effingham County, Illinois",62632.0,17,49,2011,,,89412.0,,83342.0,,62864.0
"Fayette County, Illinois",52988.0,17,51,2011,,,,,,46875.0,52894.0
"Ford County, Illinois",63500.0,17,53,2011,83583.0,,,,,,63945.0
"Franklin County, Illinois",46531.0,17,55,2011,,,29196.0,,,40625.0,46417.0
"Fulton County, Illinois",52633.0,17,57,2011,35577.0,71071.0,88646.0,,36544.0,81696.0,52702.0
"Gallatin County, Illinois",52273.0,17,59,2011,,50893.0,18438.0,,,,52273.0
"Greene County, Illinois",51673.0,17,61,2011,,,,,,38214.0,51673.0
"Grundy County, Illinois",77299.0,17,63,2011,29278.0,34432.0,250001.0,,36932.0,85417.0,78304.0
"Hamilton County, Illinois",54032.0,17,65,2011,,,,,,,54069.0
"Hancock County, Illinois",54984.0,17,67,2011,,28750.0,,,,38000.0,55025.0
"Hardin County, Illinois",40729.0,17,69,2011,,,250001.0,,,,40885.0
"Henderson County, Illinois",60393.0,17,71,2011,,92500.0,73214.0,,41932.0,,60393.0
"Henry County, Illinois",62838.0,17,73,2011,43021.0,14313.0,28646.0,,36776.0,92566.0,63112.0
"Iroquois County, Illinois",59061.0,17,75,2011,20568.0,40781.0,37500.0,,41071.0,57500.0,60126.0
"Jackson County, Illinois",52574.0,17,77,2011,17917.0,46389.0,71705.0,,29632.0,33750.0,53913.0
"Jasper County, Illinois",54296.0,17,79,2011,,62917.0,,,,,54296.0
"Jefferson County, Illinois",56427.0,17,81,2011,31658.0,46761.0,56302.0,,45156.0,26250.0,56457.0
"Jersey County, Illinois",63032.0,17,83,2011,,,110893.0,,,41625.0,63152.0
"Jo Daviess County, Illinois",62003.0,17,85,2011,,48309.0,188281.0,,82879.0,40227.0,62003.0
"Johnson County, Illinois",49816.0,17,87,2011,34500.0,,,,,83750.0,49808.0
"Kane County, Illinois",89314.0,17,89,2011,41108.0,70982.0,99558.0,,43815.0,64388.0,97304.0
"Kankakee County, Illinois",65541.0,17,91,2011,31583.0,6406.0,82266.0,167955.0,31859.0,45625.0,66526.0
"Kendall County, Illinois",91766.0,17,93,2011,84196.0,36250.0,113239.0,,56129.0,93397.0,94592.0
"Knox County, Illinois",54527.0,17,95,2011,31696.0,,120500.0,,39215.0,27105.0,55139.0
"Lake County, Illinois",101528.0,17,97,2011,50265.0,53897.0,106044.0,39722.0,46689.0,63050.0,107654.0
"LaSalle County, Illinois",64822.0,17,99,2011,11750.0,58523.0,57447.0,,37475.0,42254.0,65157.0
"Lawrence County, Illinois",47708.0,17,101,2011,52875.0,,,,,32083.0,47708.0
"Lee County, Illinois",64718.0,17,103,2011,30750.0,,102917.0,,31346.0,58542.0,64954.0
"Livingston County, Illinois",62856.0,17,105,2011,,,113393.0,,14010.0,50568.0,63115.0
"Logan County, Illinois",66520.0,17,107,2011,15795.0,29250.0,64531.0,,21705.0,42750.0,66662.0
"McDonough County, Illinois",55750.0,17,109,2011,21118.0,,20438.0,,,,55611.0
"McHenry County, Illinois",88553.0,17,111,2011,84232.0,78171.0,89469.0,,55705.0,75893.0,90023.0
"McLean County, Illinois",83047.0,17,113,2011,43601.0,25208.0,79713.0,,45994.0,39154.0,83630.0
"Macon County, Illinois",62469.0,17,115,2011,35697.0,125721.0,64625.0,,24375.0,31328.0,62573.0
"Macoupin County, Illinois",61291.0,17,117,2011,33958.0,59125.0,78672.0,,,34167.0,61444.0
"Madison County, Illinois",67666.0,17,119,2011,31467.0,71719.0,91818.0,,42000.0,43750.0,67859.0
"Marion County, Illinois",52042.0,17,121,2011,44267.0,,54821.0,,51250.0,43333.0,52158.0
"Marshall County, Illinois",64956.0,17,123,2011,,,,,21250.0,97500.0,64985.0
"Mason County, Illinois",53530.0,17,125,2011,,,,,,,53243.0
"Massac County, Illinois",53093.0,17,127,2011,37314.0,,230500.0,,,59706.0,52603.0
"Menard County, Illinois",72638.0,17,129,2011,,,,,,48500.0,72617.0
"Mercer County, Illinois",62851.0,17,131,2011,,,135833.0,,44375.0,41667.0,63174.0
"Monroe County, Illinois",83390.0,17,133,2011,,147813.0,46979.0,,57708.0,49063.0,83294.0
"Montgomery County, Illinois",58383.0,17,135,2011,45625.0,106000.0,54440.0,,,106058.0,58368.0
"Morgan County, Illinois",61194.0,17,137,2011,27418.0,46711.0,,,,85313.0,61559.0
"Moultrie County, Illinois",54812.0,17,139,2011,,,,,,,54853.0
"Ogle County, Illinois",67188.0,17,141,2011,44609.0,,136220.0,,53472.0,77059.0,69551.0
"Peoria County, Illinois",70748.0,17,143,2011,28296.0,44583.0,91791.0,,37713.0,66250.0,71191.0
"Perry County, Illinois",52384.0,17,145,2011,33333.0,41607.0,87500.0,,,29125.0,52459.0
"Piatt County, Illinois",69263.0,17,147,2011,,,,,,51250.0,69220.0
"Pike County, Illinois",50344.0,17,149,2011,,13750.0,84063.0,,,61250.0,50357.0
"Pope County, Illinois",48870.0,17,151,2011,,,,,,,49315.0
"Pulaski County, Illinois",46038.0,17,153,2011,32107.0,,,,,27083.0,46038.0
"Putnam County, Illinois",65382.0,17,155,2011,,,,,14773.0,,65853.0
"Randolph County, Illinois",58906.0,17,157,2011,78090.0,62750.0,,,,46806.0,58427.0
"Richland County, Illinois",54932.0,17,159,2011,,,153024.0,,,51667.0,54833.0
"Rock Island County, Illinois",63238.0,17,161,2011,36011.0,42917.0,82734.0,,41360.0,34741.0,64231.0
"St. Clair County, Illinois",73395.0,17,163,2011,32812.0,44176.0,60568.0,120742.0,43750.0,50435.0,73863.0
"Saline County, Illinois",49212.0,17,165,2011,18924.0,,62833.0,,28750.0,18889.0,49252.0
"Sangamon County, Illinois",74173.0,17,167,2011,28943.0,35313.0,99457.0,,74338.0,54609.0,74711.0
"Schuyler County, Illinois",54542.0,17,169,2011,,,,,,,54392.0
"Scott County, Illinois",65038.0,17,171,2011,,,,,,,65038.0
"Shelby County, Illinois",57563.0,17,173,2011,,26875.0,58355.0,,,124500.0,57608.0
"Stark County, Illinois",59300.0,17,175,2011,,,,,,,59525.0
"Stephenson County, Illinois",59341.0,17,177,2011,29032.0,32300.0,49279.0,,,15903.0,60259.0
"Tazewell County, Illinois",68831.0,17,179,2011,34630.0,51429.0,52407.0,,50208.0,43854.0,68958.0
"Union County, Illinois",51201.0,17,181,2011,38125.0,,,,21964.0,100556.0,51218.0
"Vermilion County, Illinois",54758.0,17,183,2011,18788.0,,223500.0,,41600.0,81050.0,54605.0
"Wabash County, Illinois",56644.0,17,185,2011,,,70385.0,,,77308.0,56620.0
"Warren County, Illinois",51086.0,17,187,2011,31058.0,,48750.0,,11981.0,40714.0,52548.0
"Washington County, Illinois",64882.0,17,189,2011,2499.0,,,,26667.0,,65111.0
"Wayne County, Illinois",49443.0,17,191,2011,36607.0,,,,,26750.0,49808.0
"White County, Illinois",53404.0,17,193,2011,,,,,,43304.0,53252.0
"Whiteside County, Illinois",56567.0,17,195,2011,24515.0,63864.0,49531.0,,40208.0,41964.0,57480.0
"Will County, Illinois",89699.0,17,197,2011,62654.0,62083.0,107844.0,126691.0,57744.0,78971.0,92622.0
"Williamson County, Illinois",54066.0,17,199,2011,24865.0,2499.0,54018.0,,,30492.0,54329.0
"Winnebago County, Illinois",64557.0,17,201,2011,29545.0,74931.0,82431.0,26406.0,36648.0,38422.0,66995.0
"Woodford County, Illinois",76257.0,17,203,2011,43333.0,,87083.0,,72031.0,17102.0,76683.0
"Adams County, Indiana",55343.0,18,1,2011,2499.0,,34118.0,,37396.0,67788.0,55678.0
"Allen County, Indiana",65422.0,18,3,2011,35432.0,46599.0,64608.0,2499.0,29962.0,46250.0,66393.0
"Bartholomew County, Indiana",64011.0,18,5,2011,94559.0,58173.0,84722.0,,42857.0,60250.0,64451.0
"Benton County, Indiana",57670.0,18,7,2011,68409.0,,,,28750.0,21000.0,58371.0
"Blackford County, Indiana",47549.0,18,9,2011,,,,,,19286.0,47481.0
"Boone County, Indiana",81667.0,18,11,2011,62148.0,145809.0,122610.0,,67656.0,48750.0,82158.0
"Brown County, Indiana",58365.0,18,13,2011,,,,,,40357.0,58408.0
"Carroll County, Indiana",62183.0,18,15,2011,,,,,19318.0,48102.0,63682.0
"Cass County, Indiana",52729.0,18,17,2011,43569.0,,49766.0,,26250.0,24792.0,53245.0
"Clark County, Indiana",61700.0,18,19,2011,47644.0,102857.0,28015.0,,20382.0,44336.0,62589.0
"Clay County, Indiana",56241.0,18,21,2011,,,,,,54028.0,56406.0
"Clinton County, Indiana",57915.0,18,23,2011,,45833.0,,,61411.0,19125.0,59614.0
"Crawford County, Indiana",47286.0,18,25,2011,,35682.0,,,,32500.0,47286.0
"Daviess County, Indiana",53588.0,18,27,2011,,,45962.0,250001.0,48750.0,188421.0,54070.0
"Dearborn County, Indiana",68795.0,18,29,2011,32159.0,2499.0,63750.0,,,71042.0,68866.0
"Decatur County, Indiana",54536.0,18,31,2011,,,101083.0,,,,54540.0
"DeKalb County, Indiana",54834.0,18,33,2011,,26250.0,,,58750.0,62763.0,55851.0
"Delaware County, Indiana",54041.0,18,35,2011,34399.0,34706.0,66821.0,,24063.0,33203.0,54003.0
"Dubois County, Indiana",65503.0,18,37,2011,,,,,10826.0,,66162.0
"Elkhart County, Indiana",57044.0,18,39,2011,26719.0,57679.0,31972.0,,33992.0,36518.0,58809.0
"Fayette County, Indiana",45261.0,18,41,2011,35625.0,,,,,24833.0,45302.0
"Floyd County, Indiana",66417.0,18,43,2011,34253.0,,59777.0,,66719.0,29103.0,66761.0
"Fountain County, Indiana",53763.0,18,45,2011,,,43281.0,,,29306.0,53723.0
"Franklin County, Indiana",62673.0,18,47,2011,,,,,,63375.0,62792.0
"Fulton County, Indiana",51002.0,18,49,2011,88500.0,,,,58563.0,51250.0,51279.0
"Gibson County, Indiana",62254.0,18,51,2011,34750.0,67361.0,,,,82813.0,62264.0
"Grant County, Indiana",50874.0,18,53,2011,26875.0,58750.0,75655.0,,14500.0,49399.0,51299.0
"Greene County, Indiana",53959.0,18,55,2011,,21042.0,,,38077.0,48229.0,53970.0
"Hamilton County, Indiana",98386.0,18,57,2011,80227.0,62955.0,114681.0,,57353.0,97394.0,98509.0
"Hancock County, Indiana",73044.0,18,59,2011,31444.0,40650.0,65865.0,,61643.0,30250.0,73191.0
"Harrison County, Indiana",60974.0,18,61,2011,110000.0,,66116.0,,,35250.0,60709.0
"Hendricks County, Indiana",79704.0,18,63,2011,70188.0,133750.0,57500.0,,80833.0,54737.0,79851.0
"Henry County, Indiana",51602.0,18,65,2011,66875.0,,60694.0,,26000.0,77083.0,51755.0
"Howard County, Indiana",57492.0,18,67,2011,39950.0,76339.0,98995.0,,11823.0,50536.0,57776.0
"Huntington County, Indiana",57168.0,18,69,2011,,85536.0,89107.0,,,57917.0,57459.0
"Jackson County, Indiana",55551.0,18,71,2011,25966.0,,65114.0,,24605.0,29504.0,56545.0
"Jasper County, Indiana",65402.0,18,73,2011,31667.0,107614.0,50658.0,,,26786.0,65750.0
"Jay County, Indiana",48647.0,18,75,2011,,,,,,19821.0,48895.0
"Jefferson County, Indiana",53852.0,18,77,2011,42829.0,,49167.0,,48214.0,14886.0,53995.0
"Jennings County, Indiana",50718.0,18,79,2011,,,,,,32115.0,50962.0
"Johnson County, Indiana",75639.0,18,81,2011,63750.0,61667.0,86875.0,,39886.0,43452.0,75692.0
"Knox County, Indiana",53942.0,18,83,2011,30093.0,11638.0,,,82829.0,16912.0,53930.0
"Kosciusko County, Indiana",59103.0,18,85,2011,34830.0,46172.0,76875.0,,33686.0,62557.0,59280.0
"LaGrange County, Indiana",51935.0,18,87,2011,,,,,,33750.0,52101.0
"Lake County, Indiana",70564.0,18,89,2011,35778.0,37500.0,69868.0,26827.0,42829.0,48565.0,71824.0
"LaPorte County, Indiana",62463.0,18,91,2011,28571.0,28882.0,42500.0,,25820.0,53523.0,62627.0
"Lawrence County, Indiana",53145.0,18,93,2011,54500.0,22350.0,33393.0,,101429.0,41417.0,53213.0
"Madison County, Indiana",55370.0,18,95,2011,34375.0,11458.0,71806.0,,58914.0,32713.0,55430.0
"Marion County, Indiana",63487.0,18,97,2011,37417.0,39118.0,60453.0,19866.0,28642.0,37942.0,65944.0
"Marshall County, Indiana",58908.0,18,99,2011,33229.0,52969.0,73828.0,,36852.0,38750.0,59088.0
"Martin County, Indiana",53735.0,18,101,2011,,,27500.0,,,,53735.0
"Miami County, Indiana",50630.0,18,103,2011,46250.0,24634.0,,,3825.0,62845.0,50769.0
"Monroe County, Indiana",63112.0,18,105,2011,27049.0,36650.0,44135.0,,21932.0,64688.0,63312.0
"Montgomery County, Indiana",56322.0,18,107,2011,51591.0,,,,39861.0,100729.0,56760.0
"Morgan County, Indiana",64411.0,18,109,2011,,,,,24471.0,66146.0,64600.0
"Newton County, Indiana",59942.0,18,111,2011,,,,,4545.0,57125.0,59871.0
"Noble County, Indiana",55729.0,18,113,2011,,,49732.0,,63462.0,42188.0,57418.0
"Ohio County, Indiana",60962.0,18,115,2011,,,,,,192614.0,61365.0
"Orange County, Indiana",47972.0,18,117,2011,83750.0,,,,22321.0,23274.0,47816.0
"Owen County, Indiana",51418.0,18,119,2011,,7222.0,,,,23750.0,51522.0
"Parke County, Indiana",52145.0,18,121,2011,,,,,,27019.0,52132.0
"Perry County, Indiana",57201.0,18,123,2011,,,,,,32734.0,57320.0
"Pike County, Indiana",49179.0,18,125,2011,,,,,73235.0,,49179.0
"Porter County, Indiana",76518.0,18,127,2011,40684.0,94125.0,75347.0,,61343.0,49219.0,76662.0
"Posey County, Indiana",72632.0,18,129,2011,43304.0,,,,6500.0,27273.0,72643.0
"Pulaski County, Indiana",51933.0,18,131,2011,,,55875.0,,35833.0,46190.0,51900.0
"Putnam County, Indiana",58827.0,18,133,2011,42311.0,53720.0,113125.0,,,51250.0,58827.0
"Randolph County, Indiana",47816.0,18,135,2011,28750.0,37500.0,,,28929.0,47798.0,47668.0
"Ripley County, Indiana",62370.0,18,137,2011,11518.0,,52143.0,,,24417.0,62530.0
"Rush County, Indiana",54847.0,18,139,2011,110357.0,,2499.0,,,45694.0,54794.0
"St. Joseph County, Indiana",62976.0,18,141,2011,31979.0,65370.0,62986.0,11815.0,32018.0,38967.0,63911.0
"Scott County, Indiana",47018.0,18,143,2011,,,,,42656.0,57891.0,47143.0
"Shelby County, Indiana",61824.0,18,145,2011,57292.0,,74583.0,,28516.0,99338.0,61906.0
"Spencer County, Indiana",65006.0,18,147,2011,,61346.0,35313.0,,20673.0,,64802.0
"Starke County, Indiana",45640.0,18,149,2011,4583.0,,,,56250.0,40921.0,45854.0
"Steuben County, Indiana",57191.0,18,151,2011,21354.0,70379.0,103125.0,,,34022.0,57461.0
"Sullivan County, Indiana",58045.0,18,153,2011,40938.0,,,,,60139.0,58154.0
"Switzerland County, Indiana",49769.0,18,155,2011,,,,,,,50021.0
"Tippecanoe County, Indiana",63798.0,18,157,2011,27500.0,26490.0,52441.0,,39088.0,37802.0,65216.0
"Tipton County, Indiana",61902.0,18,159,2011,,,,,29185.0,36000.0,61935.0
"Union County, Indiana",52102.0,18,161,2011,,,,,,27431.0,52102.0
"Vanderburgh County, Indiana",60168.0,18,163,2011,27906.0,29402.0,59722.0,,32377.0,39107.0,60437.0
"Vermillion County, Indiana",50169.0,18,165,2011,,24250.0,108750.0,,,41500.0,49938.0
"Vigo County, Indiana",53228.0,18,167,2011,31269.0,52578.0,77313.0,,14615.0,37589.0,53231.0
"Wabash County, Indiana",53764.0,18,169,2011,19531.0,35903.0,90625.0,,4444.0,24074.0,53931.0
"Warren County, Indiana",60650.0,18,171,2011,,,,,,19205.0,60600.0
"Warrick County, Indiana",72991.0,18,173,2011,100112.0,132778.0,114779.0,,55263.0,88523.0,72853.0
"Washington County, Indiana",46321.0,18,175,2011,2499.0,,,,,68182.0,46289.0
"Wayne County, Indiana",51445.0,18,177,2011,47578.0,,61786.0,,43674.0,29275.0,51712.0
"Wells County, Indiana",56943.0,18,179,2011,46667.0,13523.0,40313.0,,61250.0,78000.0,57754.0
"White County, Indiana",56299.0,18,181,2011,,12434.0,30781.0,,85662.0,65583.0,57514.0
"Whitley County, Indiana",62896.0,18,183,2011,,,34250.0,,70655.0,83077.0,63012.0
"Adair County, Iowa",58247.0,19,1,2011,,,27750.0,,,22500.0,58247.0
"Adams County, Iowa",55969.0,19,3,2011,,,,,,30000.0,56375.0
"Allamakee County, Iowa",55382.0,19,5,2011,,33083.0,,,88250.0,2499.0,56289.0
"Appanoose County, Iowa",42761.0,19,7,2011,,,138125.0,,,16354.0,42724.0
"Audubon County, Iowa",54213.0,19,9,2011,,,,,,,54491.0
"Benton County, Iowa",67988.0,19,11,2011,,,,,23750.0,36293.0,67932.0
"Black Hawk County, Iowa",62158.0,19,13,2011,28435.0,56500.0,62143.0,96154.0,34779.0,29792.0,62671.0
"Boone County, Iowa",69499.0,19,15,2011,,49250.0,,,,16848.0,69427.0
"Bremer County, Iowa",72123.0,19,17,2011,115391.0,,,,,83942.0,72146.0
"Buchanan County, Iowa",64095.0,19,19,2011,,,89688.0,,,61875.0,63949.0
"Buena Vista County, Iowa",57321.0,19,21,2011,38500.0,45000.0,88413.0,,41710.0,57708.0,60680.0
"Butler County, Iowa",59903.0,19,23,2011,,,,,,,59971.0
"Calhoun County, Iowa",54413.0,19,25,2011,,,,,,14297.0,54719.0
"Carroll County, Iowa",64316.0,19,27,2011,,,,,55921.0,,64378.0
"Cass County, Iowa",49551.0,19,29,2011,17917.0,68250.0,,,,52222.0,49676.0
"Cedar County, Iowa",66448.0,19,31,2011,,105500.0,88125.0,,16719.0,12292.0,66466.0
"Cerro Gordo County, Iowa",61335.0,19,33,2011,45139.0,,83785.0,,43264.0,82788.0,61824.0
"Cherokee County, Iowa",59225.0,19,35,2011,,,,,34313.0,81136.0,59292.0
"Chickasaw County, Iowa",51769.0,19,37,2011,,29777.0,,,,,51871.0
"Clarke County, Iowa",55441.0,19,39,2011,,,,,,33472.0,54485.0
"Clay County, Iowa",57986.0,19,41,2011,,,,,,,58495.0
"Clayton County, Iowa",57321.0,19,43,2011,,,,,,76250.0,57572.0
"Clinton County, Iowa",64026.0,19,45,2011,30370.0,56250.0,250001.0,,44022.0,83021.0,64113.0
"Crawford County, Iowa",55864.0,19,47,2011,,,,,34861.0,24924.0,56717.0
"Dallas County, Iowa",89247.0,19,49,2011,105347.0,,85000.0,,36628.0,88289.0,89921.0
"Davis County, Iowa",53015.0,19,51,2011,,,,,,,52941.0
"Decatur County, Iowa",48493.0,19,53,2011,,,40833.0,,91000.0,2499.0,48455.0
"Delaware County, Iowa",61676.0,19,55,2011,,,,,,16654.0,61676.0
"Des Moines County, Iowa",57816.0,19,57,2011,11198.0,,62305.0,,,33295.0,58048.0
"Dickinson County, Iowa",61504.0,19,59,2011,,,,,15694.0,36591.0,61449.0
"Dubuque County, Iowa",64812.0,19,61,2011,17098.0,21927.0,61635.0,,2499.0,34489.0,64709.0
"Emmet County, Iowa",56495.0,19,63,2011,,,250001.0,,47167.0,,57364.0
"Fayette County, Iowa",54286.0,19,65,2011,,,,,,38750.0,54517.0
"Floyd County, Iowa",55246.0,19,67,2011,2499.0,,62083.0,,,63839.0,55598.0
"Franklin County, Iowa",56902.0,19,69,2011,,,,,36637.0,39044.0,60130.0
"Fremont County, Iowa",60608.0,19,71,2011,,,,,61875.0,65556.0,60642.0
"Greene County, Iowa",62599.0,19,73,2011,,,,,81103.0,9479.0,62827.0
"Grundy County, Iowa",68931.0,19,75,2011,,,81250.0,,,,69094.0
"Guthrie County, Iowa",61897.0,19,77,2011,,,,,32969.0,38333.0,61897.0
"Hamilton County, Iowa",62899.0,19,79,2011,66071.0,,33365.0,,,22500.0,63013.0
"Hancock County, Iowa",58693.0,19,81,2011,,73594.0,,,4323.0,,59055.0
"Hardin County, Iowa",61960.0,19,83,2011,,,,,57292.0,40536.0,62356.0
"Harrison County, Iowa",68201.0,19,85,2011,,68750.0,75625.0,,78438.0,39444.0,68120.0
"Henry County, Iowa",55391.0,19,87,2011,2499.0,,95893.0,,,49342.0,57277.0
"Howard County, Iowa",54772.0,19,89,2011,,,,,,,54597.0
"Humboldt County, Iowa",59709.0,19,91,2011,,,,,2499.0,,60436.0
"Ida County, Iowa",61250.0,19,93,2011,,,,,,72917.0,61509.0
"Iowa County, Iowa",68447.0,19,95,2011,,,,,37188.0,47625.0,69053.0
"Jackson County, Iowa",55990.0,19,97,2011,6944.0,,,14432.0,,39643.0,56015.0
"Jasper County, Iowa",60234.0,19,99,2011,24115.0,29375.0,38409.0,,26944.0,27250.0,60376.0
"Jefferson County, Iowa",61197.0,19,101,2011,,,33045.0,,,95455.0,62128.0
"Johnson County, Iowa",81622.0,19,103,2011,28329.0,22750.0,58368.0,,50250.0,39583.0,82915.0
"Jones County, Iowa",62795.0,19,105,2011,,,,,,,63059.0
"Keokuk County, Iowa",53311.0,19,107,2011,2499.0,,,,,75179.0,53444.0
"Kossuth County, Iowa",62988.0,19,109,2011,,32500.0,,,,21528.0,63582.0
"Lee County, Iowa",51696.0,19,111,2011,33964.0,112841.0,19018.0,,66250.0,36731.0,51885.0
"Linn County, Iowa",74016.0,19,113,2011,26867.0,33693.0,78125.0,69545.0,49186.0,53750.0,74367.0
"Louisa County, Iowa",58820.0,19,115,2011,,,21964.0,,45938.0,38333.0,60867.0
"Lucas County, Iowa",56904.0,19,117,2011,,59766.0,,,,,57180.0
"Lyon County, Iowa",59453.0,19,119,2011,,,,,,,59230.0
"Madison County, Iowa",70617.0,19,121,2011,,,,,,65250.0,70833.0
"Mahaska County, Iowa",62176.0,19,123,2011,2499.0,73125.0,,,2499.0,57813.0,62259.0
